"","mkt","2008-01-01","2008-01-08","2008-01-15","2008-01-22","2008-01-29","2008-02-05","2008-02-12","2008-02-19","2008-02-26","2008-03-04","2008-03-11","2008-03-18","2008-03-25","2008-04-01","2008-04-08","2008-04-15","2008-04-22","2008-04-29","2008-05-06","2008-05-13","2008-05-20","2008-05-25","2008-06-03","2008-06-10","2008-06-17","2008-06-24","2008-07-01","2008-07-08","2008-07-15","2008-07-22","2008-07-29","2008-08-05","2008-08-12","2008-08-19","2008-08-26","2008-09-02","2008-09-09","2008-09-16","2008-09-23","2008-09-30","2008-10-07","2008-10-14","2008-10-21","2008-10-28","2008-11-04","2008-11-11","2008-11-18","2008-11-25","2008-12-02","2008-12-09","2008-12-16","2008-12-23","2008-12-30","2009-01-06","2009-01-13","2009-01-20","2009-01-27","2009-02-03","2009-02-10","2009-02-17","2009-02-24","2009-03-03","2009-03-10","2009-03-17","2009-03-24","2009-03-31","2009-04-07","2009-04-14","2009-04-21","2009-04-26","2009-05-05","2009-05-12","2009-05-19","2009-05-26","2009-06-03","2009-06-10","2009-06-17","2009-06-24","2009-06-30","2009-07-07","2009-07-14","2009-07-21","2009-07-28","2009-08-04","2009-08-11","2009-08-18","2009-08-25","2009-09-01","2009-09-08","2009-09-15","2009-09-22","2009-09-29","2009-10-06","2009-10-13","2009-10-20","2009-10-27","2009-11-03","2009-11-10","2009-11-17","2009-11-24","2009-12-01","2009-12-08","2009-12-13","2009-12-20","2009-12-27","2010-01-05","2010-01-12","2010-01-19","2010-01-26","2010-02-02","2010-02-09","2010-02-16","2010-02-23","2010-03-02","2010-03-09","2010-03-16","2010-03-23","2010-03-30","2010-04-06","2010-04-13","2010-04-20","2010-04-25","2010-05-04","2010-05-11","2010-05-18","2010-05-25","2010-06-01","2010-06-08","2010-06-15","2010-06-22","2010-06-29","2010-07-06","2010-07-13","2010-07-20","2010-07-27","2010-08-03","2010-08-10","2010-08-17","2010-08-24","2010-08-31","2010-09-07","2010-09-14","2010-09-21","2010-09-26","2010-10-05","2010-10-12","2010-10-19","2010-10-26","2010-11-02","2010-11-09","2010-11-16","2010-11-23","2010-11-30","2010-12-07","2010-12-14","2010-09-19","2010-12-28","2011-01-04","2011-01-11","2011-01-18","2011-01-25","2011-02-01","2011-02-08","2011-02-15","2011-02-22","2011-02-27","2011-03-06","2011-03-13","2011-03-20","2011-03-27","2011-04-05","2011-04-12","2011-04-19","2011-04-26","2015-11-29","2015-12-06","2015-12-13","2015-12-20","2015-12-27","2015-11-01","2015-11-08","2015-11-15","2015-11-22","2016-04-03","2016-04-10","2016-04-17","2016-04-24","2016-01-31","2016-02-07","2016-02-14","2016-02-21","2016-01-03","2016-01-10","2016-01-17","2016-01-24","2016-07-03","2016-07-10","2016-07-17","2016-07-24","2016-05-29","2016-06-05","2016-06-12","2016-06-19","2016-06-26","2016-02-28","2016-03-06","2016-03-13","2016-03-20","2016-03-27","2016-05-01","2016-05-08","2016-05-15","2016-05-22","2016-07-31","2016-08-07","2016-08-14","2016-08-21","2016-10-02","2016-10-09","2016-10-16","2016-09-04","2016-09-11","2016-09-18","2016-12-04","2016-12-11","2016-12-18","2016-12-25","2017-04-02","2017-04-09","2017-04-16","2017-01-29","2017-02-05","2017-02-12","2017-02-19","2017-01-01","2017-01-08","2017-01-15","2017-01-22","2017-02-26","2017-03-05","2017-03-12","2017-03-19","2017-04-30","2017-05-07","2017-05-14","2017-05-21"
"27","CHAMAMA",NA,NA,"15",NA,NA,NA,NA,"19","26",NA,NA,"18","25",NA,NA,"15",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,"22","29",NA,NA,"19",NA,NA,NA,"16",NA,"30",NA,NA,"21",NA,NA,NA,"18",NA,"12",NA,"16",NA,NA,NA,NA,"20","27",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,"10",NA,"20","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,"15","22",NA,NA,NA,NA,NA,NA,"10","17",NA,NA,NA,NA,"21",NA,"10",NA,NA,NA,NA,"11","11","23",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120","120",NA,NA,NA,"12","13",NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","NKHAMENYA",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,"18","25",NA,NA,NA,NA,NA,NA,"13"," 69.89",NA," 76.54",NA,"17",NA,NA,NA,"15","22","29",NA,NA,NA,NA,"360.52",NA,NA,NA,NA,NA,"14",NA,"271.69",NA,NA,NA,NA,"12",NA,"16",NA,NA,NA,"13",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,"10","17",NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,"27",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,"12","222.44","26",NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,"13","20",NA,NA,NA,"18",NA,NA,NA,"260.00","22",NA,NA,NA,NA,NA,NA,NA,"246.37",NA,NA,"266.26","14","21",NA,"10",NA,"19","26",NA,"11","11",NA,NA,NA,"12",NA,NA,NA,"320.51","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"280.00","19",NA,NA,"12",NA,"12","12",NA,NA,"15","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"17",NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,"14",NA,NA,NA,"16",NA,"11",NA,NA,NA,NA,NA,"858.20","756.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA
"29","CHATOLOMA",NA,NA,"15",NA,NA,NA,NA,"19",NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,"13","20",NA,NA,NA,"17",NA,NA,NA,"15","22","29",NA,NA,"19",NA,NA,NA,NA,NA,NA,"10","14","10","10",NA,NA,NA,"11","12","180.00","12",NA,NA,NA,"13",NA,NA,NA,"10","17",NA,NA,"10",NA,"24","31",NA,"14",NA,NA,NA,"12",NA,"26",NA,"10","17","24",NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,"15",NA,NA,"10","13","20",NA,NA,NA,"17","11",NA,NA,NA,NA,NA,NA,"12",NA,"26",NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,"11",NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,"14",NA,NA,NA,"12","19","10","11","11","11","11","11","12","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,"12",NA,"11","11","22",NA,"10",NA,NA,NA,NA,NA,NA,"489.27","493.58","482.21",NA,NA,NA,"17",NA,NA,NA,NA,"19",NA,"28",NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,"14",NA,NA,NA,"16",NA,NA,"18",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,"22",NA,NA,NA,"19",NA,NA,NA,"21"
"30","MKANDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","18","25",NA,NA,NA,"22",NA,NA,NA,"200.00",NA,NA,NA,"17",NA,"170.00","165.80","165.90",NA,"29","167.80","12",NA,NA,NA,NA,"107.14","110.70",NA,NA,"10","10",NA,"11","221.80",NA,NA,"12","12","16",NA,NA,NA,NA,NA,NA,NA,"10","17",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 99.50","13","103.50",NA,"105.00","107.00","11","107.08","12",NA,NA,NA,NA,NA,NA,"120.80","121.50",NA,NA,"128.56","23",NA,"129.50",NA,NA,NA,NA,NA,NA,NA,"135.45","11",NA,NA," 82.50",NA," 95.00"," 97.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31"," 97.63",NA,NA,NA,"105.25","145.50","19",NA,"11",NA,"11","11","11",NA,"14",NA,NA,"135.50","147.50","150.10",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,"500.00","500.00","500.00","500.00","500.00","510.00","510.00",NA,"10","500.00",NA,NA,NA,"14",NA,"500.00",NA,"17",NA,NA,NA,NA,NA,"480.00","480.00","510.00",NA,"502.83",NA,NA,NA,NA,NA,"350.00","370.00",NA,NA,NA,"600.00",NA,"610.86",NA,"10","10",NA,NA,"18",NA,NA,NA,"12",NA,NA,NA,NA,NA,"12",NA,NA,NA,"15",NA,NA,NA,"12",NA,NA,NA,"350.00",NA
"31","MCHINJI"," 150.00"," 130.00"," 150.00"," 150.00",NA," 160.00"," 165.00"," 170.00","26"," 170.00"," 165.50"," 160.00"," 160.00"," 160.00",NA,"15"," 175.00"," 170.00"," 165.80"," 150.00"," 150.00",NA," 145.00"," 145.00","17",NA," 140.00",NA," 135.00"," 135.00","29"," 137.80"," 139.00"," 140.00"," 140.10"," 140.00"," 140.00"," 140.00"," 145.00"," 145.00"," 147.20"," 148.12"," 148.45"," 149.00"," 149.10"," 152.80"," 153.15"," 155.05","12",NA," 160.14"," 165.00"," 170.40"," 175.15"," 175.55"," 170.15"," 170.20"," 180.00"," 180.25"," 185.00",NA," 190.15"," 193.50"," 196.35",NA," 199.47"," 200.02"," 200.00"," 200.00",NA," 200.00"," 185.97"," 183.17"," 181.41"," 179.17"," 177.10"," 174.52"," 171.16"," 165.18"," 160.41"," 150.16",NA," 130.40"," 130.05"," 129.52"," 127.96"," 128.21",NA,NA,"15"," 129.56",NA,NA," 130.43"," 130.49"," 131.48"," 135.14"," 134.17"," 135.18"," 135.29"," 135.91"," 135.99",NA,NA,NA," 145.82"," 147.12"," 149.16"," 151.21"," 153.19"," 155.16"," 150.20"," 165.12"," 170.21"," 167.66"," 168.00",NA,NA," 183.76"," 175.80",NA,NA," 200.00"," 200.00"," 200.00"," 200.00"," 190.00",NA," 190.00",NA," 155.00",NA,NA,NA,NA,NA,NA,"17","  80.00",NA,NA,"14","  80.00",NA," 125.00"," 135.00",NA," 142.05","11",NA,"11","11",NA,"12","14",NA,NA,NA,NA,NA,NA,NA," 233.33"," 210.00"," 200.00",NA,NA,NA,NA,NA," 200.00"," 196.67",NA,NA," 625.00","12","13",NA,"12"," 578.33"," 582.35"," 606.12"," 600.00",NA," 774.01"," 918.37",NA,NA,NA,"14",NA," 671.04",NA,NA,NA," 886.40"," 893.00",NA,NA,NA,NA,NA,"19"," 872.79",NA,NA,NA,NA,NA," 919.73"," 920.77",NA,NA,NA," 913.92",NA,NA," 650.00",NA,NA,NA,NA,"18"," 917.22"," 917.29"," 917.79","12"," 839.39","8237.32"," 828.36"," 939.99"," 933.48"," 914.79",NA," 958.90"," 958.95"," 952.98"," 952.18"," 888.46"," 873.98"," 858.08","19"," 821.09"," 821.02"," 820.95"," 787.60"
"32","NSUNDWE","240.00","142.05","141.19","141.19","200.00","200.00","200.00","200.00","200.00","180.00","180.00","18","184.00","185.00",NA,"180.00","180.00","170.00","180.00","180.00","170.00",NA,NA,"158.50","227.27","24","227.27","227.30","227.50","227.30","230.00","230.00","220.00","198.00",NA,"198.20","198.25","198.25","198.30",NA,"198.60","198.00","198.50","200.00","200.00",NA,NA,"200.00","220.93","220.93","16","230.50",NA,"250.00",NA,"234.15","200.00","200.00","200.00","200.00","200.00","200.00","230.76","230.76","230.76","230.77","230.78","230.00","230.00",NA,"220.00","129.00","128.50","26","128.20","10","128.26","133.33","133.35",NA,"133.34","178.35","133.40","134.10","11","163.33","163.40",NA,NA,"15",NA," 82.30",NA," 82.55"," 82.57"," 82.58"," 82.60",NA,"17","133.33","133.33","115.26",NA,NA,NA,"116.50","116.55","116.65","116.60","116.57","173.07","173.08","173.08","173.10","173.12","173.12","173.14","173.15","173.16",NA,NA,NA,"173.19","173.20","174.00","174.56","174.60","174.70","174.72","174.73",NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,"175.80","21",NA,"175.83","175.84","175.85","175.86","175.86","175.86","175.86","175.87",NA,"214.29","236.08",NA,"216.29","107.46","118.78","110.14","104.35","215.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","159.91","180.56","410.55","492.97","522.38","507.24","538.48",NA,"11","11",NA,NA,"10",NA,NA,"542.16","560.80","520.76","493.15",NA,NA,NA,NA,"530.70","510.96","540.50","550.63","500.00","550.10","540.60","530.70","540.44","530.73","510.87","520.45","500.29","550.25","550.80","540.80","540.25","578.62","530.78","550.29","530.22","570.19","650.00","680.15","700.40","650.35","550.65","520.55","730.52","750.10","800.25","780.41","540.29","483.87","517.24","850.56","810.23","820.66","800.66","750.60","780.65","830.77","825.05","750.55","750.22","700.60","750.40","450.65","470.30","520.11","560.83"
"33","NAMBUMA","100.00","105.00","105.00","105.00",NA,"130.00","130.00",NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,"150.00","130.00",NA,"140.00","140.00","140.00","140.00","140.00","140.00","145.00","150.00","160.00",NA,"165.00",NA,"160.00","160.00","165.00","170.00","170.00","170.00","175.00","170.00","175.00","18","195.00","200.00","200.00","210.00",NA,NA,"215.00","220.00","220.00","220.00","220.00","220.00","231.35","232.53","227.19","220.00","125.24",NA,"210.00","200.00","200.00","200.00",NA,"180.00","180.00","140.00",NA,"130.00","10","17"," 80.00"," 79.24",NA,"14",NA,"138.13","133.33","111.11","121.84",NA,"108.41","123.14","122.22","131.63","128.89","122.49","124.78","132.44","142.19","139.18","142.56","148.12","138.12","142.22","137.24",NA,NA,NA,"223.33","141.12","138.43","141.17","163.71","167.89","163.48","165.36","161.12",NA,NA,NA,NA,NA,"13","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,"187.48","184.63","191.37","204.23","216.14",NA,"226.43","229.23","234.33","223.38","234.22","237.36","238.23","238.58","175.39",NA,"193.21",NA,NA,"234.73",NA,"228.43","231.34","244.33","205.41","211.27","216.47",NA,NA,NA,NA,NA,"223.31","12","19","219.86",NA,NA,"13","12","12","700.81","722.09","743.24","754.45",NA,NA,NA,NA,NA,NA,"14",NA,"872.13","885.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,"16",NA,"11","18",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA
"34","KASIYA",NA,NA," 83.60"," 83.60",NA,NA,NA,"200.00","26",NA,NA,NA,NA,NA,NA,"160.00","160.00",NA,NA,NA,"20",NA,NA,NA,"17","110.00","125.00","125.00","125.00","22",NA,NA,"130.00",NA,"136.00",NA,"180.00","172.22","172.22","30","10",NA,"173.00","10","180.00",NA,NA,"11","12",NA,NA,NA,NA,NA,"230.00",NA,NA,"230.00","232.50","240.00",NA,"200.00",NA,"200.00","24","210.00",NA,"230.00","150.00",NA,NA,NA," 62.80","26","180.60",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.94","174.75","184.23",NA,"112.50","184.20","190.00",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170.11",NA,NA,"13",NA,NA,"166.44","171.15","170.00","145.78",NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,"14",NA,NA,NA,"12","10",NA,NA,NA,"11","11",NA,"12","14",NA," 53.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13",NA,"12",NA,"11","11","22",NA,NA,NA,NA,NA,NA,"14",NA,NA,"578.50",NA,NA,NA,NA,"17",NA,NA,NA,NA,"576.25",NA,NA,NA,NA,"726.25",NA,"500.00","520.00","550.00","570.00","500.00","510.00","500.00","550.00",NA,NA,"16",NA,NA,"513.25",NA,"11",NA,"12","450.00","400.00","350.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00","850.00","875.00",NA,NA,NA,"21"
"35","LILONGWE"," 200.00"," 200.00"," 200.00"," 200.00"," 130.00"," 200.00"," 200.00"," 200.00"," 200.00"," 200.00"," 200.00"," 200.00"," 200.00",NA,NA," 200.00"," 165.00",NA,NA," 190.00"," 200.00",NA," 200.00","10","17"," 200.00"," 200.00"," 200.00"," 200.00"," 200.00"," 200.00"," 200.00"," 198.02"," 198.02"," 200.00"," 200.00"," 198.21"," 220.00","23"," 200.00"," 182.50"," 196.69"," 192.93",NA," 192.93",NA," 192.93"," 192.93"," 187.10"," 192.50",NA,"12",NA,NA,NA," 192.93"," 193.31"," 409.09"," 200.00"," 380.28"," 405.00"," 461.54"," 433.33",NA," 461.54"," 454.54"," 461.54"," 400.00"," 400.00",NA," 416.67"," 400.00"," 426.67",NA," 406.06"," 416.67"," 254.84"," 252.28"," 269.79"," 262.50"," 242.50"," 254.84"," 246.67",NA," 222.22"," 236.33"," 222.22"," 236.36"," 236.67","15"," 233.33",NA," 242.21"," 238.26"," 236.67"," 222.22"," 242.50",NA," 238.39"," 221.01"," 211.11",NA,NA,NA,NA,NA," 224.48",NA," 196.67"," 198.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA," 350.00",NA,NA," 388.89"," 388.89"," 411.76",NA,NA,NA,NA,NA,NA,NA,NA,NA," 333.33"," 320.00"," 320.00","21",NA,NA,"12"," 437.50"," 411.76"," 411.26"," 350.00","11","23"," 384.62","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 697.79"," 696.67","13",NA,"12",NA,"11"," 698.50"," 696.67","1000.00","1000.00",NA,NA,NA,NA,"14",NA," 634.45"," 650.00",NA,NA,"1000.00","1000.00","1000.00","1000.00",NA,NA,NA,"19",NA," 948.50"," 948.50"," 933.33","1000.00","1000.00","1000.00","1000.00","1000.00","1000.00","1000.00","1000.00","1000.00","1000.00","1000.00","1000.00","1000.00",NA,NA,NA,"1000.00","1000.00","1000.00","12"," 850.00"," 850.00"," 850.00","1200.00","1200.00","1200.00","1200.00","1200.00","1200.00","1200.00","1200.00",NA,NA,NA,"19"," 792.50"," 776.69"," 795.50"," 789.50"
"36","MITUNDU","168.00","168.00","165.00","160.00","160.00","163.00","165.00","19","165.00","170.00","170.00","170.22","170.80","171.44","174.00","170.00"," 74.22",NA,"162.00","162.00","162.00",NA,"141.18",NA,NA,"150.00","141.18",NA,"110.00","115.00","220.00","215.00","218.00","220.00","223.00","225.00","125.00","185.00",NA,"180.00","180.00","180.44","150.65","118.24","120.00","11","120.00","125.00","138.89","139.00","143.33",NA,NA,"150.44",NA,NA,"170.12","173.45","175.44","174.50","175.28",NA,"10","315.08","300.00","350.00",NA,"115.44","110.25",NA,"106.25","110.30","19",NA,"140.18",NA,"117.33","115.25"," 93.33"," 95.18"," 98.50","105.44","110.77","115.25","110.18","113.35","120.25","122.10",NA,"135.55","138.18","140.55","123.23","125.35","127.55","130.18","125.45",NA,"127.22","130.65","136.25","12",NA,NA,NA,"155.35","160.20",NA,"170.35","175.25","178.44","180.35","185.18","180.10","178.30","150.25","150.33",NA,"160.40",NA,"120.15",NA," 77.61","120.35","161.54","160.30","155.10","140.16","130.25","125.70",NA,"121.15",NA,NA," 78.91"," 83.76"," 98.71"," 98.71",NA,NA,"120.30",NA,"120.10",NA,NA,"122.50","118.50","120.18","122.30","11","11","11","11","12","14",NA,NA,NA,NA,NA,NA,NA,NA,"15","149.90",NA,NA,NA,NA,NA,"150.60","153.60",NA,"152.45","670.81","671.10","670.96",NA,NA,"598.35","11","15","660.92","670.95","670.98","555.80","552.84","682.27","683.50","683.50","683.40","680.90","680.90","690.50",NA,NA," 40.80",NA,"24","650.72","650.81","640.10",NA,NA,"686.50","750.20",NA,"680.11","770.24","480.97","480.94","570.00","570.26",NA,"570.30",NA,"560.58","520.92","660.50",NA,NA,"560.35","600.00",NA,"11","18",NA,"580.40","500.00","528.50","770.18","760.49","780.00","780.16","700.00","750.00","760.20","770.12","781.59","780.00","782.25","780.00","510.00","490.34","480.30","410.27"
"37","NANJIRI"," 83.55"," 83.33"," 84.27"," 84.27",NA,"102.00","102.00","102.00","102.00","101.07","101.07","101.07","101.07"," 98.72"," 99.42"," 99.42","22"," 86.68"," 85.68"," 85.68"," 95.68",NA,NA," 96.11"," 98.72"," 96.11","100.74","100.74","100.00","100.00","100.00","100.00","100.00","105.11","105.11","105.11","105.11","110.00","110.00","110.00","121.00","110.00","110.00","110.00","110.00","11","110.00","125.22","155.22","164.24","154.24",NA,NA,"174.24","174.24","148.57","152.38","152.38","152.38","152.38","152.38",NA,NA,"152.38","154.29","152.86","154.29","153.86","153.11",NA,"138.44","135.42","137.42",NA,"147.11",NA,"192.31","192.44","193.49",NA,"178.94","167.22","180.11","180.11","179.41","169.72","169.78",NA,NA,"176.71","179.40","181.42","181.71","124.18","182.74"," 64.80","181.44","161.70","160.74","160.71","160.74","150.78",NA,NA,NA,"150.44","150.49","150.52","150.57","150.39","150.00","150.44",NA,"150.87","152.18","16","150.24","150.24","150.24","13",NA,NA,"150.14","130.12","18"," 98.14"," 95.49","120.14","126.42","120.42","125.35","125.35","13","125.34","125.34","125.48","125.49","17","125.54",NA,"127.38","14","128.31",NA,"127.17","128.11","128.22","127.66","129.74","130.77","127.39"," 79.18","130.95","130.82","130.84",NA,NA,"130.95","130.98",NA,"130.34","130.99",NA,NA,"130.84",NA,NA,NA,NA,NA,"128.44","128.44",NA,NA,"488.58","12","492.45",NA,"493.30",NA,NA,"11",NA,NA,NA,"17",NA,"881.42","897.98","898.41","898.72",NA,NA,"496.84",NA,"715.41","717.14","716.27","717.24","721.33","715.14","718.33","710.42","715.11","898.74","898.66","896.65","896.72",NA,"778.24","765.65","742.24","721.11",NA,NA,NA,NA,"960.55",NA,NA,NA,NA,NA,"897.33","899.47","947.42","974.88",NA,NA,NA,"820.71","821.41","822.30","820.14","827.18","821.47","822.18","815.47","927.21","928.41","931.47","930.44",NA,NA,NA,"21"
"38","NKHOMA"," 91.06"," 91.37","105.93","105.93","110.00",NA,"100.00","100.00",NA,NA,NA,NA,"25",NA,NA,NA,"100.00","29","100.00","13","100.00",NA,NA,"130.40","132.50","140.00","135.00","135.00","135.00","135.00","135.00","138.00","130.00","140.50","138.55","138.80","125.60","158.50","158.48","150.48","145.00","145.00","148.00","145.50","150.00","150.55","150.00","152.80","161.00",NA,"185.66","150.00",NA,"140.11","131.18","129.00"," 90.00","109.11","110.14","17","110.11",NA," 89.05"," 81.58","146.99",NA,NA," 62.11"," 57.25",NA," 72.15"," 50.12"," 58.90",NA," 87.96","10"," 91.12"," 90.50"," 75.00",NA,NA,"21"," 86.50"," 78.75"," 72.41"," 78.61","25"," 73.16"," 72.91"," 75.50"," 76.98"," 81.25","10"," 78.17"," 65.43",NA," 76.80"," 78.75"," 77.15"," 78.99"," 72.41"," 79.49",NA,NA,NA,NA," 79.43"," 81.78"," 65.72",NA," 98.45","16"," 72.72"," 74.13"," 64.00",NA,"23",NA,NA," 70.08",NA,NA," 54.26","11"," 80.55","160.70","161.20","161.20","170.00","165.00","29","140.20","140.00","154.78","100.00","110.00","110.00","130.00","130.00",NA,NA,"142.64","21",NA,NA,"  8.00","150.00","144.52","148.12","11","11",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"490.50","12","13","500.10","12",NA,"450.65","11","485.40",NA,"10","17",NA,"750.50","760.55","750.80","750.00","550.35","490.50",NA,NA,"720.50","750.00",NA,"750.60","650.50","650.50",NA,"19",NA,"750.20","750.40",NA,NA,NA,NA,NA,NA,"610.50","750.80","840.00",NA,"21","700.00","970.44","700.00","950.80","955.00","960.55","955.00","955.40","955.00","12","650.00",NA," 60.00","670.50","673.50",NA,NA,"650.00","655.50","655.60","670.00",NA,"600.00","600.55","600.00","600.00","580.00","550.00","500.00"
"39","THETE",NA,NA,"15",NA,NA,"130.00","130.00","130.00",NA,"130.00","130.00","130.00","130.00","120.00","120.00",NA,"22","29",NA,NA,"20",NA,NA,"10",NA,"120.00","130.00","140.00","130.00","120.00","120.00","110.00",NA,"19","110.00","110.01","120.00","130.00","130.00","140.00","140.00","140.00","150.00","150.00","150.00","150.00","150.00","120.00","150.50","160.00","160.50","170.00","170.00","160.50","165.50","150.00","150.00","150.00","140.00","120.00",NA,NA,"10",NA,NA," 72.15",NA,NA,NA,NA,NA,"12",NA," 71.66"," 73.33"," 75.00"," 75.00"," 81.66"," 85.00"," 85.00"," 85.00"," 90.00"," 90.00","100.00","100.00"," 95.00","100.00","100.00",NA,"15","22","100.00","10","13","105.00","110.00","115.00","120.00",NA,"120.00","125.00","125.00",NA,NA,NA,"140.00","140.00","150.00","150.00","150.00",NA,"150.00","150.00","130.00","130.00","120.00","120.00",NA,"100.00","100.00","100.00",NA," 90.45"," 92.44"," 90.00"," 92.66"," 95.58",NA," 95.68","100.30","105.50",NA,"13",NA,NA,NA,NA,"100.00","105.00","110.00","110.00","110.00","115.00",NA,"115.50","115.50","120.00","125.00","11","11","150.00","145.00","150.00","155.00","165.00",NA,NA,"175.00","175.00","180.00","185.00","190.00","190.00","200.00","200.00",NA,NA,NA,NA,NA,"120.00","120.00","120.00","100.00","650.00","650.00","700.00","700.00","700.00","600.00",NA,"650.00",NA,"500.00","10","500.00",NA,NA,NA,NA,NA,"700.00","700.00","700.00",NA,NA,"650.00","600.00",NA,"600.00","600.00","620.00","620.00","650.00",NA,NA,"600.00","500.00","500.00","600.00","600.00","550.00","550.00","700.00","700.00","700.00",NA,NA,NA,NA,NA,NA,"700.00",NA,NA,NA,NA,"600.00","600.00","600.00",NA,NA,NA,NA,NA,NA,NA,NA,"700.00","700.00","700.00","700.00","500.00","500.00","400.00","400.00"
