"","mkt","2008-01-01","2008-01-08","2008-01-15","2008-01-22","2008-01-29","2008-02-05","2008-02-12","2008-02-19","2008-02-26","2008-03-04","2008-03-11","2008-03-18","2008-03-25","2008-04-01","2008-04-08","2008-04-15","2008-04-22","2008-04-29","2008-05-06","2008-05-13","2008-05-20","2008-05-25","2008-06-03","2008-06-10","2008-06-17","2008-06-24","2008-07-01","2008-07-08","2008-07-15","2008-07-22","2008-07-29","2008-08-05","2008-08-12","2008-08-19","2008-08-26","2008-09-02","2008-09-09","2008-09-16","2008-09-23","2008-09-30","2008-10-07","2008-10-14","2008-10-21","2008-10-28","2008-11-04","2008-11-11","2008-11-18","2008-11-25","2008-12-02","2008-12-09","2008-12-16","2008-12-23","2008-12-30","2009-01-06","2009-01-13","2009-01-20","2009-01-27","2009-02-03","2009-02-10","2009-02-17","2009-02-24","2009-03-03","2009-03-10","2009-03-17","2009-03-24","2009-03-31","2009-04-07","2009-04-14","2009-04-21","2009-04-26","2009-05-05","2009-05-12","2009-05-19","2009-05-26","2009-06-03","2009-06-10","2009-06-17","2009-06-24","2009-06-30","2009-07-07","2009-07-14","2009-07-21","2009-07-28","2009-08-04","2009-08-11","2009-08-18","2009-08-25","2009-09-01","2009-09-08","2009-09-15","2009-09-22","2009-09-29","2009-10-06","2009-10-13","2009-10-20","2009-10-27","2009-11-03","2009-11-10","2009-11-17","2009-11-24","2009-12-01","2009-12-08","2009-12-13","2009-12-20","2009-12-27","2010-01-05","2010-01-12","2010-01-19","2010-01-26","2010-02-02","2010-02-09","2010-02-16","2010-02-23","2010-03-02","2010-03-09","2010-03-16","2010-03-23","2010-03-30","2010-04-06","2010-04-13","2010-04-20","2010-04-25","2010-05-04","2010-05-11","2010-05-18","2010-05-25","2010-06-01","2010-06-08","2010-06-15","2010-06-22","2010-06-29","2010-07-06","2010-07-13","2010-07-20","2010-07-27","2010-08-03","2010-08-10","2010-08-17","2010-08-22","2010-08-29","2010-09-05","2010-09-12","2010-09-19","2010-09-26","2010-10-03","2010-10-10","2010-10-17","2010-10-24","2010-10-31","2010-11-07","2010-11-14","2010-11-21","2010-11-28","2010-12-05","2010-12-12","2010-12-26","2011-01-02","2011-01-09","2011-01-16","2011-01-23","2011-01-30","2011-02-06","2011-02-13","2011-02-20","2011-02-27","2011-03-06","2011-03-13","2011-03-20","2011-03-27","2011-04-03","2011-04-10","2011-04-17","2011-04-24","2015-11-29","2015-12-06","2015-12-13","2015-12-20","2015-12-27","2015-11-01","2015-11-08","2015-11-15","2015-11-22","2016-04-03","2016-04-10","2016-04-17","2016-04-24","2016-01-31","2016-02-07","2016-02-14","2016-02-21","2016-01-03","2016-01-10","2016-01-17","2016-01-24","2016-07-03","2016-07-10","2016-07-17","2016-07-24","2016-05-29","2016-06-05","2016-06-12","2016-06-19","2016-06-26","2016-02-28","2016-03-06","2016-03-13","2016-03-20","2016-03-27","2016-05-01","2016-05-08","2016-05-15","2016-05-22","2016-07-31","2016-08-07","2016-08-14","2016-08-21","2016-10-02","2016-10-09","2016-10-16","2016-09-04","2016-09-11","2016-09-18","2016-12-04","2016-12-11","2016-12-18","2016-12-25","2017-04-02","2017-04-09","2017-04-16","2017-01-29","2017-02-05","2017-02-12","2017-02-19","2017-01-01","2017-01-08","2017-01-15","2017-01-22","2017-02-26","2017-03-05","2017-03-12","2017-03-19","2017-04-30","2017-05-07","2017-05-14","2017-05-21"
"63","NENO"," 193.75"," 193.75"," 193.75"," 193.75"," 193.75"," 230.33",NA,NA," 230.33"," 164.71",NA,NA,NA," 120.65",NA," 120.65"," 140.00"," 140.00"," 140.00"," 141.19"," 142.54",NA,NA," 143.17"," 140.96"," 142.66"," 142.66",NA,NA," 160.28"," 160.28"," 152.16",NA," 161.76"," 160.57",NA," 160.55"," 160.53",NA," 180.36"," 180.34"," 180.33"," 180.31",NA,NA," 200.86",NA," 203.13"," 203.13"," 204.26",NA," 204.28",NA,NA,NA," 240.00"," 240.00"," 240.02"," 240.03"," 237.47"," 237.47",NA," 187.50"," 185.19",NA," 175.84",NA,NA," 116.00",NA," 120.13",NA,NA," 110.13"," 110.14"," 115.08"," 120.17"," 120.17"," 138.67"," 140.16"," 140.56"," 140.61",NA," 142.23"," 145.17",NA," 145.65"," 160.00",NA," 165.00"," 165.02"," 170.15"," 170.24"," 171.33"," 200.00","27"," 205.00"," 205.17"," 230.77"," 230.54"," 230.49"," 232.34",NA,NA,NA," 230.52"," 240.13"," 230.84"," 232.49"," 230.33"," 231.42"," 220.33"," 210.00"," 200.07"," 190.16"," 180.22"," 140.00"," 140.11"," 140.08",NA,"20",NA,NA," 140.84"," 140.72"," 199.99"," 141.88",NA," 140.64"," 142.26"," 142.26"," 143.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 704.35"," 704.99"," 705.89"," 703.12",NA,NA," 705.25"," 706.14"," 705.01"," 709.12"," 800.70"," 800.67"," 800.68"," 710.57"," 709.34","14","21"," 705.44"," 706.78"," 706.78"," 705.45"," 732.45"," 730.65"," 750.67"," 800.01",NA," 732.45"," 733.40"," 732.00"," 750.24",NA," 712.40"," 708.04"," 710.36",NA," 710.20"," 709.54"," 752.12"," 708.00"," 800.02"," 925.64",NA,"1000.45",NA,NA,"16",NA,NA," 950.42"," 996.03"," 994.00"," 990.37",NA,NA,NA,NA," 996.78",NA,NA,NA,"1000.00"," 992.34"," 990.66"," 995.89",NA,NA,NA,NA,NA," 800.00"," 802.23"," 800.00"
"64","LUCHENZA","160.00","160.00","160.00","160.00","170.00",NA,"170.00",NA,"170.00","180.00","180.00","175.00","175.00","180.00","180.00","170.00","170.00","170.00","155.00","170.00","160.00",NA,NA,"170.00",NA,NA,"163.33","163.33","163.33","163.33","163.33","177.50","177.50","177.50","177.50",NA,NA,NA,"185.00","190.00","202.50","202.50","215.23","225.76","225.76","225.76","186.67","200.00","203.33","203.33","16","216.57",NA,"223.33","206.67","212.22","192.55","213.33","206.67","204.44","208.89",NA,NA,NA,"154.44","153.33","161.11",NA,NA,NA,"156.67","163.43","145.56","143.28",NA,"172.21","168.14","172.14","177.18","184.01","172.18","188.76","192.81",NA,"198.02","186.15","192.48",NA," 83.33","166.67","188.88","185.56","196.57","186.50","183.33",NA,"198.16","196.42","170.00","168.43","172.23",NA,NA,NA,NA,"183.33","183.33","183.33","186.67","192.02","196.51","194.86","196.67","133.33","193.32",NA,NA,NA,"168.16","162.51","166.67",NA,"183.33","186.15","192.68","25","187.67",NA,NA,NA,"192.51",NA,NA,NA,NA,NA,NA,"193.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"582.00","586.70","590.27","590.27",NA,"579.52",NA,"15","578.40",NA,NA,NA,"24",NA,NA,"14",NA,"632.46","650.28","654.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"642.86","638.90","621.48","628.14","623.19","632.23","638.73","764.56","748.86",NA,NA,NA,NA,"820.05",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,"513.22","527.18"
"65","MIGOWI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,"19","26",NA,NA,"16",NA,NA,NA,NA,"21",NA,NA,NA,"18",NA,NA,NA,NA,"12",NA,NA,NA,NA,"27",NA,NA,NA,"24",NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,"123.31","120.15","27",NA,"120.00","125.00","125.16",NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,"190.00","190.00","30",NA,NA,"20",NA,NA,NA,NA,"25",NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,"20",NA,NA,NA,"15",NA,NA,NA,"17","24",NA,NA,"14",NA,NA,NA,"17",NA,NA,NA,"17","24",NA,NA,"12",NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","PHALOMBE"," 149.46"," 152.04"," 156.48"," 153.86",NA,NA," 234.79"," 176.26"," 147.92"," 151.56"," 169.74"," 169.74"," 169.74"," 187.84"," 178.84",NA," 159.64"," 186.27"," 186.47",NA," 176.62",NA,NA,NA," 189.74"," 187.26"," 189.74"," 190.47"," 196.39"," 197.34"," 196.85",NA," 199.54","19",NA," 197.53"," 279.00",NA,NA," 204.38"," 199.72"," 202.02",NA," 199.43",NA," 219.86"," 221.45"," 124.78"," 225.49"," 127.77","16",NA,NA,NA,NA," 232.79","27"," 226.74"," 240.42"," 181.11"," 184.44"," 236.81",NA," 238.47"," 232.30"," 255.93"," 215.76"," 226.81",NA,NA,NA," 209.58",NA,"26"," 208.72",NA," 148.70"," 150.64"," 183.64"," 150.56"," 156.81"," 156.67",NA," 160.42"," 161.68"," 163.49"," 159.58",NA," 164.80"," 168.74",NA,NA," 176.59"," 179.82"," 176.66","27"," 166.94"," 165.43"," 168.76"," 165.18"," 149.76"," 159.73",NA,NA,NA," 162.17"," 186.97"," 168.54"," 174.46"," 169.14"," 168.37"," 143.11"," 166.75"," 151.34"," 167.84"," 168.42",NA," 230.65",NA,NA,"20",NA," 239.76"," 221.65"," 232.34"," 135.18",NA,NA,NA," 225.93"," 218.23"," 214.78","13"," 200.98"," 208.95"," 120.74",NA," 225.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA," 651.60"," 650.45"," 650.30"," 650.05"," 905.70"," 890.70"," 897.46"," 895.60",NA,NA,"14",NA,NA,"10"," 756.95",NA,NA," 970.00",NA,NA,NA,"1000.40",NA,NA," 950.68"," 867.15"," 860.45"," 870.54"," 850.00",NA," 895.60"," 700.50"," 850.65",NA,NA," 957.55",NA,"21"," 855.00"," 890.55"," 970.40",NA," 890.50"," 970.40",NA,NA,NA,NA," 850.00"," 860.00"," 900.00"," 850.05"," 800.00"," 820.00"," 800.00"," 800.80"," 900.50"," 900.00"," 900.30",NA," 950.00"," 900.00"," 900.00"," 750.00"," 750.00"," 750.00"," 750.00"
"67","MULOZA",NA,NA,"140.00","146.67",NA,"158.89","158.89","155.56",NA,"166.67","150.00","150.00","150.00","140.00","140.00","142.22","138.00","150.00","146.67","143.33","150.00",NA,NA,NA,"160.00",NA,"163.33","166.67","170.00","176.67","187.78","190.00","186.67","180.00",NA,"190.00","190.00","190.00","193.33",NA,"173.33","186.67","186.12",NA,NA,NA,"181.40","183.22","186.70","179.40",NA,"12",NA,NA,"174.44","178.89",NA,"174.44","188.89",NA,"24",NA,"180.09","187.29","170.19","173.69","172.22","169.03","166.67",NA,"159.26","147.70","146.89",NA,NA,"153.20","164.45","161.22","157.78","157.29","156.19","155.38","153.17","146.67","140.29","142.80","139.17","136.12",NA,"127.22",NA,"128.26","130.98",NA,"136.71","137.91","136.23","139.35","141.65","137.46","135.56",NA,NA,NA,NA,"123.33","132.85","131.18","138.42","137.71","145.93","170.00","176.35","183.33","176.67","178.19","175.40","166.67","160.18",NA,"20",NA,"149.24","136.73","136.73","238.11","127.83","130.49","130.49","129.38","132.22",NA,NA,"130.15","128.66",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"593.35","743.75","20",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,"14",NA,"641.27","642.57","644.39","645.03",NA,NA,NA,NA,"855.30",NA,"12",NA,NA,NA,NA,NA,NA,NA,"652.41","739.29","756.85","783.21",NA,NA,NA,"21",NA,NA,"16",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","CHIKWAWA",NA,NA,"236.29","236.29","253.11","241.43",NA,"243.05","250.17","246.71","247.18",NA,"25",NA,NA,"211.23","211.23","208.66","207.69","207.72","207.59",NA,NA,"242.31","242.36","223.08","222.80","222.80","220.59","22","219.26","219.26",NA,"219.26","219.26","219.26","219.45","218.71","216.94","215.88",NA,"214.86","213.07",NA,"214.86",NA,"264.95","254.00",NA,NA,NA,NA,NA,NA,"260.47","260.41","263.55","263.14","263.14","263.55","263.55","235.62","235.62","263.55",NA,"244.28",NA,"244.28",NA,NA,"244.28","244.28","244.28",NA,"247.28","246.95",NA,NA,"168.48","165.40","166.23","171.14","172.35","170.53","171.44","167.22",NA,NA,NA,"183.97","185.44","173.91",NA,"168.54","168.54","156.98",NA,"155.40","164.52",NA,NA,NA,NA,NA,NA,NA,NA,"200.67","200.34",NA,"203.78","210.33","183.49","208.61",NA,"228.66","233.33",NA,"233.67","232.29","230.79",NA,"236.87",NA,"238.50","170.48",NA,NA,"241.17","236.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"740.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,"10","17",NA,"684.54","672.24","696.67",NA,NA,NA,"12",NA,NA,"28",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,"16",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"712.15"
"69","NGABU",NA,NA,NA,"170.00","170.00",NA,"150.00","140.00","130.00","160.00","140.00","120.00","120.00","110.00",NA,"110.00","120.00","120.00","120.00","150.00","150.00",NA,"155.00","150.00","160.00",NA,NA,"165.00","165.00","170.00","180.00","190.00","175.44","153.85",NA,"162.97","176.80","182.14","200.79","213.41","214.29","196.39","180.41","164.96","165.00","168.37","156.25","161.11",NA,"164.18",NA,"175.61","189.48","196.41","200.00","184.62","189.47",NA,"10","182.32","176.49",NA,"182.44","185.14","180.49","190.67","188.77","188.77",NA,NA,"170.97","175.26","175.26","26",NA,"160.00","160.00","157.62",NA,"150.38","150.38","150.00","150.71","160.49","165.00","160.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","210.00","218.49","218.49","220.00","221.53",NA,NA,NA,NA,"183.12",NA,NA,NA,"206.76",NA,NA,"208.43",NA,NA,NA,NA,"181.17","168.52","168.52",NA,NA,NA,"156.49","156.49","216.46","178.92",NA,NA,NA,NA,NA,"13",NA,NA,"196.23",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,"645.45","20",NA,NA,"628.20","11",NA,NA,"10","17",NA,NA,NA,NA,NA,"650.25","10","658.98",NA,NA,NA,"17","701.16",NA,NA,NA,NA,NA,"678.89","690.00","691.85","694.47",NA,NA,NA,NA,NA,"710.11","713.13",NA,NA,NA,NA,NA,"724.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","NCHALO",NA,"160.00","160.00","160.00",NA,"175.00","175.00","175.00","175.00","175.00","187.00","187.50","187.50","175.00","187.50","187.50","187.50","187.50","253.75","253.75","253.75",NA,"253.75","253.75","210.00","263.75","253.75","253.75","253.75","253.75",NA,"217.25",NA,"210.00","210.00","210.00",NA,"210.00","210.00",NA,NA,"210.00","210.00","210.00","210.00","210.00","18","280.00","280.00",NA,NA,"12",NA,"280.00","280.00","280.00","266.92","268.33","290.00","290.00","253.75","254.82","254.00","250.83","257.74","259.58",NA,"253.75","253.75",NA,"253.75","259.58","250.83","250.83","247.92","247.92",NA,"215.00","210.00","123.33","225.00","208.33","156.25","157.50","214.75","166.25",NA,NA,NA,NA,NA,NA,"237.50","237.50","250.00","225.00","250.00",NA,"250.00","275.00",NA,"262.50",NA,NA,NA,NA,NA,"262.50",NA,"247.50","258.75","262.50","256.41","253.16","256.41","230.77","219.23","30","219.23",NA,"226.42",NA,"216.46","227.85","239.24","25","219.23","227.28",NA,"242.31","216.46",NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,"649.23","20",NA,NA,NA,"644.44","634.52",NA,"10","17",NA,NA,NA,NA,NA,NA,"655.56","668.89",NA,"690.18","688.89","693.33","697.78",NA,NA,NA,NA,NA,"681.11","678.93","692.97","696.16",NA,NA,NA,NA,NA,"706.32","707.78",NA,NA,NA,NA,NA,"723.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","BANGULA","180.00","180.00","180.00","180.00",NA,"200.00","200.00","200.00",NA,"200.00","200.00","200.00","200.00","200.00","240.00","214.29","214.29","214.29","214.29","242.86","214.29",NA,NA,"214.29","214.29","214.29","214.29","214.29","214.29","200.00","192.86","192.36",NA,"193.03","200.00","200.00","192.86","192.86","192.86","185.72","185.72",NA,"192.86","192.86","192.86","200.00","200.00","200.00","207.15","192.86","214.29","192.86",NA,"211.95","211.95","211.95","214.59","250.00",NA,"224.18","208.52","214.29","214.29","214.29","214.29",NA,"214.29","214.29","214.29",NA,"214.29","214.29","214.29","214.29","215.32","215.32","215.32","214.29","212.28","211.27","212.38","207.15","207.15","192.86","170.43","171.43",NA,NA,NA,NA,NA,NA,NA,NA,"150.00",NA,"150.00","150.00","150.00","149.30","149.30",NA,NA,NA,NA,"194.29","180.00","180.00",NA,NA,"226.67",NA,"267.14","221.43","228.57","242.86","214.29","30",NA,"242.86",NA,NA,NA,"291.43","291.43","199.66","291.43","291.42",NA,"226.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,"793.33","793.33",NA,NA,NA,NA,NA,NA,"10","17",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"17","24",NA,NA,NA,"991.81",NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"885.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","NSANJE"," 170.000"," 160.000"," 160.000"," 160.000"," 180.000"," 200.000",NA,NA," 200.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000"," 180.000"," 180.000"," 190.000"," 197.780"," 197.780",NA,NA," 220.000"," 238.900"," 193.330"," 193.330"," 240.000"," 240.000"," 220.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000",NA," 200.000"," 140.830"," 160.000",NA," 160.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000",NA,NA,NA," 225.000"," 225.000"," 200.000"," 200.000"," 213.330"," 213.330"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.000"," 200.100"," 200.000"," 200.000",NA," 200.000"," 200.000"," 200.000"," 180.000"," 180.000"," 181.280"," 166.670"," 178.820"," 157.680"," 157.680"," 180.150"," 180.870"," 168.880"," 195.560"," 182.220"," 182.220",NA,NA,NA,NA,NA,NA," 126.670"," 126.670"," 131.110"," 120.000"," 122.220"," 120.000"," 133.330",NA," 122.220"," 126.670",NA,NA,NA," 165.930"," 165.930"," 213.300"," 213.330"," 210.960"," 234.640"," 225.190"," 210.960",NA," 220.440"," 220.440"," 215.700"," 210.960"," 206.220"," 215.700",NA,NA," 225.190"," 179.740"," 188.160"," 183.652"," 302.560",NA,NA,"22"," 166.710",NA," 187.370"," 206.530",NA," 159.420"," 158.540"," 163.410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA," 594.640"," 641.450"," 641.450"," 658.540"," 845.780"," 840.960"," 833.730"," 831.330"," 749.700"," 747.310"," 849.490"," 861.350"," 650.150"," 735.520"," 732.280"," 571.070","1001.560"," 951.490"," 938.970"," 926.450",NA,NA,NA,NA,NA," 865.000"," 840.960"," 798.790"," 808.450"," 861.910"," 844.720"," 861.150"," 886.120"," 923.560"," 926.450"," 888.890"," 876.370"," 890.280",NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,"1140.450","1130.120","1113.350","1330.950","1333.330","1332.150","1232.590","1319.340","1321.430","1333.330","1343.010",NA,"1109.060","1114.110"," 997.860"," 987.310"," 985.040"," 986.570"," 947.200"
"73","CHILINGA",NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"575.00","575.00","575.00","575.00","750.00","750.00","750.00","750.00",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600.00","600.00","600.00","865.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,"650.00","650.00","650.00",NA,"11",NA,NA,NA,NA,NA,"750.00","700.00","700.00","800.00","800.00","800.00","800.00",NA,NA,NA,NA,"800.00","800.00","750.00","750.00","700.00","650.00","650.00","600.00"
