case_id,clust_num,clust,district,reside,hhsize,hh_a10a,month,year,dist_road,dist_admarc,dist_agmrkt,popdensity,fsrad3_agpct,elevation,srtm_mwi_5_15,nutri_avail,nutri_retention,LAT_DD_MOD,LON_DD_MOD,RCSI,HDDS,FCS,Refrigerator,Radio,Television,Bicycle,Motorcycle,Car,cells_own,cell_cost,hh_age,hh_gender,LT_15,GT_64,floor_cement,floor_dirt_sand_dung,floor_tile,roof_natural,roof_iron,roof_other,region,cell_phone,panelweight,qx_type,TA,fnid,yearmo,flood_maxprecip,L12day1rain,L12maxdays,L12rain_cytot,ipczone_thinn,ipczone_lag_thinn,ipczone_price,ipczone_lag_price,ipc2,ipc_lag1,ipc_lag12,near_mkt,near_dist,mkt_thinness,Lmkt_thinn,price,lnprice_impu,Lprice,Llnprice_impu,case_id_num,percent_ag,asset_index2,logFCS,roof,nutri_reten1,nutri_reten2,nutri_reten3,nutri_reten4,nutri_reten5,nutri_avail1,nutri_avail2,nutri_avail3,nutri_avail4,nutri_avail5,nutri_reten_constrained,nutri_avail_constrained,ipczone,ipczone_floodmax,ipczone_floor,ipczone_roof,ipczone_cell,ipczone_hhsize,ipczone_hh_age,ipczone_hh_gender,ipczone_asset,ipczone_dist_road,ipczone_dist_admarc,ipczone_percent_ag,ipczone_nutri_reten_constrained,ipczone_nutri_avail_constrained,ipczone_elevation,ipczone_cells_own,TA_floodmax,TA_floor,TA_roof,TA_cell,TA_hhsize,TA_hh_age,TA_hh_gender,TA_asset,TA_dist_road,TA_dist_admarc,TA_percent_ag,TA_nutri_reten_constrained,TA_nutri_avail_constrained,TA_elevation,TA_cells_own,clust_floodmax,clust_floor,clust_roof,clust_cell,clust_hhsize,clust_hh_age,clust_hh_gender,clust_asset,clust_dist_road,clust_dist_admarc,clust_percent_ag,clust_nutri_reten_constrained,clust_nutri_avail_constrained,clust_elevation,clust_cells_own,TA_lag_price,TA_lag_thinn,TA_price,TA_thinn,clust_lag_price,clust_lag_thinn,clust_price,clust_thinn,ipczone_L12raincytot,ipczone_L12day1rain,ipczone_L12maxdays,clust_L12raincytot,clust_L12day1rain,clust_L12maxdays,TA_L12raincytot,TA_L12day1rain,TA_L12maxdays,clust_logFCS,clust_RCSI,clust_HDDS,clust1,clust2,clust3,clust4,clust5,clust6,clust7,clust8,clust9,clust10,clust11,clust12,clust13,clust14,clust15,clust16,clust17,clust18,clust19,clust20,clust21,clust22,clust23,clust24,clust25,clust26,clust27,clust28,clust29,clust30,clust31,clust32,clust33,clust34,clust35,clust36,clust37,clust38,clust39,clust40,clust41,clust42,clust43,clust44,clust45,clust46,clust47,clust48,clust49,clust50,clust51,clust52,clust53,clust54,clust55,clust56,clust57,clust58,clust59,clust60,clust61,clust62,clust63,clust64,clust65,clust66,clust67,clust68,clust69,clust70,clust71,clust72,clust73,clust74,clust75,clust76,clust77,clust78,clust79,clust80,clust81,clust82,clust83,clust84,clust85,clust86,clust87,clust88,clust89,clust90,clust91,clust92,clust93,clust94,clust95,clust96,clust97,clust98,clust99,clust100,clust101,clust102,clust103,clust104,clust105,clust106,clust107,clust108,clust109,clust110,clust111,clust112,clust113,clust114,clust115,clust116,clust117,clust118,clust119,clust120,clust121,clust122,clust123,clust124,clust125,clust126,clust127,clust128,clust129,clust130,clust131,clust132,clust133,clust134,clust135,clust136,clust137,clust138,clust139,clust140,clust141,clust142,clust143,clust144,clust145,clust146,clust147,clust148,clust149,clust150,clust151,clust152,clust153,clust154,clust155,clust156,clust157,clust158,clust159,clust160,clust161,clust162,clust163,clust164,clust165,clust166,clust167,clust168,clust169,clust170,clust171,clust172,clust173,clust174,clust175,clust176,clust177,clust178,clust179,clust180,clust181,clust182,clust183,clust184,clust185,clust186,clust187,clust188,clust189,clust190,clust191,clust192,clust193,clust194,clust195,clust196,clust197,clust198,clust199,clust200,clust201,clust202,clust203,clust204,month4,month5,month6,month7
0233-005,10301663,10301663,Nkhata Bay,rural,10,1,JUNE,2013,12,10,23,0-50,8,620,Low Plateaus,Moderate Constraint,Moderate Constraint,-11.6477,34.125,0,3,29,0,1,0,0,0,0,1,1500,53,1,5,0,0,1,0,0,1,0,1,1,133.44844,PANEL A,CHAMAOWA,MW2012C3010309,201306,0,32,25,1439.3978,.21602245,.18043515,4.6388068,4.6629896,1,1,1,CHINTHECHE,17.243299,0,0,91.32,4.51437,83.565002,4.4256248,0233-005,0,-.3008166,3.3672957,1,0,1,0,0,0,0,1,0,0,0,1,1,MW2012C3010309,0,.5,.62,.68000001,4.98,39.639999,1.28,.13409877,4.4000001,12.44,.024,.75999999,.77999997,997.79999,1.16,0,1,1,1,10,53,1,-.3008166,12,10,0,1,1,620,1,0,.47058824,.58823532,.70588237,4.8235292,42.529411,1.1764706,-.30081648,10.882353,11.529411,.070588239,.7647059,.82352942,613.52942,1.1176471,4.4256248,0,4.51437,0,4.4439859,.025210084,4.5344329,.10084034,1439.3978,32,25,1182.2522,32,30,1182.2522,32,30,3.7006366,3.5882354,5.352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0290-001,10308636,10308636,Nkhata Bay,rural,11,8,JUNE,2013,5,8,28,0-50,8,710,Low Plateaus,Water,Water,-11.5364,34.278,11,6,49,0,1,0,0,0,0,1,480,55,1,8,0,1,0,0,0,1,0,1,1,123.2795,PANEL B,NKUMBILA,MW2012C3010311,201306,0,31,25,1377.6705,.00012016956,.00017302684,4.5662613,4.6091838,1,1,1,NKHATABAY,13.870576,0,0,100,4.6051702,99.25,4.5976419,0290-001,0,-.3008166,3.8918202,1,0,0,0,0,1,0,0,0,0,1,0,0,MW2012C3010311,0,.58888888,.51111114,.75555557,6.8666668,44.488888,1.2555555,-.13973592,2.1111112,18.388889,.0066666668,.42222223,.43333334,614.22223,1.3222222,0,.66666669,.5,1,6.6666665,45.333332,1.1666666,-.30081654,5.1666665,7.8333335,0,0,0,640,1,0,.5625,.5625,.75,6.4375,45.8125,1.25,-.30081564,5.375,8.875,0,0,0,612.5,.9375,4.5976419,0,4.6051702,0,4.5976419,0,4.6051702,0,1377.6705,31,25,1097.3453,33,25,1097.3453,33,25,3.7242777,3.5,5.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0392-001,10404186,10404186,Karonga,rural,4,3,JUNE,2013,1,3,24,50-100,57,560,Low Plateaus,Water,Water,-10.16112,33.998054,7,6,51,0,0,0,0,0,0,0,,40,1,2,0,0,1,0,1,0,0,1,0,136.71423,PANEL B,KYUNGU,MW2012C3010409,201306,0,50,22,1106.3555,.012297769,.14470278,4.5681834,4.2158499,1,1,1,CHILUMBA,23.403727,0,.5,96.669998,4.5713029,72.5,4.2835865,0392-001,0,-.30081591,3.9318256,0,0,0,0,0,1,0,0,0,0,1,0,0,MW2012C3010409,0,.73469388,.42857143,.5714286,5.8775511,44.346939,1.2244898,-.2268507,5.1224489,17.857143,.012244899,.081632651,.55102038,994.28571,.97959185,0,.70588237,.37254903,.4509804,5.019608,48.35294,1.2745098,-.22975157,1.4901961,12.215686,.05882353,.41176471,.41176471,674.90198,.52941179,0,.7647059,.35294119,.52941179,6.0588236,49.176472,1.2941177,-.3008157,.70588237,15.647058,0,0,.05882353,601.17645,.70588237,4.1104965,.21666667,4.4617238,.18375351,4.3328586,.51176471,4.59273,.084033616,1106.3555,50,22,1215.0817,32,30,1064.2969,32.372547,29.627451,3.6038883,3.3529413,5.1764708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0477-002,10502268,10502268,Mzimba,rural,1,2,JUNE,2013,11,2,31,50-100,60,1200,High-altitude Plains,Moderate Constraint,Moderate Constraint,-11.285,33.7785,4,7,59.5,0,0,0,0,0,0,0,,68,2,0,1,0,1,0,1,0,0,1,0,611.03442,PANEL A,MTWALO,MW2012C3010508,201306,0,51,22,1045.0387,.46603081,.26386309,4.692677,4.6397538,1,1,1,RUMPHI,31.205166,.40000001,0,128.95,4.8594246,125.59,4.8330226,0477-002,0,-.30081591,4.0859761,0,0,1,0,0,0,0,1,0,0,0,1,1,MW2012C3010508,0,.5714286,.52142859,.70357144,5.1464286,44.917858,1.2071428,.04866926,4.9178572,11.267858,.055,.85000002,.86428571,1247.7142,1.3,0,.60000002,.52499998,.625,4.5,51.650002,1.35,-.02899448,9.8000002,7.5500002,.030000001,.875,.875,1251.75,.85000002,0,.64705884,.47058824,.35294119,3.8235295,53.058823,1.4117647,-.30081597,11.235294,3.3529413,0,1,1,1249.4117,.7647059,4.7138619,.046250001,4.6967587,.25214285,4.8417211,.047058824,4.862226,.43529412,1045.0387,51,22,681.396,53,31,770.2486,52.825001,30.975,4.0880117,2,5.8235292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0476-001,10502593,10502593,Mzimba,rural,3,2,JUNE,2013,12,13,44,100-200,20,1330,High-altitude Plains,Severe Constraint,Moderate Constraint,-11.3927,33.6488,6,4,32,0,0,0,0,0,0,1,500,49,1,1,0,0,1,0,1,0,0,1,1,340.34546,PANEL B,MTWALO,MW2012C3010517,201306,0,42,22,810.966,.5873332,0,4.506557,4.506681,1,1,1,CHINTHECHE,14.922374,0,0,93.459999,4.5375338,101.225,4.6173458,0476-001,.60000002,-.30081591,3.4657359,0,0,1,0,0,0,0,0,1,0,0,1,1,MW2012C3010517,0,.67346936,.32653061,.67346936,5.3673468,46.57143,1.1632653,-.22685087,7.3061223,10.979591,.048979595,.93877554,.97959185,1206.5306,.79591835,0,.60000002,.52499998,.625,4.5,51.650002,1.35,-.02899448,9.8000002,7.5500002,.030000001,.875,.875,1251.75,.85000002,0,.53333336,.46666667,.66666669,4.5999999,48.666668,1.2666667,-.059197128,12.2,13.666667,.080000006,.93333334,.93333334,1292.6666,.66666669,4.7138619,.046250001,4.6967587,.25214285,4.612473,.013333334,4.5299773,.06666667,810.966,42,22,771.87506,53,31,770.2486,52.825001,30.975,3.8565178,4.4666667,5.6666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0537-001,10505136,10505136,Mzimba,rural,2,5,JUNE,2013,10,6,21,50-100,53,1390,Mid-altitude Plateaus,Severe Constraint,Moderate Constraint,-11.7313,33.5342,0,6,55.5,0,0,0,0,0,0,1,2000,57,1,0,0,0,1,0,1,0,0,1,1,590.79736,PANEL A,CHINDI,MW2012C3010508,201306,0,51,22,1045.0387,.46603081,.26386309,4.692677,4.6397538,1,1,1,MZIMBA,19.991955,.80000001,0,100,4.6051702,99.25,4.5976419,0537-001,0,-.30081591,4.0163832,0,0,1,0,0,0,0,0,1,0,0,1,1,MW2012C3010508,0,.5714286,.52142859,.70357144,5.1464286,44.917858,1.2071428,.04866926,4.9178572,11.267858,.055,.85000002,.86428571,1247.7142,1.3,0,.80392158,.23529412,.64705884,5.5686274,46.666668,1.254902,-.3008157,5.980392,7.980392,.011764706,1,1,1261.7646,.84313726,0,.875,.0625,.625,5.375,53.4375,1.25,-.30081585,9.125,5.5,0,1,1,1353.125,.875,4.7991176,.3137255,4.6423731,.53333336,4.6140032,.050000001,4.6209497,.78571427,1045.0387,51,22,832.89642,72,31,785.40729,65.274513,31,3.8771565,2.4375,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0530-001,10505508,10505508,Mzimba,rural,3,5,JUNE,2013,5,6,18,50-100,57,1230,Mid-altitude Plateaus,Severe Constraint,Moderate Constraint,-11.7819,33.5,0,6,37,0,0,0,0,0,0,0,,44,2,2,0,0,1,0,1,0,0,1,0,494.6095,PANEL B,CHINDI,MW2012C3010508,201306,0,51,22,1045.0387,.46603081,.26386309,4.692677,4.6397538,1,1,1,MZIMBA,17.012146,.80000001,0,128.95,4.8594246,125.59,4.8330226,0530-001,0,-.30081591,3.6109178,0,0,1,0,0,0,0,0,1,0,0,1,1,MW2012C3010508,0,.5714286,.52142859,.70357144,5.1464286,44.917858,1.2071428,.04866926,4.9178572,11.267858,.055,.85000002,.86428571,1247.7142,1.3,0,.80392158,.23529412,.64705884,5.5686274,46.666668,1.254902,-.3008157,5.980392,7.980392,.011764706,1,1,1261.7646,.84313726,0,.68421054,.42105263,.68421054,4.8947368,42.789474,1.3684211,-.30081508,3.8421052,5.8421054,0,1,1,1247.8948,.89473683,4.7991176,.3137255,4.6423731,.53333336,4.8330226,0,4.8594246,.80000001,1045.0387,51,22,800.08051,72,31,785.40729,65.274513,31,3.8044646,2.4736843,5.4736843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0618-001,10733640,10733640,Mzuzu City,urban,8,33,JUNE,2013,3,20,4,3000-5000,2,1360,Mid-altitude Mountains,Severe Constraint,Moderate Constraint,-11.4398,34.0331,0,7,99,1,1,1,1,1,1,6,15000,52,1,2,0,0,0,1,0,1,0,1,1,38.772758,PANEL B,ZOLOZOLO WARD,MW2012C3010508,201306,0,51,22,1045.0387,.46603081,.26386309,4.692677,4.6397538,1,1,1,LIMBE,1.8362974,.80000001,0,93.459999,4.5375338,101.225,4.6173458,0618-001,0,3.3234718,4.59512,1,0,1,0,0,0,0,0,1,0,0,1,1,MW2012C3010508,0,.5714286,.52142859,.70357144,5.1464286,44.917858,1.2071428,.04866926,4.9178572,11.267858,.055,.85000002,.86428571,1247.7142,1.3,0,.18181819,.81818181,.90909094,5.2727275,38.909092,1.1818181,1.6760687,2.3636363,19.636364,.14545454,1,1,1308.1818,2.7272727,0,.14285715,1,1,5.8095236,42.095238,1.1904762,2.1153769,2.5714285,12.571428,0,.52380955,.52380955,1190,3.8095238,4.6766906,.077922076,4.6332426,.70129871,4.6856484,.25850341,4.6530704,.714966,1045.0387,51,22,1054.4186,53,31,1044.4594,52.545456,31,4.4177699,.095238097,6.8571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0794-001,20106042,20106042,Kasungu,rural,3,6,JUNE,2013,1,1,4,100-200,24,1080,High-altitude Plains,Severe Constraint,Moderate Constraint,-13.0738,33.4721,0,7,92,0,0,0,0,0,0,0,,40,2,1,0,0,1,0,1,0,0,2,0,714.9115,PANEL B,LUKWA,MW2012C3020103,201306,0,32,30,859.29468,.34557459,.40208465,4.3902559,4.3505025,1,1,1,HEWE,8.3235998,.60000002,0,72.5,4.2835865,101.475,4.6198125,0794-001,0,-.30081591,4.5217886,0,0,1,0,0,0,0,0,1,0,0,1,1,MW2012C3020103,0,.79562044,.29197079,.43065694,5.1240878,42.992592,1.1617647,-.24790676,12.051095,9.0364962,.033576641,.73722625,.86861312,1061.8978,.69343066,0,.71428573,.38095239,.47619048,4.3809524,45.263157,1.25,-.30081567,5.7619047,6.5714288,.028571431,.95238096,1,1050,.80952382,0,.73913044,.39130434,.43478259,4.304348,43.809525,1.2272727,-.3008157,6.0869565,5.173913,.026086958,1,1,1045.2174,.73913044,4.5957022,.15238096,4.355197,.66666669,4.5907111,.14782609,4.339396,.66708076,859.29468,32,30,712.13824,33,25,738.27966,32.952381,25.238094,3.9529483,2.2608695,5.9130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0775-001,20110620,20110620,Kasungu,rural,2,10,JUNE,2013,8,9,21,50-100,26,1030,High-altitude Plains,Severe Constraint,Moderate Constraint,-12.8937,33.373,2,6,72,0,0,0,1,0,1,1,5000,75,2,0,2,1,0,0,0,1,0,2,1,976.0354,PANEL A,CHULU,MW2012C3020103,201306,0,32,30,859.29468,.34557459,.40208465,4.3902559,4.3505025,1,1,1,CHATOLOMA,10.909961,.2,1,71.264999,4.2664051,62.855,4.1408305,0775-001,0,-.30081505,4.2766662,1,0,1,0,0,0,0,0,1,0,0,1,1,MW2012C3020103,0,.79562044,.29197079,.43065694,5.1240878,42.992592,1.1617647,-.24790676,12.051095,9.0364962,.033576641,.73722625,.86861312,1061.8978,.69343066,0,.83333331,.22222222,.5,4.7222223,40.944443,1.2222222,-.30081588,7.3333335,11.166667,0,1,1,1028.8889,.55555558,0,.75,.25,.5,4.9499998,43.549999,1.25,-.30081591,6.5,9.8500004,0,.94999999,.94999999,1080.5,.5,4.1722054,.91111112,4.2878666,.25714287,4.1972876,.95999998,4.3177242,.21285714,859.29468,32,30,735.01123,33,31,793.27075,32.888889,30.888889,3.9882655,3.3,5.5500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0822-001,20111718,20111718,Kasungu,rural,6,11,JUNE,2013,16,6,40,50-100,10,1070,High-altitude Plains,Moderate Constraint,Moderate Constraint,-13.3488,33.4404,0,6,51,0,1,0,1,1,0,1,2000,40,1,3,0,1,0,0,0,1,0,2,1,711.26233,PANEL B,SANTHE,MW2012C3020103,201306,0,32,30,859.29468,.34557459,.40208465,4.3902559,4.3505025,1,1,1,MKANDA,16.259306,1,1,90,4.4998097,67.5,4.2121277,0822-001,0,-.30081752,3.9318256,1,0,1,0,0,0,0,1,0,0,0,1,1,MW2012C3020103,0,.79562044,.29197079,.43065694,5.1240878,42.992592,1.1617647,-.24790676,12.051095,9.0364962,.033576641,.73722625,.86861312,1061.8978,.69343066,0,.89999998,.2,.40000001,5.6500001,39.849998,1.05,-.30081657,15.8,8.5500002,.1,.89999998,.89999998,1077,.55000001,0,.90909094,.18181819,.45454547,6,40.904762,1.0454545,-.30081657,16.636364,9.590909,.090909094,.72727275,.86363637,1100.4546,.63636363,4.2373667,.98000002,4.5091219,.90714288,4.2702084,1,4.5285406,.94058442,859.29468,32,30,777.24066,53,25,797.63934,52.25,24.75,3.782285,7,5.3636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
