"","clust_L12raincytot","clust_L12day1rain","clust_L12maxdays","clust_floodmax","clust_cells_own","clust_price","clust_thinn","clust_roof","clust_hhsize","clust_hh_age","clust_hh_gender","clust_asset","clust_dist_road","clust_dist_admarc","clust_percent_ag","clust_nutri_reten_constrained","clust_elevation","clust_logFCS","clust_RCSI","clust_HDDS","ipc_lag1","ipc_lag12"
"425",1104.7334,53,24,0,0.25,3.5119932,0.60000002,0.5625,4.125,47.4375,1.25,0.047723919,16.62875,3.615,0.5625,0,931.3125,3.8494449,4.9375,5.375,1,1
"426",1019.9092,52,22,0,1.5,3.601959,0.40000001,1,3.25,33.5,1.5,0.29799858,0.31083333,0.94749999,0.60000002,0,927.33331,4.1923609,2.25,6.375,1,1
"427",897.11053,44,30,0,1.125,3.601959,0.40000001,1,3.6875,41.375,1.125,0.17286289,0.27307692,6.0700002,0.60000002,0,691.69232,3.9576001,2.0625,5.625,2,1
"428",882.77887,43,14,0,0.5,3.5170527,1,0.625,4.125,43.125,1.375,0.17286432,44.237499,0.98812503,0.48750001,0,664.5,3.8618138,0.75,5.25,1,1
"429",871.88196,63,15,0,0.0625,3.5170527,1,0.1875,5.25,34.9375,1.3125,0.047726233,45.999374,5.2725,0.52500004,0,642.6875,3.3938298,6,3.8125,1,1
"430",769.71252,53,24,16.307674,0.125,3.4657359,0.80000001,0,5.3125,43.4375,1.0625,-0.70309722,5.0568748,4.9631252,0.037500001,0,78.625,3.552357,10.8125,4.1875,3,2
"431",911.3161,44,13,16.307674,0.0625,3.6333668,0.40000001,0.1875,4.1875,53.9375,1.125,-0.20254847,6.6387501,5.1556249,0.5625,1,530.8125,3.7505662,5.75,4.25,3,2
"432",586.84546,64,28,0,0.1875,3.5590556,0,0,4,47.375,1.3125,-0.57796091,0.38499999,7.3112497,0.60000002,0,50.0625,3.5330768,7,4.1875,3,2
"433",720.81653,54,16,0,0.3125,3.4682329,0.40000001,0.25,3.5,40.875,1.25,-0.20254815,16.268572,18.272142,0.45000002,0,166.21428,3.7009184,4.75,4.5,NA,NA
"434",812.73553,60,19,22.664402,0.4375,3.567559,0.40000001,0.375,4.3125,40.6875,1.3125,0.17286453,10.63125,7.3337498,0.60000002,0,546.25,3.9560745,2.625,5.875,2,1
"435",839.41919,60,19,22.664402,0.625,3.567559,0.40000001,0.0625,4.125,38.25,1.5625,-0.57796144,2.0413334,6.5053334,0.1875,0,487.39999,3.8220162,6,5.375,2,1
"436",861.00519,1,13,0,0.3125,NA,0.60000002,0.1875,4.625,41.0625,1.125,0.047725905,7.4260001,11.585333,0.60000002,0,430,3.822973,9.75,5.0625,2,1
"437",1100.3499,1,13,0,0.6875,NA,0.60000002,0.25,5.25,42.4375,1.125,0.67341155,15.753125,3.8199999,0.30000001,1,818.8125,3.7990971,5.6875,5.375,2,1
"438",1067.1772,43,19,0,1.5625,3.5514834,0.2,0.8125,4.4375,39.875,1.1875,0.17286283,0.07,4.3874998,0.60000002,0,832.5,4.0246348,0.9375,6.0625,1,1
"439",1203.0004,43,19,0,1.6875,3.5514834,0.2,0.875,4.625,40,1.1875,0.29799971,1.45,1.2375,0,0,886.9375,4.0898347,0.4375,6.375,1,1
"440",940.31628,44,30,0,1.8125,3.4725873,0.80000001,1,4.75,38.875,1.3125,0.17286116,2.234,5.0746665,0,0,1076.7333,4.1717734,3.5625,6.3125,2,1
"441",875.69867,40,38,0,0.375,3.6313827,0,0.1875,4.875,52.625,1.1875,-0.077411845,3.2281251,11.281875,0.60000002,1,1260,3.7962494,0.6875,5.0625,1,1
"442",1148.0748,39,36,0,0.25,3.3334537,0.5,0.0625,3.8125,36.5625,1.1875,-0.077409856,13.344375,14.135625,0.075000003,1,1342.1875,3.7420213,0,5.1875,1,1
"443",1395.0194,38,23,0,0,3.3334537,0.5,0.0625,3.5,48.6875,1.125,-0.57796204,18.809376,10.323125,0.037500001,0,969.1875,3.6874986,0.375,4.4375,1,1
"444",1237.269,38,19,0,0.125,3.3393416,0.640625,0.0625,5.625,47,1.1875,0.29799971,0.54624999,10.340625,0,0,1496.5,3.6104119,1.5625,4.6875,1,1
"445",1070.4302,39,37,0,0.125,3.6313827,0,0.25,4.5625,46.75,1.375,-0.20254761,4.2906251,5.1275001,0.30000001,0,1351,3.7972047,0.3125,5.0625,1,1
"446",910.14508,41,20,0,0.6875,3.6238074,0,0.375,6.0625,44.4375,1.4375,-0.20254904,0.326875,4.2925,0.60000002,0,486.25,3.8039296,4.25,5.5625,1,1
"447",981.21613,38,20,0,0,3.6238074,1,0.125,3.9375,41.8125,1.3125,-0.20255047,19.700001,13.981874,0,0,1026.625,3.6574843,2.6875,4.5,1,1
"448",1254.3076,39,20,0,0.6875,3.497719,0.25,0.3125,3.75,35.0625,1.1875,0.047725908,14.402667,6.7026668,0.375,1,625,4.0968561,0.9375,5.5625,1,1
"449",1277.9354,39,21,0,0.25,3.700561,1,0.5,5.25,40.75,1.25,0.29799944,4.7126665,4.9566665,1,1,609.73334,4.2034812,0.875,5.9375,1,1
"450",1267.1216,43,20,0,0.625,3.700561,0.5,0.1875,4.9375,48.9375,1.375,0.047723919,13.05875,37.32,0.45000002,0,498.125,4.1434951,2.25,5.25,1,1
"451",1258.087,39,20,0,0.25,3.700561,0.5,0.0625,5.0625,49.5,1.3125,0.1728614,0.28133333,20.838667,0.22500001,0,701,3.9841347,4.3125,5.375,1,1
"452",1280.5229,59,21,0,1.5,3.700561,1,0.5625,5.5,39.125,1.0625,0.79854792,2.8106668,0.42933333,0.5625,1,497.13333,4.246778,1.375,6.25,1,1
"453",910.99103,39,22,0,0.25,3.6887546,0.5,0.4375,3.8125,44.125,1.25,0.047725338,0.30437499,17.498751,0.60000002,0,1215.75,4.1026349,3.25,5.8125,1,1
"454",1261.3829,38,20,0,0.625,3.1780539,0.25,0.75,4.25,51.875,1.25,0.047724493,0.26428571,30.627144,0.61250001,0,501.71429,4.2147441,2,5.625,1,1
"455",1025.7601,42,23,0,0.4375,3.8240657,0.75,0.5,4.1875,42.0625,1.4375,-0.32768592,8.4879999,10.873334,0.60000002,1,1188.8667,3.819515,1.75,4.8125,1,1
"456",961.43103,36,25,0,0.75,3.6887546,1,0.3125,5,36.3125,1.25,-0.32768652,1.1553334,2.2133334,0.60000002,1,1140.5333,3.8938043,5.125,5.625,1,1
"457",1432.4911,38,23,0,0.625,3.8240657,1,0.4375,3.6875,43.5,1.3125,0.047725346,0.44714287,10.727142,0.52500004,0,1520.7858,3.7896259,6.6875,5.5,1,1
"458",1051.3068,43,20,0,1.875,3.497719,0.25,1,5.375,38.3125,1.25,0.79854882,0.36733332,15.098666,0.60000002,1,1295,4.0540819,0.3125,6.125,1,1
"459",1051.3068,43,20,0,1.75,3.497719,0.25,0.9375,4.9375,42.4375,1.1875,0.17286222,0.755,16.564285,0.60000002,1,1258.9286,4.0801325,2.25,6,1,1
"460",1118.8516,38,20,0,0.4375,2.9957323,1,0.25,4.5,40.4375,1.0625,0.29800057,20.251333,10.18,0,1,1046.5333,3.9711566,2.5625,5.75,1,1
"461",1002.23,40,20,0,0.6875,3.3393221,0.75,0.3125,4.625,46.25,1.125,0.047725908,7.566,10.692,0.26250002,1,1079.8667,3.7733974,3.4375,4.875,1,1
"462",987.9342,41,38,0,1.1875,3.0619853,1,0.625,3.375,34,1.125,-0.32768536,0.69400001,2.5266666,0.60000002,1,1062.7333,4.1503139,2.5625,6.25,1,1
"463",1160.2539,38,23,0,0.375,2.9957323,1,0.0625,4.4375,44.25,1.375,0.17286366,9.4574995,10.415625,0.60000002,0.5625,628.375,3.8953264,2.3125,5,1,1
"464",1368.7859,42,21,0,0.625,3.0302544,1,0.25,4.625,46.875,1.4375,-0.077410713,1.373125,7.4243751,0.5625,1,508.4375,4.0537076,0.6875,5.125,1,1
"465",1199.151,40,20,0,0.0625,3.0636246,0,0.1875,5.0625,37.5625,1.25,-0.57796121,7.5599999,4.25875,0,0,1270,3.7367022,2.9375,4.75,1,1
"466",983.5993,39,37,0,0.8125,3.4265401,0.75,0.3125,4.75,37.5,1.1875,0.54827553,11.3875,1.8043751,0.375,0,1352.3125,4.1710992,3.25,5.8125,1,1
"467",1029.2285,41,20,0,0.1875,3.2457125,0,0.0625,5.3125,42.75,1.375,-0.077411279,8.6359997,9.3380003,0.60000002,0,1317.3334,3.5802035,3.1875,4.375,1,1
"468",1101.962,40,37,0,0.125,3.4265401,1,0.0625,4,51.875,1.25,-0.20254932,9.415,10.440714,0.22500001,0,1051.7142,3.7477517,2.125,4.75,1,1
"469",929.92444,42,20,0,0.625,3.1701057,0.75,0.1875,4.5,35.625,1.375,0.047726192,3.743125,4.0587502,0,0,493.9375,4.0156116,3.4375,5.625,1,1
"470",962.10986,44,20,0,0.4375,3.1701057,0.75,0.25,6.0625,41.5625,1.0625,0.047725607,0.81437498,5.0506248,0.037500001,0,512.625,4.0732765,4.6875,5.75,1,1
"471",934.19922,44,20,0,0.4375,3.1701057,0.75,0,3.75,37.875,1,0.17286396,0.82749999,3.8856251,0.037500001,0,509.625,4.0181966,2.8125,5.625,1,1
"472",1019.0829,41,20,0,0.1875,3.1287322,0,0.3125,4.25,44.25,1.3125,-0.4528234,6.1893749,6.9243751,0,0,1090.1875,3.7534146,2.375,4.5625,1,1
"473",1183.3025,41,20,0,0.3125,3.3007205,0.25,0.25,4.875,46.375,1.1875,-0.077410713,11.617333,2.8900001,0.45000002,0,1160.9333,3.5451179,1.9375,3.8125,1,1
"474",1152.2267,43,19,0,0.3125,3.1287322,1,0.1875,4.6875,44.8125,1.3125,-0.32768509,12.53375,4.9962502,0.45000002,0.9375,1151,3.6889572,3.9375,4.25,1,1
"475",1141.6864,39,20,0,0.13333334,3.2457125,1,0.125,4.125,40.4375,1.0625,-0.57795978,30.822666,4.4219999,0.037500001,1,1105.4,3.586884,2.5625,4,1,1
"476",1071.0616,41,20,0,0.4375,3.2457125,0,0.1875,4.1875,40.5625,1.0625,0.04772763,11.8775,5.5756249,0.45000002,0,1210.375,3.7449038,1.1875,4.4375,1,1
"477",1325.8604,41,20,0,0.375,3.1357117,1,0.25,3.6875,38.125,1.25,0.17286286,8.953125,6.0487499,0.075000003,1,1118.625,3.735851,1.75,5.0625,1,1
"478",1318.2148,41,20,0,0.9375,3.1357117,1,0.5,5.4375,39.5,1.3125,-0.32768562,0.31125,9.2993755,0.48750001,1,1131.6875,3.8951688,1.5,5,1,1
"479",1284.7837,41,20,0,0.125,3.1357117,1,0.25,4.4375,41.3125,1.375,-0.70309693,14.713125,2.546875,0,1,1094.375,3.783778,3.4375,4.875,1,1
"480",1287.8923,38,20,0,0.1875,3.2457125,1,0.125,5.1875,44.4375,1.125,0.047726192,22.799999,7.3256249,0,1,1070.5,3.5337107,6.75,4.125,1,1
"481",1064.3228,42,30,0,0.40000001,3.1287322,1,0.40000001,5.1333332,53.200001,1.2,-0.41945219,11.678666,5.3299999,0.080000006,0,1244.7333,3.7269306,4,4.8000002,1,1
"482",1098.1857,43,30,0,0.25,NA,0.75,0,4,44.0625,1.375,-0.32768452,19.625999,16.361334,0.1125,0,1307.1333,3.8251946,1.6875,5.1875,1,1
"483",1190.0541,42,19,0,0.4375,NA,0.75,0.1875,4.4375,47.875,1.1875,0.047724772,3.9974999,6.3868752,0.60000002,0,1620.0625,3.8165567,3.5,5.3125,1,1
"484",1150.6971,42,19,0,0.125,NA,0.75,0.1875,4.5,38,1.375,-0.20254904,8.5531254,1.006875,0.60000002,0,1583.375,3.7104301,3.5,4.875,1,1
"485",1111.1788,43,30,0,0.9375,3.2561717,0.75,0.25,5.5,39.6875,1.3125,0.42313725,2.9849999,5.058125,0.41250002,1,1477.375,3.7747838,1.875,5.6875,1,1
"486",1030.4636,43,19,0,0.125,3.2561717,0.75,0.25,5.125,39.4375,1.25,0.17286338,2.1559999,7.6153336,0.60000002,1,1054.5333,3.7208622,6,5.0625,1,1
"487",1043.3051,42,20,0,1.1875,3.4615083,0.5,1,3.375,35.9375,1,-0.077412695,0.544375,1.145625,0,0,1076.5625,3.8755589,0.125,5.4375,1,1
"488",861.93164,55,19,0,0.3125,3.2561717,1,0.25,4.75,37.3125,1.3125,-0.077411838,9.7218752,9.7168751,0.30000001,0,598.3125,3.8690186,2.25,5.625,1,1
"489",1027.2635,31,19,0,0.125,3.703768,1,0.1875,4.625,41.875,1.3125,-0.32768679,4.9593749,8.3937502,0.41250002,1,971.1875,3.862282,1.5625,5.4375,1,1
"490",787.05231,42,19,0,1,3.703768,0.75,0.375,5.0625,39.875,1.4375,0.047725968,0.205,3.5743749,0,0,481.875,4.0621223,2.75,5.75,1,1
"491",792.49084,61,19,0,0.125,3.3379025,0.5,0.1875,4.25,41.4375,1.5,-0.32768622,25.7325,2.224375,0.60000002,0,690.0625,3.769233,4.3125,5.4375,1,1
"492",856.50848,43,30,0,0.3125,3.5174978,1,0.25,3.8125,37.125,1.1875,-0.45282283,6.4113336,7.8673334,0.60000002,0,714.93335,3.8365622,2,5.25,1,1
"493",808.18384,43,19,0,0.25,3.5174978,1,0.1875,4,41.9375,1.125,-0.20254704,8.1013336,13.073334,0.60000002,0,660.26666,3.9427571,3.3125,5.75,1,1
"494",951.60461,62,19,0,0.1875,3.5328102,0.25,0.4375,4.0625,46.9375,1.1875,0.29800114,19.986876,6.1118751,0.1875,0,629.75,3.8599021,1.875,5.1875,1,1
"495",783.16522,44,19,0,0.4375,3.5328102,0.25,0.3125,4.875,43.9375,1.3125,-0.077410959,26.915625,6.2906251,0.60000002,0,659.6875,3.903688,4.6875,5.625,1,1
"496",1074.5889,43,19,0,0.5625,3.5174978,1,0.4375,4.25,39.125,1.375,0.047725625,6.1031251,4.82375,0,0,1122.5,3.8117001,3.6875,5.5,1,1
"497",926.14886,43,19,0,0.8125,3.6025043,0.5,0.0625,5.0625,39.75,1.25,0.047726486,12.513333,16.295334,0.1875,0,583.26666,3.8714225,5.3125,5.4375,1,1
"498",923.63409,44,30,0,0.4375,3.444576,0.25,0.375,4.125,41.5,1.1875,0.047725104,4.6418748,7.2281251,0,0,1020.875,3.7882504,3.375,5.5625,1,1
"499",859.79315,43,19,0,0.1875,3.444576,0.25,0.125,3.6875,49.5625,1.0625,0.17286339,13.14625,4.3587499,0,0,819.5625,3.6993754,4.8125,5,1,1
"500",876.03735,44,19,0,0.25,3.444576,0.25,0.3125,4.5,41.6875,1.1875,-0.077410705,7.5562501,5.1912498,0.60000002,0,819,3.8115165,3.375,5.25,1,1
"501",910.84882,44,30,0,0.4375,3.5784688,0.5,0.75,5.25,47.5,1.375,-0.20254876,3.7281251,4.9381251,0.60000002,0,691.5625,3.9072084,5.6875,5.5,1,1
"502",813.09979,44,13,0,1,3.4678757,0.25,0.8125,3.5,39.5625,1.3125,0.42313746,0.55500001,5.9724998,0,0,736.5625,4.2842131,4.625,6.375,2,1
"503",871.90692,43,13,0,0.625,3.444576,0.25,0.125,4.6875,43.6875,1.1875,-0.077411845,6.3024998,9.1193752,0.60000002,0,765.75,3.9768937,2.1875,5.625,2,1
"504",804.5918,44,14,0,0.375,3.4065166,0.25,0.5,4.25,40.125,1.375,-0.32768619,9.5675001,4.930625,0.22500001,0,713.6875,3.951036,6.375,5.625,2,1
"505",994.10168,44,14,0,0.4375,3.6163087,0.5,0.125,4.875,38.75,1.25,-0.32768595,2.245625,4.4012499,0.60000002,1,715.9375,3.9270968,6.625,5.4375,2,1
"506",918.51007,44,14,0,1.125,3.6163087,0.5,0.875,3.8125,32.9375,1.3125,0.42313692,0.260625,6.9862499,0.60000002,1,671.0625,4.0721822,2.9375,6.0625,2,1
"507",984.76746,53,30,0,0.125,3.5934694,0.5,0.25,4.8125,39.125,1.3125,0.047724202,28.322666,14.086667,0.5625,0,527.13336,3.8788211,11,5.5,1,1
"508",939.44391,54,30,0,0.5,3.5222344,0.5,0.6875,5.125,41.8125,1.125,-0.077411845,6.322,2.8666666,0.60000002,0,984.33331,3.9508622,4,5.75,1,1
"509",1199.1829,54,14,0,0.5,3.4420195,0.75,0.3125,4.625,49,1.4375,-0.32768652,0.75,23.336666,0,0,636.40002,3.7707906,5.1875,5.25,1,1
"510",1063.9307,54,22,0,0.625,3.4420195,0.75,0.375,4.5,44.1875,1.4375,0.29800057,9.4521427,26.337143,0.60000002,0,601.78571,3.8051298,4.25,5.375,1,1
"511",1271.5732,64,18,0,0.0625,3.4576125,0.75,0.25,5.125,43,1.25,-0.20254844,15.048667,9.4239998,0.60000002,0,767.33331,3.7375555,3.8125,4.9375,1,1
"512",1010.1351,44,22,0,0.125,3.5934694,0.5,0.3125,5.875,42.5625,1.25,0.047726475,5.5586667,11.644,0.5625,0,653.59998,3.7012672,5.0625,5.4375,2,1
"513",980.84406,44,22,0,0.1875,3.5934694,0.5,0.25,3.375,47.0625,1.5625,-0.20254904,7.0233335,7.2073336,0.1125,0,644,3.6000323,9.0625,4.5625,2,1
"514",1350.7012,54,12,0,0.1875,3.5496173,0.25,0.1875,3.4375,39.125,1.375,-0.077410996,24.08,6.5939999,0.60000002,0,745.46667,3.6828971,5.6875,4.6875,2,1
"515",1255.9772,62,30,0,1.3125,3.5496173,0.25,0.75,4.5,37.3125,1.3125,0.54827464,28.525,0.80124998,0.5625,0,777.5625,3.9278376,0.75,5.8125,NA,NA
"516",640.61304,54,17,131.25879,0.125,3.5290041,1,0.1875,4,50.4375,1.25,-0.077410713,16.27125,13.13625,0.037500001,0,284.375,3.9283459,11.25,5.625,3,2
"517",651.30707,54,21,131.25879,0.125,3.5290041,0.75,0.375,4.125,51.1875,1.25,-0.57796001,8.8900003,9.3125,0.60000002,0,114.75,3.8154273,14.9375,5.125,3,2
"518",880.2453,54,21,131.25879,0.0625,3.5290041,0.75,0.25,4.75,44.5625,1.3125,-0.32768595,9.9806252,3.9325001,0.15000001,0,108.6875,3.8760276,4.25,5.8125,3,2
"519",630.76862,64,28,0,0,3.5527732,0.75,0.1875,3.1875,39.4375,1.1875,-0.20254932,11.108125,10.899375,0,0,531.3125,3.9398093,8,5.4375,3,2
"520",652.88739,52,24,0,0.25,3.4665167,0,0.25,4.0625,44.75,1.1875,0.047725603,7.5275002,8.3912497,0.48750001,0,53.625,3.9745471,6.0625,5.6875,3,2
"521",948.63116,52,24,0,0.0625,3.4665167,0,0.25,4.3125,44.6875,1.3125,-0.32768622,19.254375,9.4431248,0.5625,0,79.9375,3.8097532,11.125,5.0625,3,2
"522",836.56335,1,13,0,0.625,NA,0.5,0.1875,4.4375,39.5,1.25,0.29800028,2.1187501,4.55125,0.52500004,0,543.5,3.7456319,10.5,5.375,2,1
"523",949.36768,31,18,0,0.4375,3.703768,0.75,0.125,4.25,43.5,1.4375,-0.20254904,0.17937501,12.120625,0.1125,0,506.5625,3.8589869,5.3125,5.375,2,1
"524",1117.9181,52,14,0,0.4375,3.6163087,0.5,0.125,4.5,36,1.3125,0.17286196,17.512667,2.8806667,0,1,781.33331,3.7630835,6.5625,4.875,2,1
"525",976.94702,44,13,0,0.375,3.6658459,0.5,0.3125,5.875,47,1.3125,0.42313749,9.1043749,2.74875,0.60000002,1,726.625,3.9103026,8.125,5.0625,2,1
"526",931.57239,52,13,0,0.5,3.6163087,0.5,0.125,4.75,47.375,1.1875,0.54827523,8.3113337,4.5093331,0.60000002,0,393.06668,3.6864624,6.9375,4.4375,2,1
"527",1170.6421,43,19,0,1.125,3.5174978,1,0.875,5.1875,39.875,1.0625,0.29799947,0.34333333,5.1146665,0.60000002,0,850.73334,4.1136656,0.625,6.3125,1,1
"528",905.29529,43,30,0,1.25,3.432373,0.75,1,3.125,33.1875,1.3125,0.42313689,0.46250001,5.109375,0,0,925.375,4.1679573,2.0625,6.25,2,1
"529",920.94183,43,30,0,2.3125,3.432373,0.75,1,4.5,33.625,1.25,1.0488223,1.9975001,7.359375,0.52500004,0,991.75,4.2652955,1.625,6.4375,2,1
"530",935.00415,44,30,0,2.1875,3.432373,0.75,0.9375,3.875,37.125,1.25,0.42313576,1.213125,6.4143748,0.60000002,0,1054.25,4.078208,1.3125,5.9375,2,1
"531",1003.9979,37,23,0,0.0625,3.6493587,0.75,0.25,4.625,42.125,1.125,-0.32768595,1.806875,8.0462503,0.60000002,0,1366.375,3.6110394,1.5,4.8125,1,1
"532",1571.0298,43,23,0,0.4375,2.955431,0.75,0.125,5.25,43.8125,1.0625,0.29799971,2.1264286,16.550714,0.60000002,1,532.57141,4.0867577,1.125,5.8125,1,1
"533",1219.9888,39,21,0,0.5,3.063858,0.75,0.0625,5.0625,42.0625,1.25,-0.077412136,0.1976923,3.2815385,0.1125,1,592.46155,4.1026874,3.3125,5.5,1,1
"534",1225.5743,38,20,0,0.4375,3.542697,0.5,0.25,4.375,41.8125,1.25,0.17286225,3.8675001,26.755833,0,0,1241.3334,4.0682878,2.375,5.75,1,1
"535",943.19458,42,20,0,0.75,3.6262059,0.25,0.125,3.3125,36.625,1.375,-0.20254932,1.7957143,6.6750002,0.60000002,0,1074.2142,3.7178438,4.5625,4.875,1,1
"536",1100.3163,38,20,0,1.6875,3.4980216,0.25,0.875,4.625,45.75,1.0625,0.42313665,1.646,19.067333,0,1,1290.2,4.1690516,0.875,6.125,1,1
"537",1135.7545,38,20,0,1.9375,3.4980216,0.25,0.9375,5.125,39.125,1.125,0.42313716,1.2385714,16.739286,0.60000002,1,1281.8572,4.1260076,3.0625,6.125,1,1
"538",1020.4615,39,37,0,0.375,3.1135154,1,0.125,5.875,45.625,1.1875,0.17286339,16.141876,19.16375,0.52500004,1,1038.375,3.6797531,4.1875,4.75,1,1
"539",1336.7847,42,21,0,0.375,3.1021173,1,0.25,4.4375,44.875,1.1875,0.29800001,3.764375,4.415,0.60000002,0.5625,493.5625,3.8841419,1.4375,4.625,1,1
"540",1233.4685,40,20,0,0.375,3.0905879,1,0.125,5.125,35.125,1.0625,-0.32768592,9.5606251,7.0606251,0,0,1126.4375,3.9120786,4.4375,5.375,1,1
"541",1203.5156,41,20,0,0.25,3.0905879,0.5,0.3125,4.375,50.0625,1.25,-0.077412702,4.1237502,5.504375,0.60000002,0,1263.6875,3.7426519,1.5625,5,1,1
"542",1207.3879,41,20,0,0.1875,3.0905879,0.5,0,5.0625,41.125,1.125,-0.20254791,1.786875,11.013124,0.48750001,0.3125,1140.375,3.743185,6.25,4.8125,1,1
"543",996.76819,41,38,0,0.5625,3.393837,0.75,0.3125,4.625,43.25,1.375,-0.077412114,1.386875,6.5212502,0.15000001,0,1442.6875,3.8315892,3.25,5.1875,1,1
"544",936.92664,40,37,0,0.5,3.4252393,0.75,0.3125,4.625,41.4375,1.25,0.047726188,5.0881252,7.9243751,0.037500001,0,1251.3125,3.6114998,2.5625,4.375,1,1
"545",1059.6909,43,20,297.42447,0.125,3.3141861,1,0.0625,4.4375,36.875,1.3125,-0.32768625,2.076,17.462666,0.60000002,0,485.60001,4.0142374,3.0625,5.4375,1,1
"546",986.06494,42,20,0,0.5625,3.1183922,0.25,0.5,4.75,43.1875,1.25,-0.32768452,2.8442857,4.4407144,0.1875,0,1123.4286,3.9084847,2.375,5.125,1,1
"547",995.39545,42,20,0,0.75,3.1183922,1,0.75,5.125,37.25,1.0625,0.79854989,5.4206252,7.0137501,0.375,0,1119.125,3.8901103,1.6875,5.5,1,1
"548",1359.5597,40,20,0,0.125,3.0194488,1,0,3.625,34,1.25,-0.45282343,18.314375,14.890625,0.60000002,1,1157.4375,3.5933232,5.6875,4.875,1,1
"549",1029.2462,42,20,0,0.4375,3.3936691,0.5,0.125,5.1875,45.5,1.125,-0.32768509,12.04875,9.0050001,0,0,1139.9375,3.8459108,4.25,5.5625,1,1
"550",1125.7413,43,28,0,0.8125,3.2228677,0.25,0.375,3.5,42,1.3125,-0.077412695,1.618125,3.0931251,0.60000002,0,1434.9375,4.0626636,1.0625,6.125,1,1
"551",992.42822,43,19,0,1.0625,3.3083508,1,0.375,4,42.6875,1.25,0.67341298,10.83125,5.0681248,0.15000001,1,991.125,4.0561142,4.875,5.625,1,1
"552",1033.8049,42,20,0,1,3.1183922,1,1,3,38.6875,1.125,-0.20255016,0.79624999,2.11625,0,0,1057.5625,3.9952502,1.1875,6,1,1
"553",1054.9058,42,20,0,2.1875,3.1183922,1,1,5.125,39.3125,1.1875,0.54827321,4.4587502,5.7912502,0.037500001,0,1127.5,4.1598439,0.3125,6.4375,1,1
"554",1016.0769,41,20,0,1.3125,3.3936691,0.5,0.875,4.5625,33.3125,1.3125,0.42313692,0.184375,14.86875,0.30000001,0,1208.125,4.0769825,0.9375,6.3125,1,1
"555",1028.8406,31,19,0,0.3125,3.7864597,0.75,0.25,5.125,38,1.375,-0.45282456,7.7086668,13.605333,0.60000002,0,499.79999,4.0578866,2,5.5625,1,1
"556",940.85773,44,29,0,0.125,3.5103507,0.75,0.0625,3.625,44.4375,1.4375,-0.45282456,43.166874,7.2474999,0.037500001,0.375,758.875,3.731437,3.0625,4.75,1,1
"557",912.24292,43,19,0,0.25,3.2244601,0.75,0.0625,5.1875,46.625,1.1875,-0.077410996,43.102669,5.6106668,0.45000002,0.3125,698.20001,3.7718937,2.5625,5.125,1,1
"558",902.29755,54,30,0,0.3125,3.5368931,1,0.375,4.5625,46.5625,1.5625,0.29799944,2.47875,3.0887499,0.60000002,0,978.8125,3.9795847,3.625,5.75,1,1
"559",851.50946,43,30,0,0.9375,3.4719665,0.25,0.3125,4.875,40.625,1.25,0.29800028,3.8299999,3.953125,0,0,973.5625,3.8884993,1.3125,5.4375,NA,1
"560",918.35596,44,16,0,0,3.6823583,1,0.1875,4.3125,41.875,1.1875,0.29800087,11.853125,9.2218752,0.5625,1,630.125,3.7152534,8.875,4.75,2,1
"561",1120.2128,53,24,0,0.4375,3.5824072,0.25,0.4375,3.375,40,1.25,0.0477245,20.813334,4.1040001,0.5625,0,906.40002,3.9014177,4.8125,5.875,1,1
"562",909.89478,43,19,0,0.125,3.5251834,1,0.0625,4.25,33.9375,1.3125,-0.07741043,37.367332,4.0040002,0.60000002,0,718.53333,3.6575997,6.1875,4.875,NA,1
"563",881.67957,43,14,0,0.0625,3.5251834,1,0.125,4.9375,47.6875,1.25,0.047726188,46.908669,3.0413334,0.60000002,0,652.59998,3.6889226,6.875,4.6875,NA,1
"564",1135.2959,61,13,0,0.0625,3.5251834,1,0.25,4.5,47.5625,1.375,-0.077410713,24.955,6.07125,0.60000002,0,701.3125,3.6878748,4.875,5,NA,1
"565",843.72791,54,21,275.48303,0.125,3.5824072,0.25,0.25,3.875,44.375,1.25,-0.32768595,3.920625,7.3200002,0.60000002,0,76.4375,3.8139179,10.25,5.4375,NA,2
"566",669.99463,54,21,275.48303,0.1875,3.4304326,0.75,0.3125,3.5625,42.5,1.25,-0.70309836,0.41999999,1.6275001,0.52500004,0,85.625,3.7972891,4.8125,5.375,NA,2
"567",895.87616,1,28,0,0.125,3.5448647,0.5,0.1875,4.0625,39.75,1.125,0.17286396,0.421875,1.440625,0,0,53.6875,3.7465611,9.8125,5.125,NA,2
"568",781.64874,53,24,0,0.1875,3.5448647,0.5,0.1875,4.5625,48.0625,1.1875,-0.45282313,2.6375,1.2781249,0.60000002,0,69.375,3.8550992,6.875,5.4375,NA,2
"569",843.48639,61,19,0,0.6875,3.3083508,1,0.25,4.4375,47.3125,1.375,-0.32768509,6.2049999,2.3331251,0.037500001,0,604.5625,3.828887,7,5.3125,NA,1
"570",799.40265,60,19,191.7348,0.3125,3.3083508,1,0,4.5,46.375,1.3125,-0.20254847,3.7112501,17.737499,0.22500001,0,587.9375,3.9350686,6.875,5.375,2,1
"571",796.22522,44,13,0,1.0625,3.6823583,1,0.3125,5.0625,43.25,1.1875,0.17286339,0.25125,8.75875,0.60000002,0,359.1875,4.0153956,5.9375,5.625,2,1
