"","case_id","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Radio","Television","Bicycle","Motorcycle","Car","cellphone","number_celphones","lat_modified","lon_modified","dist_road","dist_popcenter","dist_market","dist_admctr","ag_percent","slope","elevation","terrain_rough","nutri_avail","nutri_rentention","region","reside","ea_id","hh_a01","hh_a02","FS_month","FS_year","survey_round","HDDS","FCS","country","Month"
"78","1021001512",1,0,1,0,0,0,1,0,0,0,1,4,0.30165493,32.600548,3.0611,3.5828,3.5828,3.5828,6,7.361089,1196,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210015,"KAMPALA","MAKINDYE DIVISION",1,2012,"Uganda NPS 2011/2012",4,56,"Uganda","January"
"79","1021001701",0,0,1,0,0,1,1,0,0,0,1,2,0.27318704,32.624809,5.1885,8.0894,8.0894,8.0894,53,7.027759,1185,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210017,"KAMPALA","MAKINDYE DIVISION",10,2012,"Uganda NPS 2011/2012",6,51,"Uganda","October"
"80","1021001704",1,0,1,0,0,0,1,0,0,0,1,2,0.27318704,32.624809,5.1935,8.0787,8.0787,8.0787,53,7.027759,1185,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210017,"KAMPALA","MAKINDYE DIVISION",10,2012,"Uganda NPS 2011/2012",6,33.5,"Uganda","October"
"81","1021001705",1,0,1,0,0,1,0,0,0,0,1,3,0.27318704,32.624809,4.4548,8.2763,8.2763,8.2763,49,7.027759,1158,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210017,"KAMPALA","MAKINDYE DIVISION",10,2012,"Uganda NPS 2011/2012",6,45,"Uganda","October"
"82","1021001706",0,0,1,0,0,0,0,0,0,0,0,0,0.27318704,32.624809,5.2404,8.0066,8.0066,8.0066,53,12.27846,1184,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210017,"KAMPALA","MAKINDYE DIVISION",10,2012,"Uganda NPS 2011/2012",6,52.5,"Uganda","October"
"83","1021001709",1,0,1,0,0,0,0,0,0,0,1,3,0.27318704,32.624809,5.0424,8.27,8.27,8.27,51,7.027759,1173,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210017,"KAMPALA","MAKINDYE DIVISION",10,2012,"Uganda NPS 2011/2012",5,51,"Uganda","October"
"84","1021001710",1,0,1,0,0,1,1,0,0,0,1,2,0.27318704,32.624809,5.0902,8.2961,8.2961,8.2961,51,7.027759,1176,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210017,"KAMPALA","MAKINDYE DIVISION",3,2012,"Uganda NPS 2011/2012",4,76.5,"Uganda","March"
"85","102100171003",1,0,1,0,0,1,0,0,0,0,1,4,0.27318704,32.624809,5.05,8.244,8.244,8.244,51,7.027759,1173,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210017,"KAMPALA","MAKINDYE DIVISION",11,2012,"Uganda NPS 2011/2012",4,31.5,"Uganda","November"
"86","1021001711",0,0,1,0,0,1,1,0,0,0,1,4,0.27318704,32.624809,5.1297,8.0653,8.0653,8.0653,53,7.027759,1179,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210017,"KAMPALA","MAKINDYE DIVISION",3,2012,"Uganda NPS 2011/2012",1,15.5,"Uganda","March"
"87","1021001713",1,0,1,0,0,1,1,0,0,0,1,3,0.27318704,32.624809,4.9768,8.1252,8.1252,8.1252,51,7.027759,1169,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210017,"KAMPALA","MAKINDYE DIVISION",10,2012,"Uganda NPS 2011/2012",6,79.5,"Uganda","October"
"88","1021001804",1,0,1,0,0,1,1,0,0,1,1,4,0.29515454,32.5854,2.7377,3.9526,3.9526,3.9526,22,6.975143,1184,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210018,"KAMPALA","MAKINDYE DIVISION",11,2012,"Uganda NPS 2011/2012",7,78,"Uganda","November"
"89","1021001809",1,0,1,0,0,1,1,0,0,1,1,5,0.29515454,32.5854,2.2732,3.7775,3.7775,3.7775,26,7.747252,1164,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210018,"KAMPALA","MAKINDYE DIVISION",4,2012,"Uganda NPS 2011/2012",6,67,"Uganda","April"
"90","1021001810",0,0,0,0,1,0,1,0,0,1,1,3,0.29515454,32.5854,2.4044,2.5279,2.5279,2.5279,4,7.58925,1163,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210018,"KAMPALA","MAKINDYE DIVISION",5,2012,"Uganda NPS 2011/2012",7,81,"Uganda","May"
"91","1021001902",1,0,1,0,0,1,1,0,0,0,1,2,0.28539219,32.617664,4.3807,5.6795,5.6795,5.6795,35,6.098743,1167,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210019,"KAMPALA","MAKINDYE DIVISION",6,2012,"Uganda NPS 2011/2012",5,24.5,"Uganda","June"
"92","1021001907",0,0,1,0,0,1,1,1,1,0,1,2,0.41072601,32.488712,0.5348,1.0069,13.3373,1.0069,43,6.747181,1190,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210019,"WAKISO","WAKISO TOWN COUNCIL",11,2012,"Uganda NPS 2011/2012",5,58,"Uganda","November"
"93","1021001908",1,0,1,0,0,1,1,0,0,0,1,3,0.36563045,32.555477,0.1826,3.7029,5.3678,5.3678,0,8.555443,1182,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210019,"KAMPALA","MAKINDYE DIVISION",11,2011,"Uganda NPS 2011/2012",5,42,"Uganda","November"
"94","1021001910",1,0,0,0,1,1,1,0,0,0,1,4,0.28539219,32.617664,4.2141,5.4238,5.4238,5.4238,32,6.098743,1176,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210019,"KAMPALA","MAKINDYE DIVISION",11,2011,"Uganda NPS 2011/2012",7,89,"Uganda","November"
"95","1021001915",1,0,1,0,0,0,1,0,0,0,1,2,0.28539219,32.617664,4.4157,5.7018,5.7018,5.7018,35,9.488003,1168,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210019,"KAMPALA","MAKINDYE DIVISION",11,2011,"Uganda NPS 2011/2012",5,68,"Uganda","November"
"96","1021002003",1,0,1,0,0,1,1,0,1,0,1,3,0.34478223,32.587532,2.4931,3.6946,3.6946,3.6946,2,7.94042,1198,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210020,"KAMPALA","NAKAWA",6,2012,"Uganda NPS 2011/2012",7,94,"Uganda","June"
"97","1021002007",1,0,1,0,0,1,1,0,0,0,1,1,0.34478223,32.587532,2.0845,3.6156,3.6156,3.6156,4,5.328288,1174,"High-altitude Plains","Moderate Constraint","Moderate Constraint","Central","Urban",10210020,"KAMPALA","NAKAWA",6,2012,"Uganda NPS 2011/2012",6,42.5,"Uganda","June"
"98","1021002008",1,0,1,0,0,1,0,0,0,0,1,1,0.34478223,32.587532,2.303,3.5416,3.5416,3.5416,2,5.328288,1178,"High-altitude Plains","Moderate Constraint","Moderate Constraint","Central","Urban",10210020,"KAMPALA","NAKAWA",6,2012,"Uganda NPS 2011/2012",NA,3.5,"Uganda","June"
"99","1021002010",1,0,1,0,0,1,1,0,0,0,1,2,0.34478223,32.587532,2.4344,3.5266,3.5266,3.5266,2,7.94042,1177,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210020,"KAMPALA","NAKAWA",6,2012,"Uganda NPS 2011/2012",7,52,"Uganda","June"
"100","1021002011",1,0,1,0,0,1,1,0,0,0,1,2,0.34478223,32.587532,2.3929,3.5706,3.5706,3.5706,2,7.94042,1177,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210020,"KAMPALA","NAKAWA",6,2012,"Uganda NPS 2011/2012",6,44.5,"Uganda","June"
"101","1021002013",1,0,1,0,0,1,1,0,0,0,1,4,0.34478223,32.587532,2.3815,3.5154,3.5154,3.5154,2,7.94042,1177,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210020,"KAMPALA","NAKAWA",6,2012,"Uganda NPS 2011/2012",4,43,"Uganda","June"
"102","1021002103",1,0,1,0,0,1,1,0,0,0,1,2,0.36772007,32.623959,4.0112,3.3097,7.3436,7.3436,49,10.47513,1222,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210021,"KAMPALA","NAKAWA",1,2012,"Uganda NPS 2011/2012",6,61,"Uganda","January"
"103","1021002105",0,0,0,0,1,1,1,0,0,1,1,6,0.36772007,32.623959,3.021,3.3167,6.831,6.831,18,9.646521,1195,"Mid-altitude Mountains","Moderate Constraint","Moderate Constraint","Central","Urban",10210021,"KAMPALA","NAKAWA",2,2012,"Uganda NPS 2011/2012",7,85,"Uganda","February"
"104","1021002106",1,0,1,0,0,1,1,0,0,0,0,0,0.36772007,32.623959,3.0186,3.5647,6.6063,6.6063,18,9.646521,1196,"Mid-altitude Mountains","Moderate Constraint","Moderate Constraint","Central","Urban",10210021,"KAMPALA","NAKAWA",1,2012,"Uganda NPS 2011/2012",6,43,"Uganda","January"
"105","1021002107",0,0,1,0,0,1,1,1,0,0,1,3,0.36772007,32.623959,3.0046,3.3075,6.8341,6.8341,18,9.646521,1195,"Mid-altitude Mountains","Moderate Constraint","Moderate Constraint","Central","Urban",10210021,"KAMPALA","NAKAWA",8,2012,"Uganda NPS 2011/2012",6,69,"Uganda","August"
"106","1021002201",1,0,1,0,0,1,1,0,0,0,1,5,0.36840436,32.590256,2.5452,4.7407,7.1818,7.1818,57,7.308447,1204,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210022,"KAMPALA","NAKAWA",9,2012,"Uganda NPS 2011/2012",6,84,"Uganda","September"
"107","1021002203",1,0,1,0,0,1,1,0,0,0,1,3,0.36840436,32.590256,2.731,4.5093,7.3448,7.3448,55,7.203176,1179,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210022,"KAMPALA","NAKAWA",2,2012,"Uganda NPS 2011/2012",7,74,"Uganda","February"
"108","1021002205",1,0,1,0,0,1,1,0,0,0,1,1,0.36840436,32.590256,2.5335,4.7142,7.2827,7.2827,57,7.308447,1194,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210022,"KAMPALA","NAKAWA",2,2012,"Uganda NPS 2011/2012",4,27.5,"Uganda","February"
"109","1021002207",1,0,1,0,0,1,1,0,0,0,1,2,0.36840436,32.590256,2.7068,4.5823,7.1507,7.1507,55,7.308447,1197,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210022,"KAMPALA","NAKAWA",9,2012,"Uganda NPS 2011/2012",6,47.5,"Uganda","September"
"110","1021002208",1,0,1,0,0,1,1,0,0,0,1,2,0.36840436,32.590256,2.7054,4.5587,7.2743,7.2743,55,7.203176,1187,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210022,"KAMPALA","NAKAWA",2,2012,"Uganda NPS 2011/2012",6,57.5,"Uganda","February"
"111","1021002210",1,0,1,0,0,1,0,0,0,0,1,2,0.36840436,32.590256,2.4034,4.8664,7.1974,7.1974,57,7.308447,1207,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210022,"KAMPALA","NAKAWA",2,2012,"Uganda NPS 2011/2012",5,45,"Uganda","February"
"112","1021002301",1,0,1,0,0,1,1,1,0,0,1,2,0.32818478,32.634068,0.9805,5.4466,6.341,6.341,2,5.976125,1189,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210023,"KAMPALA","NAKAWA",4,2012,"Uganda NPS 2011/2012",7,44,"Uganda","April"
"113","1021002307",0,1,1,0,0,0,0,0,0,0,1,2,0.32818478,32.634068,0.9167,5.2983,6.506,6.506,6,5.976125,1180,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210023,"KAMPALA","NAKAWA",10,2012,"Uganda NPS 2011/2012",5,35.5,"Uganda","October"
"114","1021002308",1,0,1,0,0,0,0,0,1,0,1,1,0.32818478,32.634068,1.6279,5.3449,8.0705,19.8381,23,6.431658,1213,"Mid-altitude Mountains","Severe Constraint","Moderate Constraint","Central","Urban",10210023,"KAMPALA","NAKAWA",3,2012,"Uganda NPS 2011/2012",6,52,"Uganda","March"
"115","1021002309",1,0,1,0,0,1,0,0,0,0,1,2,0.32818478,32.634068,0.8142,5.2338,6.4557,6.4557,6,5.976125,1172,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210023,"KAMPALA","NAKAWA",3,2012,"Uganda NPS 2011/2012",5,40,"Uganda","March"
"116","1021002312",0,1,1,0,0,0,0,0,0,0,1,1,0.32818478,32.634068,0.8383,4.9076,7.1349,7.1349,8,10.28108,1156,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210023,"KAMPALA","NAKAWA",3,2012,"Uganda NPS 2011/2012",6,63,"Uganda","March"
"117","1021002405",0,1,1,0,0,0,1,0,0,0,0,0,0.32192761,32.638088,0.9751,6.5694,7.4913,7.4913,17,7.677024,1180,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210024,"KAMPALA","NAKAWA",5,2012,"Uganda NPS 2011/2012",5,26.5,"Uganda","May"
"118","1021002407",0,0,1,0,0,1,1,0,0,0,1,1,0.32192761,32.638088,0.8764,6.4958,7.3043,7.3043,11,7.677024,1178,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210024,"KAMPALA","NAKAWA",5,2012,"Uganda NPS 2011/2012",7,63,"Uganda","May"
"119","1021002501",1,0,1,0,0,1,1,0,0,0,1,5,0.33720475,32.608589,0.789,3.6657,3.6657,3.6657,4,5.853525,1173,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210025,"KAMPALA","NAKAWA",11,2011,"Uganda NPS 2011/2012",7,57.5,"Uganda","November"
"120","1021002502",1,0,1,0,0,1,1,1,0,0,1,5,0.41721264,33.215244,2.6701,2.1993,36.2964,2.1993,26,3.666833,1159,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210025,"KAMPALA","NAKAWA",6,2012,"Uganda NPS 2011/2012",5,49,"Uganda","June"
"121","1021002508",1,0,1,0,0,1,1,0,0,0,1,2,0.33720475,32.608589,0.8773,3.6152,3.6152,3.6152,4,5.853525,1169,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210025,"KAMPALA","NAKAWA",11,2011,"Uganda NPS 2011/2012",5,38.5,"Uganda","November"
"122","1021002509",0,1,1,0,0,0,0,0,0,0,1,2,0.33720475,32.608589,0.7784,3.7014,3.7014,3.7014,4,5.853525,1173,"Mid-altitude Plateaus","Severe Constraint","Moderate Constraint","Central","Urban",10210025,"KAMPALA","NAKAWA",11,2011,"Uganda NPS 2011/2012",5,38,"Uganda","November"
"123","1021002603",1,0,1,0,0,1,1,0,1,0,1,2,0.30594072,32.529144,1.3434,4.5997,4.5997,4.5997,39,6.273944,1176,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210026,"KAMPALA","RUBAGA DIVISION",7,2012,"Uganda NPS 2011/2012",7,47,"Uganda","July"
"124","1021002605",1,0,1,0,0,1,1,0,0,0,1,1,0.30594072,32.529144,1.1309,4.6616,4.6616,4.6616,39,6.273944,1194,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210026,"KAMPALA","RUBAGA DIVISION",12,2011,"Uganda NPS 2011/2012",7,69.5,"Uganda","December"
"125","1021002606",1,0,1,0,0,1,1,0,0,1,1,2,0.30594072,32.529144,1.3574,4.5851,4.5851,4.5851,39,6.273944,1176,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210026,"KAMPALA","RUBAGA DIVISION",12,2011,"Uganda NPS 2011/2012",5,77,"Uganda","December"
"126","102100260606",1,0,1,0,0,1,1,0,0,0,1,2,0.30594072,32.529144,1.3272,5.2586,5.2586,5.2586,31,4.383581,1188,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210026,"KAMPALA","RUBAGA DIVISION",7,2012,"Uganda NPS 2011/2012",6,72,"Uganda","July"
"127","1021002610",1,0,1,0,0,0,0,0,0,0,1,1,0.30594072,32.529144,1.5545,4.5252,4.5252,4.5252,41,4.383581,1164,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210026,"KAMPALA","RUBAGA DIVISION",12,2011,"Uganda NPS 2011/2012",6,66,"Uganda","December"
"128","1021002611",1,0,1,0,0,1,0,0,0,0,1,2,0.30594072,32.529144,1.4733,4.5603,4.5603,4.5603,41,6.273944,1168,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210026,"KAMPALA","RUBAGA DIVISION",12,2011,"Uganda NPS 2011/2012",7,74.5,"Uganda","December"
"129","1021002702",1,0,1,0,0,1,1,0,0,0,1,4,0.28985971,32.553036,0.8199,4.2761,4.2761,4.2761,22,5.240778,1163,"High-altitude Plains","Moderate Constraint","Moderate Constraint","Central","Urban",10210027,"KAMPALA","RUBAGA DIVISION",8,2012,"Uganda NPS 2011/2012",6,54,"Uganda","August"
"130","1021002703",1,0,1,0,0,1,1,0,0,0,1,2,0.28985971,32.553036,0.8385,4.2953,4.2953,4.2953,22,5.240778,1163,"High-altitude Plains","Moderate Constraint","Moderate Constraint","Central","Urban",10210027,"KAMPALA","RUBAGA DIVISION",2,2012,"Uganda NPS 2011/2012",4,49,"Uganda","February"
"131","1021002711",1,0,1,0,0,1,1,0,0,0,1,2,0.28985971,32.553036,0.8478,4.2989,4.2989,4.2989,22,5.240778,1163,"High-altitude Plains","Moderate Constraint","Moderate Constraint","Central","Urban",10210027,"KAMPALA","RUBAGA DIVISION",8,2012,"Uganda NPS 2011/2012",6,46,"Uganda","August"
"132","1021002801",1,0,1,0,0,1,1,0,0,0,1,3,0.3567673,32.557106,0.9919,3.0838,3.0838,3.0838,0,5.538346,1182,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210028,"KAMPALA","RUBAGA DIVISION",2,2012,"Uganda NPS 2011/2012",6,56,"Uganda","February"
"133","1021002802",1,0,1,0,0,1,0,0,0,1,1,2,0.3567673,32.557106,0.7468,2.7601,2.7601,2.7601,0,8.203926,1179,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210028,"KAMPALA","RUBAGA DIVISION",2,2012,"Uganda NPS 2011/2012",7,73,"Uganda","February"
"134","1021002805",1,0,1,0,0,1,1,0,0,0,1,6,0.3567673,32.557106,0.7935,2.9307,2.9307,2.9307,0,8.203926,1193,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210028,"KAMPALA","RUBAGA DIVISION",9,2012,"Uganda NPS 2011/2012",6,71,"Uganda","September"
"135","1021002810",1,0,1,0,0,1,1,0,0,0,1,1,0.3567673,32.557106,0.7376,2.8596,2.8596,2.8596,0,8.203926,1194,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210028,"KAMPALA","RUBAGA DIVISION",9,2012,"Uganda NPS 2011/2012",4,29,"Uganda","September"
"136","1021002901",1,0,1,0,0,1,1,0,0,0,1,2,0.33075041,32.542141,0.5036,3.8086,3.8086,3.8086,0,9.135909,1216,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210029,"KAMPALA","RUBAGA DIVISION",4,2012,"Uganda NPS 2011/2012",7,71,"Uganda","April"
"137","1021002903",1,0,1,0,0,1,1,0,0,1,1,3,0.33075041,32.542141,0.507,3.7825,3.7825,3.7825,0,9.135909,1222,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210029,"KAMPALA","RUBAGA DIVISION",4,2012,"Uganda NPS 2011/2012",7,70,"Uganda","April"
"138","1021002905",1,0,1,0,0,1,0,0,0,0,1,1,0.33075041,32.542141,0.9104,3.9725,3.9725,3.9725,8,7.835049,1195,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210029,"KAMPALA","RUBAGA DIVISION",4,2012,"Uganda NPS 2011/2012",6,64,"Uganda","April"
"139","1021002906",1,0,1,0,0,0,1,0,0,0,1,3,0.33075041,32.542141,0.6012,3.7075,3.7075,3.7075,0,9.135909,1224,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210029,"KAMPALA","RUBAGA DIVISION",4,2012,"Uganda NPS 2011/2012",5,35.5,"Uganda","April"
"140","1021002910",1,0,1,0,0,1,1,0,0,0,1,2,0.33075041,32.542141,0.4941,3.7274,3.7274,3.7274,0,9.135909,1223,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210029,"KAMPALA","RUBAGA DIVISION",4,2012,"Uganda NPS 2011/2012",6,61,"Uganda","April"
"141","1021003103",0,0,1,0,0,1,1,0,0,1,1,6,0.27931949,32.566051,0.8091,4.8047,4.8047,4.8047,33,8.520282,1218,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210031,"KAMPALA","RUBAGA DIVISION",11,2011,"Uganda NPS 2011/2012",7,57,"Uganda","November"
"142","1021003109",1,0,1,0,0,1,1,0,0,1,1,4,0.27931949,32.566051,0.749,4.7975,4.7975,4.7975,33,8.520282,1218,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210031,"KAMPALA","RUBAGA DIVISION",6,2012,"Uganda NPS 2011/2012",7,56,"Uganda","June"
"143","1021003201",1,0,1,0,0,1,1,0,0,0,1,2,0.33245257,32.54237,0.0029,0.5599,8.2269,5.4847,31,6.887457,1196,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210032,"KAMPALA","RUBAGA DIVISION",12,2011,"Uganda NPS 2011/2012",6,60.5,"Uganda","December"
"144","1021003203",1,0,1,0,0,0,1,0,0,0,1,2,0.33245257,32.54237,0.5595,2.0029,2.0029,2.0029,26,8.678523,1191,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210032,"KAMPALA","RUBAGA DIVISION",12,2011,"Uganda NPS 2011/2012",5,56,"Uganda","December"
"145","1021003205",1,0,1,0,0,1,1,0,0,1,1,1,0.33245257,32.54237,0.5686,1.9546,1.9546,1.9546,26,8.678523,1197,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210032,"KAMPALA","RUBAGA DIVISION",12,2011,"Uganda NPS 2011/2012",6,90.5,"Uganda","December"
"146","1021003309",1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.31714338,32.537323,0.3745,4.9205,4.9205,4.9205,18,5.730942,1165,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210033,"KAMPALA","RUBAGA DIVISION",1,2012,"Uganda NPS 2011/2012",4,49,"Uganda","January"
"147","1021003310",1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.31714338,32.537323,0.3911,4.7246,4.7246,4.7246,18,5.853525,1195,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210033,"KAMPALA","RUBAGA DIVISION",1,2012,"Uganda NPS 2011/2012",6,42,"Uganda","January"
"148","1021003403",1,0,1,0,0,1,1,1,0,0,1,4,0.30460998,32.543774,0.3555,4.5114,4.5114,4.5114,18,5.415806,1166,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210034,"KAMPALA","RUBAGA DIVISION",2,2012,"Uganda NPS 2011/2012",4,32.5,"Uganda","February"
"149","1021003407",1,0,1,0,0,0,0,1,0,0,1,1,0.30460998,32.543774,0.5066,4.5095,4.5095,4.5095,20,5.415806,1164,"High-altitude Plains","Moderate Constraint","Moderate Constraint","Central","Urban",10210034,"KAMPALA","RUBAGA DIVISION",2,2012,"Uganda NPS 2011/2012",4,25.5,"Uganda","February"
"150","1021003411",1,0,1,0,0,0,0,0,0,0,0,0,0.30460998,32.543774,0.3883,4.4473,4.4473,4.4473,20,5.415806,1166,"High-altitude Plains","Moderate Constraint","Moderate Constraint","Central","Urban",10210034,"KAMPALA","RUBAGA DIVISION",2,2012,"Uganda NPS 2011/2012",5,98,"Uganda","February"
"151","1021003412",1,0,1,0,0,1,0,0,0,0,1,2,0.30460998,32.543774,0.3054,4.4605,4.4605,4.4605,18,5.415806,1166,"Mid-altitude Plateaus","Moderate Constraint","Moderate Constraint","Central","Urban",10210034,"KAMPALA","RUBAGA DIVISION",2,2012,"Uganda NPS 2011/2012",7,43,"Uganda","February"
"152","1021003415",0,1,0,0,1,1,0,0,0,0,1,1,0.30460998,32.543774,0.391,4.4915,4.4915,4.4915,22,5.415806,1166,"High-altitude Plains","Moderate Constraint","Moderate Constraint","Central","Urban",10210034,"KAMPALA","RUBAGA DIVISION",2,2012,"Uganda NPS 2011/2012",3,32,"Uganda","February"
"153","1033000301",0,1,1,0,0,0,0,0,0,0,1,1,0.82792664,31.843466,7.2142,51.2456,14.417,14.417,60,6.344036,1169,"Mid-altitude Plateaus","Mainly Non-Soil","Mainly Non-Soil","Central","Rural",10330003,"KIBOGA","LWAMATA",5,2012,"Uganda NPS 2011/2012",6,36.5,"Uganda","May"
"154","1033000302",0,1,1,0,0,0,0,0,0,0,1,1,0.82792664,31.843466,6.6038,51.1037,14.6258,14.6258,60,6.344036,1199,"Mid-altitude Plateaus","Mainly Non-Soil","Mainly Non-Soil","Central","Rural",10330003,"KIBOGA","LWAMATA",6,2012,"Uganda NPS 2011/2012",5,35.5,"Uganda","June"
"155","1033000303",0,1,1,0,0,0,0,0,0,0,1,1,0.82792664,31.843466,8.8325,50.3281,15.3351,15.3351,60,9.382351,1203,"Mid-altitude Plateaus","Mainly Non-Soil","Mainly Non-Soil","Central","Rural",10330003,"KIBOGA","LWAMATA",11,2011,"Uganda NPS 2011/2012",3,39,"Uganda","November"
"156","1033000304",0,1,1,0,0,0,0,0,0,0,1,1,0.82792664,31.843466,7.9857,50.0588,15.5889,15.5889,60,8.116077,1196,"Mid-altitude Plateaus","Mainly Non-Soil","Mainly Non-Soil","Central","Rural",10330003,"KIBOGA","LWAMATA",11,2011,"Uganda NPS 2011/2012",6,67.5,"Uganda","November"
"157","103300030403",0,1,1,0,0,1,0,0,0,0,1,1,0.82792664,31.843466,6.3175,51.254,14.5102,14.5102,60,6.975143,1184,"Mid-altitude Plateaus","Mainly Non-Soil","Mainly Non-Soil","Central","Rural",10330003,"KIBOGA","LWAMATA",5,2012,"Uganda NPS 2011/2012",4,33,"Uganda","May"
"158","1033000307",0,1,1,0,0,1,0,1,1,0,1,2,0.82792664,31.843466,8.1809,50.2152,15.4277,15.4277,60,8.116077,1212,"Mid-altitude Plateaus","Mainly Non-Soil","Mainly Non-Soil","Central","Rural",10330003,"KIBOGA","LWAMATA",11,2011,"Uganda NPS 2011/2012",6,39,"Uganda","November"
"159","1033000308",0,1,1,0,0,1,0,0,0,0,0,0,0.82792664,31.843466,6.8022,51.0028,14.7061,14.7061,60,6.344036,1200,"Mid-altitude Plateaus","Mainly Non-Soil","Mainly Non-Soil","Central","Rural",10330003,"KIBOGA","LWAMATA",6,2012,"Uganda NPS 2011/2012",5,34.5,"Uganda","June"
