case_id,cellphone,number_celphones,slope,ag_percent,elevation,terrain_rough,ea_id,lat_modified,lon_modified,reside,region,hh_a01,ward,FS_month,FS_year,survey_round,rCSI,HDDS,FCS,country,asset_index,distance_index,housing_index,nutri_reten_constrained,nutri_avail_constrained
0406019002033901,0,0,6.199999809265137,68,674,Low plateaus,4619002,-5.422979831695557,37.98640060424805,urban,4,6,193,10,2010,Tanzania NPS 2010/2011,0,5,57,Tanzania,-.39868104,1.4711488,2.2580109,1,1
0406019002033902,1,1,1.899999976158142,0,39,Plains,4619002,-5.422979831695557,37.98640060424805,urban,7,3,172,1,2011,Tanzania NPS 2010/2011,0,8,94.5,Tanzania,-.39868096,-.70952016,-.88582069,1,1
0406019002044601,1,2,4.900000095367432,10,720,Low plateaus,4619002,-5.422979831695557,37.98640060424805,rural,4,6,193,10,2010,Tanzania NPS 2010/2011,21,6,58,Tanzania,-.39868104,1.3887776,-.88583499,1,1
0406019002053201,1,1,6.699999809265137,82,683,Low plateaus,4619002,-5.422979831695557,37.98640060424805,urban,4,6,193,10,2010,Tanzania NPS 2010/2011,0,7,64.5,Tanzania,-.39868096,1.3540958,-.88583499,1,1
0406019002054701,0,0,6.300000190734863,58,699,Low plateaus,4619002,-5.422979831695557,37.98640060424805,urban,4,6,193,10,2010,Tanzania NPS 2010/2011,2,8,97,Tanzania,-.39868104,1.3801075,-.88582069,1,1
0406019002060401,1,2,6.699999809265137,75,662,Low plateaus,4619002,-5.422979831695557,37.98640060424805,urban,4,6,193,10,2010,Tanzania NPS 2010/2011,0,7,77,Tanzania,-.39868104,1.3367546,-.88583499,1,1
0406019002067301,1,1,7.300000190734863,10,694,Low plateaus,4619002,-5.422979831695557,37.98640060424805,rural,4,6,193,10,2010,Tanzania NPS 2010/2011,0,8,72,Tanzania,-.39868104,1.4884906,-.88583499,1,1
0406019002078601,0,0,4.800000190734863,13,707,Low plateaus,4619002,-5.422979831695557,37.98640060424805,rural,4,6,193,10,2010,Tanzania NPS 2010/2011,0,6,65,Tanzania,-.39868096,1.4017835,-.88583499,1,1
0407011002003201,0,0,8.399999618530273,0,835,Low plateaus,4711002,-5.499770164489746,37.55691909790039,rural,4,7,111,10,2010,Tanzania NPS 2010/2011,0,5,36.5,Tanzania,-.39868104,3.0448744,2.2580109,1,1
0407011002003901,0,0,16.10000038146973,0,883,Low plateaus,4711002,-5.499770164489746,37.55691909790039,rural,4,7,111,10,2010,Tanzania NPS 2010/2011,0,7,77,Tanzania,-.39868104,3.0275333,2.2580109,1,1
0407011002003902,1,1,16.10000038146973,0,883,Low plateaus,4711002,-5.499770164489746,37.55691909790039,rural,4,7,111,10,2010,Tanzania NPS 2010/2011,39,6,34,Tanzania,-.39868096,3.0275333,2.2580109,1,1
0407011002003904,1,1,4.900000095367432,62,855,Low plateaus,4711002,-5.499770164489746,37.55691909790039,rural,4,7,111,10,2010,Tanzania NPS 2010/2011,0,8,70,Tanzania,-.39868098,2.9668384,-.88583499,1,1
0407011002012301,1,4,15.30000019073486,37,877,Low mountains,4711002,-5.499770164489746,37.55691909790039,rural,4,7,111,10,2010,Tanzania NPS 2010/2011,0,6,81.5,Tanzania,-.39868101,3.0145266,-.88583499,1,1
0407011002013001,1,1,4.900000095367432,62,850,Low plateaus,4711002,-5.499770164489746,37.55691909790039,rural,4,7,111,10,2010,Tanzania NPS 2010/2011,1,6,70,Tanzania,-.39868104,2.9668384,2.2580109,1,1
0407011002019001,0,0,4.900000095367432,62,850,Low plateaus,4711002,-5.499770164489746,37.55691909790039,rural,4,7,111,10,2010,Tanzania NPS 2010/2011,0,6,63.5,Tanzania,-.39868104,2.9668384,-.88583499,1,1
0407011002026101,0,0,4.699999809265137,79,841,Low plateaus,4711002,-5.499770164489746,37.55691909790039,rural,4,7,111,10,2010,Tanzania NPS 2010/2011,4,7,65,Tanzania,-.39868104,2.9928498,-.88583499,1,1
0407011002031402,1,1,3.799999952316284,27,861,Low plateaus,4711002,-5.499770164489746,37.55691909790039,rural,4,7,111,10,2010,Tanzania NPS 2010/2011,0,6,70.5,Tanzania,-.39868104,2.936491,2.2580109,1,1
0407011002032401,0,0,5.400000095367432,27,840,Low plateaus,4711002,-5.499770164489746,37.55691909790039,rural,4,7,111,10,2010,Tanzania NPS 2010/2011,0,5,62,Tanzania,-.39868096,2.901809,2.2580109,1,1
0407011002032403,1,1,6,10,822,Low plateaus,4711002,-5.499770164489746,37.55691909790039,rural,4,7,111,10,2010,Tanzania NPS 2010/2011,0,6,50,Tanzania,-.39868096,2.8497851,2.2580109,1,1
0501008005026101,0,0,1.200000047683716,68,409,Mid-altitude plains,5108005,-6.543300151824951,37.18170166015625,rural,5,1,83,7,2011,Tanzania NPS 2010/2011,14,4,45.5,Tanzania,-.39868104,.35697016,2.2580109,1,1
0501008005035801,1,1,2,31,428,Mid-altitude plains,5108005,-6.543300151824951,37.18170166015625,rural,5,1,83,7,2011,Tanzania NPS 2010/2011,0,7,77.5,Tanzania,-.39868104,.46968672,-.88583499,1,1
0501008005072901,0,0,2.900000095367432,46,437,Mid-altitude plains,5108005,-6.543300151824951,37.18170166015625,rural,5,1,83,7,2011,Tanzania NPS 2010/2011,0,7,69,Tanzania,-.39868104,.43500459,2.2580109,1,1
0501008005076901,1,1,2,31,426,Mid-altitude plains,5108005,-6.543300151824951,37.18170166015625,rural,5,1,83,7,2011,Tanzania NPS 2010/2011,0,6,71,Tanzania,-.39868104,.47835729,2.2580109,1,1
0501008005122901,1,2,1.200000047683716,17,425,Mid-altitude plains,5108005,-6.543300151824951,37.18170166015625,rural,5,1,83,7,2011,Tanzania NPS 2010/2011,0,7,52.5,Tanzania,-.39868104,.49569833,2.2580109,1,1
0501008005132701,1,1,2.700000047683716,17,444,Platforms (very low plateaus),5108005,-6.543300151824951,37.18170166015625,rural,5,1,83,7,2011,Tanzania NPS 2010/2011,0,8,81,Tanzania,-.39868104,.49136299,2.2580109,1,1
0501008005134001,1,1,2.700000047683716,26,435,Platforms (very low plateaus),5108005,-6.543300151824951,37.18170166015625,rural,5,1,83,7,2011,Tanzania NPS 2010/2011,0,6,38,Tanzania,-.39868096,.47402194,2.2580109,1,1
0501008005137201,0,0,1.700000047683716,43,429,Mid-altitude plains,5108005,-6.543300151824951,37.18170166015625,rural,5,1,83,7,2011,Tanzania NPS 2010/2011,0,6,64,Tanzania,-.39868098,.5260452,2.2580109,1,1
0501034002006601,0,0,19.70000076293945,0,1007,Low mountains,5134002,-6.327270030975342,37.00638961791992,rural,5,1,341,1,2011,Tanzania NPS 2010/2011,0,7,60.5,Tanzania,-.39868104,.13153912,2.2580109,1,1
0501034002007801,0,0,28.60000038146973,0,998,Mid altitude mountains,5134002,-6.327270030975342,37.00638961791992,rural,5,1,341,1,2011,Tanzania NPS 2010/2011,5,7,67,Tanzania,-.39868096,.1792271,2.2580109,1,1
0501034002007803,1,1,12,0,640,Low mountains,5134002,-6.327270030975342,37.00638961791992,rural,5,1,51,5,2011,Tanzania NPS 2010/2011,0,7,70.5,Tanzania,-.39868104,-.13291389,-.88582069,1,1
0501034002023701,0,0,25.39999961853027,0,988,Low mountains,5134002,-6.327270030975342,37.00638961791992,rural,5,1,341,1,2011,Tanzania NPS 2010/2011,14,5,55,Tanzania,-.39868104,.17489181,2.2580109,1,1
0501034002028001,0,0,25.79999923706055,0,1013,Mid altitude mountains,5134002,-6.327270030975342,37.00638961791992,rural,5,1,341,1,2011,Tanzania NPS 2010/2011,0,7,64.5,Tanzania,-.39868104,.1792271,2.2580109,1,1
0501034002034501,0,0,28.29999923706055,55,1495,Mid altitude mountains,5134002,-6.327270030975342,37.00638961791992,rural,5,1,341,1,2011,Tanzania NPS 2010/2011,7,4,53,Tanzania,-.39868096,.29194415,2.2580109,1,1
0501034002039601,0,0,25.29999923706055,0,922,Low mountains,5134002,-6.327270030975342,37.00638961791992,rural,5,1,341,1,2011,Tanzania NPS 2010/2011,0,6,44.5,Tanzania,-.39868098,.17489173,-.88583499,1,1
0501034002044601,0,0,26.70000076293945,3,1049,Mid altitude mountains,5134002,-6.327270030975342,37.00638961791992,rural,5,1,341,1,2011,Tanzania NPS 2010/2011,0,7,60.5,Tanzania,-.39868104,.12286856,-.88583499,1,1
0501034002044603,1,2,.8999999761581421,60,438,Mid-altitude plains,5134002,-6.327270030975342,37.00638961791992,urban,5,1,112,5,2011,Tanzania NPS 2010/2011,23,5,46.5,Tanzania,-.39868104,.33962318,-.88582069,1,1
0501034002045701,0,0,27.29999923706055,0,1001,Mid altitude mountains,5134002,-6.327270030975342,37.00638961791992,rural,5,1,341,1,2011,Tanzania NPS 2010/2011,0,4,61,Tanzania,-.39868096,.1402096,2.2580109,1,1
0502018007003801,1,1,6.5,8,358,Platforms (very low plateaus),5218007,-6.915550231933594,37.84035110473633,rural,5,2,181,6,2011,Tanzania NPS 2010/2011,0,7,69.5,Tanzania,-.39868096,.031818599,-.88583499,1,1
0502018007018002,0,0,2.400000095367432,30,494,Mid-altitude plains,5218007,-6.915550231933594,37.84035110473633,urban,5,5,193,6,2011,Tanzania NPS 2010/2011,0,5,29.5,Tanzania,-.39868096,-.72252733,-.88583499,1,1
0502018007030801,0,0,18.39999961853027,39,400,Platforms (very low plateaus),5218007,-6.915550231933594,37.84035110473633,rural,5,2,181,6,2011,Tanzania NPS 2010/2011,2,5,53.5,Tanzania,-.39868096,-.037546594,2.2580109,1,1
0502018007041101,1,2,19,54,380,Platforms (very low plateaus),5218007,-6.915550231933594,37.84035110473633,rural,5,2,181,10,2011,Tanzania NPS 2010/2011,21,7,66.5,Tanzania,-.39868104,-.14159364,-.88583499,1,1
0502018007051601,0,0,6.5,6,342,Mid-altitude plains,5218007,-6.915550231933594,37.84035110473633,rural,5,2,181,6,2011,Tanzania NPS 2010/2011,0,5,42.5,Tanzania,-.39868104,.023148088,-.88583499,1,1
0502018007051604,1,2,2.599999904632568,18,519,Low plateaus,5218007,-6.915550231933594,37.84035110473633,urban,5,5,152,6,2011,Tanzania NPS 2010/2011,0,7,74.5,Tanzania,-.39867809,-.6488288,-.88582069,1,1
0502018007051605,1,2,7.900000095367432,60,55,Lowlands,5218007,-6.915550231933594,37.84035110473633,urban,7,1,152,10,2011,Tanzania NPS 2010/2011,0,8,74,Tanzania,2.5079329,-.64015394,-.88582069,0,0
0502018007056401,0,0,18.39999961853027,39,400,Platforms (very low plateaus),5218007,-6.915550231933594,37.84035110473633,rural,5,2,181,6,2011,Tanzania NPS 2010/2011,0,6,56,Tanzania,-.39868104,-.037546594,-.88583499,1,1
0502018007059501,0,0,10.5,48,318,Platforms (very low plateaus),5218007,-6.915550231933594,37.84035110473633,rural,5,2,181,6,2011,Tanzania NPS 2010/2011,0,7,65.5,Tanzania,2.50793,.11419021,2.2580109,1,1
0502018007064901,1,1,11.60000038146973,39,407,Platforms (very low plateaus),5218007,-6.915550231933594,37.84035110473633,rural,5,2,181,6,2011,Tanzania NPS 2010/2011,0,7,42.5,Tanzania,-.39868104,-.015870091,2.2580109,1,1
0503008321001201,1,2,1.399999976158142,14,263,Mid-altitude plains,5308321,-8.132149696350098,36.66838073730469,urban,5,3,83,2,2011,Tanzania NPS 2010/2011,3,8,81.5,Tanzania,-.39867809,-.73553526,-.88582069,1,1
0503008321001301,1,1,1.200000047683716,37,260,Mid-altitude plains,5308321,-8.132149696350098,36.66838073730469,urban,5,3,83,2,2011,Tanzania NPS 2010/2011,24,8,58,Tanzania,-.39868096,-.7095235,-.88583499,1,1
0503008321001601,1,4,1.5,12,259,Mid-altitude plains,5308321,-8.132149696350098,36.66838073730469,urban,5,3,83,1,2011,Tanzania NPS 2010/2011,0,7,90,Tanzania,-.39868104,-.72686487,-.88582069,1,1
0503008321002401,1,1,3.400000095367432,0,443,Platforms (very low plateaus),5308321,-8.132149696350098,36.66838073730469,rural,5,4,41,1,2011,Tanzania NPS 2010/2011,0,8,69,Tanzania,-.39868104,.22257809,-.88583499,1,1
0503008321004001,1,1,1.5,12,260,Mid-altitude plains,5308321,-8.132149696350098,36.66838073730469,urban,5,3,83,1,2011,Tanzania NPS 2010/2011,0,8,76.5,Tanzania,-.39867809,-.72686487,-.88582069,1,1
0503008321004701,1,1,1.200000047683716,12,260,Mid-altitude plains,5308321,-8.132149696350098,36.66838073730469,urban,5,3,83,1,2011,Tanzania NPS 2010/2011,0,8,102.5,Tanzania,-.39867809,-.7312001,-.88582069,1,1
0503008321005301,1,1,1.200000047683716,12,260,Mid-altitude plains,5308321,-8.132149696350098,36.66838073730469,urban,5,3,83,2,2011,Tanzania NPS 2010/2011,3,7,69.5,Tanzania,-.39868104,-.73120016,-.88582069,1,1
0503008321005302,1,1,1.5,38,260,Mid-altitude plains,5308321,-8.132149696350098,36.66838073730469,rural,5,3,73,2,2011,Tanzania NPS 2010/2011,3,7,78.5,Tanzania,-.39868104,-.71819377,-.88582069,1,1
0503008321005304,1,1,1.5,38,260,Mid-altitude plains,5308321,-8.132149696350098,36.66838073730469,rural,5,3,73,2,2011,Tanzania NPS 2010/2011,4,5,69.5,Tanzania,-.39868096,-.72686434,-.88582069,1,1
0503008321005901,1,2,1.5,12,259,Mid-altitude plains,5308321,-8.132149696350098,36.66838073730469,urban,5,3,83,2,2011,Tanzania NPS 2010/2011,0,6,67.5,Tanzania,2.5079329,-.72686487,-.88582069,1,1
0503010001007102,1,2,3,60,279,Mid-altitude plains,5310001,-8.103670120239258,36.50537109375,rural,5,3,101,8,2011,Tanzania NPS 2010/2011,42,8,72.5,Tanzania,-.39868104,.057828654,2.2580109,1,1
0503010001021201,1,1,13.19999980926514,0,675,Low mountains,5310001,-8.103670120239258,36.50537109375,rural,5,4,151,8,2011,Tanzania NPS 2010/2011,0,7,62.5,Tanzania,-.39868104,.63444859,-.88583499,1,1
0503010001024101,1,2,5.599999904632568,34,285,Platforms (very low plateaus),5310001,-8.103670120239258,36.50537109375,rural,5,3,101,8,2011,Tanzania NPS 2010/2011,0,8,70.5,Tanzania,-.39868104,.14887048,-.88583499,1,1
0503010001045901,1,1,2.5,53,285,Platforms (very low plateaus),5310001,-8.103670120239258,36.50537109375,rural,5,3,101,8,2011,Tanzania NPS 2010/2011,0,8,70.5,Tanzania,-.39868104,-.024542432,-.88583499,1,1
0503010001045902,0,0,1.399999976158142,14,264,Mid-altitude plains,5310001,-8.103670120239258,36.50537109375,rural,5,3,91,10,2011,Tanzania NPS 2010/2011,0,5,67.5,Tanzania,-.39868104,-.64882886,2.2580109,1,1
0503010001060401,0,0,2.5,53,282,Platforms (very low plateaus),5310001,-8.103670120239258,36.50537109375,rural,5,3,101,8,2011,Tanzania NPS 2010/2011,0,5,45,Tanzania,-.39868096,-.020207092,-.88583499,1,1
0503010001075401,1,2,3.5,60,280,Mid-altitude plains,5310001,-8.103670120239258,36.50537109375,rural,5,3,101,8,2011,Tanzania NPS 2010/2011,0,7,76,Tanzania,-.39868104,.0058048707,-.88582069,1,1
0503010001088601,0,0,3.5,60,274,Mid-altitude plains,5310001,-8.103670120239258,36.50537109375,rural,5,3,101,8,2011,Tanzania NPS 2010/2011,8,7,73,Tanzania,-.39868096,.014475441,2.2580109,1,1
0503010001117901,0,0,5,2,310,Platforms (very low plateaus),5310001,-8.103670120239258,36.50537109375,rural,5,3,101,8,2011,Tanzania NPS 2010/2011,2,6,49.5,Tanzania,-.39868104,.16621189,2.2580109,1,1
0504005303000601,1,1,18.60000038146973,7,1097,Mid altitude mountains,5405303,-8.664190292358398,36.72074127197266,urban,5,4,53,1,2011,Tanzania NPS 2010/2011,0,7,47,Tanzania,-.39868096,.42200497,-.88583499,1,1
0504005303000801,1,3,18.60000038146973,7,1096,Mid altitude mountains,5405303,-8.664190292358398,36.72074127197266,urban,5,4,53,1,2011,Tanzania NPS 2010/2011,0,7,76,Tanzania,-.39868104,.42634019,-.88582069,1,1
0504005303000806,1,3,3.400000095367432,2,16,Lowlands,5405303,-8.664190292358398,36.72074127197266,urban,7,1,12,3,2011,Tanzania NPS 2010/2011,22,7,60.5,Tanzania,-.39867803,-.71385521,-.88582069,0,0
0504005303001101,0,0,18.60000038146973,4,1112,Mid altitude mountains,5405303,-8.664190292358398,36.72074127197266,urban,5,4,53,1,2011,Tanzania NPS 2010/2011,2,7,65,Tanzania,-.39868104,.40899894,-.88583499,1,1
0504005303001301,1,3,7.099999904632568,7,1079,Mid-altitude plateaus,5405303,-8.664190292358398,36.72074127197266,urban,5,4,53,1,2011,Tanzania NPS 2010/2011,7,7,71.5,Tanzania,-.39867809,.42634013,-.88583499,1,1
0504005303001303,1,1,1.799999952316284,33,1469,High-altitude plains,5405303,-8.664190292358398,36.72074127197266,urban,13,1,203,4,2011,Tanzania NPS 2010/2011,0,7,62,Tanzania,-.39867809,.088188991,-.88582069,1,1
0504005303004701,1,2,18.60000038146973,7,1097,Mid altitude mountains,5405303,-8.664190292358398,36.72074127197266,urban,5,4,53,1,2011,Tanzania NPS 2010/2011,0,7,64.5,Tanzania,-.39868104,.42200497,-.88582069,1,1
0504005303005001,1,1,18.60000038146973,13,1108,Mid altitude mountains,5405303,-8.664190292358398,36.72074127197266,urban,5,4,53,1,2011,Tanzania NPS 2010/2011,0,6,48,Tanzania,-.39868104,.4306756,-.88582069,1,1
0504005303005401,0,0,18.60000038146973,13,1126,Mid altitude mountains,5405303,-8.664190292358398,36.72074127197266,urban,5,4,53,1,2011,Tanzania NPS 2010/2011,0,7,68,Tanzania,-.39868104,.422005,-.88583499,1,1
0504005303005501,1,1,18.60000038146973,13,1109,Mid altitude mountains,5405303,-8.664190292358398,36.72074127197266,urban,5,4,53,1,2011,Tanzania NPS 2010/2011,0,7,60,Tanzania,-.39868104,.43067557,-.88582069,1,1
0504007002002501,1,2,11.5,8,918,Low plateaus,5407002,-8.736479759216309,36.72077178955078,rural,5,4,71,8,2011,Tanzania NPS 2010/2011,0,7,62,Tanzania,-.39868104,.57374197,-.88583499,1,1
0504007002007101,0,0,11.5,8,914,Low plateaus,5407002,-8.736479759216309,36.72077178955078,rural,5,4,71,8,2011,Tanzania NPS 2010/2011,0,7,47,Tanzania,-.39868096,.56507128,2.2580109,1,1
0504007002014401,0,0,9.699999809265137,4,933,Low plateaus,5407002,-8.736479759216309,36.72077178955078,rural,5,4,71,8,2011,Tanzania NPS 2010/2011,0,7,69.5,Tanzania,-.39868104,.54772991,2.2580109,1,1
0504007002015701,0,0,9.699999809265137,4,940,Low plateaus,5407002,-8.736479759216309,36.72077178955078,rural,5,4,71,8,2011,Tanzania NPS 2010/2011,0,7,65,Tanzania,-.39868096,.54772985,-.88583499,1,1
0504007002036901,0,0,7.599999904632568,10,962,Low plateaus,5407002,-8.736479759216309,36.72077178955078,rural,5,4,71,8,2011,Tanzania NPS 2010/2011,0,7,62.5,Tanzania,-.39868096,.52171779,-.88583499,1,1
0504007002040701,0,0,7.599999904632568,5,959,Low plateaus,5407002,-8.736479759216309,36.72077178955078,rural,5,4,71,8,2011,Tanzania NPS 2010/2011,2,6,57.5,Tanzania,-.39868104,.53038836,2.2580109,1,1
0504007002050501,0,0,16.20000076293945,15,943,Low plateaus,5407002,-8.736479759216309,36.72077178955078,rural,5,4,71,8,2011,Tanzania NPS 2010/2011,0,7,67.5,Tanzania,-.39868098,.56940633,-.88583499,1,1
0504007002075501,0,0,26.29999923706055,32,548,Low mountains,5407002,-8.736479759216309,36.72077178955078,rural,5,4,91,8,2011,Tanzania NPS 2010/2011,0,7,82,Tanzania,-.39868104,.79484427,-.88582069,1,1
0505002018003601,1,2,2.200000047683716,45,508,High-altitude plains,5502018,-6.821979999542236,37.66123962402344,urban,5,5,102,1,2011,Tanzania NPS 2010/2011,12,5,62.5,Tanzania,-.39868098,-.67917544,-.88582069,1,1
0505002018004401,1,3,2.700000047683716,0,523,Low plateaus,5502018,-6.821979999542236,37.66123962402344,urban,5,5,82,1,2011,Tanzania NPS 2010/2011,0,8,101,Tanzania,2.5079329,-.68784672,-.88582069,1,1
0505002018004801,1,3,2.5,0,526,High-altitude plains,5502018,-6.821979999542236,37.66123962402344,urban,5,5,22,1,2011,Tanzania NPS 2010/2011,7,7,81,Tanzania,2.5079329,-.69651729,-.88582069,1,1
0505002018004901,1,1,2.5,0,526,High-altitude plains,5502018,-6.821979999542236,37.66123962402344,urban,5,5,22,1,2011,Tanzania NPS 2010/2011,0,8,65.5,Tanzania,-.39867809,-.69651729,-.88582069,1,1
0505002018006801,1,1,2.5,0,526,High-altitude plains,5502018,-6.821979999542236,37.66123962402344,urban,5,5,22,1,2011,Tanzania NPS 2010/2011,0,8,100.5,Tanzania,-.39867809,-.70085263,-.88582069,1,1
0505002018006802,1,3,2.099999904632568,6,1189,High-altitude plains,5502018,-6.821979999542236,37.66123962402344,urban,14,6,42,4,2011,Tanzania NPS 2010/2011,5,6,57,Tanzania,-.3986783,-.70951843,-.88582069,1,1
0505002018007201,0,0,2.5,0,526,High-altitude plains,5502018,-6.821979999542236,37.66123962402344,urban,5,5,32,1,2011,Tanzania NPS 2010/2011,0,7,71,Tanzania,-.39868104,-.72252893,-.88582069,1,1
0505002018009201,1,3,2.5,0,517,High-altitude plains,5502018,-6.821979999542236,37.66123962402344,urban,5,5,32,2,2011,Tanzania NPS 2010/2011,0,6,41.5,Tanzania,2.5079329,-.70952314,-.88582069,1,1
0505002018012501,1,1,2.5,0,526,High-altitude plains,5502018,-6.821979999542236,37.66123962402344,urban,5,5,22,1,2011,Tanzania NPS 2010/2011,0,7,61,Tanzania,2.5079329,-.70085263,-.88582069,1,1
0505009001002101,0,0,4.099999904632568,80,528,Low plateaus,5509001,-6.875410079956055,37.59038162231445,rural,5,6,141,7,2011,Tanzania NPS 2010/2011,6,7,80.5,Tanzania,-.39868104,-.72686166,-.88583499,1,1
0505009001002901,0,0,4.099999904632568,80,542,Low plateaus,5509001,-6.875410079956055,37.59038162231445,rural,5,6,141,7,2011,Tanzania NPS 2010/2011,0,7,58,Tanzania,-.39868104,-.73119694,-.88583499,1,1
0505009001002903,0,0,4.099999904632568,80,542,Low plateaus,5509001,-6.875410079956055,37.59038162231445,rural,5,6,141,7,2011,Tanzania NPS 2010/2011,0,5,62.5,Tanzania,-.39868104,-.73553222,-.88583499,1,1
0505009001003301,1,1,4.099999904632568,80,538,Low plateaus,5509001,-6.875410079956055,37.59038162231445,rural,5,6,141,7,2011,Tanzania NPS 2010/2011,0,7,72.5,Tanzania,-.39868104,-.73553228,-.88583499,1,1
0505009001004701,1,1,3.299999952316284,76,539,High-altitude plains,5509001,-6.875410079956055,37.59038162231445,rural,5,5,93,7,2011,Tanzania NPS 2010/2011,0,6,63,Tanzania,-.39868104,-.7138561,-.88583499,1,1
0505009001006501,0,0,4.099999904632568,82,543,Low plateaus,5509001,-6.875410079956055,37.59038162231445,rural,5,6,141,7,2011,Tanzania NPS 2010/2011,14,5,39.5,Tanzania,-.39868096,-.731197,-.88583499,1,1
0505009001008101,0,0,5.599999904632568,88,535,Low plateaus,5509001,-6.875410079956055,37.59038162231445,rural,5,5,93,7,2011,Tanzania NPS 2010/2011,0,6,57.5,Tanzania,-.39868096,-.73119706,-.88583499,1,1
0505009001009401,0,0,5.599999904632568,88,538,Low plateaus,5509001,-6.875410079956055,37.59038162231445,rural,5,5,93,7,2011,Tanzania NPS 2010/2011,0,5,56,Tanzania,-.39868096,-.72252649,-.88582069,1,1
0505009001013301,0,0,5.599999904632568,88,535,Low plateaus,5509001,-6.875410079956055,37.59038162231445,rural,5,5,93,7,2011,Tanzania NPS 2010/2011,0,7,55.5,Tanzania,-.39868096,-.72686177,-.88583499,1,1
0505009333000301,1,2,2.700000047683716,22,505,High-altitude plains,5509333,-6.800690174102783,37.64569091796875,urban,5,5,93,12,2010,Tanzania NPS 2010/2011,8,8,78,Tanzania,-.39868104,-.70952284,-.88582069,1,1
