"y3_hhid","FCS","HDDS","rCSI","rural","FS_month","FS_year","clusterid","region2","region3","region4","region5","region6","region7","region8","region9","region10","region11","region12","region13","region14","region15","region16","region17","region18","region19","region20","region21","region51","region52","region53","region54","region55","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","slope","head_age","female_head","asset_index","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"2867-002",49,5,7,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27.8,38.5,8,0,0,0,0,6.396608,35,0,-0.471759940995738,1,2,1,0,0
"2867-004",48,6,7,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27.7,38.2,8,0,1,0,0,1.448725,30,1,-0.99011027338237,1,1,1,1,1
"2868-001",42,5,0,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.1,38.7,0,0,0,0,0,0.9075961,29,0,-0.471759940995738,1,2,1,1,1
"2869-001",58.5,6,6,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.2,36.8,0,0,0,0,0,3.037807,38,0,-0.471759940995738,1,2,1,0,0
"2870-001",39,6,0,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.3,37,0,0,0,0,0,2.478875,64,0,0.625282345127438,1,3,1,1,1
"2870-003",46,6,6,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.2,37.1,0,0,0,0,0,2.478875,28,0,-0.471759940995738,1,1,1,0,0
"2871-001",74,6,0,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.5,36.9,0,0,0,0,0,3.282397,45,1,-0.471759940995738,1,3,1,0,0
"2871-006",84.5,7,0,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.6,39.5,0,0,0,0,0,1.762965,61,0,-0.471759940995738,1,3,1,0,0
"2872-001",66,6,0,0,7,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2,2.1,12,0,1,0,0,1.518553,25,0,2.70500815870839,1,1,0,1,1
"2873-001",26.5,4,27,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.2,36,0,0,0,0,0,1.378898,64,0,-0.471759940995738,1,3,1,0,0
"2873-006",57.5,4,0,1,10,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.7,83.3,0,0,0,0,0,1.029781,50,0,-0.99011027338237,0,0,1,0,0
"2873-007",24.5,4,8,1,11,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,133.8,53,0,1,0,0,2.042319,21,0,-0.974219159450205,1,1,1,0,0
"2874-001",36,3,0,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.3,35.1,8,0,0,0,0,3.42218,44,0,-0.974219159450205,1,2,1,0,0
"2875-001",26,4,23,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.9,36.8,0,0,0,0,0,2.478875,64,0,-0.471759940995738,1,2,1,0,0
"2876-001",59,6,8,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.2,37,0,0,0,0,0,2.478875,40,0,-0.99011027338237,1,1,1,0,0
"2877-001",51,4,7,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.8,39,6,0,0,0,0,3.299869,68,1,-0.974219159450205,1,1,1,1,1
"2877-002",75,6,0,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.7,39,4,0,0,0,0,3.299869,30,0,-0.974219159450205,1,2,1,1,1
"2877-008",76,7,6,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.3,38.7,2,0,0,0,0,0.9075961,36,0,0.609391231195273,1,3,1,1,1
"2878-001",40,6,0,1,5,2013,17817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.2,37.1,0,0,0,0,0,2.478875,38,0,-0.99011027338237,0,0,1,1,1
"2879-001",34,3,0,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.6,80.1,45,1,0,0,0,17.29097,49,0,-0.974219159450205,1,1,1,1,1
"2879-003",53,6,0,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.6,80.1,45,1,0,0,0,17.29097,26,0,-0.471759940995738,1,1,1,1,1
"2879-006",88.5,7,19,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,75,53,1,0,0,0,18.67836,65,0,-0.471759940995738,1,2,0,1,1
"2880-001",52,5,0,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.1,78.6,60,1,0,0,0,15.749,36,0,-0.471759940995738,1,1,1,1,1
"2881-001",42,5,0,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.6,80.2,50,1,0,0,0,17.29097,42,0,-0.455868827063573,0,0,1,1,1
"2882-001",44,4,0,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,80,48,1,0,0,0,16.93169,28,0,-0.471759940995738,0,0,1,1,1
"2883-001",34,3,23,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.1,79.9,46,1,0,0,0,14.98079,33,0,-0.974219159450205,0,0,1,1,1
"2884-001",35,2,21,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.1,79.5,50,1,0,0,0,13.04098,55,1,-0.974219159450205,0,0,1,1,1
"2884-006",109,7,0,0,4,2013,18109001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,4,0,0,0,0,8.520282,23,0,-0.974219159450205,1,1,0,1,1
"2885-001",53,5,0,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.7,80.2,49,1,0,0,0,14.98079,91,0,-0.455868827063573,0,0,1,1,1
"2885-002",48,6,0,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.7,80.2,46,1,0,0,0,14.98079,44,0,-0.974219159450205,0,0,1,1,1
"2885-005",40.5,5,14,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.9,80.8,53,1,0,0,0,18.6603,22,0,-0.455868827063573,0,0,1,1,1
"2886-001",64,6,0,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,80,49,1,0,0,0,14.98079,76,0,-0.455868827063573,0,0,1,1,1
"2887-001",32.5,4,0,1,12,2012,18109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.9,82.5,51,1,0,0,0,17.25503,38,0,-0.99011027338237,0,0,1,1,1
"2889-001",59.5,4,0,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.5,108.5,33,1,0,0,0,22.68274,45,0,-0.471759940995738,1,1,1,1,1
"2889-003",57.5,4,0,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.5,109.7,55,1,0,0,0,11.51734,28,0,-0.455868827063573,0,0,1,1,1
"2890-001",60,6,0,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.3,107.5,45,1,0,0,0,18.73256,32,0,-0.471759940995738,1,1,1,1,1
"2891-001",46,5,11,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.9,110.2,60,1,0,0,0,6.852386,36,1,-0.974219159450205,0,0,1,1,1
"2892-001",41,6,0,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.1,110.4,55,1,0,0,0,16.84193,49,0,0.609391231195273,1,3,0,1,0
"2893-001",36,5,0,1,6,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.6,93.9,24,1,0,0,0,20.10905,27,0,-0.455868827063573,1,2,1,1,1
"2894-001",71.5,6,0,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.3,108.7,55,1,0,0,0,7.519038,44,0,-0.471759940995738,1,4,1,1,1
"2895-001",52,5,0,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.9,112,51,1,0,0,0,10.86348,55,0,-0.455868827063573,0,0,1,1,1
"2895-003",71,6,7,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.9,112.1,51,1,0,0,0,10.86348,20,0,-0.455868827063573,0,0,1,1,0
"2895-004",60,6,0,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.8,108.2,33,1,0,0,0,8.239068,24,0,-0.455868827063573,0,0,1,1,1
"2895-005",49.5,5,0,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.5,110.9,57,1,0,0,0,10.14,36,0,-0.455868827063573,0,0,1,1,1
"2896-001",53,5,0,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.1,111,45,1,0,0,0,16.05321,40,1,-0.455868827063573,1,1,0,1,1
"2897-001",37.5,4,15,1,5,2013,18118003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.6,112.6,60,1,0,0,0,11.67653,34,0,-0.974219159450205,1,1,1,0,0
"2898-001",20,2,33,1,12,2012,18127001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.8,124.6,61,1,0,0,0,24.02634,28,1,-0.974219159450205,0,0,1,1,1
"2899-001",17,3,16,1,12,2012,18127001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.3,121.9,53,1,0,0,0,15.58806,50,1,-0.974219159450205,0,0,1,1,1
"2900-001",67.5,5,0,1,12,2012,18127001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.3,123.5,60,1,0,0,0,5.363294,41,1,-0.974219159450205,0,0,1,1,1
"2901-001",81,6,7,1,12,2012,18127001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,127.9,51,1,0,0,0,13.46722,44,0,-0.471759940995738,1,4,1,1,1
"2902-001",42,3,17,1,12,2012,18127001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.3,121.9,51,1,0,0,0,15.58806,26,0,-0.455868827063573,0,0,1,1,1
"2903-001",99.5,7,7,1,12,2012,18127001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.9,124.2,60,1,0,0,0,5.363294,64,1,-0.99011027338237,1,1,1,1,1
"2904-001",32,3,0,1,12,2012,18127001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.9,124.2,60,1,0,0,0,5.363294,30,0,-0.471759940995738,1,1,1,1,1
"2905-001",107,7,0,1,12,2012,18127001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70.3,128.4,58,1,0,0,0,9.664136,40,0,1.98506194814803,1,2,1,1,1
"2906-001",61,4,0,1,12,2012,18127001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70.7,128.9,62,1,0,0,0,20.6726,30,0,0.609391231195273,1,3,1,1,1
"2907-001",26,3,7,1,7,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.3,30.2,69,0,0,0,0,1.309072,47,1,-0.974219159450205,0,0,1,0,0
"2908-001",28,4,0,1,6,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,55.7,60,0,0,0,0,1.762965,23,0,-0.471759940995738,1,1,0,1,1
"2909-001",80.5,6,10,1,7,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.5,38.2,67,0,0,0,0,1.064691,63,1,-0.974219159450205,1,1,1,0,0
"2910-001",51,5,0,1,6,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.1,101.3,52,1,0,0,0,11.92428,27,0,-0.99011027338237,1,1,1,1,1
"2911-002",48,6,39,1,7,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4,38.9,58,0,0,0,0,2.042319,68,1,-0.974219159450205,1,1,1,1,1
"2912-001",61,7,7,1,7,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,39,56,0,0,0,0,0.9599606,60,1,-0.455868827063573,1,1,1,1,1
"2913-001",24.5,2,14,1,7,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.7,37.7,74,0,0,0,0,1.518553,79,0,-0.974219159450205,0,0,1,0,0
"2914-001",37,4,5,1,7,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,42.3,41,0,0,0,0,0.9948705,74,0,-0.471759940995738,1,1,0,1,1
"2914-003",51,6,17,1,7,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.6,38.8,48,0,0,0,0,0.9599606,38,0,-0.974219159450205,0,0,1,1,1
"2914-004",39,5,0,1,7,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.7,55.7,49,0,1,0,0,1.518553,32,0,-0.455868827063573,0,0,1,1,1
"2914-005",44,3,0,1,10,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190.5,43,1,0,0,0,10.0871,19,1,-0.974219159450205,1,1,1,1,1
"2914-011",70,7,0,1,7,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.3,26.3,41,0,0,0,0,6.344036,24,0,-0.471759940995738,1,2,0,1,1
"2915-001",84,6,0,1,7,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4,40.4,40,0,0,0,0,1.501096,54,0,-0.471759940995738,1,2,1,0,0
"2916-001",8,1,37,1,7,2013,18203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2,41.4,68,0,0,0,0,0.8028687,80,1,-0.974219159450205,0,0,1,1,1
"2917-001",82,6,0,1,11,2012,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.6,17.3,62,1,0,0,0,8.977542,81,0,2.70500815870839,1,3,0,1,1
"2918-001",56,5,7,1,11,2012,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.2,18.3,66,1,0,0,0,7.027759,50,0,-0.471759940995738,1,2,1,1,1
"2919-001",55,6,6,1,11,2012,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7,18,48,1,0,0,0,7.027759,38,1,-0.471759940995738,1,1,1,1,1
"2920-001",51,5,28,1,11,2012,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.1,17.9,62,1,0,0,0,7.027759,64,0,-0.974219159450205,0,0,1,1,1
"2920-003",30.5,4,42,1,11,2012,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.7,17.6,63,1,0,0,0,8.239068,35,0,-0.974219159450205,1,1,1,0,0
"2921-001",54,5,3,1,11,2012,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,18.7,68,1,0,0,0,10.17526,28,0,-0.471759940995738,0,0,1,1,1
"2922-001",45.5,4,4,1,11,2012,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,18.5,66,1,0,0,0,7.027759,52,0,-0.99011027338237,1,1,1,1,1
"2922-008",52,7,0,0,1,2013,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3,3.5,57,0,1,0,0,3.474602,51,0,2.70500815870839,1,3,0,1,1
"2923-001",73,6,0,1,11,2012,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.6,17.4,51,1,0,0,0,14.26772,37,0,-0.455868827063573,1,1,1,1,1
"2925-001",55,6,0,0,11,2012,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7,17.6,59,1,0,0,0,7.027759,74,1,-0.455868827063573,1,1,1,1,1
"2926-001",46,4,2,0,2,2013,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,2.6,0,0,0,0,0,12.61521,55,1,-0.455868827063573,1,2,1,1,1
"2926-005",79,7,0,0,2,2013,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,2.7,0,0,0,0,0,10.12236,22,0,0.919801889889181,1,1,1,1,1
"2927-001",112,7,0,1,11,2012,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7,44.4,53,0,0,0,0,0.8726868,80,1,4.40290081572956,1,2,0,1,1
"2927-002",88,7,0,1,11,2012,18214005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7,17.5,62,1,0,0,0,14.26772,43,1,-0.974219159450205,0,0,1,1,1
"2928-001",47,6,1,1,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,17.2,62,0,1,0,0,9.752226,78,0,-0.455868827063573,1,1,1,1,1
"2928-003",35,4,0,1,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,17.1,65,0,1,0,0,9.752226,50,0,0.609391231195273,1,2,1,1,1
"2929-001",103,7,7,1,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.6,31.4,60,0,1,0,0,4.558463,62,0,0.919801889889181,1,1,0,1,1
"2929-002",41,6,0,1,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.3,30.9,68,0,1,0,0,9.61129,27,0,-0.455868827063573,0,0,1,0,0
"2930-001",47,6,42,1,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.1,16.6,68,0,1,0,0,7.08038,36,0,-0.99011027338237,1,1,1,0,0
"2930-003",63,5,0,1,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.1,16.6,79,0,1,0,0,7.501486,78,1,-0.471759940995738,1,1,1,1,1
"2931-001",71.5,7,14,1,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,16.7,60,0,1,0,0,7.431283,33,0,-0.471759940995738,1,1,1,0,0
"2932-001",69.5,7,0,1,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.6,15.6,46,1,0,0,0,1.86772,51,1,-0.471759940995738,1,2,1,1,1
"2933-001",67,7,0,0,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.9,10,0,1,0,0,11.26982,34,0,-0.974219159450205,1,2,1,1,1
"2934-001",47,5,0,1,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.8,16.5,79,0,1,0,0,7.501486,26,0,-0.99011027338237,1,1,1,1,1
"2935-001",71,7,0,1,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.8,16.9,75,0,1,0,0,8.590606,42,0,-0.471759940995738,1,2,1,1,1
"2936-001",36,6,7,1,7,2013,18231002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4,17.1,60,0,1,0,0,5.695921,38,0,-0.471759940995738,1,1,1,1,1
"2937-001",80,6,0,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.9,35.3,24,1,0,0,0,16.69838,44,0,-0.455868827063573,1,4,1,1,1
"2937-004",67,6,0,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7,40.7,74,1,0,1,0,11.2168,36,0,-0.455868827063573,1,1,1,0,0
"2938-001",35,2,0,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,48.5,18,1,0,1,0,17.38086,76,1,-0.974219159450205,0,0,1,0,0
"2938-004",64.5,6,0,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.7,33.8,50,0,0,0,0,9.135909,59,1,-0.455868827063573,1,1,1,1,1
"2939-001",65.5,6,10,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6,32.3,36,0,0,0,0,14.2143,54,1,-0.974219159450205,1,1,1,1,1
"2940-001",56.5,6,0,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,32.2,36,0,0,0,0,14.2143,52,0,-0.471759940995738,1,1,1,1,1
"2940-003",89,7,0,1,12,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.1,4.7,33,0,1,0,0,10.86348,40,0,3.32174964353855,1,1,0,1,1
"2940-005",112,7,0,1,12,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3,1.1,51,0,1,0,0,11.76499,56,0,-0.455868827063573,1,3,0,1,1
"2941-001",56.5,6,0,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6,31.5,36,0,0,0,0,14.2143,32,0,-0.455868827063573,0,0,0,1,1
"2942-001",78,6,3,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.3,36.7,11,1,0,0,0,16.33979,55,0,-0.471759940995738,1,1,1,1,1
"2942-003",52.5,6,0,0,4,2013,18305002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,1,0,0,16.71632,22,0,-0.974219159450205,1,1,0,1,1
"2942-004",88,7,0,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,34.6,22,1,0,0,0,5.748453,42,1,-0.455868827063573,1,1,1,1,1
"2942-005",45,5,0,1,2,2013,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.7,58,0,1,0,0,6.1513,27,0,0.903910775957016,1,2,0,1,1
"2943-001",50,6,0,0,12,2012,18305002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,8.8,2,0,1,0,0,1.239247,27,0,-0.974219159450205,1,3,0,1,0
"2944-001",85,7,0,1,4,2013,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.1,0,0,1,0,0,2.216931,45,0,0.903910775957016,1,2,0,1,1
"2945-001",40.5,3,11,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.9,36.3,22,1,0,0,0,14.5706,37,0,-0.455868827063573,1,2,1,0,0
"2946-001",62,5,21,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.9,36.3,22,1,0,0,0,16.33979,60,0,-0.974219159450205,0,0,1,0,0
"2947-001",84,6,3,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,3.7,76,0,1,0,0,9.716989,44,0,1.98506194814803,1,2,0,1,1
"2948-001",45,5,0,1,11,2012,18305002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,33.6,56,1,0,0,0,11.94198,38,0,-0.455868827063573,1,2,1,1,1
"2949-001",20,3,11,1,5,2013,18313006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.3,88,51,1,0,0,0,14.98079,71,1,-0.974219159450205,0,0,1,1,1
