"HHID","case_id","FCS","HDDS","rCSI","ea_id","region_north","region_central","rural","FS_month","FS_year","lat_modified","lon_modified","dist_road","dist_admarc","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","floor_dirt_sand_dung","cell_phone","number_celphones","roof_not_natural","roof_iron","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car"
"394b465202ea4555aa89beec26e01610","207034210188",25,3,0,"20703421",0,1,1,2,2017,-13.819115,33.174092,12,4,65,4,0,1,0,0,71,0,1,0,0,1,1,0,1,0,1,0,0
"394fe0891f004d9a8f1383d6c825c69e","315358600252",47,5,2,"31535860",0,0,0,3,2017,-15.771462,35.034019,3,4,6,0,0,0,0,0,25,0,0,0,0,1,1,0,0,0,0,0,0
"3952077fb036410aac2ffed3f528b287","210534940118",100,6,8,"21053494",0,1,0,2,2017,-14.016298,33.806101,2,4,5,0,0,0,0,0,31,0,0,1,2,1,1,0,0,0,0,0,0
"395848fa4d114690856a4bd514921c1f","304066110119",84,5,5,"30406611",0,0,1,4,2017,-15.556942,35.1832,2,8,24,20,0,0,0,0,40,0,1,1,2,1,1,0,1,0,1,0,0
"395c7c5070b945228350486ac90ea906","315348590255",56,5,0,"31534859",0,0,0,10,2016,-15.752515,35.072778,2,5,9,18,0,0,0,0,33,0,0,1,2,1,1,0,0,1,0,0,0
"395f67d407d946cdac31e2e7d2f7af3d","304025980168",30,5,2,"30402598",0,0,1,11,2016,-15.816606,35.19103,3,2,21,47,0,0,0,0,38,0,1,0,0,1,1,0,1,0,0,0,0
"3960acf81acc41cda9c99407f5f0670d","307086750035",36,4,4,"30708675",0,0,1,9,2016,-16.108243,35.110525,6,6,38,60,0,0,0,0,19,1,1,1,1,1,1,0,0,0,0,0,0
"396d68f1b1da48489dac8327e33716a0","201012550086",45.5,6,0,"20101255",0,1,1,5,2016,-12.549529,33.519392,1,6,57,24,1,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0
"397902f91327416ca24e139d508e4342","301015210420",31,4,6,"30101521",0,0,1,2,2017,-14.421902,34.955581,19,21,28,2,0,0,0,0,67,1,1,0,0,0,0,0,0,0,0,0,0
"398508f109bb40db831898ada87387c6","301085380401",42,2,9,"30108538",0,0,1,12,2016,-13.597231,34.861869,46,22,47,39,0,0,0,0,35,0,1,0,0,0,0,0,1,0,0,0,0
"39858cff01614b0da7c376dd36ab40c9","105052100066",21,3,5,"10505210",1,0,1,2,2017,-11.641962,33.431836,5,5,33,55,1,0,0,0,32,0,1,1,1,0,0,0,0,0,0,0,0
"398626a3b4e24a01bb6e17a63f4d7b78","103011510023",53,4,0,"10301151",1,0,1,4,2017,-11.766983,34.05228,14,5,35,15,0,0,0,0,71,0,1,1,1,1,1,0,0,0,0,0,0
"398718a10a9c4d7da273da3f8d32bff5","205073690294",27,4,9,"20507369",0,1,1,12,2016,-13.59236,34.435331,11,7,23,43,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0
"398c82ead37146eeab73183cfe916aef","206023800123",21,2,24,"20602380",0,1,1,4,2017,-14.004444,33.469742,3,3,33,10,0,0,0,0,65,1,1,0,0,0,0,0,0,0,0,0,0
"3995f5a33fb44dc5b57b810230b8dfc6","202052970223",47,5,30,"20205297",0,1,1,10,2016,-13.362015,34.264738,3,11,46,60,0,0,0,0,38,0,1,1,2,0,0,0,0,0,0,0,0
"39a5688468e54d6497e0a2a081ab4ef8","307046670148",30.5,5,8,"30704667",0,0,1,10,2016,-16.237141,35.113096,19,2,51,31,0,0,0,0,75,1,1,0,0,0,0,0,0,0,0,0,0
"39a6957d740940f188e8c4b71a7c86e1","310067540351",89,6,0,"31006754",0,0,1,11,2016,-16.030033,34.802835,0,2,32,37,0,0,0,0,41,0,1,1,1,1,1,0,0,0,1,0,0
"39a7a77554fb46aea77fa04b4e05511d","107312310084",39,5,14,"10731231",1,0,0,9,2016,-11.381057,33.974639,3,12,11,22,1,0,0,0,23,0,1,0,0,0,0,0,1,0,0,0,0
"39a8465381994aa8a1520aa1adbf084f","313028150049",47,5,10,"31302815",0,0,1,10,2016,-15.548224,34.626974,8,9,48,20,1,0,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0
"39aa10a89049475da1fefd7054b7b208","314318320090",100,6,0,"31431832",0,0,0,3,2017,-15.413797,35.301432,0,3,4,10,0,0,0,0,39,0,0,1,2,1,1,0,0,1,0,0,0
"39ab700a911543cc91e8251fa37ff5f4","204033350174",32.5,4,0,"20403335",0,1,1,4,2017,-13.48157,33.433947,21,7,51,33,0,1,0,0,46,0,1,0,0,1,1,0,0,0,1,0,0
"39ba2146b58a4a7690916ad7f6c5b680","311067750083",52,5,8,"31106775",0,0,1,6,2016,-16.579039,35.102457,0,2,42,16,0,0,0,0,30,1,0,1,2,1,1,1,1,1,1,0,0
"39bd1a84d33744cbbbbc3e210674e10c","315328570225",71,6,0,"31532857",0,0,0,4,2016,-15.718961,35.070469,4,2,11,10,0,0,0,0,41,0,0,1,4,1,1,1,1,1,1,0,1
"39c10a1050674d64a84b8452ee3d3949","209064720445",100,6,0,"20906472",0,1,1,3,2017,-14.663388,34.546576,1,9,39,22,0,1,0,0,53,0,0,1,2,1,1,0,0,1,0,0,0
"39c1eec482f2472787f34294df21eaab","314418490017",49,5,0,"31441849",0,0,0,6,2016,-15.407636,35.318259,1,1,3,16,0,0,0,0,39,1,0,1,2,1,1,0,0,1,1,0,0
"39c28e0a99414a36a270f6f263e4ad9a","207034210054",21,2,24,"20703421",0,1,1,2,2017,-13.819115,33.174092,11,3,65,10,0,1,0,0,26,0,1,0,0,0,0,0,0,0,1,0,0
"39c6f48b8d52459196a6a7297cf4943b","209084760104",32.5,5,0,"20908476",0,1,1,4,2017,-14.58168,34.637007,7,11,39,0,0,0,0,0,45,0,1,0,0,1,1,0,0,0,1,0,0
"39c7f247ad7544cb9f6bcc6a6562af67","210544960138",77,5,4,"21054496",0,1,0,3,2017,-14.03793,33.805057,1,4,6,0,0,0,0,0,33,0,0,1,2,1,1,1,1,1,0,0,0
"39d6b24fe81a4d1ea871060ae7251ec6","307056680054",35.5,4,1,"30705668",0,0,1,4,2017,-16.096666,34.975852,11,6,32,47,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0
"39db52a2c1864c9099b18404bef9c2fc","103011490049",23,4,13,"10301149",1,0,1,1,2017,-11.671303,34.026398,12,11,20,30,0,0,0,0,50,0,1,1,2,1,1,0,0,0,0,0,0
"39e150a5a1b141d993ccf00fc4050b10","207034190039",39,4,38,"20703419",0,1,1,4,2017,-13.79991,33.116582,6,9,77,14,0,1,0,0,26,0,1,0,0,0,0,0,0,0,1,0,0
"39ea41bcf8e649debe47fed589906156","210534940217",49.5,5,18,"21053494",0,1,0,2,2017,-14.016298,33.806101,2,4,5,0,0,0,0,0,22,1,0,0,0,1,1,0,0,0,0,0,0
"39eeab644ca64ab3a78b969b3bf62deb","305066280048",60,5,0,"30506628",0,0,1,3,2017,-15.559279,34.885134,12,12,28,51,0,0,0,0,56,0,1,0,0,0,0,0,1,0,0,0,0
"39f1a25d94c84a2ba9e3e47764eec305","310047500015",35.5,5,0,"31004750",0,0,1,10,2016,-16.04697,34.910217,6,5,29,35,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0
"39f26dc1991d484dbdbe5c5308d6126d","301075370133",41.5,4,26,"30107537",0,0,1,3,2017,-14.213324,35.407836,16,21,33,2,0,1,0,0,70,1,1,0,0,1,1,0,0,0,0,0,0
"3a03707c3a64481187586658167033aa","202042930185",32,4,3,"20204293",0,1,1,10,2016,-12.915144,34.265595,1,4,5,49,0,0,0,0,27,0,0,0,0,1,1,0,1,0,1,0,0
"3a0aaa0a9ace428cb72268cabdd0000a","202012840142",38,4,7,"20201284",0,1,1,3,2017,-12.768201,34.200761,2,2,26,60,0,0,0,0,49,0,1,1,1,0,0,0,1,0,0,0,0
"3a0e7778df2446e7b74d2f1ea3f3b654","310017390027",27.5,3,7,"31001739",0,0,1,3,2017,-16.497695,34.947832,2,3,61,2,0,0,0,0,36,0,1,0,0,1,1,0,1,0,1,0,0
"3a12562bd6ab4ec7b63a90e8aff47d77","202203020009",53,5,0,"20220302",0,1,0,3,2017,-12.961161,34.269784,0,2,1,60,0,0,0,0,21,1,0,1,5,1,1,0,0,0,0,0,0
"3a18428dd61648a59b81f710e1dc93ee","303055820067",43,4,15,"30305582",0,0,1,1,2017,-15.647325,35.458836,29,7,34,43,0,0,0,0,58,1,1,0,0,0,0,0,0,0,0,0,0
"3a1eafb8dbf34faa8e3c87012056b3f4","205023570058",21,2,26,"20502357",0,1,1,12,2016,-13.779716,34.32197,6,6,14,22,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0
"3a26fa0c362d401389f79c4f0637b163","103011490085",47.5,6,0,"10301149",1,0,1,1,2017,-11.671303,34.026398,11,11,20,33,0,0,0,0,25,0,1,1,1,1,1,0,1,1,1,0,0
"3a2bb148723c4c678e8849708dbf6817","202052940051",33,3,12,"20205294",0,1,1,4,2017,-13.209255,34.326557,0,26,28,12,0,0,0,0,46,0,1,1,1,0,0,0,1,0,1,0,0
"3a2c352424484b52a6e3cf8243c4f68b","103041550204",39,5,0,"10304155",1,0,1,4,2017,-11.77845,34.182041,1,14,41,22,1,0,1,0,31,0,1,1,1,0,0,0,0,0,1,0,0
"3a2cb71cca90404188c84c904013125b","204043410155",61,5,0,"20404341",0,1,1,2,2017,-13.736363,34.240636,3,13,24,10,0,0,0,0,27,0,1,1,2,1,1,0,1,1,0,0,0
"3a353ab9311e4cef9e9a9e78c9cd5139","210554980050",84,6,0,"21055498",0,1,0,1,2017,-13.885932,33.764391,3,7,10,16,0,0,0,0,28,0,0,1,2,1,1,0,0,1,0,0,0
"3a38688ed581484fa8dcdf16a50a3d7f","205013520096",54.5,4,0,"20501352",0,1,1,1,2017,-13.851904,34.529105,8,8,9,33,0,0,0,0,44,0,0,1,1,1,1,0,1,0,1,0,0
"3a3a0e3cd64c489cad153e73187f93e4","101021120044",33.5,4,0,"10102112",1,0,1,4,2016,-9.776848,33.461158,5,11,51,4,0,0,0,0,39,0,1,0,0,0,0,0,1,0,0,0,0
"3a3b1a3df5764906b0e598dff5a73bef","305086370167",28,3,13,"30508637",0,0,1,7,2016,-15.909287,34.939594,2,3,14,31,0,0,0,0,45,1,1,0,0,0,0,0,0,0,0,0,0
"3a3b60bb9a5447f181ab5509566c6900","208034450035",29,3,6,"20803445",0,1,1,2,2017,-14.367123,34.192129,4,10,16,16,0,0,0,0,48,0,1,0,0,0,0,0,0,0,1,0,0
"3a3deabcf040488f816ba158055739f9","312048010340",39,4,0,"31204801",0,0,1,1,2017,-14.846312,35.23287,6,24,23,26,0,0,0,0,52,0,0,0,0,1,1,0,0,0,1,0,0
"3a4300ba457e467383b5fb8bccbe43ad","203043130232",23,4,8,"20304313",0,1,1,2,2017,-13.423647,33.82757,7,3,62,43,0,0,0,0,28,1,1,0,0,1,1,0,0,0,0,0,0
"3a4414248e5349ffaecddccceb0d4c2f","307096780209",28,3,17,"30709678",0,0,1,1,2017,-15.93632,35.227798,10,4,27,60,0,0,0,0,34,1,1,0,0,0,0,0,0,0,0,0,0
"3a48e3aaa6ab4f0cb0d5658901e9b6ab","304036030195",28,4,35,"30403603",0,0,1,3,2017,-15.766944,35.208484,6,4,22,53,0,0,0,0,18,1,1,0,0,1,1,0,0,0,0,0,0
"3a5131b264c6421a896f4f8f77e3d99b","101041170034",27,3,18,"10104117",1,0,1,2,2017,-10.32619,33.717783,5,5,50,12,0,0,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0
"3a53826c30d64494b22dfb2e9e2bb01f","312048000124",39,4,20,"31204800",0,0,1,2,2017,-14.944016,35.144464,3,16,12,4,0,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0
"3a547037ccd64bb6a1e3b81faac45fe2","210534940051",72,6,0,"21053494",0,1,0,2,2017,-14.016298,33.806101,2,4,5,0,0,0,0,0,18,0,0,1,4,1,1,0,1,1,1,0,0
"3a5ae043691144bb93bf7e6d271a06c2","201112700026",42.5,4,13,"20111270",0,1,1,4,2017,-13.445443,33.262719,33,12,52,39,0,1,0,0,66,0,1,0,0,1,1,0,1,0,0,0,0
"3a5f7d1f82ea4564b9fae896b905a3e3","101011020056",49,5,0,"10101102",1,0,1,9,2016,-9.624898,33.254616,3,12,81,26,0,1,0,0,44,0,1,0,0,0,0,0,0,0,1,0,0
"3a614389da9343cd9533f8facde80044","104041850190",38.5,5,6,"10404185",1,0,1,10,2016,-10.804108,34.059065,3,35,76,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0
"3a622f7d71444c6e8060ae8dd0f16b04","302015460302",59,5,0,"30201546",0,0,1,9,2016,-14.986768,35.462909,22,8,24,20,0,0,0,0,55,0,1,0,0,0,0,0,1,0,1,0,0
"3a6cf555beb1457cb33b89d7eae2f2e0","103011490078",51,5,0,"10301149",1,0,1,1,2017,-11.671303,34.026398,11,11,20,30,0,0,0,0,69,0,1,1,3,1,1,0,0,0,0,0,0
"3a74cbc0e37149fc95fc4065f90827d3","101011050183",42,4,5,"10101105",1,0,1,2,2017,-9.693834,33.384991,2,3,68,57,0,1,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0
"3a81352b09b643689426ae84b4ad1db9","209024630054",49.5,4,0,"20902463",0,1,1,10,2016,-15.049572,34.64151,21,15,33,33,1,0,0,0,42,0,1,1,1,1,1,0,0,0,1,0,0
"3a82f3199a3b42b4bec6b3ae4371f9e2","314328340008",56,5,14,"31432834",0,0,0,1,2017,-15.385096,35.299773,2,3,1,0,0,0,0,0,26,0,1,1,2,0,0,0,1,0,0,0,0
"3a853595d2ec462497399771b7c746eb","105082150035",67,5,0,"10508215",1,0,1,12,2016,-12.375627,33.719306,14,10,55,0,0,0,0,0,53,0,1,0,0,0,0,0,1,0,0,0,0
"3a8b54e40cf84e6f9819b26a2c1eca20","102201460253",38,3,10,"10220146",1,0,0,3,2017,-9.919753,33.91935,0,2,4,60,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0
"3a8bd02fd18047f0a11724d575d69f35","204043390051",45,5,13,"20404339",0,1,1,3,2017,-13.649155,34.042664,10,12,44,16,0,1,0,0,48,1,1,1,1,0,0,0,0,0,0,0,0
"3a8d610d92404848af958ab2338f64f9","103011500187",24,4,40,"10301150",1,0,1,10,2016,-11.709117,34.072019,15,2,29,6,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0
"3a8e66f4d5dd470eb88e4cbce0008b93","312208060181",53.5,4,0,"31220806",0,0,0,3,2017,-14.999638,34.954637,0,7,2,0,0,0,0,0,32,0,0,1,1,1,1,0,1,0,1,0,0
"3aa884cc45b64fd4b0bb51e0d528c46e","202012830095",34,4,11,"20201283",0,1,1,5,2016,-12.677904,34.179679,1,5,30,60,0,0,0,0,49,0,1,1,1,0,0,0,1,0,1,0,0
"3aa902aca4bf4ecea0d28df88dab9a8a","201202780377",46,4,6,"20120278",0,1,0,3,2017,-13.039493,33.484268,1,3,3,26,1,0,0,0,40,1,1,1,1,1,1,0,0,1,1,0,0
"3aa9b12561fa4b35b007ecc3c8804442","206043900068",34.5,4,7,"20604390",0,1,1,1,2017,-13.98172,33.97522,9,1,21,41,0,0,0,0,21,0,1,1,1,0,0,0,0,0,1,0,0
"3aae86c200eb494fbca0db6b82f64fc9","202052970357",43,5,15,"20205297",0,1,1,11,2016,-13.362015,34.264738,3,11,46,49,0,0,0,0,43,0,1,0,0,0,0,0,0,0,1,0,0
"3ab04527012949f4816071c13c7dd4fe","306026590101",28,4,24,"30602659",0,0,1,6,2016,-15.69187,34.394455,11,5,64,12,0,1,0,0,63,1,1,0,0,0,0,0,0,0,0,0,0
"3ab6977c769c40bc90eb887149a3246f","302025470266",43,4,0,"30202547",0,0,1,3,2017,-15.061575,35.300281,9,8,11,39,0,0,0,0,31,1,1,0,0,0,0,0,1,0,1,0,0
"3ab7d869132a44a2af2a868943c67c85","207044230054",35,4,0,"20704423",0,1,1,3,2017,-13.70606,32.988531,15,11,90,28,0,1,0,0,34,0,1,1,1,1,1,0,1,0,1,0,0
"3ab8b6951da9440d9fe5554fd3232119","206013770195",18,2,28,"20601377",0,1,1,4,2016,-14.23632,33.797774,18,2,29,12,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
"3ac1a3414eb44544ba8d19cbaa993071","301075370253",40,4,6,"30107537",0,0,1,3,2017,-14.213324,35.407836,15,19,33,31,0,1,0,0,49,0,1,1,2,0,0,0,1,0,1,0,0
"3ac3fd70177f4e48b24e482f0bae198a","308016880028",29.5,5,0,"30801688",0,0,1,5,2016,-16.028134,35.635929,1,25,74,32,0,0,0,0,44,1,1,0,0,1,1,0,0,0,1,0,0
"3ac5a8e86df9427f905e18c85060093b","104021810042",56,5,0,"10402181",1,0,1,8,2016,-10.832742,34.187335,0,34,78,19,0,0,0,0,52,1,0,1,1,1,1,0,0,0,0,0,0
"3ac6f3d12db84f649b92925e47dde1e7","201052600056",31.5,4,28,"20105260",0,1,1,2,2017,-13.094518,33.478406,2,3,7,33,0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0
"3aca52389baf41daad2301e4c19a3110","315518740245",93,6,0,"31551874",0,0,0,2,2017,-15.810874,35.027737,1,4,4,0,0,0,0,0,36,1,0,1,1,1,1,1,0,1,0,0,1
"3acb953d8b2945f295d0bf16444fc9cb","208024410086",30.5,3,7,"20802441",0,1,1,2,2017,-14.393188,33.934806,29,3,47,0,0,1,0,0,26,0,1,0,0,0,0,0,0,0,1,0,0
"3ad343e6e70541adaa680611e5e27d2c","308016910095",37.5,5,2,"30801691",0,0,1,4,2017,-16.047835,35.472547,3,20,61,60,0,0,0,0,26,0,0,0,0,1,0,0,1,0,0,0,0
"3ad64d5b8df24dcdb57f4657e8a91b30","310017380173",23.5,4,0,"31001738",0,0,1,10,2016,-16.465764,34.828724,6,4,70,41,0,0,0,0,27,1,1,0,0,0,0,0,0,0,0,0,0
"3ada2ab894fe4b40bb6a6ea956703008","208034460250",28,4,3,"20803446",0,1,1,9,2016,-14.166801,34.19226,7,1,27,39,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0
"3adae65a0a7b4e988e8196b9efac5a2f","105082150093",31,6,0,"10508215",1,0,1,12,2016,-12.375627,33.719306,15,11,54,0,0,0,0,0,48,0,0,1,4,1,1,0,0,0,1,0,0
"3adbea2afe2942ae8d3dc3dabffc88c0","304036050208",46.5,4,6,"30403605",0,0,1,2,2017,-15.80194,35.297593,8,6,32,31,0,0,0,0,46,0,1,1,1,1,1,0,1,0,1,0,0
"3ae0b83292a04feb945ecfa7654f85af","101021090054",31.5,4,4,"10102109",1,0,1,3,2017,-9.678125,33.40707,7,9,64,0,0,1,0,0,26,1,1,1,1,1,1,0,0,0,0,0,0
"3ae3abbdfeb44c1282fd1557cb57a655","202052970171",46.5,4,10,"20205297",0,1,1,10,2016,-13.362015,34.264738,3,12,47,61,0,0,0,0,38,0,1,1,2,1,1,0,1,0,1,0,0
"3aec7a42ecbd48fea6c83b8276020fa1","107342360614",36.5,3,21,"10734236",1,0,0,4,2017,-11.439132,34.004179,1,18,4,39,1,0,0,0,51,0,1,1,2,1,1,0,1,1,1,0,0
"3af7f1cda65349cab596025ad69d6cc5","209064720273",29.5,3,3,"20906472",0,1,1,3,2017,-14.663388,34.546576,1,9,40,6,0,1,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0
"3aff34efc5254364b6bceeeb1932b2c4","301025240314",30,3,27,"30102524",0,0,1,6,2016,-14.755818,35.232287,3,14,32,2,0,0,0,0,21,0,1,0,0,0,0,0,1,0,0,0,0
"3b07612e128f441f95cbab94b8abc74b","209034660185",40.5,4,12,"20903466",0,1,1,2,2017,-14.846656,34.70755,0,7,33,33,1,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0
"3b0c2d0453a14d20bc108d43e47a4b76","208034420046",48,6,2,"20803442",0,1,1,12,2016,-14.147413,34.072092,0,10,36,14,0,0,0,0,69,0,0,1,2,1,1,0,1,0,0,0,0
"3b0eacf3610845eda5ae02e21b22eb84","310077570164",43,5,0,"31007757",0,0,1,3,2017,-16.269667,35.048295,20,1,55,65,0,0,0,0,27,0,1,1,1,0,0,0,1,0,0,0,0
"3b1094ac17d248ccada13f1e423f992c","304036050228",37,4,3,"30403605",0,0,1,1,2017,-15.80194,35.297593,8,6,33,35,0,0,0,0,29,0,1,1,1,1,1,0,1,0,1,0,0
"3b112c2a14be4ef9a72d8e00ecd7326b","311057710136",36,4,35,"31105771",0,0,1,5,2016,-16.826165,35.269503,1,2,12,41,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0
"3b18c145bcea44f8bea33148750c958d","308047000034",29,4,42,"30804700",0,0,1,5,2016,-15.965693,35.392825,1,10,47,37,0,0,0,0,89,1,1,0,0,0,0,0,0,0,1,0,0
"3b1c07ee4f004bf9a70432e1dc65f799","308016890124",32,5,4,"30801689",0,0,1,1,2017,-16.084998,35.581694,4,32,75,49,0,1,0,0,66,1,1,0,0,1,1,0,0,0,0,0,0
"3b28997e670e45569eab07472d651293","309027270027",45,5,0,"30902727",0,0,1,10,2016,-15.69251,35.796372,44,8,63,31,0,0,0,0,25,0,1,1,2,0,0,0,1,0,1,0,0
"3b2d84cd39e9485e8cc9f5d8dda31312","101021100071",42,4,13,"10102110",1,0,1,9,2016,-9.70643,33.572901,20,8,48,21,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0
"3b35182a81e04e0586ab8d99b612156a","210835100163",67,6,0,"21083510",0,1,0,2,2017,-13.764306,33.812489,0,15,24,24,0,0,0,0,28,0,0,1,1,1,1,0,1,0,0,0,0
"3b382355a3054b3a8465b0384142ecfe","204043420340",40,3,5,"20404342",0,1,1,10,2016,-13.780298,34.294294,2,8,18,14,0,1,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0
"3b431317a5b747f7a203295bb1ed5a68","205053620058",32.5,3,3,"20505362",0,1,1,3,2017,-13.930634,34.533073,5,17,18,57,1,0,1,0,31,1,1,0,0,0,0,0,0,0,0,0,0
"3b4efda135d8402a8b2be9ae708c6a45","315538760154",39,4,15,"31553876",0,0,0,4,2017,-15.826831,34.982374,2,8,4,14,0,0,0,0,38,0,0,1,2,1,1,0,1,0,0,0,0
"3b519f33b4174275a0cb64fee8da38ad","207034220046",41,4,10,"20703422",0,1,1,9,2016,-13.772572,33.014152,7,10,81,0,0,1,0,0,35,0,1,0,0,1,1,0,1,0,1,0,0
"3b553db8ccf843feb923dd68cb6f5a53","210745040033",70,6,5,"21074504",0,1,0,4,2017,-13.941496,33.820622,4,7,8,0,0,0,0,0,43,0,0,0,0,1,1,0,0,0,0,0,0
"3b5661567bf74aeeb8262d0aecbe06a1","313018090059",33,4,7,"31301809",0,0,1,4,2016,-15.397163,34.544338,23,8,62,8,1,0,0,0,51,1,1,0,0,0,0,0,0,0,0,0,0
"3b5c11f156cf4150bf524ca1e5f0b9b6","305046250234",35.5,5,11,"30504625",0,0,1,7,2016,-15.702464,34.889266,14,1,18,37,0,0,0,0,22,0,0,1,2,1,1,0,0,0,0,0,0
"3b5e4448c2e4448699f3608119edc363","205093710126",35.5,4,10,"20509371",0,1,1,7,2016,-13.599289,34.482196,17,15,20,20,0,0,0,0,21,1,1,1,1,0,0,0,0,0,0,0,0
"3b68024ad106458db617a3b7c772b7d1","312047990295",47,5,9,"31204799",0,0,1,6,2016,-14.903672,35.085979,12,19,13,24,0,0,0,0,42,1,1,1,1,1,1,0,1,0,0,0,0
"3b6a1c782c514705ae727e1d74b123bc","204063470184",41.5,4,4,"20406347",0,1,1,4,2017,-13.592628,34.078702,14,16,46,35,0,0,0,0,35,0,1,1,1,1,1,0,1,0,1,0,0
"3b6b8231cda542569f8c506b6cb1ce2f","208034420176",28.5,5,11,"20803442",0,1,1,12,2016,-14.147413,34.072092,0,10,36,18,0,0,0,0,41,0,1,1,3,1,1,0,1,0,1,0,0
"3b796aa929ee4d1f98f0dc09a45e60fd","107362440773",46,5,0,"10736244",1,0,0,3,2017,-11.451314,34.008785,1,16,2,26,1,0,0,0,55,0,0,1,3,1,1,0,0,1,1,0,0
"3b7a49cbc8cd4849be86ee80c15691d6","311047640069",26,3,20,"31104764",0,0,1,4,2017,-16.4184,35.126675,18,11,58,60,0,0,0,0,32,0,1,0,0,0,0,0,0,0,1,0,0
"3b7ae605e2264af785eaa6865bc46222","203043110139",28,4,0,"20304311",0,1,1,4,2017,-13.375275,33.869728,6,7,58,37,0,1,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0
"3b7f478935424fa4aa614f75c486db78","305036230085",69,6,0,"30503623",0,0,1,10,2016,-15.452825,34.947099,0,1,38,41,0,0,0,0,27,0,0,1,2,1,1,0,0,1,0,0,0
"3b844946ec8c4f7b9a2442474ca3ab98","306026560020",32,5,0,"30602656",0,0,1,2,2017,-15.759848,34.463784,16,10,54,22,0,1,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0
"3b870e25bcc04ddfb0916f819b6d6d30","103101650106",40.5,5,3,"10310165",1,0,1,2,2017,-11.375006,34.077967,10,20,14,0,1,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0
"3b8981387c2e412fbf13182cfed66a7b","305066280022",31.5,4,7,"30506628",0,0,1,3,2017,-15.559279,34.885134,12,12,28,60,0,0,0,0,39,0,1,0,0,0,0,0,1,0,0,0,0
"3b98a61abd4f4b70b6960ce3ce821be5","206104010335",34.5,4,0,"20610401",0,1,1,4,2016,-14.167398,33.967162,6,11,29,37,0,0,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0
"3b9add4b382a4eada791d4e1270970a9","303045770138",58.5,4,20,"30304577",0,0,1,7,2016,-15.583395,35.424766,20,10,23,20,0,0,0,0,61,1,1,0,0,0,0,0,0,0,0,0,0
"3b9aff7d8c404323a58199ee00fcd049","107322330277",67,5,0,"10732233",1,0,0,4,2016,-11.429687,34.003117,1,18,5,22,1,0,0,0,37,0,0,1,3,1,1,0,1,1,0,0,0
"3b9f81596fe646ff83e1e5d0ecaf5e66","207064320133",32.5,3,0,"20706432",0,1,1,6,2016,-13.553265,33.192122,34,17,66,43,0,1,0,0,26,0,1,0,0,0,0,0,1,0,0,0,0
"3b9ffef748c545e6b2c2a2f7e76381e8","311067720298",31,3,12,"31106772",0,0,1,2,2017,-16.521567,35.042003,4,3,50,51,0,0,0,0,68,1,1,0,0,0,0,0,0,0,0,0,0
"3ba28b9bc85c48408eaeeff21f67d09a","105072130483",25,4,14,"10507213",1,0,1,6,2016,-12.35673,33.55738,0,7,53,43,0,1,0,0,29,0,1,1,2,0,0,0,0,0,0,0,0
"3ba485818c18445092cac935c2fa87b4","307096790015",71,5,0,"30709679",0,0,1,9,2016,-16.007173,35.1575,7,7,30,60,0,0,0,0,27,0,0,1,1,1,1,0,1,1,0,0,0
"3bad6f0d51cb4e5dae6da7ccf70d2935","312017900048",75,6,0,"31201790",0,0,1,4,2017,-15.055065,34.919847,7,3,9,6,0,0,0,0,48,0,0,1,6,1,1,0,0,1,1,0,0
"3bb27c1534614e15ba393da0ad0482d9","313018110014",37,4,6,"31301811",0,0,1,9,2016,-15.463536,34.608811,16,8,58,45,1,0,0,0,57,0,1,0,0,0,0,0,1,0,0,0,0
"3bb7fb06d9934bd2bbe3f37d87c186d0","312208050058",91,6,0,"31220805",0,0,0,9,2016,-14.976762,34.943929,0,7,1,31,0,0,0,0,49,0,0,1,4,1,1,1,0,1,1,0,0
