"HHID","FCS","HDDS","rural","FS_month","FS_year","ea_id","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"1033000304",67.5,6,1,11,2011,10330003,0,0,0,0.827926635742188,31.8434658050537,7.9857,50.0588,60,0,0,0,0,76,1,0,0,0,0,0,1,1,1,1,1
"103300030403",33.5,4,1,5,2012,10330003,0,0,0,0.827926635742188,31.8434658050537,6.3175,51.254,60,0,0,0,0,33,0,1,0,0,0,0,1,1,1,1,1
"1033000307",41.5,6,1,11,2011,10330003,0,0,0,0.827926635742188,31.8434658050537,8.1809,50.2152,60,0,0,0,0,40,0,1,0,1,1,0,1,2,1,1,1
"1033000308",35,5,1,6,2012,10330003,0,0,0,0.827926635742188,31.8434658050537,6.8022,51.0028,60,0,0,0,0,45,1,1,0,0,0,0,0,0,1,1,1
"1033000310",30.5,4,1,11,2011,10330003,0,0,0,0.827926635742188,31.8434658050537,8.2015,50.7436,60,0,0,0,0,47,0,1,0,0,0,0,0,0,1,1,1
"1033000504",34.5,3,1,3,2012,10330005,0,0,0,0.923509061336517,31.5785617828369,14.3382,45.5081,47,0,1,0,0,53,0,0,0,0,0,0,0,0,1,0,0
"1033000505",35,5,1,3,2012,10330005,0,0,0,0.923509061336517,31.5785617828369,12.6095,47.6721,60,0,1,0,0,64,0,1,0,0,1,0,0,0,1,1,1
"1033000506",65,7,1,3,2012,10330005,0,0,0,0.923509061336517,31.5785617828369,13.0875,47.1499,60,0,1,0,0,77,0,1,0,1,0,0,1,1,1,1,1
"1033000507",37.5,5,1,3,2012,10330005,0,0,0,0.923509061336517,31.5785617828369,13.698,46.0791,53,0,1,0,0,50,0,1,0,1,1,1,1,3,1,1,1
"1033000509",26.5,3,1,3,2012,10330005,0,0,0,0.923509061336517,31.5785617828369,14.0577,45.75,53,0,1,0,0,54,0,1,0,1,0,0,0,0,1,1,1
"1033000510",66.5,4,1,9,2012,10330005,0,0,0,0.887243986129761,31.7009468078613,4.5416,53.2009,60,0,0,0,0,37,1,1,0,0,0,0,0,0,1,0,0
"1033000511",32,4,1,9,2012,10330005,0,0,0,0.923509061336517,31.5785617828369,13.0499,47.329,60,0,1,0,0,29,0,1,0,0,1,0,1,2,1,1,1
"103300051102",48,7,1,9,2012,10330005,0,0,0,0.923509061336517,31.5785617828369,9.159,50.4014,59,0,1,0,0,29,0,1,0,1,0,0,1,1,1,1,1
"1041000203",72,6,0,2,2012,10410002,0,0,0,0.71214485168457,32.5294303894043,0.3578,0.1491,49,0,1,0,0,32,0,0,1,0,0,0,1,2,0,1,1
"1041000206",36,6,0,8,2012,10410002,0,0,0,0.71214485168457,32.5294303894043,0.8001,0.6352,51,0,1,0,0,37,0,1,0,0,0,0,1,2,0,1,1
"1041000207",36,4,0,8,2012,10410002,0,0,0,0.71214485168457,32.5294303894043,0.4245,0.7389,47,0,1,0,0,100,1,0,0,0,0,0,0,0,0,1,1
"1041000209",51,5,0,2,2012,10410002,0,0,0,0.71214485168457,32.5294303894043,0.3141,0.4541,47,0,1,0,0,NA,0,1,1,1,0,0,1,5,0,1,1
"1041000209",51,5,0,2,2012,10410002,0,0,0,0.71214485168457,32.5294303894043,0.3141,0.4541,47,0,1,0,0,52,1,1,1,1,0,0,1,5,0,1,1
"1041000210",52.5,7,0,2,2012,10410002,0,0,0,0.71214485168457,32.5294303894043,0.4942,0.8693,51,0,1,0,0,52,0,1,0,0,0,0,1,1,0,1,1
"1041000211",109,7,0,8,2012,10410002,0,0,0,0.586552023887634,32.5252227783203,0.4773,2.1913,41,0,1,0,0,34,1,0,0,0,0,0,1,1,0,1,0
"1041000213",32.5,5,0,2,2012,10410002,0,0,0,0.71214485168457,32.5294303894043,0.2811,0.3984,47,0,1,0,0,39,0,1,0,0,1,0,1,2,0,1,1
"1043000401",39.5,6,1,7,2012,10430004,0,0,0,0.589527010917664,32.6231079101562,11.1109,9.28,60,0,1,0,0,26,0,0,0,0,0,0,0,0,1,0,0
"1043000402",30.5,5,1,12,2011,10430004,0,0,0,0.589527010917664,32.6231079101562,8.581,6.6043,60,0,1,0,0,51,0,1,0,1,0,0,1,1,1,1,1
"1043000403",52,7,1,7,2012,10430004,0,0,0,0.589527010917664,32.6231079101562,9.7584,11.6779,60,0,1,0,0,30,1,1,1,0,0,0,1,1,0,1,1
"1043000406",39.5,7,1,12,2011,10430004,0,0,0,0.589527010917664,32.6231079101562,10.7272,9.0775,60,0,1,0,0,91,1,0,0,0,0,0,0,0,1,0,0
"1043000407",74,7,1,12,2011,10430004,0,0,0,0.589527010917664,32.6231079101562,10.9743,9.0985,60,0,1,0,0,34,0,1,1,1,0,0,1,2,1,1,1
"1043000408",68,7,1,7,2012,10430004,0,0,0,0.589527010917664,32.6231079101562,12.2204,11.7917,55,0,1,0,0,33,0,0,0,0,0,0,1,2,0,1,1
"1043000409",84,7,1,12,2011,10430004,0,0,0,0.589527010917664,32.6231079101562,10.11,8.3943,60,0,1,0,0,42,0,1,0,1,0,0,1,3,0,1,1
"104300040906",39,6,1,8,2012,10430004,0,0,0,0.471293449401855,32.8645896911621,7.0491,12.8302,55,0,1,0,0,53,0,1,0,1,1,0,1,2,1,1,1
"104300040908",86,7,1,7,2012,10430004,0,0,0,0.589527010917664,32.6231079101562,10.4407,8.6942,60,0,1,0,0,73,0,1,0,1,0,0,1,2,0,1,1
"1043000410",82,7,1,7,2012,10430004,0,0,0,0.589527010917664,32.6231079101562,9.3655,7.2744,60,0,1,0,0,45,1,1,1,1,1,0,1,5,0,1,1
"1043000601",48.5,5,1,4,2012,10430006,0,0,0,0.662385106086731,32.7091407775879,21.6397,18.0926,60,0,1,0,0,53,0,0,0,1,0,0,1,3,0,1,1
"1043000603",60,7,1,10,2012,10430006,0,0,0,0.662385106086731,32.7091407775879,21.4508,18.1508,60,0,1,0,0,49,0,1,0,0,1,0,1,2,0,1,1
"104300060305",51.5,7,1,11,2012,10430006,0,0,0,0.25701767206192,32.5793304443359,1.6986,5.6823,43,0,1,0,0,39,0,1,1,0,0,1,1,1,0,1,1
"1043000604",43,6,1,4,2012,10430006,0,0,0,0.662385106086731,32.7091407775879,20.9575,17.8501,60,0,1,0,0,43,1,1,0,1,0,0,1,1,1,1,1
"1043000605",48,6,1,10,2012,10430006,0,0,0,0.662385106086731,32.7091407775879,20.758,17.8361,60,0,1,0,0,30,0,1,0,0,0,0,0,0,1,1,1
"1043000606",52.5,4,1,4,2012,10430006,0,0,0,0.662385106086731,32.7091407775879,20.5934,17.8362,55,0,1,0,0,79,0,0,0,1,0,0,0,0,1,0,0
"1043000607",26.5,4,1,4,2011,10430006,0,0,0,0.662385106086731,32.7091407775879,21.0277,17.777,60,0,1,0,0,57,1,0,0,0,0,0,0,0,1,1,1
"1043000609",41.5,4,1,4,2012,10430006,0,0,0,0.662385106086731,32.7091407775879,21.1174,18.4549,60,0,1,0,0,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043000610",65.5,6,1,10,2012,10430006,0,0,0,0.662385106086731,32.7091407775879,21.2738,18.8093,60,0,1,0,0,48,0,1,0,1,0,0,1,3,1,0,0
"1043000611",45.5,6,1,4,2012,10430006,0,0,0,0.662385106086731,32.7091407775879,21.2204,18.1381,60,0,1,0,0,66,0,1,0,1,0,0,1,1,0,1,1
"104300061103",54,5,1,11,2012,10430006,0,0,0,0.347104102373123,32.5375289916992,1.0393,3.1836,20,0,1,0,0,28,1,0,1,0,0,0,1,1,0,1,1
"1043000802",45,7,1,8,2012,10430008,0,0,0,0.794874548912048,32.4711418151855,0.2205,0.2956,39,0,1,0,0,25,1,1,0,0,0,0,1,1,0,1,1
"1043000804",47,6,1,2,2012,10430008,0,0,0,0.811501383781433,32.5159187316895,0.1499,5.4242,60,0,1,0,0,40,0,0,0,0,0,0,0,0,0,1,1
"1043000805",39.5,6,1,2,2012,10430008,0,0,0,0.811501383781433,32.5159187316895,0.2048,5.6132,60,0,1,0,0,30,0,0,0,0,0,0,0,0,1,1,1
"1043000806",45,6,1,8,2012,10430008,0,0,0,0.811501383781433,32.5159187316895,0.1188,5.4651,49,0,1,0,0,65,0,1,0,0,0,0,1,1,0,1,1
"1043000807",62,6,1,8,2012,10430008,0,0,0,0.811501383781433,32.5159187316895,0.7431,5.9563,53,0,1,0,0,24,1,1,0,0,0,0,1,2,1,1,1
"104300080702",44.5,6,1,8,2012,10430008,0,0,0,0.350512117147446,32.6247978210449,0.4382,5.0266,2,0,1,0,0,30,1,0,0,0,0,0,1,1,1,1,1
"1043000808",48,6,1,8,2012,10430008,0,0,0,0.811501383781433,32.5159187316895,0.0763,6.094,60,0,1,0,0,54,0,1,1,1,0,0,1,3,0,1,1
"1043000809",64,6,1,2,2012,10430008,0,0,0,0.811501383781433,32.5159187316895,0.3323,5.6977,60,0,1,0,0,53,0,1,1,1,1,0,1,2,0,1,1
"1043000810",57,7,1,2,2012,10430008,0,0,0,0.811501383781433,32.5159187316895,0.2017,5.528,60,0,1,0,0,62,0,1,1,1,0,0,1,3,0,1,1
"1043000811",51,7,1,2,2012,10430008,0,0,0,0.811501383781433,32.5159187316895,0.2311,5.5976,60,0,1,0,0,30,0,1,1,0,0,0,1,1,0,1,1
"1051000104",73,7,0,4,2012,10510001,0,0,0,-0.343147128820419,31.7253131866455,0.2746,1.632,31,0,1,0,0,51,0,1,1,0,0,0,1,3,0,1,1
"1051000105",56,7,0,4,2012,10510001,0,0,0,-0.343147128820419,31.7253131866455,0.3736,1.3704,33,0,1,0,0,38,0,0,1,1,0,1,1,4,0,1,1
"1051000106",55,7,0,4,2012,10510001,0,0,0,-0.343147128820419,31.7253131866455,1.2474,1.4494,33,0,1,0,0,33,1,1,1,0,0,0,1,1,0,1,1
"1051000109",61,5,0,11,2012,10510001,0,0,0,-0.343147128820419,31.7253131866455,0.2964,1.2801,28,0,1,0,0,52,0,1,1,1,0,1,1,6,0,1,1
"1051000110",51,5,0,11,2012,10510001,0,0,0,-0.343147128820419,31.7253131866455,0.4001,1.3895,28,0,1,0,0,47,0,1,1,0,0,0,1,2,0,1,1
"1051000301",34.5,5,0,4,2012,10510003,0,0,0,-0.142147570848465,31.8796768188477,0.325,25.6177,49,1,0,0,0,47,1,1,0,0,0,0,0,0,0,1,1
"1051000305",91,7,0,4,2012,10510003,0,0,0,-0.142147570848465,31.8796768188477,0.1927,26.7307,39,1,0,0,0,56,1,1,1,0,0,1,1,1,0,1,1
"1051000309",72,6,0,4,2012,10510003,0,0,0,-0.142147570848465,31.8796768188477,0.2571,26.591,39,1,0,0,0,41,0,1,0,1,0,0,1,3,0,1,1
"1051000310",48,6,0,4,2012,10510003,0,0,0,-0.142147570848465,31.8796768188477,0.1502,26.6937,39,1,0,0,0,49,1,0,0,0,0,0,1,1,0,1,1
"1053000402",32.5,4,1,7,2012,10530004,0,0,0,-0.0795709863305092,31.6357078552246,6.1722,27.7493,41,0,1,0,0,53,1,1,0,0,0,0,1,1,1,1,1
"1053000403",36.5,5,1,7,2012,10530004,0,0,0,-0.0795709863305092,31.6357078552246,6.2486,28.0749,41,0,1,0,0,83,0,1,0,0,0,0,0,0,0,1,1
"1053000404",35.5,4,1,12,2011,10530004,0,0,0,-0.0795709863305092,31.6357078552246,6.7555,29.2763,4,0,1,0,0,76,1,1,0,0,0,0,0,0,1,1,1
"105300040602",96,7,1,7,2012,10530004,0,0,0,0.339910417795181,32.5585670471191,0.1341,3.2106,0,0,1,0,0,40,1,1,1,0,0,0,1,1,0,1,1
"105300040605",64,7,1,7,2012,10530004,0,0,0,-0.0795709863305092,31.6357078552246,6.0602,27.6837,45,0,1,0,0,36,0,1,0,0,0,0,1,1,1,1,1
"105300040607",55,6,1,7,2012,10530004,0,0,0,-0.0795709863305092,31.6357078552246,4.1613,24.9307,60,0,1,0,0,65,0,1,0,1,0,0,1,2,1,1,1
"1053000407",73.5,5,1,12,2011,10530004,0,0,0,-0.0795709863305092,31.6357078552246,6.7556,29.2486,4,0,1,0,0,NA,0,0,0,0,0,0,0,0,1,1,1
"1053000407",73.5,5,1,12,2011,10530004,0,0,0,-0.0795709863305092,31.6357078552246,6.7556,29.2486,4,0,1,0,0,46,1,0,0,0,0,0,0,0,1,1,1
"1053000408",32.5,5,1,12,2011,10530004,0,0,0,-0.0795709863305092,31.6357078552246,6.8183,29.387,4,0,1,0,0,32,0,1,0,1,0,0,1,2,1,1,1
"1053000409",37,5,1,12,2011,10530004,0,0,0,-0.0795709863305092,31.6357078552246,6.5213,29.1445,6,0,1,0,0,36,1,1,0,0,0,0,1,1,0,1,1
"1053000410",39,6,1,12,2011,10530004,0,0,0,-0.0795709863305092,31.6357078552246,6.4787,27.8465,39,0,1,0,0,68,0,1,0,1,0,0,0,0,1,1,1
"1053000801",59,5,1,10,2012,10530008,0,0,0,-0.205463990569115,31.5668087005615,6.905,23.8027,60,0,1,0,0,46,0,1,0,1,0,0,1,2,0,1,1
"1053000802",86,7,1,3,2012,10530008,0,0,0,-0.248543187975883,31.6678161621094,8.1331,13.1138,60,0,1,0,0,72,0,1,1,1,0,1,1,10,0,1,1
"1053000804",62,7,1,10,2012,10530008,0,0,0,-0.248543187975883,31.6678161621094,7.3552,12.1752,60,0,1,0,0,52,1,1,0,1,1,0,1,2,0,1,1
"1053000805",34,4,1,3,2012,10530008,0,0,0,-0.248543187975883,31.6678161621094,8.2765,13.2746,62,0,1,0,0,33,0,1,0,0,0,0,1,1,1,1,1
"1053000806",77,7,1,3,2012,10530008,0,0,0,-0.248543187975883,31.6678161621094,8.1509,13.7167,60,0,1,0,0,76,0,0,0,0,0,0,1,1,1,1,1
"1053000807",44,4,1,3,2012,10530008,0,0,0,-0.248543187975883,31.6678161621094,7.2591,12.8589,68,0,1,0,0,74,1,1,0,0,0,0,1,1,0,1,1
"1053000808",63,7,1,10,2012,10530008,0,0,0,-0.248543187975883,31.6678161621094,7.1591,12.1594,60,0,1,0,0,60,1,1,0,1,0,0,0,0,1,1,1
"1053000809",38.5,4,1,3,2012,10530008,0,0,0,-0.248543187975883,31.6678161621094,7.1268,13.0652,68,0,1,0,0,55,1,1,0,0,0,0,1,1,1,1,1
"1053001201",40.5,5,1,7,2012,10530012,0,0,0,-0.344247996807098,31.5716648101807,0.139,19.8972,53,0,1,0,0,32,0,1,0,1,0,0,0,0,1,1,1
"1053001202",69,6,1,1,2012,10530012,0,0,0,-0.344247996807098,31.5716648101807,0.6455,18.8852,51,0,1,0,0,58,0,1,0,1,0,0,1,1,1,1,1
"1053001203",49.5,6,1,1,2012,10530012,0,0,0,-0.344247996807098,31.5716648101807,0.3231,18.5675,57,0,1,0,0,71,1,1,0,1,0,0,1,1,0,1,1
"1053001204",58,6,1,1,2012,10530012,0,0,0,-0.344247996807098,31.5716648101807,0.4662,18.276,61,0,1,0,0,58,0,1,0,1,1,0,1,3,0,1,1
"1053001206",56,5,1,8,2012,10530012,0,0,0,-0.344247996807098,31.5716648101807,0.0726,17.4597,20,0,1,0,0,32,0,1,1,0,0,0,1,1,0,1,0
"1053001207",44,4,1,7,2012,10530012,0,0,0,-0.344247996807098,31.5716648101807,1e-04,17.7972,31,0,1,0,0,73,0,1,0,1,0,0,0,0,1,0,0
"1053001208",50.5,7,1,7,2012,10530012,0,0,0,-0.344247996807098,31.5716648101807,0.4131,18.2325,33,0,1,0,0,59,0,1,1,1,1,0,0,0,1,1,1
"1053001210",49,4,1,1,2012,10530012,0,0,0,-0.344247996807098,31.5716648101807,0.1278,18.8686,57,0,1,0,0,52,1,1,0,0,0,0,1,1,1,1,1
"1053001503",31.5,4,1,4,2012,10530015,0,0,0,-0.471200257539749,31.3637866973877,9.7285,31.0176,43,0,1,0,0,40,0,0,0,0,0,0,0,0,1,0,0
"1053001505",25,5,1,4,2012,10530015,0,0,0,-0.471200257539749,31.3637866973877,8.8763,31.6613,57,0,1,0,0,63,0,1,0,1,0,0,1,1,1,1,1
"1053001507",34.5,6,1,4,2012,10530015,0,0,0,-0.471200257539749,31.3637866973877,9.311,31.9178,60,0,1,0,0,54,0,1,0,1,0,0,1,1,1,1,1
"1053001508",39,5,1,4,2012,10530015,0,0,0,-0.471200257539749,31.3637866973877,10.1383,31.0711,55,0,1,0,0,37,0,1,0,0,1,0,1,1,1,1,1
"1053001509",39,6,1,10,2012,10530015,0,0,0,-0.471200257539749,31.3637866973877,10.0673,30.9062,51,0,1,0,0,42,0,1,0,1,0,0,1,2,1,1,1
"1053001510",73.5,7,1,10,2012,10530015,0,0,0,-0.471200257539749,31.3637866973877,10.1544,30.882,51,0,1,0,0,52,0,0,1,0,1,0,1,2,0,1,1
"1053001512",49,7,1,10,2012,10530015,0,0,0,-0.471200257539749,31.3637866973877,8.7044,32.3157,60,0,1,0,0,31,0,1,0,1,0,0,1,2,0,1,1
"1053001513",34.5,7,1,10,2012,10530015,0,0,0,-0.471200257539749,31.3637866973877,9.495,31.9133,60,0,1,0,0,61,1,1,0,0,0,0,1,1,1,1,1
"105300151301",25.5,4,1,10,2012,10530015,0,0,0,-0.471200257539749,31.3637866973877,6.7471,30.6148,51,0,1,0,0,47,0,1,0,0,1,0,0,0,1,1,1
"1053001902",48,6,1,8,2012,10530019,0,0,0,-0.522386312484741,31.3553428649902,9.002,27.3824,41,0,1,0,0,82,1,1,0,0,0,0,0,0,1,1,1
"1053001903",64,7,1,2,2012,10530019,0,0,0,-0.522386312484741,31.3553428649902,9.8938,26.6828,33,0,1,0,0,38,1,1,0,0,0,0,1,1,1,1,1
"1053001904",60.5,5,1,2,2012,10530019,0,0,0,-0.522386312484741,31.3553428649902,8.2656,27.814,41,0,1,0,0,49,1,1,0,1,0,0,1,1,1,1,1
"1053001905",50,5,1,12,2012,10530019,0,0,0,-0.522386312484741,31.3553428649902,9.0277,28.165,37,0,1,0,0,67,1,0,0,0,0,0,0,0,1,1,1
"1053001906",35.5,4,1,8,2012,10530019,0,0,0,-0.522386312484741,31.3553428649902,9.9398,28.8026,41,0,1,0,0,53,1,0,0,0,0,0,0,0,1,1,1
"1053001907",37,5,1,2,2012,10530019,0,0,0,-0.522386312484741,31.3553428649902,9.6843,26.9156,45,0,1,0,0,42,0,1,0,1,1,0,1,1,1,1,1
"1053001908",50.5,5,1,2,2012,10530019,0,0,0,-0.522386312484741,31.3553428649902,10.1943,26.8368,43,0,1,0,0,52,0,1,0,1,0,0,1,2,1,1,1
"1053001909",32,4,1,2,2012,10530019,0,0,0,-0.522386312484741,31.3553428649902,9.916,26.8599,45,0,1,0,0,51,1,1,0,0,0,0,1,1,1,1,1
"1053001910",51,5,1,8,2012,10530019,0,0,0,-0.522386312484741,31.3553428649902,10.5706,28.4717,51,0,1,0,0,43,0,1,0,1,0,0,0,0,1,1,1
"1053002302",33,6,1,5,2012,10530023,0,0,0,-0.576782405376434,31.6916370391846,9.9193,9.8532,69,1,0,0,0,38,0,1,0,1,0,0,1,4,1,1,1
"1053002303",57.5,6,1,11,2011,10530023,0,0,0,-0.576782405376434,31.6916370391846,9.0009,8.8874,65,1,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0
"1053002304",45,6,1,5,2012,10530023,0,0,0,-0.576782405376434,31.6916370391846,9.2069,9.1292,65,1,0,0,0,32,1,1,0,0,0,0,0,0,1,1,1
"1053002305",49,6,1,5,2012,10530023,0,0,0,-0.576782405376434,31.6916370391846,11.0283,10.9865,51,1,0,0,0,48,0,1,0,1,1,0,1,2,1,1,1
"1053002306",60,6,1,6,2012,10530023,0,0,0,-0.576782405376434,31.6916370391846,10.2595,10.1811,65,1,0,0,0,56,1,1,0,0,0,0,1,1,0,1,1
"1053002307",38.5,6,1,5,2012,10530023,0,0,0,-0.576782405376434,31.6916370391846,9.0264,8.9152,65,1,0,0,0,54,0,1,0,0,0,0,0,0,1,1,1
"1053002308",45,6,1,5,2012,10530023,0,0,0,-0.576782405376434,31.6916370391846,9.1984,9.0992,64,1,0,0,0,37,0,1,1,1,1,0,1,2,0,1,1
"1053002309",29,5,1,11,2011,10530023,0,0,0,-0.576782405376434,31.6916370391846,8.6658,8.5499,64,1,0,0,0,NA,0,1,0,0,0,0,0,0,1,1,1
"1053002309",29,5,1,11,2011,10530023,0,0,0,-0.576782405376434,31.6916370391846,8.6658,8.5499,64,1,0,0,0,61,1,1,0,0,0,0,0,0,1,1,1
"1053002602",41.5,6,1,10,2012,10530026,0,0,0,-0.291444003582001,31.7913436889648,0.1451,12.4084,72,0,1,0,0,81,0,1,0,1,0,0,1,1,0,1,1
"1053002603",31,4,1,10,2012,10530026,0,0,0,-0.291444003582001,31.7913436889648,1.7385,12.4108,71,0,1,0,0,72,0,1,0,0,0,0,0,0,1,0,0
"1053002605",51,5,1,10,2012,10530026,0,0,0,-0.291444003582001,31.7913436889648,1.4225,11.7935,73,0,1,0,0,42,1,1,1,1,0,0,1,5,0,1,1
"1053002606",30,5,1,4,2012,10530026,0,0,0,-0.291444003582001,31.7913436889648,1.6978,11.6164,68,0,1,0,0,70,1,1,0,0,0,0,0,0,1,1,1
"105300260602",67,6,1,10,2012,10530026,0,0,0,-0.301559329032898,31.7502498626709,0.1267,2.4287,51,0,1,0,0,43,1,0,0,0,0,0,0,0,0,1,1
"1053002607",42,4,1,3,2012,10530026,0,0,0,-0.291444003582001,31.7913436889648,1.1471,11.5764,75,0,1,0,0,43,0,1,0,1,0,0,1,1,1,1,1
"1053002608",76,6,1,3,2012,10530026,0,0,0,-0.291444003582001,31.7913436889648,1.6493,11.3392,65,0,1,0,0,72,1,1,0,0,0,0,1,1,0,1,1
"105300260802",78,7,1,10,2012,10530026,0,0,0,-0.314386487007141,31.768533706665,0.0969,3.1261,41,0,1,0,0,29,0,1,1,1,1,0,1,2,0,1,1
"1053002609",82,7,1,10,2012,10530026,0,0,0,-0.291444003582001,31.7913436889648,1.9605,12.5187,60,0,1,0,0,44,1,1,0,0,0,0,1,1,0,1,1
"1053002610",37,4,1,3,2012,10530026,0,0,0,-0.291444003582001,31.7913436889648,1.6871,12.5436,64,0,1,0,0,84,0,1,0,1,0,0,0,0,1,1,1
"1053003002",36,5,1,12,2011,10530030,0,0,0,0.000976596027612686,31.7997989654541,16.7445,36.6322,55,0,1,0,0,37,0,1,0,1,0,0,1,1,1,1,1
"1053003003",47.5,5,1,12,2011,10530030,0,0,0,0.000976596027612686,31.7997989654541,16.9592,38.8625,60,1,0,0,0,37,0,1,0,1,0,0,0,0,1,1,1
"105300300504",72,7,1,7,2012,10530030,0,0,0,-0.314625114202499,31.7481575012207,0.8376,3.7148,35,0,1,0,0,30,0,1,0,0,0,0,1,1,0,1,1
"1053003006",33.5,4,1,12,2011,10530030,0,0,0,0.000976596027612686,31.7997989654541,17.7145,38.1054,60,1,0,0,0,56,1,1,0,0,0,0,0,0,1,1,1
"1053003008",57.5,5,1,12,2011,10530030,0,0,0,0.000976596027612686,31.7997989654541,16.9889,38.8318,60,1,0,0,0,29,0,1,0,1,0,0,1,2,1,1,1
"1053003010",66,6,1,12,2011,10530030,0,0,0,0.000976596027612686,31.7997989654541,17.9859,37.663,57,0,1,0,0,63,0,1,0,1,0,0,1,2,0,1,1
"1053003303",59,5,1,4,2012,10530033,0,0,0,-0.197683021426201,31.8102912902832,5.4858,14.5941,49,0,1,0,0,54,1,1,0,0,0,0,1,1,0,1,1
"1053003304",35,5,1,4,2012,10530033,0,0,0,-0.197683021426201,31.8102912902832,4.8245,14.9185,37,0,1,0,0,52,1,1,0,1,0,0,1,1,1,1,1
"1053003305",21.5,4,1,4,2012,10530033,0,0,0,-0.197683021426201,31.8102912902832,4.8472,14.9542,45,0,1,0,0,73,1,0,0,0,0,0,1,1,1,1,1
"1053003307",39,6,1,11,2012,10530033,0,0,0,-0.197683021426201,31.8102912902832,4.864,15.0822,39,0,1,0,0,68,1,1,0,1,0,0,1,1,0,1,1
"105300330702",50,5,1,11,2012,10530033,0,0,0,-0.27213916182518,31.7503662109375,0.044,7.1197,39,0,1,0,0,30,1,1,0,0,0,0,1,2,0,1,1
"1053003309",45,5,1,11,2012,10530033,0,0,0,-0.197683021426201,31.8102912902832,4.9861,14.5877,43,0,1,0,0,27,0,1,0,0,0,0,1,1,0,1,1
"1053003310",64,7,1,11,2012,10530033,0,0,0,-0.197683021426201,31.8102912902832,5.0723,14.8389,47,0,1,0,0,79,0,1,0,1,0,0,1,2,0,1,1
"1053003312",64,7,1,11,2012,10530033,0,0,0,-0.197683021426201,31.8102912902832,4.8428,14.6349,41,0,1,0,0,56,0,1,0,1,0,0,1,2,1,1,1
"105300331202",47,5,1,11,2012,10530033,0,0,0,-0.197683021426201,31.8102912902832,4.9133,14.6792,41,0,1,0,0,29,0,0,0,1,0,0,1,1,1,1,1
"1063000301",30,6,1,2,2012,10630003,0,0,0,0.112059839069843,31.7603454589844,8.8275,44.6703,60,0,1,0,0,41,0,1,0,0,1,0,1,1,1,1,1
"1063000302",70,6,1,1,2012,10630003,0,0,0,0.112059839069843,31.7603454589844,9.1406,44.9756,60,0,1,0,0,40,0,1,0,1,0,0,1,0,1,1,1
"1063000304",28,5,1,1,2012,10630003,0,0,0,0.112059839069843,31.7603454589844,6.5789,42.4141,55,0,1,0,0,34,1,0,0,1,0,0,1,1,0,1,1
"1063000305",73,6,1,1,2012,10630003,0,0,0,0.112059839069843,31.7603454589844,6.9734,42.8013,55,0,1,0,0,40,0,1,1,1,1,0,1,2,0,1,1
"106300030505",76,7,1,8,2012,10630003,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1,0,0,0,0,0,1,2,0,1,1
"106300030511",73,7,1,8,2012,10630003,0,0,0,0.0299270804971457,32.0245895385742,3.685,40.5443,60,0,1,0,0,35,0,1,0,1,0,0,1,2,1,1,1
"106300030512",61.5,6,1,10,2012,10630003,0,0,0,0.346186548471451,32.2513008117676,5.2728,17.2054,60,0,1,0,0,71,0,1,0,0,0,0,1,1,0,1,1
"1063000307",68,6,1,7,2012,10630003,0,0,0,0.112059839069843,31.7603454589844,6.6707,42.5068,55,0,1,0,0,29,0,1,0,0,0,0,1,1,1,1,1
"1063000308",55,6,1,7,2012,10630003,0,0,0,0.112059839069843,31.7603454589844,7.7796,43.6461,57,0,1,0,0,42,0,0,0,0,1,0,0,0,0,1,1
"1063000310",54,6,1,7,2012,10630003,0,0,0,0.112059839069843,31.7603454589844,7.5571,43.421,55,0,1,0,0,39,0,1,0,1,1,0,1,1,0,1,1
"1063000311",21.5,3,1,7,2012,10630003,0,0,0,0.112059839069843,31.7603454589844,9.0355,44.8729,60,0,1,0,0,56,1,1,0,1,0,0,0,0,1,1,1
"1063000502",72,7,1,5,2012,10630005,0,0,0,0.270254284143448,31.6484489440918,6.5019,46.1645,41,1,0,0,0,33,0,1,0,0,1,0,1,1,0,1,1
"1063000503",76.5,7,1,11,2011,10630005,0,0,0,0.270254284143448,31.6484489440918,6.8135,45.7953,47,1,0,0,0,46,1,1,0,1,0,0,1,1,1,0,0
"1063000504",29.5,4,1,5,2012,10630005,0,0,0,0.21624767780304,31.5747833251953,9.5148,45.5149,61,1,0,0,0,34,0,1,0,1,0,0,0,0,1,0,0
"1063000505",68.5,6,1,11,2011,10630005,0,0,0,0.335266023874283,31.6469745635986,11.6421,40.7035,51,0,1,0,0,49,0,1,0,0,0,0,0,0,1,0,0
"1063000506",55,6,1,11,2011,10630005,0,0,0,0.270254284143448,31.6484489440918,6.6154,46.041,41,1,0,0,0,82,1,1,0,0,0,0,1,1,1,1,1
