"FCS","HDDS","rCSI","rural","FS_month","FS_year","clusterid","region2","region3","region4","region5","region6","region7","region8","region9","region10","region11","region12","region13","region14","region15","region16","region17","region18","region19","region20","region21","region22","region23","region24","region25","region51","region52","region53","region54","region55","lat_modified","lon_modified","head_age","female_head","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","HHID"
48,6,0,0,2,2015,70119201006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80062129803,39.200925382,47,0,1,1,1,0,0,0,1,2,0,1,1,"1257-001"
92,7,0,0,2,2015,70121203018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78454870405,39.2432013676,36,0,1,1,1,1,0,0,1,3,0,1,1,"1266-001"
57,6,0,0,2,2015,70121203018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78454870405,39.2432013676,39,0,1,0,1,0,1,0,1,2,0,1,1,"1267-001"
45,6,5,0,2,2015,70121203018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78454870405,39.2432013676,28,0,0,0,0,0,0,0,1,1,0,1,1,"1268-001"
47,6,0,0,2,2015,70121203018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78454870405,39.2432013676,31,0,0,1,1,0,0,0,1,2,0,1,1,"1269-001"
65,6,0,0,2,2015,70121203018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78454870405,39.2432013676,29,0,0,0,1,0,0,0,1,2,0,1,1,"1270-001"
48,7,3,0,2,2015,70121203018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78454870405,39.2432013676,29,0,0,1,1,0,0,0,1,2,0,1,1,"1271-001"
62,5,0,0,2,2015,70121203018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78454870405,39.2432013676,43,0,1,1,1,0,0,0,1,3,0,1,1,"1272-001"
64,6,10,0,2,2015,70121203018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78454870405,39.2432013676,40,0,0,0,1,0,0,0,1,3,0,1,1,"1273-001"
56,4,0,0,2,2015,70123206009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77524316978,39.2425440975,32,0,0,0,0,0,0,0,1,3,0,1,1,"1285-001"
22,5,0,0,3,2015,70123206009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77524316978,39.2425440975,22,1,0,0,0,0,0,0,1,1,0,1,1,"1286-001"
28,3,0,0,2,2015,70123206009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77524316978,39.2425440975,42,0,0,0,0,0,0,0,1,2,0,1,1,"1287-001"
55,6,0,0,2,2015,70123206009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77524316978,39.2425440975,45,0,1,1,1,0,0,0,1,4,0,1,1,"1289-001"
57,7,0,0,2,2015,70123206009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77524316978,39.2425440975,46,0,0,1,1,1,0,0,1,2,0,1,1,"1290-001"
54,6,4,0,2,2015,70123206009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77524316978,39.2425440975,45,0,1,0,1,1,0,0,1,3,0,1,1,"1291-001"
68,7,0,0,2,2015,70123206009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77524316978,39.2425440975,29,0,0,0,1,0,0,0,1,2,0,1,1,"1292-001"
84,6,0,0,2,2015,70123206009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77524316978,39.2425440975,26,0,1,0,0,1,0,0,1,1,0,1,1,"1294-001"
66,6,0,0,1,2015,70126201021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79861230502,39.1085943425,30,1,0,0,1,0,0,0,1,3,0,1,1,"1304-001"
58,6,0,0,1,2015,70126201021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79861230502,39.1085943425,60,0,1,1,1,0,0,1,1,2,0,1,1,"1305-001"
55,6,3,0,1,2015,70126201021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79861230502,39.1085943425,41,1,0,1,0,0,0,0,1,1,0,1,1,"1306-001"
54,6,0,0,1,2015,70126201021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79861230502,39.1085943425,63,0,0,0,0,0,0,0,1,1,0,1,1,"1307-001"
88,7,0,0,1,2015,70126201021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79861230502,39.1085943425,44,0,1,0,1,0,0,1,1,3,0,1,1,"1308-001"
53,6,3,0,1,2015,70126201021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79861230502,39.1085943425,31,0,0,1,0,0,0,0,1,3,0,1,1,"1309-001"
27,5,0,0,1,2015,70126201021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79861230502,39.1085943425,48,1,0,1,0,0,0,0,1,2,0,1,1,"1312-001"
35,5,0,0,1,2015,70126201021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79861230502,39.1085943425,35,0,0,1,0,0,0,0,1,2,0,1,1,"1314-001"
55,5,0,0,3,2015,70128203007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80597020765,39.1630061278,34,0,0,1,0,0,0,0,1,4,0,1,1,"1323-001"
93,7,0,0,3,2015,70128203007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80597020765,39.1630061278,41,0,1,1,1,0,0,1,1,4,0,1,1,"1325-001"
55,6,0,0,3,2015,70128203007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80597020765,39.1630061278,28,0,0,0,0,0,0,0,0,0,0,1,1,"1327-001"
40,7,0,0,3,2015,70128203007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80597020765,39.1630061278,33,1,1,1,1,0,0,0,1,1,0,1,1,"1328-001"
37,6,0,0,3,2015,70128203007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80597020765,39.1630061278,53,0,0,1,1,0,0,0,1,3,0,1,1,"1329-001"
58,6,0,0,3,2015,70128203007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80597020765,39.1630061278,51,1,1,1,1,0,0,1,1,3,0,1,1,"1331-001"
47,6,14,0,3,2015,70128203007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80597020765,39.1630061278,34,0,0,0,0,0,1,0,1,2,0,1,1,"1332-001"
87,7,0,0,3,2015,70128203007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80597020765,39.1630061278,43,0,1,1,1,0,0,0,1,2,0,1,1,"1333-001"
59,5,6,0,12,2014,70129205050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79126585361,39.0902665104,41,0,0,0,0,0,0,0,1,2,0,1,1,"1342-001"
58,6,15,0,12,2014,70129205050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79126585361,39.0902665104,45,1,1,1,1,0,0,0,1,1,0,1,0,"1344-001"
75,7,0,0,1,2015,70129205050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79126585361,39.0902665104,39,1,0,1,0,0,0,0,1,3,1,1,1,"1345-001"
57,6,0,0,12,2014,70129205050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79126585361,39.0902665104,33,0,1,1,1,0,1,0,1,2,0,1,1,"1346-001"
80,7,0,0,12,2014,70129205050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79126585361,39.0902665104,22,0,0,1,1,0,0,0,1,1,0,1,1,"1347-001"
43,5,0,0,12,2014,70129205050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79126585361,39.0902665104,25,0,1,0,1,0,0,0,1,2,0,1,1,"1348-001"
58,6,3,0,12,2014,70129205050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79126585361,39.0902665104,22,1,0,1,0,0,0,0,1,1,0,1,1,"1349-001"
60,6,0,0,1,2015,70129205050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79126585361,39.0902665104,40,0,1,1,1,0,0,0,1,2,0,1,1,"1350-001"
111,7,0,0,3,2015,70132203038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75009997716,39.2062311372,39,1,1,0,1,0,0,1,1,2,0,1,1,"1361-001"
104,7,0,0,3,2015,70132203038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75009997716,39.2062311372,37,0,1,0,1,1,0,1,1,3,0,1,1,"1362-001"
37.5,6,28,0,3,2015,70132203038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75009997716,39.2062311372,28,1,0,0,0,0,0,0,0,0,0,1,1,"1363-001"
41,7,1,0,3,2015,70132203038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75009997716,39.2062311372,29,0,0,0,0,0,0,0,1,2,0,1,1,"1364-001"
89,7,0,0,3,2015,70132203038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75009997716,39.2062311372,36,1,0,1,0,0,0,0,1,1,0,1,1,"1365-001"
79,7,0,0,3,2015,70132203038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75009997716,39.2062311372,81,1,1,1,1,0,0,1,1,3,0,1,1,"1366-001"
43,5,0,0,3,2015,70132203038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75009997716,39.2062311372,47,0,0,0,0,0,0,0,1,1,0,1,1,"1367-001"
73,7,0,0,3,2015,70132203038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75009997716,39.2062311372,33,1,1,0,1,0,0,1,1,4,0,1,1,"1368-001"
58,6,0,0,3,2015,70134206050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68695542787,39.1770943039,41,0,1,1,1,0,0,0,1,2,0,1,1,"1380-001"
39,6,25,0,3,2015,70134206050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68695542787,39.1770943039,28,1,0,1,1,0,0,0,1,1,0,1,1,"1381-001"
46,6,42,0,3,2015,70134206050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68695542787,39.1770943039,22,1,0,0,0,0,0,0,1,1,0,1,1,"1382-001"
59,6,0,0,3,2015,70134206050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68695542787,39.1770943039,20,0,0,0,0,0,0,0,1,3,0,1,1,"1383-001"
57,7,0,0,3,2015,70134206050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68695542787,39.1770943039,27,0,0,1,0,0,0,0,1,2,0,1,1,"1384-001"
39,5,0,0,3,2015,70134206050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68695542787,39.1770943039,38,1,0,0,0,0,0,0,1,3,0,1,1,"1385-001"
33,5,29,0,3,2015,70134206050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68695542787,39.1770943039,31,1,0,0,0,0,0,0,1,3,0,1,1,"1386-001"
70,7,0,0,3,2015,70134206050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68695542787,39.1770943039,36,0,0,0,1,0,0,0,1,2,0,1,1,"1387-001"
29,4,12,0,10,2014,70202206008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86444735195,39.1243580365,34,0,0,1,0,0,0,0,1,2,0,1,1,"1399-001"
95,7,0,0,10,2014,70202206008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86444735195,39.1243580365,41,0,1,1,1,0,0,0,1,3,0,1,1,"1400-001"
68,6,0,0,10,2014,70202206008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86444735195,39.1243580365,33,0,0,1,0,0,0,0,1,3,0,1,1,"1401-001"
65,7,2,0,10,2014,70202206008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86444735195,39.1243580365,37,0,1,1,1,1,0,0,1,1,0,1,1,"1402-001"
65,6,0,0,10,2014,70202206008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86444735195,39.1243580365,28,0,0,1,0,0,0,0,1,1,0,1,1,"1403-001"
48,7,0,0,11,2014,70202206008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86444735195,39.1243580365,39,1,0,1,0,0,0,0,1,2,1,1,1,"1405-001"
68,6,2,0,10,2014,70202206008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86444735195,39.1243580365,34,1,0,1,0,1,0,0,1,1,0,1,1,"1406-001"
28,3,0,0,10,2014,70202206008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86444735195,39.1243580365,31,0,0,0,0,1,0,0,1,1,0,1,1,"1407-001"
80,6,10,0,1,2015,70205202037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86703976157,39.1541856532,49,0,1,1,1,0,1,0,1,2,0,1,1,"1419-001"
67,7,0,0,1,2015,70205202037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86703976157,39.1541856532,47,0,1,1,1,0,0,0,1,4,0,1,1,"1420-001"
40,6,0,0,1,2015,70205202037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86703976157,39.1541856532,52,1,0,1,1,0,0,0,1,1,0,1,0,"1421-001"
51,7,0,0,1,2015,70205202037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86703976157,39.1541856532,47,0,0,1,0,0,0,0,0,0,0,1,1,"1423-001"
70,6,0,0,1,2015,70205202037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86703976157,39.1541856532,37,0,0,0,1,0,0,0,1,2,0,1,1,"1424-001"
77,6,0,0,1,2015,70205202037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86703976157,39.1541856532,40,1,1,1,1,1,0,0,1,1,0,1,1,"1425-001"
57,5,0,0,2,2015,70205202037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86703976157,39.1541856532,54,0,0,1,0,0,0,0,1,2,0,1,1,"1426-001"
37,5,2,0,1,2015,70205202037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86703976157,39.1541856532,41,0,0,1,0,0,0,0,1,1,0,1,1,"1429-001"
69,6,0,0,2,2015,70208203024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82870678062,39.2233928551,40,1,0,1,1,0,0,0,1,2,0,1,1,"1437-001"
76,7,6,0,2,2015,70208203024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82870678062,39.2233928551,55,0,0,0,0,0,0,0,1,4,0,1,1,"1438-001"
41,6,22,0,2,2015,70208203024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82870678062,39.2233928551,39,0,0,1,0,0,0,0,1,1,0,1,1,"1439-001"
38,5,21,0,2,2015,70208203024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82870678062,39.2233928551,45,0,0,1,1,0,0,0,1,2,0,1,1,"1440-001"
106,7,0,0,2,2015,70208203024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82870678062,39.2233928551,36,1,0,1,1,0,0,0,1,1,0,1,1,"1441-001"
41,6,0,0,2,2015,70208203024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82870678062,39.2233928551,30,0,0,1,1,0,0,0,1,2,0,1,1,"1442-001"
40,6,0,0,2,2015,70208203024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82870678062,39.2233928551,44,0,0,0,0,0,0,0,1,3,0,1,1,"1443-001"
39,6,0,0,2,2015,70208203024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82870678062,39.2233928551,25,0,1,0,1,0,0,0,1,3,0,1,1,"1444-001"
40,6,0,0,2,2015,70209203039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88777248832,39.1782947509,35,0,0,1,1,0,0,0,1,2,0,1,0,"1456-001"
74,7,0,0,2,2015,70209203039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88777248832,39.1782947509,28,0,1,0,0,0,0,0,1,2,0,1,1,"1457-001"
56,7,0,0,2,2015,70209203039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88777248832,39.1782947509,62,1,1,0,1,0,0,0,1,2,0,1,1,"1458-001"
44,6,9,0,2,2015,70209203039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88777248832,39.1782947509,31,0,0,0,0,0,0,0,1,1,0,1,1,"1459-001"
36,5,0,0,2,2015,70209203039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88777248832,39.1782947509,21,0,0,1,0,1,0,0,1,2,0,1,1,"1460-001"
3.5,3,0,0,2,2015,70209203039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88777248832,39.1782947509,20,1,0,0,0,0,0,0,1,1,0,1,1,"1461-001"
39,5,0,0,2,2015,70209203039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88777248832,39.1782947509,50,0,0,1,0,0,0,0,1,2,1,1,1,"1462-001"
44,6,0,0,2,2015,70209203039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88777248832,39.1782947509,60,0,1,0,1,1,0,0,1,5,0,1,1,"1463-001"
78,6,0,0,12,2014,70214202014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80911775133,39.2897474324,67,0,1,0,1,0,0,0,1,1,0,1,0,"1476-001"
61,5,0,0,12,2014,70214202014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80911775133,39.2897474324,45,0,1,0,1,0,0,0,1,2,0,1,0,"1477-001"
84,5,0,0,12,2014,70214202014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80911775133,39.2897474324,38,0,1,0,1,0,0,1,1,3,0,1,0,"1478-001"
72,7,0,0,12,2014,70214202014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80911775133,39.2897474324,55,1,1,0,1,0,0,1,1,6,0,1,1,"1479-001"
40.5,6,0,0,12,2014,70214202014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80911775133,39.2897474324,72,0,1,0,1,0,0,0,1,2,0,1,0,"1480-001"
50,6,0,0,12,2014,70214202014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80911775133,39.2897474324,53,0,1,1,1,0,0,0,1,3,0,1,0,"1481-001"
84,7,0,0,12,2014,70214202014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80911775133,39.2897474324,67,0,1,0,1,1,0,0,1,2,0,1,1,"1483-001"
56,4,0,0,12,2014,70214202014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80911775133,39.2897474324,80,1,1,0,1,0,0,0,1,3,0,1,0,"1486-001"
57,6,3,0,3,2015,70219204037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86665200001,39.2276647176,58,0,1,1,1,0,0,0,1,3,0,1,1,"1494-001"
52,5,0,0,3,2015,70219204037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86665200001,39.2276647176,26,1,0,0,0,0,0,0,1,1,0,1,1,"1495-001"
60,6,0,0,3,2015,70219204037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86665200001,39.2276647176,23,0,0,0,0,0,0,0,1,1,0,1,1,"1496-001"
52,6,3,0,2,2015,70219204037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86665200001,39.2276647176,54,1,1,1,1,0,0,0,1,2,0,1,1,"1497-001"
69,7,0,0,2,2015,70219204037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86665200001,39.2276647176,32,0,1,0,1,0,0,0,1,2,0,1,1,"1498-001"
39,5,6,0,3,2015,70219204037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86665200001,39.2276647176,40,0,1,0,0,0,0,0,0,0,0,1,1,"1499-001"
51,7,13,0,3,2015,70219204037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86665200001,39.2276647176,50,0,0,0,0,0,0,0,1,1,0,1,1,"1500-001"
49,5,0,0,3,2015,70219204037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86665200001,39.2276647176,68,1,0,0,0,0,0,0,1,2,0,1,1,"1501-001"
74,7,5,0,3,2015,70221202048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90285937921,39.2138754831,28,1,0,0,0,0,0,0,1,1,0,1,1,"1513-001"
41,5,23,0,3,2015,70221202048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90285937921,39.2138754831,34,0,0,0,0,0,0,0,1,2,0,1,1,"1514-001"
68,7,0,0,3,2015,70221202048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90285937921,39.2138754831,34,0,0,1,1,0,0,0,1,2,0,1,1,"1515-001"
46,7,0,0,3,2015,70221202048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90285937921,39.2138754831,37,0,0,1,0,0,1,0,1,2,0,1,1,"1516-001"
39,5,0,0,3,2015,70221202048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90285937921,39.2138754831,40,0,0,1,0,0,0,0,1,2,0,1,1,"1517-001"
44,6,0,0,3,2015,70221202048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90285937921,39.2138754831,22,0,0,1,0,1,0,0,1,1,0,1,1,"1518-001"
