"HHID","FCS","HDDS","rural","FS_month","FS_year","ea_id","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","clust_cassava_price","clust_bean_mktthin","clust_maize_mktthin","clust_cassava_mktthin","lhz_cassava_price","lhz_bean_mktthin","lhz_maize_mktthin","lhz_cassava_mktthin","raincytot","day1rain","maxdaysnorain","FNID","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","floodmax","lhz_floodmax"
1021001804,83,7,0,4,2011,"1020018",0,0,0,0.295154541730881,32.5853996276855,2.7377,3.9526,22,1,0,0,0,36,0,1,1,0,0,1,1,1,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1872.18056080072,3,46,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021001809,68,7,0,4,2011,"1020018",0,0,0,0.295154541730881,32.5853996276855,2.2732,3.7775,26,1,0,0,0,46,0,1,1,0,1,0,1,1,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1872.18056080072,3,46,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021001810,86,7,0,4,2011,"1020018",0,0,0,0.295154541730881,32.5853996276855,2.4044,2.5279,4,1,0,0,0,36,0,0,1,0,0,1,1,4,0,1,0,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1872.18056080072,3,46,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021001901,72,7,0,5,2011,"1020019",0,0,0,0.285392194986343,32.6176643371582,1.0557,4.2685,20,0,1,0,0,32,0,1,1,0,0,0,1,1,0,1,1,1000,0,0,0,1104.15618323881,0.0327405701665489,0.0224695678448138,0,1934.96043903593,3,34,"UG2011L135",3,488,22.8339092457342,1648.74659454572,29,0,0
1021001901,72,7,0,5,2011,"1020019",0,0,0,0.285392194986343,32.6176643371582,1.0557,4.2685,20,0,1,0,0,32,0,1,1,0,0,0,1,1,0,1,1,1000,0,0,0,1104.15618323881,0.0327405701665489,0.0224695678448138,0,1934.96043903593,3,34,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021001902,38,5,0,5,2011,"1020019",0,0,0,0.285392194986343,32.6176643371582,4.3807,5.6795,35,1,0,0,0,32,0,0,1,0,0,0,1,1,0,1,1,1000,0,0,0,1104.15618323881,0.0327405701665489,0.0224695678448138,0,1934.96043903593,3,34,"UG2011L135",3,488,22.8339092457342,1648.74659454572,29,0,0
1021001902,38,5,0,5,2011,"1020019",0,0,0,0.285392194986343,32.6176643371582,4.3807,5.6795,35,1,0,0,0,32,0,0,1,0,0,0,1,1,0,1,1,1000,0,0,0,1104.15618323881,0.0327405701665489,0.0224695678448138,0,1934.96043903593,3,34,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021001907,49,6,0,9,2011,"1020019",0,0,0,0.410726010799408,32.488712310791,0.5348,1.0069,43,0,1,0,0,45,0,1,1,0,0,0,1,2,0,1,1,1100,0,0,0,1168.94499501876,0.0552101380113627,0.0224695678448138,0.0224695678448138,1934.96043903593,3,34,"UG2011L135",3,488,22.8339092457342,1648.74659454572,29,0,0
1021001907,49,6,0,9,2011,"1020019",0,0,0,0.410726010799408,32.488712310791,0.5348,1.0069,43,0,1,0,0,45,0,1,1,0,0,0,1,2,0,1,1,1100,0,0,0,1168.94499501876,0.0552101380113627,0.0224695678448138,0.0224695678448138,1934.96043903593,3,34,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021001908,35,4,0,5,2011,"1020019",0,0,0,0.365630447864532,32.555477142334,0.1826,3.7029,0,0,1,0,0,50,0,1,1,0,0,0,1,4,0,1,1,1000,0,0,0,1104.15618323881,0.0327405701665489,0.0224695678448138,0,1934.96043903593,3,34,"UG2011L135",3,488,22.8339092457342,1648.74659454572,29,0,0
1021001908,35,4,0,5,2011,"1020019",0,0,0,0.365630447864532,32.555477142334,0.1826,3.7029,0,0,1,0,0,50,0,1,1,0,0,0,1,4,0,1,1,1000,0,0,0,1104.15618323881,0.0327405701665489,0.0224695678448138,0,1934.96043903593,3,34,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021001909,51.5,4,0,5,2011,"1020019",0,0,0,0.154091879725456,32.5560188293457,0.0264,14.2133,58,1,0,1,0,37,0,1,1,0,0,0,0,0,0,1,0,1000,0,0,0,1104.15618323881,0.0327405701665489,0.0224695678448138,0,1934.96043903593,3,34,"UG2011L135",3,488,22.8339092457342,1648.74659454572,29,0,0
1021001909,51.5,4,0,5,2011,"1020019",0,0,0,0.154091879725456,32.5560188293457,0.0264,14.2133,58,1,0,1,0,37,0,1,1,0,0,0,0,0,0,1,0,1000,0,0,0,1104.15618323881,0.0327405701665489,0.0224695678448138,0,1934.96043903593,3,34,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021001910,45,5,0,5,2011,"1020019",0,0,0,0.285392194986343,32.6176643371582,4.2141,5.4238,32,1,0,0,0,57,0,0,1,0,0,0,1,2,0,1,0,1000,0,0,0,1104.15618323881,0.0327405701665489,0.0224695678448138,0,1934.96043903593,3,34,"UG2011L135",3,488,22.8339092457342,1648.74659454572,29,0,0
1021001910,45,5,0,5,2011,"1020019",0,0,0,0.285392194986343,32.6176643371582,4.2141,5.4238,32,1,0,0,0,57,0,0,1,0,0,0,1,2,0,1,0,1000,0,0,0,1104.15618323881,0.0327405701665489,0.0224695678448138,0,1934.96043903593,3,34,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002003,67,6,0,12,2010,"1020020",0,0,0,0.34478223323822,32.587532043457,2.4931,3.6946,2,0,1,0,0,43,0,0,1,0,0,0,1,1,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,547.125266530913,3,12,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002008,55.5,7,0,12,2010,"1020020",0,0,0,0.34478223323822,32.587532043457,2.303,3.5416,2,0,1,0,0,30,0,0,0,0,0,0,1,1,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,547.125266530913,3,12,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002010,43,6,0,12,2010,"1020020",0,0,0,0.34478223323822,32.587532043457,2.4344,3.5266,2,0,1,0,0,63,0,1,1,0,0,0,1,3,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,547.125266530913,3,12,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002011,74,6,0,5,2011,"1020020",0,0,0,0.34478223323822,32.587532043457,2.3929,3.5706,2,0,1,0,0,38,0,1,0,0,0,1,1,1,0,1,1,1000,0,0,0,1188.23795302833,0.0205466463526634,0.0449391356896276,0,2081.37607138237,3,51,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002013,35.5,4,0,12,2010,"1020020",0,0,0,0.34478223323822,32.587532043457,2.3815,3.5154,2,0,1,0,0,40,0,1,1,1,0,0,1,5,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,547.125266530913,3,12,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002103,57,7,0,12,2010,"1020021",0,0,0,0.367720067501068,32.6239585876465,4.0112,3.3097,49,0,1,0,0,37,0,1,1,0,0,0,1,2,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,459.287547229942,3,15,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002106,24,3,0,12,2010,"1020021",0,0,0,0.367720067501068,32.6239585876465,3.0186,3.5647,18,0,1,0,0,38,0,1,0,0,0,0,1,3,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,459.287547229942,3,15,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002107,35.5,7,0,12,2010,"1020021",0,0,0,0.367720067501068,32.6239585876465,3.0046,3.3075,18,0,1,0,0,42,0,1,0,1,0,0,1,1,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,459.287547229942,3,15,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002201,34,5,0,7,2011,"1020022",0,0,0,0.368404358625412,32.5902557373047,2.5452,4.7407,57,0,1,0,0,31,0,1,1,0,0,0,1,2,0,1,1,1000,0,0,0,1131.12665010052,0,0,0,1825.33253645682,3,62,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002203,67,7,0,1,2011,"1020022",0,0,0,0.368404358625412,32.5902557373047,2.731,4.5093,55,0,1,0,0,39,0,1,1,0,0,0,1,2,0,1,1,500,1,1,0,818.134165677136,1,1,0,1825.33253645682,3,62,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002204,43,7,0,7,2011,"1020022",0,0,0,0.368404358625412,32.5902557373047,2.6314,4.446,59,0,1,0,0,27,0,1,1,0,0,0,1,2,0,1,1,1000,0,0,0,1131.12665010052,0,0,0,1825.33253645682,3,62,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002205,26,4,0,1,2011,"1020022",0,0,0,0.368404358625412,32.5902557373047,2.5335,4.7142,57,0,1,0,0,70,0,1,1,0,0,0,1,1,0,1,1,500,1,1,0,818.134165677136,1,1,0,1825.33253645682,3,62,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002208,84,5,0,1,2011,"1020022",0,0,0,0.368404358625412,32.5902557373047,2.7054,4.5587,55,0,1,0,0,41,0,1,1,0,0,0,1,3,0,1,1,500,1,1,0,818.134165677136,1,1,0,1825.33253645682,3,62,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002210,46,7,0,1,2011,"1020022",0,0,0,0.368404358625412,32.5902557373047,2.4034,4.8664,57,0,1,0,0,60,0,1,0,0,0,0,1,1,0,1,1,500,1,1,0,818.134165677136,1,1,0,1825.33253645682,3,62,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002301,33,5,0,4,2011,"1020023",0,0,0,0.32818478345871,32.6340675354004,0.9805,5.4466,2,0,1,0,0,32,0,0,0,0,0,0,1,2,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1825.58884491243,3,81,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002308,62,7,0,4,2011,"1020023",0,0,0,0.32818478345871,32.6340675354004,1.6279,5.3449,23,1,0,0,0,27,0,1,0,0,1,0,1,1,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1825.58884491243,3,81,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002309,40,7,0,4,2011,"1020023",0,0,0,0.32818478345871,32.6340675354004,0.8142,5.2338,6,0,1,0,0,40,0,1,0,0,0,0,0,0,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1825.58884491243,3,81,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002312,42,7,0,4,2011,"1020023",0,0,0,0.32818478345871,32.6340675354004,0.8383,4.9076,8,0,1,0,0,27,0,1,0,0,0,0,1,2,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1825.58884491243,3,81,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002405,26,4,0,4,2011,"1020024",0,0,0,0.321927607059479,32.6380882263184,0.9751,6.5694,17,1,0,0,0,98,0,0,0,0,0,0,1,1,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1831.17444264106,3,92,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002407,69,6,0,4,2011,"1020024",0,0,0,0.321927607059479,32.6380882263184,0.8764,6.4958,11,1,0,0,0,39,0,1,1,0,0,0,1,2,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1831.17444264106,3,92,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002501,37,6,0,10,2010,"1020025",0,0,0,0.33720475435257,32.6085891723633,0.789,3.6657,4,1,0,0,0,55,0,1,1,0,0,0,1,7,0,1,1,616.66665,1,1,0,697.007252659312,1,1,0,441.373311559183,3,11,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002501,37,6,0,10,2010,"1020025",0,0,0,0.33720475435257,32.6085891723633,0.789,3.6657,4,1,0,0,0,55,0,1,1,0,0,0,1,7,0,1,1,616.66665,1,1,0,697.007252659312,1,1,0,441.373311559183,3,11,"UG2011L141",3,123,25.1292158118216,558.706113194177,2,0,0
1021002502,50,6,0,10,2010,"1020025",0,0,0,0.417212635278702,33.2152442932129,2.6701,2.1993,26,0,1,0,0,75,0,1,1,0,0,0,1,5,0,1,1,616.66665,1,1,0,697.007252659312,1,1,0,441.373311559183,3,11,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002502,50,6,0,10,2010,"1020025",0,0,0,0.417212635278702,33.2152442932129,2.6701,2.1993,26,0,1,0,0,75,0,1,1,0,0,0,1,5,0,1,1,616.66665,1,1,0,697.007252659312,1,1,0,441.373311559183,3,11,"UG2011L141",3,123,25.1292158118216,558.706113194177,2,0,0
1021002508,93,6,0,10,2010,"1020025",0,0,0,0.33720475435257,32.6085891723633,0.8773,3.6152,4,1,0,0,0,62,0,1,0,0,0,0,0,0,0,1,1,616.66665,1,1,0,697.007252659312,1,1,0,441.373311559183,3,11,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002508,93,6,0,10,2010,"1020025",0,0,0,0.33720475435257,32.6085891723633,0.8773,3.6152,4,1,0,0,0,62,0,1,0,0,0,0,0,0,0,1,1,616.66665,1,1,0,697.007252659312,1,1,0,441.373311559183,3,11,"UG2011L141",3,123,25.1292158118216,558.706113194177,2,0,0
1021002509,49,5,0,10,2010,"1020025",0,0,0,0.33720475435257,32.6085891723633,0.7784,3.7014,4,1,0,0,0,55,0,0,0,0,0,0,1,2,1,1,1,616.66665,1,1,0,697.007252659312,1,1,0,441.373311559183,3,11,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002509,49,5,0,10,2010,"1020025",0,0,0,0.33720475435257,32.6085891723633,0.7784,3.7014,4,1,0,0,0,55,0,0,0,0,0,0,1,2,1,1,1,616.66665,1,1,0,697.007252659312,1,1,0,441.373311559183,3,11,"UG2011L141",3,123,25.1292158118216,558.706113194177,2,0,0
1021002510,39.5,2,0,10,2010,"1020025",0,0,0,0.33720475435257,32.6085891723633,0.9112,3.6124,4,0,1,0,0,53,0,1,1,0,1,0,1,2,0,1,1,616.66665,1,1,0,697.007252659312,1,1,0,441.373311559183,3,11,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002510,39.5,2,0,10,2010,"1020025",0,0,0,0.33720475435257,32.6085891723633,0.9112,3.6124,4,0,1,0,0,53,0,1,1,0,1,0,1,2,0,1,1,616.66665,1,1,0,697.007252659312,1,1,0,441.373311559183,3,11,"UG2011L141",3,123,25.1292158118216,558.706113194177,2,0,0
1021002603,89,6,0,5,2011,"1020026",0,0,0,0.305940717458725,32.5291442871094,1.3434,4.5997,39,0,1,0,0,38,0,1,1,0,1,0,1,3,0,1,1,1000,0,0,0,1188.23795302833,0.0205466463526634,0.0449391356896276,0,1764.6444415904,3,53,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002604,88,7,0,12,2010,"1020026",0,0,0,0.305940717458725,32.5291442871094,1.1932,4.5989,39,0,1,0,0,34,0,1,0,0,0,0,1,1,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,416.135832726856,3,9,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002605,62,6,0,12,2010,"1020026",0,0,0,0.305940717458725,32.5291442871094,1.1309,4.6616,39,0,1,0,0,48,0,1,0,0,0,0,1,2,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,416.135832726856,3,9,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002610,36,5,0,12,2010,"1020026",0,0,0,0.305940717458725,32.5291442871094,1.5545,4.5252,41,0,1,0,0,71,0,0,0,0,0,0,0,0,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,416.135832726856,3,9,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002611,54,5,0,12,2010,"1020026",0,0,0,0.305940717458725,32.5291442871094,1.4733,4.5603,41,0,1,0,0,67,0,0,0,0,0,0,1,1,1,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,416.135832726856,3,9,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002703,77,5,0,12,2010,"1020027",0,0,0,0.289859712123871,32.553035736084,0.8385,4.2953,22,0,1,0,0,50,0,1,0,0,0,0,1,1,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,407.28925540092,3,5,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002711,66,7,0,12,2010,"1020027",0,0,0,0.289859712123871,32.553035736084,0.8478,4.2989,22,0,1,0,0,44,0,1,0,0,0,0,1,2,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,407.28925540092,3,5,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021002801,53,7,0,1,2011,"1020028",0,0,0,0.356767296791077,32.5571060180664,0.9919,3.0838,0,0,1,0,0,51,0,1,0,0,0,0,1,4,0,1,1,500,1,1,0,818.134165677136,1,1,0,1676.61531649246,3,51,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002802,45,6,0,1,2011,"1020028",0,0,0,0.356767296791077,32.5571060180664,0.7468,2.7601,0,0,1,0,0,37,0,0,1,0,0,1,1,3,0,1,1,500,1,1,0,818.134165677136,1,1,0,1676.61531649246,3,51,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002803,84,7,0,1,2011,"1020028",0,0,0,0.356767296791077,32.5571060180664,0.9032,2.9712,0,0,1,0,0,27,0,1,1,0,0,0,1,1,0,1,1,500,1,1,0,818.134165677136,1,1,0,1676.61531649246,3,51,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002805,79,6,0,8,2011,"1020028",0,0,0,0.356767296791077,32.5571060180664,0.7935,2.9307,0,0,1,0,0,38,0,1,1,0,0,0,1,5,0,1,1,933,0,0,0,1018.83961699049,0,0,0,1676.61531649246,3,51,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002807,84,6,0,1,2011,"1020028",0,0,0,0.356767296791077,32.5571060180664,0.9241,3.6341,13,0,1,0,0,29,0,0,1,0,0,0,1,2,0,1,1,500,1,1,0,818.134165677136,1,1,0,1676.61531649246,3,51,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002810,32,6,0,8,2011,"1020028",0,0,0,0.356767296791077,32.5571060180664,0.7376,2.8596,0,0,1,0,0,38,0,1,0,0,0,0,1,2,0,1,1,933,0,0,0,1018.83961699049,0,0,0,1676.61531649246,3,51,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002901,78,7,0,4,2011,"1020029",0,0,0,0.330750405788422,32.5421409606934,0.5036,3.8086,0,0,1,0,0,27,0,1,1,0,0,0,1,2,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1771.14512630352,3,61,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002903,51,6,0,4,2011,"1020029",0,0,0,0.330750405788422,32.5421409606934,0.507,3.7825,0,0,1,0,0,28,0,1,1,1,0,0,0,0,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1771.14512630352,3,61,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002905,24,4,0,4,2011,"1020029",0,0,0,0.330750405788422,32.5421409606934,0.9104,3.9725,8,0,1,0,0,70,0,1,0,0,0,0,0,0,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1771.14512630352,3,61,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002906,33,5,0,4,2011,"1020029",0,0,0,0.330750405788422,32.5421409606934,0.6012,3.7075,0,0,1,0,0,65,0,1,1,0,0,0,1,2,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1771.14512630352,3,61,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021002910,70,6,0,4,2011,"1020029",0,0,0,0.330750405788422,32.5421409606934,0.4941,3.7274,0,0,1,0,0,34,0,0,1,0,0,0,1,1,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1771.14512630352,3,61,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021003003,26,5,0,4,2011,"1020030",0,0,0,0.289791643619537,32.5353813171387,0.6012,3.9218,33,0,1,0,0,26,0,1,1,0,0,0,1,2,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1819.90571909834,3,32,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021003004,34,4,0,4,2011,"1020030",0,0,0,0.289791643619537,32.5353813171387,0.6894,3.6861,39,0,1,0,0,36,0,1,0,0,0,0,1,1,0,1,1,750,0,0,0,1033.96660603188,0.0205466463526634,0,0,1819.90571909834,3,32,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021003101,71,6,0,10,2010,"1020031",0,0,0,0.279319494962692,32.5660514831543,1.4314,8.3491,58,0,1,0,0,78,0,1,1,0,0,0,1,3,0,1,1,600,1,1,0,783.019826563489,1,1,0,437.857101735637,3,7,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021003103,57,6,0,10,2010,"1020031",0,0,0,0.279319494962692,32.5660514831543,0.8091,4.8047,33,0,1,0,0,54,0,1,1,0,0,1,1,10,0,1,1,600,1,1,0,783.019826563489,1,1,0,437.857101735637,3,7,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021003109,65,7,0,10,2010,"1020031",0,0,0,0.279319494962692,32.5660514831543,0.749,4.7975,33,0,1,0,0,54,0,1,0,0,0,1,0,0,0,1,1,600,1,1,0,783.019826563489,1,1,0,437.857101735637,3,7,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021003201,53,6,0,6,2011,"1020032",0,0,0,0.332452565431595,32.5423698425293,0.0029,0.5599,31,0,1,0,0,43,0,1,1,0,0,0,1,2,0,1,1,650,0,0,0,972.669458609264,0.065485782042291,0.0449391356896276,0.0449391356896276,1821.29661120382,3,45,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021003203,49,4,0,6,2011,"1020032",0,0,0,0.332452565431595,32.5423698425293,0.5595,2.0029,26,0,1,0,0,28,0,0,1,0,0,0,1,2,0,1,1,650,0,0,0,972.669458609264,0.065485782042291,0.0449391356896276,0.0449391356896276,1821.29661120382,3,45,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021003205,95,7,0,6,2011,"1020032",0,0,0,0.332452565431595,32.5423698425293,0.5686,1.9546,26,0,1,0,0,26,0,0,0,0,0,0,1,2,0,1,1,650,0,0,0,972.669458609264,0.065485782042291,0.0449391356896276,0.0449391356896276,1821.29661120382,3,45,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021003309,29.5,3,0,2,2011,"1020033",0,0,0,0.317143380641937,32.5373229980469,0.3745,4.9205,18,0,1,0,0,61,0,0,0,1,0,0,1,3,0,1,1,500,1,1,0,747.284996510649,1,1,0,1912.94739208881,3,58,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021003310,57,5,0,12,2010,"1020033",0,0,0,0.317143380641937,32.5373229980469,0.3911,4.7246,18,0,1,0,0,38,0,1,1,1,0,0,1,1,0,1,1,900,1,1,0,1001.56601018777,1,1,0.214879216470717,476.661909058561,3,12,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1021003403,41,5,0,1,2011,"1020034",0,0,0,0.30460998415947,32.543773651123,0.3555,4.5114,18,0,1,0,0,49,0,0,0,1,0,0,1,1,0,1,1,500,1,1,0,818.134165677136,1,1,0,1883.87522487264,3,49,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021003407,30.5,4,0,1,2011,"1020034",0,0,0,0.30460998415947,32.543773651123,0.5066,4.5095,20,0,1,0,0,51,0,1,0,1,0,0,1,1,0,1,1,500,1,1,0,818.134165677136,1,1,0,1883.87522487264,3,49,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021003411,67,6,0,1,2011,"1020034",0,0,0,0.30460998415947,32.543773651123,0.3883,4.4473,20,0,1,0,0,42,0,0,0,0,0,0,1,1,0,1,1,500,1,1,0,818.134165677136,1,1,0,1883.87522487264,3,49,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1021003412,29.5,5,0,1,2011,"1020034",0,0,0,0.30460998415947,32.543773651123,0.3054,4.4605,18,0,1,0,0,41,0,0,0,0,0,0,1,1,0,1,1,500,1,1,0,818.134165677136,1,1,0,1883.87522487264,3,49,"UG2011L140",3,488,22.9908989077709,1732.87144601946,26,0,0
1033000301,13.5,4,1,4,2011,"1030003",0,0,0,0.827926635742188,31.8434658050537,7.2142,51.2456,60,0,0,0,0,31,0,0,0,0,0,0,1,1,1,1,1,950,0,0,0,892.370091651584,0.0449344939804343,0,0,1792.263791218,3,71,"UG2011L135",3,488,22.8339092457342,1648.74659454572,29,0,0
1033000302,30,5,1,4,2011,"1030003",0,0,0,0.827926635742188,31.8434658050537,6.6038,51.1037,60,0,0,0,0,59,0,0,0,0,0,0,0,0,1,1,1,950,0,0,0,892.370091651584,0.0449344939804343,0,0,1792.263791218,3,71,"UG2011L135",3,488,22.8339092457342,1648.74659454572,29,0,0
1033000303,27.5,4,1,10,2010,"1030003",0,0,0,0.827926635742188,31.8434658050537,8.8325,50.3281,60,0,0,0,0,49,0,1,0,0,0,0,1,1,1,1,1,1000,1,1,0,745.367642987123,1,1,0,392.725175293162,12,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1033000304,57,6,1,10,2010,"1030003",0,0,0,0.827926635742188,31.8434658050537,7.9857,50.0588,60,0,0,0,0,64,0,0,0,0,0,0,1,1,1,1,1,1000,1,1,0,745.367642987123,1,1,0,392.725175293162,12,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1033000305,50.5,5,1,4,2011,"1030003",0,0,0,0.771274626255035,31.7814064025879,15.202,49.3399,60,0,0,0,0,43,0,0,0,0,0,0,0,0,1,1,1,950,0,0,0,892.370091651584,0.0449344939804343,0,0,1792.263791218,3,71,"UG2011L135",3,488,22.8339092457342,1648.74659454572,29,0,0
1033000307,32,5,1,10,2010,"1030003",0,0,0,0.827926635742188,31.8434658050537,8.1809,50.2152,60,0,0,0,0,39,0,0,0,0,0,0,1,1,1,1,1,1000,1,1,0,745.367642987123,1,1,0,392.725175293162,12,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1033000308,63,6,1,4,2011,"1030003",0,0,0,0.827926635742188,31.8434658050537,6.8022,51.0028,60,0,0,0,0,44,0,1,0,0,0,0,1,1,1,1,1,950,0,0,0,892.370091651584,0.0449344939804343,0,0,1792.263791218,3,71,"UG2011L135",3,488,22.8339092457342,1648.74659454572,29,0,0
1033000310,16,2,1,10,2010,"1030003",0,0,0,0.827926635742188,31.8434658050537,8.2015,50.7436,60,0,0,0,0,47,0,1,0,1,0,0,0,0,1,1,1,1000,1,1,0,745.367642987123,1,1,0,392.725175293162,12,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
