HHID,FCS,HDDS,rural,FS_month,FS_year,ea_id,region2,region3,region4,lat_modified,lon_modified,dist_road,dist_popcenter,percent_ag,nutri_severe_constraint,nutri_moderate_constraint,nutri_reten_severe_constraint,dummy_terrain_rough,head_age,female_head,Radio,Television,Bicycle,Motorcycle,Car,Cellphone,num_cell,floor_dirt_sand_dung,roof_not_natural,roof_iron,clust_cassava_price,clust_bean_mktthin,clust_maize_mktthin,clust_cassava_mktthin,lhz_cassava_price,lhz_bean_mktthin,lhz_maize_mktthin,lhz_cassava_mktthin,raincytot,day1rain,maxdaysnorain
1021002501,37.0,6,0,10,2010,1020025,0,0,0,0.33720475435257,32.6085891723633,0.789,3.6657,4,1,0,0,0,55,0,1,1,0,0,0,1,7,0,1,1,616.66665,1.0,1.0,0.0,697.007252659312,1.0,1.0,0.0,441.373311559183,3,11
1021002502,50.0,6,0,10,2010,1020025,0,0,0,0.417212635278702,33.2152442932129,2.6701,2.1993,26,0,1,0,0,75,0,1,1,0,0,0,1,5,0,1,1,616.66665,1.0,1.0,0.0,697.007252659312,1.0,1.0,0.0,441.373311559183,3,11
1021002508,93.0,6,0,10,2010,1020025,0,0,0,0.33720475435257,32.6085891723633,0.8773,3.6152,4,1,0,0,0,62,0,1,0,0,0,0,0,0,0,1,1,616.66665,1.0,1.0,0.0,697.007252659312,1.0,1.0,0.0,441.373311559183,3,11
1021002509,49.0,5,0,10,2010,1020025,0,0,0,0.33720475435257,32.6085891723633,0.7784,3.7014,4,1,0,0,0,55,0,0,0,0,0,0,1,2,1,1,1,616.66665,1.0,1.0,0.0,697.007252659312,1.0,1.0,0.0,441.373311559183,3,11
1021002510,39.5,2,0,10,2010,1020025,0,0,0,0.33720475435257,32.6085891723633,0.9112,3.6124,4,0,1,0,0,53,0,1,1,0,1,0,1,2,0,1,1,616.66665,1.0,1.0,0.0,697.007252659312,1.0,1.0,0.0,441.373311559183,3,11
1021002603,89.0,6,0,5,2011,1020026,0,0,0,0.305940717458725,32.529144287109396,1.3434,4.5997,39,0,1,0,0,38,0,1,1,0,1,0,1,3,0,1,1,1000.0,0.0,0.0,0.0,1188.2379530283301,0.0205466463526634,0.0449391356896276,0.0,1764.6444415904,3,53
1021002604,88.0,7,0,12,2010,1020026,0,0,0,0.305940717458725,32.529144287109396,1.1932,4.5989,39,0,1,0,0,34,0,1,0,0,0,0,1,1,0,1,1,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,416.135832726856,3,9
1021002605,62.0,6,0,12,2010,1020026,0,0,0,0.305940717458725,32.529144287109396,1.1309,4.6616,39,0,1,0,0,48,0,1,0,0,0,0,1,2,0,1,1,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,416.135832726856,3,9
1021002610,36.0,5,0,12,2010,1020026,0,0,0,0.305940717458725,32.529144287109396,1.5545,4.5252,41,0,1,0,0,71,0,0,0,0,0,0,0,0,0,1,1,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,416.135832726856,3,9
1021002611,54.0,5,0,12,2010,1020026,0,0,0,0.305940717458725,32.529144287109396,1.4733,4.5603,41,0,1,0,0,67,0,0,0,0,0,0,1,1,1,1,1,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,416.135832726856,3,9
1021002703,77.0,5,0,12,2010,1020027,0,0,0,0.289859712123871,32.553035736084,0.8385,4.2953,22,0,1,0,0,50,0,1,0,0,0,0,1,1,0,1,1,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,407.28925540092,3,5
1021002711,66.0,7,0,12,2010,1020027,0,0,0,0.289859712123871,32.553035736084,0.8478,4.2989,22,0,1,0,0,44,0,1,0,0,0,0,1,2,0,1,1,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,407.28925540092,3,5
1021002801,53.0,7,0,1,2011,1020028,0,0,0,0.35676729679107705,32.5571060180664,0.9919,3.0838,0,0,1,0,0,51,0,1,0,0,0,0,1,4,0,1,1,500.0,1.0,1.0,0.0,818.1341656771359,1.0,1.0,0.0,1676.6153164924601,3,51
1021002802,45.0,6,0,1,2011,1020028,0,0,0,0.35676729679107705,32.5571060180664,0.7468,2.7601,0,0,1,0,0,37,0,0,1,0,0,1,1,3,0,1,1,500.0,1.0,1.0,0.0,818.1341656771359,1.0,1.0,0.0,1676.6153164924601,3,51
1021002803,84.0,7,0,1,2011,1020028,0,0,0,0.35676729679107705,32.5571060180664,0.9032,2.9712,0,0,1,0,0,27,0,1,1,0,0,0,1,1,0,1,1,500.0,1.0,1.0,0.0,818.1341656771359,1.0,1.0,0.0,1676.6153164924601,3,51
1021002805,79.0,6,0,8,2011,1020028,0,0,0,0.35676729679107705,32.5571060180664,0.7935,2.9307,0,0,1,0,0,38,0,1,1,0,0,0,1,5,0,1,1,933.0,0.0,0.0,0.0,1018.8396169904901,0.0,0.0,0.0,1676.6153164924601,3,51
1021002807,86.0,6,0,1,2011,1020028,0,0,0,0.35676729679107705,32.5571060180664,0.9241,3.6341,13,0,1,0,0,29,0,0,1,0,0,0,1,2,0,1,1,500.0,1.0,1.0,0.0,818.1341656771359,1.0,1.0,0.0,1676.6153164924601,3,51
1021002810,32.0,6,0,8,2011,1020028,0,0,0,0.35676729679107705,32.5571060180664,0.7376,2.8596,0,0,1,0,0,38,0,1,0,0,0,0,1,2,0,1,1,933.0,0.0,0.0,0.0,1018.8396169904901,0.0,0.0,0.0,1676.6153164924601,3,51
1021002901,78.0,7,0,4,2011,1020029,0,0,0,0.330750405788422,32.542140960693395,0.5036,3.8086,0,0,1,0,0,27,0,1,1,0,0,0,1,2,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1771.1451263035199,3,61
1021002903,51.0,6,0,4,2011,1020029,0,0,0,0.330750405788422,32.542140960693395,0.507,3.7825,0,0,1,0,0,28,0,1,1,1,0,0,0,0,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1771.1451263035199,3,61
1021002905,24.0,4,0,4,2011,1020029,0,0,0,0.330750405788422,32.542140960693395,0.9104,3.9725,8,0,1,0,0,70,0,1,0,0,0,0,0,0,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1771.1451263035199,3,61
1021002906,33.0,5,0,4,2011,1020029,0,0,0,0.330750405788422,32.542140960693395,0.6012,3.7075,0,0,1,0,0,65,0,1,1,0,0,0,1,2,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1771.1451263035199,3,61
1021002910,70.0,6,0,4,2011,1020029,0,0,0,0.330750405788422,32.542140960693395,0.4941,3.7274,0,0,1,0,0,34,0,0,1,0,0,0,1,1,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1771.1451263035199,3,61
1021003003,26.0,5,0,4,2011,1020030,0,0,0,0.28979164361953696,32.5353813171387,0.6012,3.9218,33,0,1,0,0,26,0,1,1,0,0,0,1,2,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1819.90571909834,3,32
1021003004,34.0,4,0,4,2011,1020030,0,0,0,0.28979164361953696,32.5353813171387,0.6894,3.6861,39,0,1,0,0,36,0,1,0,0,0,0,1,1,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1819.90571909834,3,32
1021003101,71.0,6,0,10,2010,1020031,0,0,0,0.279319494962692,32.566051483154304,1.4314,8.3491,58,0,1,0,0,78,0,1,1,0,0,0,1,3,0,1,1,600.0,1.0,1.0,0.0,783.0198265634891,1.0,1.0,0.0,437.857101735637,3,7
1021003103,57.0,6,0,10,2010,1020031,0,0,0,0.279319494962692,32.566051483154304,0.8091,4.8047,33,0,1,0,0,54,0,1,1,0,0,1,1,10,0,1,1,600.0,1.0,1.0,0.0,783.0198265634891,1.0,1.0,0.0,437.857101735637,3,7
1021003109,65.0,7,0,10,2010,1020031,0,0,0,0.279319494962692,32.566051483154304,0.7490000000000001,4.7975,33,0,1,0,0,54,0,1,0,0,0,1,0,0,0,1,1,600.0,1.0,1.0,0.0,783.0198265634891,1.0,1.0,0.0,437.857101735637,3,7
1021003201,53.0,6,0,6,2011,1020032,0,0,0,0.33245256543159496,32.542369842529304,0.0029,0.5599,31,0,1,0,0,43,0,1,1,0,0,0,1,2,0,1,1,650.0,0.0,0.0,0.0,972.6694586092641,0.065485782042291,0.0449391356896276,0.0449391356896276,1821.2966112038198,3,45
1021003203,49.0,4,0,6,2011,1020032,0,0,0,0.33245256543159496,32.542369842529304,0.5595,2.0029,26,0,1,0,0,28,0,0,1,0,0,0,1,2,0,1,1,650.0,0.0,0.0,0.0,972.6694586092641,0.065485782042291,0.0449391356896276,0.0449391356896276,1821.2966112038198,3,45
1021003205,95.0,7,0,6,2011,1020032,0,0,0,0.33245256543159496,32.542369842529304,0.5686,1.9546,26,0,1,0,0,26,0,0,0,0,0,0,1,2,0,1,1,650.0,0.0,0.0,0.0,972.6694586092641,0.065485782042291,0.0449391356896276,0.0449391356896276,1821.2966112038198,3,45
1021003309,29.5,3,0,2,2011,1020033,0,0,0,0.317143380641937,32.537322998046896,0.3745,4.9205,18,0,1,0,0,61,0,0,0,1,0,0,1,3,0,1,1,500.0,1.0,1.0,0.0,747.284996510649,1.0,1.0,0.0,1912.9473920888101,3,58
1021003310,57.0,5,0,12,2010,1020033,0,0,0,0.317143380641937,32.537322998046896,0.3911,4.7246,18,0,1,0,0,38,0,1,1,1,0,0,1,1,0,1,1,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,476.66190905856104,3,12
1021003403,41.0,5,0,1,2011,1020034,0,0,0,0.30460998415947,32.543773651123,0.3555,4.5114,18,0,1,0,0,49,0,0,0,1,0,0,1,1,0,1,1,500.0,1.0,1.0,0.0,818.1341656771359,1.0,1.0,0.0,1883.8752248726398,3,49
1021003407,30.5,4,0,1,2011,1020034,0,0,0,0.30460998415947,32.543773651123,0.5066,4.5095,20,0,1,0,0,51,0,1,0,1,0,0,1,1,0,1,1,500.0,1.0,1.0,0.0,818.1341656771359,1.0,1.0,0.0,1883.8752248726398,3,49
1021003411,67.0,6,0,1,2011,1020034,0,0,0,0.30460998415947,32.543773651123,0.3883,4.4473,20,0,1,0,0,42,0,0,0,0,0,0,1,1,0,1,1,500.0,1.0,1.0,0.0,818.1341656771359,1.0,1.0,0.0,1883.8752248726398,3,49
1021003412,31.5,5,0,1,2011,1020034,0,0,0,0.30460998415947,32.543773651123,0.3054,4.4605,18,0,1,0,0,41,0,0,0,0,0,0,1,1,0,1,1,500.0,1.0,1.0,0.0,818.1341656771359,1.0,1.0,0.0,1883.8752248726398,3,49
1033000301,13.5,4,1,4,2011,1030003,0,0,0,0.8279266357421879,31.8434658050537,7.2142,51.2456,60,0,0,0,0,31,0,0,0,0,0,0,1,1,1,1,1,950.0,0.0,0.0,0.0,892.3700916515841,0.0449344939804343,0.0,0.0,1792.2637912179998,3,71
1033000302,30.0,5,1,4,2011,1030003,0,0,0,0.8279266357421879,31.8434658050537,6.6038,51.1037,60,0,0,0,0,59,0,0,0,0,0,0,0,0,1,1,1,950.0,0.0,0.0,0.0,892.3700916515841,0.0449344939804343,0.0,0.0,1792.2637912179998,3,71
1033000303,28.5,4,1,10,2010,1030003,0,0,0,0.8279266357421879,31.8434658050537,8.8325,50.3281,60,0,0,0,0,49,0,1,0,0,0,0,1,1,1,1,1,1000.0,1.0,1.0,0.0,745.367642987123,1.0,1.0,0.0,392.725175293162,12,13
1033000304,57.0,6,1,10,2010,1030003,0,0,0,0.8279266357421879,31.8434658050537,7.9857,50.0588,60,0,0,0,0,64,0,0,0,0,0,0,1,1,1,1,1,1000.0,1.0,1.0,0.0,745.367642987123,1.0,1.0,0.0,392.725175293162,12,13
1033000305,50.5,5,1,4,2011,1030003,0,0,0,0.7712746262550351,31.7814064025879,15.202,49.3399,60,0,0,0,0,43,0,0,0,0,0,0,0,0,1,1,1,950.0,0.0,0.0,0.0,892.3700916515841,0.0449344939804343,0.0,0.0,1792.2637912179998,3,71
1033000307,42.0,5,1,10,2010,1030003,0,0,0,0.8279266357421879,31.8434658050537,8.1809,50.2152,60,0,0,0,0,39,0,0,0,0,0,0,1,1,1,1,1,1000.0,1.0,1.0,0.0,745.367642987123,1.0,1.0,0.0,392.725175293162,12,13
1033000308,63.0,6,1,4,2011,1030003,0,0,0,0.8279266357421879,31.8434658050537,6.8022,51.0028,60,0,0,0,0,44,0,1,0,0,0,0,1,1,1,1,1,950.0,0.0,0.0,0.0,892.3700916515841,0.0449344939804343,0.0,0.0,1792.2637912179998,3,71
1033000310,21.0,2,1,10,2010,1030003,0,0,0,0.8279266357421879,31.8434658050537,8.2015,50.7436,60,0,0,0,0,47,0,1,0,1,0,0,0,0,1,1,1,1000.0,1.0,1.0,0.0,745.367642987123,1.0,1.0,0.0,392.725175293162,12,13
1033000504,40.5,5,1,3,2011,1030005,0,0,0,0.923509061336517,31.5785617828369,14.3382,45.5081,47,0,1,0,0,52,0,0,0,0,0,0,0,0,1,0,0,950.0,1.0,1.0,0.0,811.422818900026,1.0,1.0,0.0,1740.627032615,4,75
1033000505,38.0,5,1,3,2011,1030005,0,0,0,0.923509061336517,31.5785617828369,12.6095,47.6721,60,0,1,0,0,50,0,1,0,1,0,0,1,1,1,1,1,950.0,1.0,1.0,0.0,811.422818900026,1.0,1.0,0.0,1740.627032615,4,75
1033000506,77.5,6,1,3,2011,1030005,0,0,0,0.923509061336517,31.5785617828369,13.0875,47.1499,60,0,1,0,0,76,0,1,0,1,0,0,1,1,1,1,1,950.0,1.0,1.0,0.0,811.422818900026,1.0,1.0,0.0,1740.627032615,4,75
1033000507,45.0,6,1,3,2011,1030005,0,0,0,0.923509061336517,31.5785617828369,13.698,46.0791,53,0,1,0,0,49,0,1,0,1,0,0,1,2,1,1,1,950.0,1.0,1.0,0.0,811.422818900026,1.0,1.0,0.0,1740.627032615,4,75
1033000509,20.5,3,1,3,2011,1030005,0,0,0,0.923509061336517,31.5785617828369,14.0577,45.75,53,0,1,0,0,53,0,1,0,1,0,0,0,0,1,1,1,950.0,1.0,1.0,0.0,811.422818900026,1.0,1.0,0.0,1740.627032615,4,75
1033000510,35.5,5,1,3,2011,1030005,0,0,0,0.8872439861297611,31.7009468078613,4.5416,53.2009,60,0,0,0,0,35,0,1,0,0,0,0,0,0,1,0,0,950.0,1.0,1.0,0.0,811.422818900026,1.0,1.0,0.0,1740.627032615,4,75
1033000511,69.0,6,1,3,2011,1030005,0,0,0,0.923509061336517,31.5785617828369,13.0499,47.32899999999999,60,0,1,0,0,28,0,1,0,1,1,0,1,2,1,1,1,950.0,1.0,1.0,0.0,811.422818900026,1.0,1.0,0.0,1740.627032615,4,75
1041000203,60.0,5,0,12,2010,1040002,0,0,0,0.71214485168457,32.529430389404304,0.3578,0.1491,49,0,1,0,0,31,0,1,0,0,0,0,1,2,0,1,1,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,377.69514440736395,16,11
1041000206,32.0,5,0,6,2011,1040002,0,0,0,0.71214485168457,32.529430389404304,0.8001,0.6352,51,0,1,0,0,36,0,1,1,0,0,0,1,2,0,1,1,650.0,0.0,0.0,0.0,972.6694586092641,0.065485782042291,0.0449391356896276,0.0449391356896276,1890.1432449200101,17,66
1041000207,20.5,4,0,6,2011,1040002,0,0,0,0.71214485168457,32.529430389404304,0.4245,0.7389,47,0,1,0,0,99,0,0,0,0,0,0,0,0,0,1,1,650.0,0.0,0.0,0.0,972.6694586092641,0.065485782042291,0.0449391356896276,0.0449391356896276,1890.1432449200101,17,66
1041000209,48.0,5,0,12,2010,1040002,0,0,0,0.71214485168457,32.529430389404304,0.3141,0.4541,47,0,1,0,0,64,0,1,1,0,0,0,1,4,0,1,1,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,377.69514440736395,16,11
1041000210,54.0,5,0,12,2010,1040002,0,0,0,0.71214485168457,32.529430389404304,0.4942,0.8693,51,0,1,0,0,51,0,1,0,1,0,0,1,1,0,1,1,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,377.69514440736395,16,11
1041000213,28.0,6,0,12,2010,1040002,0,0,0,0.71214485168457,32.529430389404304,0.2811,0.3984,47,0,1,0,0,38,0,1,1,0,0,0,1,2,0,1,1,900.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,377.69514440736395,16,11
1043000401,45.5,4,1,12,2010,1040004,0,0,0,0.5895270109176639,32.6231079101562,11.1109,9.28,60,0,1,0,0,25,0,1,1,1,0,0,1,2,1,0,0,900.0,1.0,1.0,0.0,861.458463448873,1.0,1.0,0.22212410941438002,394.574390913049,29,17
1043000402,33.0,5,1,12,2010,1040004,0,0,0,0.5895270109176639,32.6231079101562,8.581,6.6043,60,0,1,0,0,50,0,1,0,1,0,0,1,1,1,1,1,900.0,1.0,1.0,0.0,861.458463448873,1.0,1.0,0.22212410941438002,394.574390913049,29,17
1043000403,64.0,5,1,5,2011,1040004,0,0,0,0.5895270109176639,32.6231079101562,9.7584,11.6779,60,0,1,0,0,32,0,1,0,0,0,0,1,1,0,1,1,1000.0,0.0,0.0,0.0,1008.1089965925698,0.20614685415078698,0.0,0.0,1950.20519440621,3,88
1043000406,30.0,4,1,12,2010,1040004,0,0,0,0.5895270109176639,32.6231079101562,10.7272,9.0775,60,0,1,0,0,90,0,0,0,0,0,0,0,0,1,0,0,900.0,1.0,1.0,0.0,861.458463448873,1.0,1.0,0.22212410941438002,394.574390913049,29,17
1043000407,76.0,7,1,12,2010,1040004,0,0,0,0.5895270109176639,32.6231079101562,10.9743,9.0985,60,0,1,0,0,33,0,1,0,0,0,0,1,1,1,1,1,900.0,1.0,1.0,0.0,861.458463448873,1.0,1.0,0.22212410941438002,394.574390913049,29,17
1043000408,70.0,6,1,5,2011,1040004,0,0,0,0.5895270109176639,32.6231079101562,12.2204,11.7917,55,0,1,0,0,32,0,1,0,0,0,0,1,2,0,1,1,1000.0,0.0,0.0,0.0,1008.1089965925698,0.20614685415078698,0.0,0.0,1950.20519440621,3,88
1043000410,55.5,5,1,5,2011,1040004,0,0,0,0.5895270109176639,32.6231079101562,9.3655,7.2744,60,0,1,0,0,44,0,1,1,0,0,0,1,4,0,1,1,1000.0,0.0,0.0,0.0,1008.1089965925698,0.20614685415078698,0.0,0.0,1950.20519440621,3,88
1043000601,46.5,5,1,3,2011,1040006,0,0,0,0.662385106086731,32.7091407775879,21.6397,18.0926,60,0,1,0,0,52,0,1,0,1,0,1,1,2,0,1,1,650.0,1.0,1.0,0.0,843.956657214312,1.0,1.0,0.0,1855.61382490465,3,80
1043000602,47.0,6,1,3,2011,1040006,0,0,0,0.8271459937095641,32.4929542541504,1.8928,2.126,60,0,1,0,0,35,0,0,0,0,0,0,0,0,0,1,1,650.0,1.0,1.0,0.0,843.956657214312,1.0,1.0,0.0,1855.61382490465,3,80
1043000603,35.0,6,1,3,2011,1040006,0,0,0,0.662385106086731,32.7091407775879,21.4508,18.1508,60,0,1,0,0,49,0,1,1,1,1,0,1,2,0,1,1,650.0,1.0,1.0,0.0,843.956657214312,1.0,1.0,0.0,1855.61382490465,3,80
1043000604,33.0,5,1,3,2011,1040006,0,0,0,0.662385106086731,32.7091407775879,20.9575,17.8501,60,0,1,0,0,42,0,1,0,1,0,0,1,1,0,1,1,650.0,1.0,1.0,0.0,843.956657214312,1.0,1.0,0.0,1855.61382490465,3,80
1043000605,22.5,4,1,3,2011,1040006,0,0,0,0.662385106086731,32.7091407775879,20.758000000000003,17.8361,60,0,1,0,0,30,0,0,0,0,0,0,0,0,1,1,1,650.0,1.0,1.0,0.0,843.956657214312,1.0,1.0,0.0,1855.61382490465,3,80
1043000606,24.5,4,1,3,2011,1040006,0,0,0,0.662385106086731,32.7091407775879,20.5934,17.8362,55,0,1,0,0,78,0,0,0,0,0,0,0,0,1,0,0,650.0,1.0,1.0,0.0,843.956657214312,1.0,1.0,0.0,1855.61382490465,3,80
1043000607,63.0,6,1,3,2011,1040006,0,0,0,0.662385106086731,32.7091407775879,21.0277,17.777,60,0,1,0,0,56,0,1,0,0,0,0,0,0,1,1,1,650.0,1.0,1.0,0.0,843.956657214312,1.0,1.0,0.0,1855.61382490465,3,80
1043000609,11.5,4,1,9,2011,1040006,0,0,0,0.662385106086731,32.7091407775879,21.1174,18.4549,60,0,1,0,0,56,0,0,0,0,0,0,0,0,1,1,1,1100.0,0.0,0.0,0.0,1168.94499501876,0.0552101380113627,0.0224695678448138,0.0224695678448138,1855.61382490465,3,80
1043000610,33.5,4,1,3,2011,1040006,0,0,0,0.662385106086731,32.7091407775879,21.2738,18.8093,60,0,1,0,0,47,0,1,0,1,0,0,1,2,1,0,0,650.0,1.0,1.0,0.0,843.956657214312,1.0,1.0,0.0,1855.61382490465,3,80
1043000611,30.0,6,1,3,2011,1040006,0,0,0,0.662385106086731,32.7091407775879,21.2204,18.1381,60,0,1,0,0,65,0,1,1,0,1,0,1,3,0,1,1,650.0,1.0,1.0,0.0,843.956657214312,1.0,1.0,0.0,1855.61382490465,3,80
1043000802,63.0,6,1,6,2011,1040008,0,0,0,0.794874548912048,32.4711418151855,0.2205,0.2956,39,0,1,0,0,24,0,1,0,0,0,0,1,1,0,1,1,650.0,0.0,0.0,0.0,899.429764004082,0.0552101380113627,0.0224695678448138,0.0224695678448138,1833.1961589288699,3,61
1043000804,61.0,6,1,12,2010,1040008,0,0,0,0.811501383781433,32.5159187316895,0.1499,5.4242,60,0,1,0,0,39,0,1,0,1,0,0,1,2,1,1,1,900.0,1.0,1.0,0.0,1007.7378345418699,1.0,1.0,0.329563717649738,460.210847391145,3,9
1043000805,82.0,7,1,12,2010,1040008,0,0,0,0.811501383781433,32.5159187316895,0.2048,5.6132,60,0,1,0,0,29,0,1,0,1,0,0,1,2,1,1,1,900.0,1.0,1.0,0.0,1007.7378345418699,1.0,1.0,0.329563717649738,460.210847391145,3,9
1043000806,33.0,6,1,6,2011,1040008,0,0,0,0.811501383781433,32.5159187316895,0.1188,5.4651,49,0,1,0,0,64,0,1,1,1,0,0,1,4,0,1,1,650.0,0.0,0.0,0.0,899.429764004082,0.0552101380113627,0.0224695678448138,0.0224695678448138,1833.1961589288699,3,61
1043000807,22.0,6,1,6,2011,1040008,0,0,0,0.811501383781433,32.5159187316895,0.7431,5.9563,53,0,1,0,0,31,0,1,0,0,0,0,1,1,1,0,0,650.0,0.0,0.0,0.0,899.429764004082,0.0552101380113627,0.0224695678448138,0.0224695678448138,1833.1961589288699,3,61
1043000808,64.0,7,1,6,2011,1040008,0,0,0,0.811501383781433,32.5159187316895,0.0763,6.093999999999999,60,0,1,0,0,52,0,1,1,1,0,0,1,2,0,1,1,650.0,0.0,0.0,0.0,899.429764004082,0.0552101380113627,0.0224695678448138,0.0224695678448138,1833.1961589288699,3,61
1043000809,76.0,6,1,12,2010,1040008,0,0,0,0.811501383781433,32.5159187316895,0.3323,5.6977,60,0,1,0,0,51,0,1,0,1,0,0,1,1,1,1,1,900.0,1.0,1.0,0.0,1007.7378345418699,1.0,1.0,0.329563717649738,460.210847391145,3,9
1043000810,44.0,6,1,12,2010,1040008,0,0,0,0.811501383781433,32.5159187316895,0.2017,5.528,60,0,1,0,0,61,0,1,1,1,0,0,1,1,0,1,1,900.0,1.0,1.0,0.0,1007.7378345418699,1.0,1.0,0.329563717649738,460.210847391145,3,9
1043000811,71.0,6,1,12,2010,1040008,0,0,0,0.811501383781433,32.5159187316895,0.2311,5.5976,60,0,1,0,0,29,0,1,0,0,0,0,1,2,0,1,1,900.0,1.0,1.0,0.0,1007.7378345418699,1.0,1.0,0.329563717649738,460.210847391145,3,9
1051000104,61.0,5,0,4,2011,1050001,0,0,0,-0.34314712882041903,31.725313186645497,0.2746,1.632,31,0,1,0,0,50,0,1,1,0,0,0,1,2,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1800.35062655656,3,66
1051000105,58.0,6,0,4,2011,1050001,0,0,0,-0.34314712882041903,31.725313186645497,0.3736,1.3704,33,0,1,0,0,37,0,1,1,0,0,0,1,2,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1800.35062655656,3,66
1051000106,48.0,6,0,4,2011,1050001,0,0,0,-0.34314712882041903,31.725313186645497,1.2474,1.4494,33,0,1,0,0,31,0,1,1,0,0,0,1,1,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1800.35062655656,3,66
1051000109,49.0,5,0,4,2011,1050001,0,0,0,-0.34314712882041903,31.725313186645497,0.2964,1.2801,28,0,1,0,0,50,0,1,1,0,0,1,1,6,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1800.35062655656,3,66
1051000110,65.0,6,0,4,2011,1050001,0,0,0,-0.34314712882041903,31.725313186645497,0.4001,1.3895,28,0,1,0,0,46,0,0,1,0,0,1,1,3,0,1,1,750.0,0.0,0.0,0.0,1033.96660603188,0.0205466463526634,0.0,0.0,1800.35062655656,3,66
1051000301,29.0,5,0,2,2011,1050003,0,0,0,-0.142147570848465,31.8796768188477,0.325,25.6177,49,1,0,0,0,50,0,0,0,0,0,0,0,0,1,1,1,500.0,1.0,1.0,0.0,747.284996510649,1.0,1.0,0.0,1821.65767899994,3,73
1051000305,45.0,6,0,2,2011,1050003,0,0,0,-0.142147570848465,31.8796768188477,0.1927,26.7307,39,1,0,0,0,53,0,1,1,0,0,0,1,2,0,1,1,500.0,1.0,1.0,0.0,747.284996510649,1.0,1.0,0.0,1821.65767899994,3,73
1051000308,39.0,5,0,2,2011,1050003,0,0,0,-0.142147570848465,31.8796768188477,0.122,27.0162,33,1,0,0,0,70,0,1,0,1,0,0,1,4,0,1,1,500.0,1.0,1.0,0.0,747.284996510649,1.0,1.0,0.0,1821.65767899994,3,73
1051000309,74.0,7,0,2,2011,1050003,0,0,0,-0.142147570848465,31.8796768188477,0.2571,26.590999999999998,39,1,0,0,0,40,0,1,0,0,0,0,1,2,0,1,1,500.0,1.0,1.0,0.0,747.284996510649,1.0,1.0,0.0,1821.65767899994,3,73
1053000402,35.5,5,1,5,2011,1050004,0,0,0,-0.0795709863305092,31.6357078552246,6.1722,27.7493,41,0,1,0,0,52,0,1,0,0,0,0,1,1,1,1,1,975.0,0.0,0.0,0.0,1104.15618323881,0.0327405701665489,0.0224695678448138,0.0,1799.5416887046201,3,97
1053000403,18.5,3,1,5,2011,1050004,0,0,0,-0.0795709863305092,31.6357078552246,6.2486,28.0749,41,0,1,0,0,81,0,1,0,0,0,0,0,0,1,1,1,975.0,0.0,0.0,0.0,1104.15618323881,0.0327405701665489,0.0224695678448138,0.0,1799.5416887046201,3,97
1053000404,32.0,4,1,11,2010,1050004,0,0,0,-0.0795709863305092,31.6357078552246,6.7555,29.2763,4,0,1,0,0,76,0,0,0,0,0,0,0,0,1,1,1,775.0,1.0,1.0,0.0,780.271172761366,1.0,1.0,0.0,469.368664444141,3,19
1053000407,35.0,2,1,11,2010,1050004,0,0,0,-0.0795709863305092,31.6357078552246,6.7556,29.2486,4,0,1,0,0,80,0,1,0,0,0,0,1,1,1,1,1,775.0,1.0,1.0,0.0,780.271172761366,1.0,1.0,0.0,469.368664444141,3,19
