"FNID","weights","X2006.01.01","X2006.02.01","X2006.03.01","X2006.04.01","X2006.05.01","X2006.06.01","X2006.07.01","X2006.08.01","X2006.09.01","X2006.10.01","X2006.11.01","X2006.12.01","X2007.01.01","X2007.02.01","X2007.03.01","X2007.04.01","X2007.05.01","X2007.06.01","X2007.07.01","X2007.08.01","X2007.09.01","X2007.10.01","X2007.11.01","X2007.12.01","X2008.01.01","X2008.02.01","X2008.03.01","X2008.04.01","X2008.05.01","X2008.06.01","X2008.07.01","X2008.08.01","X2008.09.01","X2008.10.01","X2008.11.01","X2008.12.01","X2009.01.01","X2009.02.01","X2009.03.01","X2009.04.01","X2009.05.01","X2009.06.01","X2009.07.01","X2009.08.01","X2009.09.01","X2009.10.01","X2009.11.01","X2009.12.01","X2010.01.01","X2010.02.01","X2010.03.01","X2010.04.01","X2010.05.01","X2010.06.01","X2010.07.01","X2010.08.01","X2010.09.01","X2010.10.01","X2010.11.01","X2010.12.01","X2011.01.01","X2011.02.01","X2011.03.01","X2011.04.01","X2011.05.01","X2011.06.01","X2011.07.01","X2011.08.01","X2011.09.01","X2011.10.01","X2011.11.01","X2011.12.01","X2012.01.01","X2012.02.01","X2012.03.01","X2012.04.01","X2012.05.01","X2012.06.01","X2012.07.01","X2012.08.01","X2012.09.01","X2012.10.01","X2012.11.01","X2012.12.01","X2013.01.01","X2013.02.01","X2013.03.01","X2013.04.01","X2013.05.01","X2013.06.01","X2013.07.01","X2013.08.01","X2013.09.01","X2013.10.01","X2013.11.01","X2013.12.01","X2014.01.01","X2014.02.01","X2014.03.01","X2014.04.01","X2014.05.01","X2014.06.01","X2014.07.01","X2014.08.01","X2014.09.01","X2014.11.01","X2014.12.01","X2015.01.01","X2015.02.01","X2015.03.01","X2015.04.01","X2015.05.01","X2015.06.01","X2015.07.01","X2015.08.01","X2015.09.01","X2015.10.01","X2015.11.01","X2015.12.01","X2016.01.01","X2016.02.01","X2016.03.01","X2016.04.01","X2016.05.01","X2016.06.01","X2016.07.01","X2016.08.01","X2016.09.01","X2016.10.01","X2016.11.01","X2016.12.01"
"TZ2009L162",1,48250,54000,50454.55,48437.5,52208.33,52729.17,46295.45,44750,46545.45,50406.25,56500,61375,60300,48700,44000,44400,41300,41100,41200,43100,44500,47200,59700,72500,94200,92900,99500,89700,76660,75400,75272.73,85000,91250,95500,96591,1e+05,110000,120000,120000,89350,90375,92916.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123333,116111,135666.6,125000,100600,104167,115682,121136,119222,125000,149154,NA,160615,164000,147889,110682,114077,127950,112692,129500,132500,136500,147500,149722.22,160450,148318.18,126666.75,114583.25,113083.4,109166.7,109791.8,112638.83,110000,109375,119583.5,129375,132708.2,132708,135000,135100,134653.9,132500,125000,115000,116538,118571,123462,127273,125000,122500,122500,122500,122500,117024,113259,127500,133500,142500,142500,143182,172000,157000,152500,137500,135192,135000,135000,135000,135000,135000,136400
"TZ2009L163",1,48265.3531222878,54556.3274836101,51287.8094837739,48614.2875194613,51999.7073968502,52250.2856913978,45960.7176657952,44745.6231474262,46598.6527205923,50427.5864247626,56326.0573371737,62657.2175262081,59958.6172037988,48742.2664414344,44035.763911983,44139.8988219419,41313.0050589029,41252.8094421091,41349.5581773834,43210.5430006747,44542.2664414344,47154.4822938398,59407.3861746847,71905.0185551921,93500.9780839689,92438.3204089469,98518.1180528308,88555.5548165445,75955.7760604077,74980.5868503813,75860.4699028842,85162.5632362863,91371.9224272147,95613.7942654004,96450.6103891431,100812.816181431,110650.252945145,120325.126472573,120325.126472573,88579.4502600029,89480.3215245453,92260.9981719364,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121832.021126721,116201.320134081,135265.615018847,122398.988219419,98623.4261226422,101999.4793453,115204.649312969,120379.138084498,118777.682162582,124905.160607951,148606.291944304,NA,159832.192991987,162463.159676797,146584.885205864,110757.364316342,114094.491804224,127489.94604131,112475.173155441,129787.193967018,132581.281618143,136093.591909284,147283.238180736,149568.688126869,160240.293425191,148210.297184124,125643.950886257,114637.440454816,112972.310786851,109338.288747165,110448.822078304,113013.630595558,110298.036934878,109720.446877108,119597.041517583,129124.386012412,132132.459539839,132132.266042368,135000,134771.622262702,134315.017426373,132378.077572785,125000,115325.126472573,117038.207078053,119755.403226935,124449.864274265,128337.041406788,126137.942654004,123339.899216597,123187.187312429,123231.534563288,123376.0207677,118288.807003602,114887.03829876,128678.583463076,134271.265018237,142906.408090716,143394.097799575,144053.924174145,172471.43338523,157780.303534174,152563.204586268,137906.408090716,135348.320808013,135162.563236286,135292.613825315,135487.689708859,135829.07250506,136110.859618839,137329.861711558
"TZ2009L164",1,52541.0100618845,54274.8194608558,46816.9994703968,54945.3919725254,55315.3235868831,52414.2720013294,48729.3915209886,48347.9120092586,51134.6911392815,56693.713373456,60715.4345422036,64398.0207872376,59628.2176028361,50580.990712059,40473.1424148894,40805.964175173,40090.7916851049,41637.4259177311,43148.1689517754,45249.7036709245,50378.0959751843,54320.8934099375,61211.5103936188,69678.5139319116,85466.8288368691,84469.1309155928,84586.4307829611,76297.9411765799,68376.9230429689,69256.9228171664,69959.5425604148,82480.8160106353,97547.9599734117,100370.422379438,92823.6443167048,84884.8960638119,94884.8960638119,91785.1393191155,101525.984077992,74083.74502445,74798.0456657617,76793.892468066,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118728.603449839,132532.384807473,115932.99208331,126007.673595746,104457.038633317,109485.165347148,107959.861344601,114876.331623227,115519.80720923,121081.157386144,137940.272335341,NA,143161.757430483,142244.662959045,123686.023794978,97124.0876604378,109348.659597562,123810.140977477,104152.638058451,117038.436532609,119904.080053177,128102.720035451,141286.012826234,129307.498628649,149382.385006724,154089.402113619,114420.744709299,102897.091364536,100067.548876709,109516.698628922,112478.828821296,112592.198224901,113218.912534251,116862.619420549,124761.766662939,131264.387992024,133477.99544891,133477.86262715,133950.340004431,127340.913312757,126825.015121691,125922.17547993,120717.38721808,113530.476006204,115246.162450254,118811.162206986,127595.812980948,144143.807231176,137245.921317901,121965.597103056,115705.928726283,117741.429389689,116435.148518404,111473.733834632,114011.732176022,121517.105970858,132114.448805849,137368.254268065,141660.272003545,138754.282220293,189466.342326262,156328.217602836,135203.954511419,126023.60541805,125554.609730286,127289.617536551,125903.058668805,125152.341839974,128366.148828006,141870.654466994,150685.116784492
"TZ2009L165",1,48328.0531478684,54004.9989451681,50388.383231507,48555.8780618357,52264.8459779086,52723.442029266,46339.7232118315,44815.4457468116,46628.9279485674,50520.6184823219,56576.6784348923,61429.9885190462,60287.7803291008,48734.2150785177,43935.8467277794,44334.6247606895,41278.0045923815,41109.7757367193,41235.4370456076,43139.1029468773,44606.9221203677,47329.5285115311,59727.4942595231,72448.6773822235,94041.1442783108,92746.6431302155,99228.7233060385,89456.2175655616,76509.3314578133,75288.2578915445,75176.0835230881,84954.1762341281,91364.5594146797,95588.5926140189,96522.4720855975,99725.0574047688,109725.057404769,119486.773822235,119663.959050273,89072.3079788164,90091.6563810256,92623.39789842,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123249.246375657,116409.703745295,135307.647167337,125018.329506349,100670.159240468,104263.737024673,115541.534883014,121022.137106562,119154.657393675,124928.71654981,148950.023143516,NA,160297.526840204,163604.272067766,147448.749696845,110435.382601913,113990.991846376,127874.696278084,112536.669653365,129273.32510482,132270.881170641,136347.25411376,147386.968044183,149350.877765209,160248.680921936,148423.158092924,126443.99609172,114370.679659956,112846.642654362,109173.066448538,109840.676850646,112637.981771545,110058.55177508,109511.199229875,119677.692278208,129409.367824404,132722.202520883,132722.00374285,134980.90676422,134958.862801115,134511.493177308,132380.349870424,124922.099598018,114973.269469908,116514.501572861,118575.368532346,123537.193744878,127579.878705126,125222.752380821,122490.2792518,122376.416358361,122413.441961186,122389.680811122,116923.041079031,113272.692141242,127391.171610972,133474.79692877,142406.653934001,142484.725411376,143101.460149104,172317.711443378,156987.780329101,152185.386243195,137291.245252194,135016.696601281,134859.748727255,134834.527326519,134820.871844289,134879.330749871,135124.976684121,136659.845191835
"TZ2009L166",1,53129.1906869208,54312.4897249491,46318.3903519731,55837.4467365238,55741.207796792,52371.108061136,49063.0186214778,48841.0877659945,51763.7511234847,57555.5533793189,61293.2558215935,64812.3946130949,59536.1345304234,50838.8233148146,39989.7062847226,40313.3197377649,39925.042154762,41711.0923756613,43415.2098617723,45544.3695026453,51183.8228587957,55296.9739775124,61418.6973065475,69291.7650277781,84269.7488955036,83313.4883568131,82542.1865753985,74460.8838819459,67241.53876012,68414.8742260572,69231.249253226,82135.5044890876,98411.2387772811,101038.024654431,92307.2424466142,82813.0269345255,92813.0269345255,87917.6502777809,98993.6995866422,71991.1572038707,72662.8694241915,74583.8987301605,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118097.466071522,134783.309471066,113228.051831186,126145.798204365,104985.733593574,110214.140989904,106901.366427216,114018.301554485,115012.337397163,120543.990783225,136403.175649092,NA,140769.393167664,139262.598700495,120368.454862093,95265.6670930041,108700.532892385,123242.679043734,102982.124083476,115330.295539353,118177.522445438,126951.681630292,140434.244406416,126509.196270237,147865.316388725,154880.479501241,112742.150871904,101295.237257612,98283.4301404055,109564.673909649,112847.147298486,112585.806278429,113660.137784023,117888.968137354,125471.566005864,131523.371633184,133583.513441588,133583.389828135,133806.460203786,126277.35382639,125751.888204101,125020.534868093,120130.357631449,113329.044285301,115069.086702004,118844.081905374,128162.44616704,146456.335470213,138924.503644913,121892.345018952,114774.646573437,117089.158946254,115603.822540662,110712.943490358,114114.911258661,120697.01412795,131924.527468998,136664.831677904,141545.168163029,138147.36269002,191860.502208993,156236.134530423,132833.137687545,124450.504250487,124233.585973453,126232.734072934,124656.115743728,123802.496081476,127456.828487931,142812.434090095,152643.217277813
"TZ2009L167",1,50867.3917234492,57919.6031114353,57761.6182075714,60679.7638281429,58942.1718712256,47458.6891111472,46012.5145078179,46761.7173203645,47875.7807615557,49960.1033590327,53373.4043401011,56770.7666652174,56359.6328669767,45502.0208775463,40802.0208775463,44171.5729198247,42042.3880105696,41271.3203101314,39029.942738335,41272.5833585979,44214.4661497809,45772.3307489046,53646.6823753556,65475.8672846107,88946.177155969,83477.3829427705,70489.7608177418,65144.0888811594,58066.0356737337,62988.7972140365,65281.9291342195,82144.6614978092,106240.527136502,107733.983346487,90185.9046718857,88293.1121410178,92867.9689868554,85735.9379737108,82880.59947152,68191.9416987664,68638.7356520728,72358.2327842264,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117574.924376482,104848.402811959,102373.353064456,113990.956870953,111678.7133885,73233.9758703665,90475.0717026599,95178.6887442842,97180.4999661886,101181.908350125,115790.511737302,NA,127537.045587521,118138.695113213,99760.5563424733,83530.0151149675,91629.4708311771,98796.9938926322,89234.252069102,98491.0238662082,103232.780352545,107946.614978092,123372.389656488,147560.888652798,118219.543552599,102165.527793803,103467.1246697,84911.5716537093,87337.7264340665,109642.570714775,90637.1614054435,93904.6685532761,95080.8563260532,96740.1271278058,104949.747409347,118786.548232326,130566.696123357,130209.578810583,118906.170066252,126048.576948055,129580.134801917,127265.307923934,102157.291982474,103816.78122232,104128.698869479,114900.176821584,122363.265744357,134281.142819777,129521.142984369,130114.045649942,117697.891707016,109294.059427368,122658.756820722,136426.596190087,146613.922247192,146059.70026424,145777.95555942,155824.722654323,157918.82791183,168014.878953553,186276.692510954,154022.453009915,139333.463098698,131503.789145399,128182.143977122,123007.578290799,121258.968992057,122150.976740142,131034.505888157,151497.574797958,149877.19773034
"TZ2009L168",1,52833.33,60863.64,63250,69875,64000,43500,45800,48272.73,48875,49625,51025,53312.5,53400,43100,38400,44000,42600,41400,37400,39900,44000,44700,49100,60200,85000,76400,48700,46700,44100,53666.67,57777.78,80000,117500,116923,85375,79500,80000,60000,55000,52300,52312.5,56916.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113250,96389,77366.6,105722,120000,50000,71542,75682,80625,83292,90731,NA,102692,83692,63611,63136,74769,76900,71615,75200,81250,86500,105250,145937.5,86500,67500,86041.75,62625,68000,110000,76250,79833.33,83875,87250,93958.25,110833.5,128958.2,128333,106818,119250,125769.2,123333.5,85000,95417,94808,112143,121538,139545,132917,135833,114091,99375,122778,151000,171667,160000,155000,165833,169500,186667,197000,151786,129444,127000,122917,114000,110938,112500,128056,163889,160000
"TZ2009L169",1,52833.33,60863.64,63250,69875,64000,43500,45800,48272.73,48875,49625,51025,53312.5,53400,43100,38400,44000,42600,41400,37400,39900,44000,44700,49100,60200,85000,76400,48700,46700,44100,53666.67,57777.78,80000,117500,116923,85375,79500,80000,60000,55000,52300,52312.5,56916.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113250,96389,77366.6,105722,120000,50000,71542,75682,80625,83292,90731,NA,102692,83692,63611,63136,74769,76900,71615,75200,81250,86500,105250,145937.5,86500,67500,86041.75,62625,68000,110000,76250,79833.33,83875,87250,93958.25,110833.5,128958.2,128333,106818,119250,125769.2,123333.5,85000,95417,94808,112143,121538,139545,132917,135833,114091,99375,122778,151000,171667,160000,155000,165833,169500,186667,197000,151786,129444,127000,122917,114000,110938,112500,128056,163889,160000
"TZ2009L170",1,52665.9181216859,60612.9369381494,62782.6301360857,69091.9684178624,63569.2944598883,43837.1070128007,45818.0969328219,48144.0578672726,48789.9102636889,49653.5361363753,51224.9812437179,53606.9929273928,53652.0311564664,43304.547025538,38604.547025538,44014.6105018241,42552.5158690715,41389.0421236319,37538.7997673293,40016.8840145931,44018.2631272802,44791.3156364009,49487.1782983397,60649.2729310923,85336.0415419552,77002.6832002458,50555.5337316659,48270.6289460951,45289.2948484851,54460.5071440241,58416.8049972206,80182.6312728017,116541.185817791,116140.498048554,85784.6784711489,80248.7882184872,81095.7876368105,62191.5752736211,57374.2065464229,53653.297731461,53702.7805642034,58231.6151641727,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113618.294224732,97109.3707924392,79496.0806408685,106426.153135414,119291.390661529,51978.5176307706,73154.2688762939,77342.2643747862,82034.8038472659,84815.4370252032,92864.9733701794,NA,104807.710242899,86625.3504512327,66689.3596818374,64872.6772993265,76204.7740142583,78764.665295306,73115.3889585756,77183.3756226271,83121.970546218,88326.3127280176,106793.234255175,146075.74164616,89201.116524738,70451.9854157844,87525.6290915143,64522.8402660104,69646.7277448462,109969.562672075,77475.1563252124,81031.5920439796,84829.2484003892,88058.1433821478,94894.2444046726,111510.751548931,129095.173454601,128492.802363701,107847.38290602,119828.941134782,126093.724813892,123668.317912427,86461.0501824141,96132.2936430553,95601.7155115964,112377.790764314,121608.276513774,139096.749804035,132627.821642646,135345.995447947,114398.149274598,100219.669636708,122767.845701232,149758.983975057,169533.574523639,158812.896726788,154214.685526952,164980.732902343,168513.79112687,185078.655820443,196086.843635991,151976.447891278,130286.149325143,127383.525672884,123365.359774728,114767.051345767,111816.894737231,113321.840727608,128309.638311667,162833.793032006,159137.980392376
"TZ2009L171",1,49440.0030885365,67066.4325753541,70500.041508192,56224.5817492399,50020.0941022033,40854.7653427703,39119.6255187233,45322.3528517399,48110.8501089502,50710.2177558873,51786.2288994402,86982.3978464625,51774.5264873905,48537.2087339331,43699.6275271019,38821.2467902899,41820.5534571643,44389.7870628798,43647.0708607275,44834.8410244334,45299.8966738251,45765.0256992934,51507.9648763499,57589.5427787352,77673.4067270174,80017.1556859225,69136.1108377999,57368.9269280313,55613.8534721647,62423.577907487,84405.8053936723,87495.7184650035,98784.6590834115,101951.526754116,91503.4633261166,113328.022860216,118095.250448461,115553.319872242,114609.508166466,66052.9822506992,64260.5314487167,72248.4517365767,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89671.8393412855,114299.232070621,116177.672810194,66328.5568547286,62441.4299779332,48081.6786875634,97250.1938679269,96542.2319760098,102535.416055653,115120.478373462,126537.472691292,NA,133118.605328888,116324.243577981,104387.888476083,103301.671914604,107027.223340244,108579.812100715,100350.563970578,125326.685246778,124545.695101181,118463.057515285,134938.521556471,145759.363759571,142054.03095126,130780.155090874,97357.7879150697,105922.056470097,102222.914531255,112954.488544746,117361.714024868,114376.457714015,111374.480871219,112507.634814847,115032.930680536,120572.545758988,119818.763586626,119700.724704611,129680.299701561,125160.265947713,125806.689842926,128190.062371715,117449.506353788,118182.527414716,123019.628662185,142417.364589323,144000.158197413,152102.592230481,150571.142650386,142787.444874975,135452.279411146,133612.756629294,141087.41611514,150198.309843829,158730.437576526,158571.369825702,153876.897277087,155503.217133126,166513.999150483,169838.594429134,186693.696024144,172525.53797296,149485.184792723,144116.820844819,136182.394474541,134475.521006519,136649.154854525,141071.437836346,151230.838173995,163956.840742643,160528.903828126
"TZ2009L172",1,48722.22,71111.11,76083.33,53875,45791.67,38000,36000,44615.38,48181.82,51062.5,51150,100812.5,49800,50000,45100,36400,41700,45800,45800,46500,45800,45800,50700,54200,72700,78700,69300,54500,55000,62500,93350,90000,95000,99000,92273,125000,130000,130000,130000,65650,62857.14,72750,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77167,118889,123333.4,45000,39806,37500,101000,97857,105556,122083,132308,NA,136538,116731,107778,113000,114615,113800,106023,138333.3,135000,124000,140833,145000,154000,145000,95208.25,116250,109666.6,114444.3,130000,124166.67,119166.8,120000,120000,121666.8,115000,115000,135000,125000,124230.8,128750,125000,125000,131923,155000,153846,160000,160000,148333,143636,145000,149444,155926,163333,163750,157222,155000,170000,170000,186500,181000,154444,150000,140000,140000,144000,150000,160500,169167,165000
"TZ2009L173",1,48250,54000,50454.55,48437.5,52208.33,52729.17,46295.45,44750,46545.45,50406.25,56500,61375,60300,48700,44000,44400,41300,41100,41200,43100,44500,47200,59700,72500,94200,92900,99500,89700,76660,75400,75272.73,85000,91250,95500,96591,1e+05,110000,120000,120000,89350,90375,92916.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123333,116111,135666.6,125000,100600,104167,115682,121136,119222,125000,149154,NA,160615,164000,147889,110682,114077,127950,112692,129500,132500,136500,147500,149722.22,160450,148318.18,126666.75,114583.25,113083.4,109166.7,109791.8,112638.83,110000,109375,119583.5,129375,132708.2,132708,135000,135100,134653.9,132500,125000,115000,116538,118571,123462,127273,125000,122500,122500,122500,122500,117024,113259,127500,133500,142500,142500,143182,172000,157000,152500,137500,135192,135000,135000,135000,135000,135000,136400
"TZ2009L174",1,48440.2938655,60895.3861863029,60782.3624904694,50628.6882039226,49622.5626987436,46793.6511848146,42146.6189941931,44695.7512172851,47204.8697041384,50670.7037487493,54344.0722959106,77267.4109962661,56068.7400200116,49223.8702832367,44443.2748550464,41176.1828723898,41461.1908563805,42993.992562471,43053.6948483759,44470.1222792344,45023.8702832367,46635.8320026682,56073.2057314385,65125.5183205916,85535.9914695475,87177.7245984918,87330.0903432713,75515.2046385149,67931.5151269952,70201.5948817285,82557.4565808044,87014.8857047564,92761.1642785673,96910.4199933295,94850.9447053724,110074.428523782,118059.542819026,124029.771409513,124029.771409513,79799.4417594546,79285.9314521024,84789.962980892,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104729.157310843,117230.470497563,130696.60232522,92761.8287238975,76101.4076930078,77301.7229442009,109765.489616553,111755.095135795,113714.91439176,123824.515679845,142365.447083535,NA,150912.519377316,144951.673524374,131725.183899303,111616.101012725,114293.801701832,122247.873455539,110004.545446996,133059.617979165,133507.442852378,131462.785738109,144813.351401278,147819.273285457,157850.797440864,146981.029310438,113989.693611384,115254.912149681,111706.507704798,111293.452159084,117935.242659772,117284.286004544,113694.010855672,113656.632122607,119751.339979206,126268.771602119,125572.200192607,125572.080788035,135000,131029.930876392,130453.628962151,130988.835721433,125000,119029.771409513,122737.803313535,133251.054267714,135706.057450664,140461.232891913,139104.199933295,132910.108482194,131017.324851146,131566.985671404,133357.816085791,132700.616737287,133437.677355994,142107.921359484,143059.423737646,147537.214261891,153581.87137616,153989.040966031,177843.168543794,166671.451382831,153283.387562009,142537.214261891,137129.514093694,137014.885704756,138626.794268562,141044.657114269,145275.917094258,148768.519974882,147925.146231207
"TZ2009L175",1,48657.8188616289,68461.5464752856,72113.8653173652,53033.5051733871,46785.0581300739,40281.9260673856,37601.8854592132,44642.2746010088,47928.2909511929,50962.5068914017,51977.7904810034,94704.0593448772,51426.0313800248,49799.3097949005,44931.7423508615,37638.247771449,41637.0568707307,45075.0190993026,45091.3438763038,45976.7942946093,45601.9757708381,46027.5238872501,52095.3575968605,57034.9155678131,76032.2916576464,80896.7544295695,73971.4209889754,59950.7701719919,58357.5805083468,64503.4025464362,90554.1006981285,89202.6709792647,94421.92055468,98460.8725139707,92945.355714683,121134.253805122,126905.543060885,128445.021600391,128445.021600391,69321.2714336797,67119.1243704331,75874.0162281252,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84312.9574252787,118465.6898724,125247.879405649,57364.6528753722,49204.0591514918,47839.4494314942,103281.455040424,101465.92417492,107673.421809606,122541.753612535,134919.401195228,NA,140267.303884672,124051.634754205,113996.384618257,112654.872658727,114545.9117206,116001.456924954,107072.095685663,136973.277454097,134621.717805667,125944.497992516,141872.545533373,145728.353398847,154992.622661059,145511.333957043,100073.75807257,115988.886570232,110193.187792155,113626.141689284,126869.357862998,122378.89496095,117747.582468687,118363.916555272,119941.822435201,122863.923129392,117744.868302286,117744.837388716,135001.54998601,126565.785226413,125846.764548065,129333.116899853,125004.649958031,123458.971474484,129547.477500464,149364.597894255,149150.862574289,154942.726225449,154591.675293595,144344.311234981,140376.803887226,141530.231569739,145290.173796002,149921.715584654,155600.041269464,158149.447244291,153565.825606703,153079.956136768,165755.231957465,165860.086755101,184258.843698157,177288.785383804,154153.681191087,148074.325037592,139265.834213911,139236.340085376,142617.078560894,147689.4904324,156564.115316452,163889.178385497,160586.623701491
"TZ2009L176",1,61053.9165510404,67044.2275627045,71343.625173661,68708.5656740139,65577.4617872432,53520.2280825619,52172.0640893872,54526.0284128492,54807.1517150153,60489.5025791852,60876.3710503287,62401.1643063207,65130.9966499178,57070.5505558112,54023.5546292087,57277.3552992251,52997.9288487908,50144.9247753933,50517.3871630899,52004.2556342334,53278.1518958441,55844.4468174219,58751.4108801596,65532.2712045081,101156.78174966,93783.2041266964,75201.3878864052,65949.4990482742,56897.4508908194,68597.0293726227,71323.9030970172,101329.084818032,117500,116923,95812.9208828246,101095.698378258,101329.084818032,91993.6272270485,89659.7628293026,77468.3200852782,77074.2344059344,79445.5158390467,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106684.90769301,113244.842504571,105920.912300141,139196.932167661,109335.457590984,45734.1830363935,98714.1876039323,99980.0934247025,105768.258410617,111308.286135606,114336.431395237,NA,126695.752054214,117203.191611852,107306.296385342,98789.6981818229,108526.5425415,111879.699101573,112442.600931557,112952.480127917,111244.025525358,119826.695028176,130222.625732073,151954.818750694,131024.464557643,122882.909676739,129255.275682014,108949.106089164,118123.349322376,126885.54325518,116353.051920289,116359.38775088,117135.041638119,118932.649170402,124952.076376203,142160.433358349,150842.800832118,150550.974427824,138286.398513405,143911.75432085,149764.420420286,145551.207814264,130324.305238319,131854.008821765,133671.725446937,148135.83063043,154762.315421049,161601.406610327,155800.975101267,155607.194534798,144387.898529774,144143.682578809,160992.254814228,172523.179489876,179665.406806762,176250.629722859,150667.529646337,148058.940394013,155502.788088166,181778.906986827,175670.915181968,164164.334374145,154846.406791156,149780.529039899,150689.068114439,149192.989949753,143279.824536703,145826.695028176,169084.627555967,181367.118554137,205070.489128984
"TZ2009L177",1,63064.8359028713,59818.4538044473,57755.7053673767,69896.949562814,64959.2974893787,52296.6887424154,57024.3519040101,54602.7268411292,59374.7197950457,68777.1055154925,70115.9431356243,71668.5782463714,64682.3580675275,57907.0646544695,47519.4890894916,48624.9032813256,48670.0138336309,52445.1299310898,52658.2582878483,59140.4397591355,68262.4375097454,73701.9644191809,74892.1507579664,78750.1450784562,88771.5447779881,88219.775464651,64960.6587803979,64941.1581566166,64425.658894504,72717.3773873752,74250.2643156118,71208.8635874686,101451.7003877,103955.091565233,93909.829811502,78957.9676748943,86608.6303647161,74853.2147102343,86340.7454895364,68194.8058387667,66539.363727999,69570.298995554,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131768.817302731,135232.002209096,103352.592261284,113261.061716914,73498.7748192033,80936.0486802587,103673.082230388,114850.886325991,117397.307227832,123197.005137157,133789.867120536,NA,121081.452190701,112342.812547163,101947.111941037,108336.122975135,122576.613465786,128814.355720759,111865.019031191,114482.514811364,124146.838341876,137293.622222367,133064.880791156,125289.784528961,176140.974604252,129058.304742521,109654.926041254,110290.993842817,110655.259677057,121784.491788804,124183.758143288,113745.30831571,116678.615917112,122457.541289272,140625.992080808,138758.028276781,138764.407997909,138793.166717578,141630.280320818,126661.777486573,126106.008457078,120027.148403572,119005.701487963,118841.291905254,119231.980162431,130347.560929092,139935.421780786,157911.945135699,150890.449690619,134104.006152472,126416.458015695,135639.122625485,137692.707644573,131179.517775915,134244.165551995,134192.758049646,144887.022743529,150265.366847929,155689.787169688,149306.178803451,190251.17091129,158681.346122424,131597.69687282,127325.860455992,129889.40615304,128056.888361021,127237.504881257,135081.465187034,139384.139478095,156875.891120463,174532.548462086
