"FNID","weights","X2008.01.01","X2008.01.08","X2008.01.15","X2008.01.22","X2008.01.29","X2008.02.05","X2008.02.12","X2008.02.19","X2008.02.26","X2008.03.04","X2008.03.11","X2008.03.18","X2008.03.25","X2008.04.01","X2008.04.08","X2008.04.15","X2008.04.22","X2008.04.29","X2008.05.06","X2008.05.13","X2008.05.20","X2008.05.25","X2008.06.03","X2008.06.10","X2008.06.17","X2008.06.24","X2008.07.01","X2008.07.08","X2008.07.15","X2008.07.22","X2008.07.29","X2008.08.05","X2008.08.12","X2008.08.19","X2008.08.26","X2008.09.02","X2008.09.09","X2008.09.16","X2008.09.23","X2008.09.30","X2008.10.07","X2008.10.14","X2008.10.21","X2008.10.28","X2008.11.04","X2008.11.11","X2008.11.18","X2008.11.25","X2008.12.02","X2008.12.09","X2008.12.16","X2008.12.23","X2008.12.30","X2009.01.06","X2009.01.13","X2009.01.20","X2009.01.27","X2009.02.03","X2009.02.10","X2009.02.17","X2009.02.24","X2009.03.03","X2009.03.10","X2009.03.17","X2009.03.24","X2009.03.31","X2009.04.07","X2009.04.14","X2009.04.21","X2009.04.26","X2009.05.05","X2009.05.12","X2009.05.19","X2009.05.26","X2009.06.03","X2009.06.10","X2009.06.17","X2009.06.24","X2009.06.30","X2009.07.07","X2009.07.14","X2009.07.21","X2009.07.28","X2009.08.04","X2009.08.11","X2009.08.18","X2009.08.25","X2009.09.01","X2009.09.08","X2009.09.15","X2009.09.22","X2009.09.29","X2009.10.06","X2009.10.13","X2009.10.20","X2009.10.27","X2009.11.03","X2009.11.10","X2009.11.17","X2009.11.24","X2009.12.01","X2009.12.08","X2009.12.13","X2009.12.20","X2009.12.27","X2010.01.05","X2010.01.12","X2010.01.19","X2010.01.26","X2010.02.02","X2010.02.09","X2010.02.16","X2010.02.23","X2010.03.02","X2010.03.09","X2010.03.16","X2010.03.23","X2010.03.30","X2010.04.06","X2010.04.13","X2010.04.20","X2010.04.25","X2010.05.04","X2010.05.11","X2010.05.18","X2010.05.25","X2010.06.01","X2010.06.08","X2010.06.15","X2010.06.22","X2010.06.29","X2010.07.06","X2010.07.13","X2010.07.20","X2010.07.27","X2010.08.03","X2010.08.10","X2010.08.17","X2010.08.22","X2010.08.29","X2010.09.05","X2010.09.12","X2010.09.19","X2010.09.26","X2010.10.03","X2010.10.10","X2010.10.17","X2010.10.24","X2010.10.31","X2010.11.07","X2010.11.14","X2010.11.21","X2010.11.28","X2010.12.05","X2010.12.12","X2010.12.26","X2011.01.02","X2011.01.09","X2011.01.16","X2011.01.23","X2011.01.30","X2011.02.06","X2011.02.13","X2011.02.20","X2011.02.27","X2011.03.06","X2011.03.13","X2011.03.20","X2011.03.27","X2011.04.03","X2011.04.10","X2011.04.17","X2011.04.24","X2015.11.29","X2015.12.06","X2015.12.13","X2015.12.20","X2015.12.27","X2015.11.01","X2015.11.08","X2015.11.15","X2015.11.22","X2016.04.03","X2016.04.10","X2016.04.17","X2016.04.24","X2016.01.31","X2016.02.07","X2016.02.14","X2016.02.21","X2016.01.03","X2016.01.10","X2016.01.17","X2016.01.24","X2016.07.03","X2016.07.10","X2016.07.17","X2016.07.24","X2016.05.29","X2016.06.05","X2016.06.12","X2016.06.19","X2016.06.26","X2016.02.28","X2016.03.06","X2016.03.13","X2016.03.20","X2016.03.27","X2016.05.01","X2016.05.08","X2016.05.15","X2016.05.22","X2016.07.31","X2016.08.07","X2016.08.14","X2016.08.21","X2016.10.02","X2016.10.09","X2016.10.16","X2016.09.04","X2016.09.11","X2016.09.18","X2016.12.04","X2016.12.11","X2016.12.18","X2016.12.25","X2017.04.02","X2017.04.09","X2017.04.16","X2017.01.29","X2017.02.05","X2017.02.12","X2017.02.19","X2017.01.01","X2017.01.08","X2017.01.15","X2017.01.22","X2017.02.26","X2017.03.05","X2017.03.12","X2017.03.19","X2017.04.30","X2017.05.07","X2017.05.14","X2017.05.21"
"MW2012C3010508",0.999999999999999,NA,NA,119.526427627376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.579274692454,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.277522847174,NA,NA,154.275921347968,NA,136.410637092374,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.023241218642,NA,NA,75.6085079361078,158.401493791171,NA,144.603426383875,NA,NA,155.513091719048,NA,NA,NA,NA,160.157154050088,NA,NA,NA,NA,139.267289336266,NA,NA,NA,NA,192.359368216703,NA,NA,150.927391757173,166.222717585209,NA,NA,NA,150.417899323578,NA,NA,NA,NA,NA,171.563638261366,NA,NA,NA,NA,NA,149.435647447692,NA,NA,NA,NA,136.186307922566,NA,NA,NA,160.694454876645,58.3425414413385,130.610696424695,113.718983393566,NA,167.193837091881,NA,NA,165.256414989332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.960724182671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.831452569781,335.371569209154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.931905383796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3010509",1,NA,NA,NA,NA,NA,NA,184.116687610291,NA,190.770243626925,NA,254.454279786135,254.454279786135,254.454279786135,NA,NA,229.265817723164,229.265817723164,192.196005630489,NA,NA,153.810229697025,NA,NA,NA,NA,132.097675755244,177.722059869305,177.722059869305,187.227139893068,NA,223.959359809898,223.959359809898,163.126847657817,NA,NA,NA,NA,NA,168.354641670886,NA,162.17633965544,162.17633965544,162.17633965544,162.17633965544,162.651593656628,162.651593656628,162.651593656628,169.305149673262,NA,163.126847657817,NA,163.126847657817,NA,NA,153.107181682767,NA,NA,NA,NA,155.00819768752,158.445172355587,NA,NA,NA,158.334975695837,NA,NA,153.582435683956,156.909213692273,NA,NA,NA,NA,138.295643745739,NA,141.186499702966,139.265817723164,NA,150.691579726728,NA,143.087515707718,NA,165.583153428482,NA,157.566804928141,NA,164.272835544657,NA,NA,112.366620079541,NA,119.219579575724,NA,110.195001013137,110.221238313078,118.116895233692,111.042824673482,NA,142.380655722526,96.1053476967381,NA,142.992343683405,NA,NA,NA,NA,NA,NA,148.459973742724,NA,NA,NA,NA,NA,NA,197.903200488132,96.207314294243,NA,NA,NA,NA,NA,NA,148.451966928779,NA,210.210095483025,NA,NA,149.319233315873,NA,NA,NA,153.243615642459,NA,NA,NA,NA,105.487917779644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.905433857265,725.287124083217,259.414447076037,723.22452171806,NA,NA,NA,11,NA,NA,NA,253.015889530041,255.106515697767,774.707314201768,770.510821371276,761.205348028013,762.255659370638,750.925603982313,763.85251281463,764.337271895842,NA,NA,300.399204885999,NA,308.173377470435,NA,NA,NA,273.436734616093,NA,NA,NA,NA,NA,214.768103329421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.358069868397,NA,876.970996712427,NA,875.996726009991,876.785647651964,858.165195885412,857.666179184165,849.111607162778,380.692713419233,NA,NA,384.688943754224,890.221078265552,877.869226774673,NA,NA,NA,NA,NA,367.441976051106,715.685187649213,719.449199338623,705.695348544238,683.828911949572
"MW2012C3010517",1,NA,NA,153.565755781451,153.565755781451,NA,NA,NA,81.7128351558866,NA,NA,191.804138007376,185.397360862817,172.957763908655,158.870063030717,145.927117107563,171.012908341278,171.713148005248,171.479450119018,NA,NA,NA,NA,NA,NA,NA,189.552711512872,NA,190.325838425376,190.670367241465,193.361513534056,162.664196787438,198.172351164829,NA,NA,NA,NA,197.210110049187,NA,171.349517289724,NA,169.234369145619,NA,NA,91.6141631437118,172.21740625335,NA,196.288749042601,NA,197.668123701631,209.616288847607,NA,NA,NA,NA,218.208828607463,217.916823141313,223.598716941647,223.509889418039,225.945931595675,133.463824946824,NA,NA,NA,124.478307453569,219.540978814315,224.737629048076,158.595889829977,153.393185058856,181.5076838362,NA,193.354392225644,116.436827036463,194.239280724654,194.407045455237,196.404551095027,NA,189.456747896161,189.095006094413,189.895037743952,NA,188.039260216576,186.778819535312,157.762877559478,200.84976085081,200.808245726929,NA,NA,195.220474005948,NA,202.017012905821,202.325289924439,NA,96.1914657491668,180.090615968748,58.0091754480087,125.006507906543,107.477812905276,124.666417204975,194.296019861083,NA,187.623668809435,190.71188128934,NA,NA,NA,195.762931423193,NA,197.639902442757,NA,200.090998338409,201.851646341671,200.873963404214,NA,210.793287255593,211.246064528981,207.259919944205,205.917854407742,197.683280113505,197.313546189212,NA,NA,NA,NA,196.625133205592,197.008480960098,NA,193.966021859433,NA,NA,194.835664345897,196.339103540505,NA,NA,NA,108.65198466309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.309853234565,273.585780367233,NA,NA,NA,NA,NA,NA,439.406993971464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.844152318474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.477920926356,536.616206422072,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3010611",1,93.13,88.87,87.24,109.51,112.41,NA,12,19,111.27,89.42,121.33,88.41,88.41,198.46,198.46,195.43,93.3,93.3,165.5,165.5,170,NA,183.33,10,183.93,183.93,183.93,179.44,210,225.18,212.36,190.18,184.17,218.75,210.43,216.67,215.67,NA,23,30,194.35,196.34,214.13,160,174.46,189.12,150.38,25,175.4,12,175.2,198.48,NA,NA,185.93,195.26,195.11,164.38,175.15,196.74,210.21,251.46,195.5,157.89,165.12,180.73,188.57,175.4,170.14,NA,156.12,155.44,148.83,154.45,156.25,151.63,115.18,98.54,125.75,118.54,132.11,137.18,130.12,157.24,126.77,138.59,126.12,134.39,130.17,143.84,82.56,29,115.76,121.52,126.81,123.17,128.74,143.18,149.64,148.57,151.25,168.76,NA,NA,NA,183.17,195.36,175.43,NA,180.96,176.4,177.36,180.65,186.66,181.15,182.81,NA,NA,186.47,NA,NA,NA,140.68,145.62,125.17,234.78,128.67,125.68,120.67,118.36,110.42,NA,NA,NA,27,NA,NA,128.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.26,NA,13,12,NA,11,NA,698.22,11,729.45,733.13,758.28,808.16,705.22,710.22,711.07,715.21,708.01,NA,705.13,NA,NA,757.22,NA,750.17,NA,786.21,790.25,772.6,758.32,718.08,728.19,730.14,20,727.35,805.19,795.18,801.13,785.22,745.19,750.21,755.2,758.05,NA,785.48,783.16,780.95,785.9,783.45,NA,NA,NA,NA,NA,NA,NA,786.2,NA,NA,NA,786.2,792.48,781.22,786.06,NA,805.22,802.17,19,30,NA,14,985.45
"MW2012C3020103",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.078556992105,NA,NA,NA,NA,NA,NA,NA,130.677845166189,NA,NA,151.239394593347,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.363818877727,NA,NA,120.671923485455,173.988427283315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.032264549155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.674025612821,176.928547022996,146.598017226277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.3929472517126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.36686243602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.7143944295161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.966460504449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3020203",1,174.69202603467,174.69202603467,171.684675346097,164.963246557138,181.558925577674,184.963246557138,184.963246557138,186.554135071393,186.713524657887,179.300405210556,180.593566006642,180.593566006642,139.728779477532,153.714078100387,139.728779477532,149.825573660063,149.825573660063,150,NA,143.007350688572,NA,NA,NA,156.647575490943,120.601470137714,177.625523425226,183.64323215306,191.051454820007,123.386064327127,203.306967836436,127.596355291129,203.306967836436,208.569831541438,201.57718223001,NA,NA,224.058805508579,224.058805508579,NA,228.720199075867,NA,200,200,214.742033075382,219.460566305752,92.6044609344126,NA,240.51915374813,239.929713013169,231.706753442862,234.035305663567,NA,NA,NA,255.01325359785,255.01325359785,257.960457272651,260.357315771443,240.51915374813,NA,229.989860026941,222.997210715513,217.58999417746,203.604695554605,217.58999417746,198.1583834576,NA,123.057357729285,121.177763548927,NA,112.15571148321,NA,122.68745359459,122.681438893213,150.652036138924,NA,173.127224187852,97.3179280303182,174.73553352948,171.795792335351,166.204098308895,167.616648691475,NA,168.502941493601,168.502941493601,172.632033989011,99.4469662956103,181.960228170456,174.699630315659,178.895219902516,176.43248422095,174.068968753688,180.376338432595,178.043545170938,182.229601525613,188.676824190749,185.362483916407,183.301441956755,170.003273197272,175.095481467385,174.954068909762,183.614586521504,NA,NA,NA,206.765983761419,184.015417455667,182.670578864461,NA,194.928981312397,196.823171204883,191.489969060042,202.669579167193,202.131145170213,193.288364771808,NA,NA,143.817658492997,148.356309642549,NA,NA,NA,NA,NA,95.9960104196632,153.851071967871,NA,NA,NA,NA,NA,NA,NA,NA,116.631778873879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.295346976102,NA,NA,NA,NA,11,NA,NA,NA,NA,225.342128599924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,236.595746668661,NA,NA,NA,NA,NA,NA,NA,NA,233.943039777141,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.839219246342,NA,818.06536813446,870.510237970166,NA,NA,NA,490.344034583609,319.209341447239,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3020209",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.012459104766,237.00771229226,237.805176793272,NA,NA,234.85954810366,235.846885104913,214.958867649192,NA,NA,194.72289765358,NA,NA,NA,NA,184.812131910054,207.56903912585,208.850678502476,213.867609316013,NA,191.225644654591,233.59094627086,91.3897666119973,NA,NA,NA,NA,NA,204.404479340002,NA,201.177888701872,201.187382326884,201.182635514378,89.9410844356918,201.44178897694,NA,201.456029414458,204.960760765175,NA,219.235667836757,NA,91.3897666119973,NA,NA,208.978502681025,NA,NA,NA,NA,89.498293815817,225.638594970653,NA,NA,NA,225.580706599165,NA,NA,137.931038678087,224.831727086514,NA,NA,NA,NA,188.66139226688,NA,NA,187.224849719929,NA,193.369421101736,NA,189.351129638401,NA,203.541916165785,NA,204.224741690563,NA,NA,NA,NA,180.503971175888,NA,NA,NA,179.339444901227,67.3949080797238,66.7958321929083,63.5543715436712,NA,196.289894094259,NA,NA,196.625465686407,NA,NA,NA,NA,NA,NA,201.420173336277,NA,NA,NA,NA,NA,NA,227.441095501414,169.281020866153,NA,NA,NA,NA,NA,NA,201.472928956861,NA,NA,NA,NA,NA,NA,NA,NA,204.04228680425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.920885008423,NA,141.971447920868,NA,NA,NA,NA,11,NA,NA,NA,NA,145.404585803974,735.955611800647,734.192568998138,729.389672004011,729.955660682515,720.59555877599,728.796109671648,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.271493866237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798.197170054248,NA,805.285014209415,802.860855661146,NA,NA,NA,213.75077638562,NA,NA,NA,818.923442592622,813.474335353509,NA,NA,NA,NA,NA,NA,390.203285256304,NA,NA,NA
"MW2012C3020211",1,NA,NA,NA,NA,NA,NA,257.278258597653,258.96104832409,259.129645404433,NA,NA,270.16287266458,278.713607607233,280.305127509952,NA,283.512986517496,255.970143081053,282.742577041146,231.894345859363,236.82805755779,NA,NA,NA,NA,NA,168.202137315293,252.870251581209,245.913236209341,186.673283234537,291.254982510879,220.158893247069,279.624155061814,285.044619959054,297.66537278761,NA,297.66537278761,291.514758474585,291.514758474585,NA,296.43587868594,273.807295380653,273.918701773843,274.125599361197,290.467253108661,294.503450960566,294.385399116896,285.024079049107,291.707308503633,295.632381296033,287.124779979267,302.915840454038,NA,NA,268.969609881362,291.487024054199,291.581570153575,295.935856419533,298.500261844301,299.7058900226,299.593177643183,NA,281.369800290459,275.657495633178,279.523583010558,NA,NA,NA,219.542525493469,217.554352376223,NA,208.769072050562,NA,NA,NA,215.213612753469,249.669351061688,NA,192.040677057927,272.229265761202,NA,269.252060997318,192.93844593812,NA,283.68091458525,283.695458118077,290.627688082428,290.645867498463,291.756295547159,251.777317775379,251.755502476137,251.449219739081,NA,247.528594113597,245.930329047166,249.7180846935,249.590828781256,243.656339472736,262.568667010795,257.9992786045,220.916980206515,258.042909202984,257.979292796328,NA,NA,NA,261.264000661613,239.661764211628,239.62904896241,NA,262.357832844186,272.47677628304,285.07221467967,278.236812494423,278.040474801247,292.71077465758,NA,NA,277.4561563496,274.809495162825,NA,NA,NA,NA,NA,176.563951034974,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.13570776602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.86642877886,229.096921921253,NA,NA,NA,649.032653857237,325.802636757681,NA,NA,NA,NA,NA,NA,NA,NA,NA,877.808306465973,879.010741790376,NA,NA,NA,248.004999134814,NA,NA,NA,NA,NA,324.995165616038,NA,NA,NA,NA,NA,237.094229645662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.109329386718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3020213",1,NA,NA,NA,NA,NA,NA,204.633403912446,205.856298281309,205.978818889153,NA,NA,213.996737750221,182.584532002653,194.49140887679,NA,196.822581128915,176.807015540578,196.262719492285,NA,174.69561322657,NA,NA,NA,184.024100572415,NA,142.089850939843,203.618726788876,209.313326819937,166.263263127228,229.143084917565,172.101934513428,220.690886066324,224.629973579941,228.426403275871,NA,NA,240.08217470684,240.08217470684,NA,243.65838515097,NA,227.295004500448,227.445358338798,239.320945663652,242.25407720538,140.577869173125,NA,250.972410966976,253.824787196633,245.852330900439,259.117724900158,NA,NA,NA,272.222232647557,272.240737735354,275.394457339937,277.236889876767,261.987564478089,NA,NA,237.917582951204,233.761129122821,225.902240204258,NA,221.71573415131,NA,139.312375416044,137.867556927312,NA,131.388115968399,NA,142.113758527597,NA,168.236024831322,NA,NA,140.118362243366,199.628222907668,NA,197.152909654659,133.702224234912,NA,199.151312749773,199.151312749773,204.17579878551,147.919432380728,212.155852404141,206.574729558858,209.799822224907,207.906750793441,NA,208.04691793126,206.25373147109,209.471496071189,214.427388468018,211.879700165745,210.295405236299,200.073283732221,203.987594988351,203.878893078159,210.53611520525,NA,NA,NA,215.610031602964,198.12198063368,197.088221495011,NA,213.450496697427,220.689374648143,224.299496880803,225.183428952464,224.769542060321,202.93683317244,NA,NA,164.909373931938,168.398173356465,NA,NA,NA,NA,NA,125.836387336367,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.047341762664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.03905532243,NA,NA,NA,NA,239.769147889348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.368700647591,187.882086896658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.115679498673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3020303",1,NA,143.048825907331,143.373912372044,149.181799014468,NA,159.499695979233,162.042557594556,NA,NA,160.103286763354,161.413509043884,161.413509043884,144.600441642823,150.203040513476,145.94424765695,150.098388557811,150.098388557811,149.600904459543,NA,146.723907069596,NA,NA,NA,151.778790604948,NA,163.954885309297,168.598161026349,171.646138456324,144.935867269303,178.804959465139,150.812744650538,182.274364045023,184.806050953053,181.929053563105,NA,NA,194.293843544539,197.418065451352,NA,157.48402524442,NA,193.474836311669,194.58911020369,NA,203.591988597585,NA,NA,113.671405529202,217.957447225364,215.479608767195,217.3460243535,NA,NA,NA,234.563013175665,236.040637249867,NA,239.707893998783,231.545845850714,NA,173.100069555592,NA,NA,NA,103.649054766458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.377550994522,NA,NA,NA,NA,55.6298397335563,NA,NA,139.572697476074,139.527313411168,NA,210.195047848777,NA,139.430608586134,214.90469816648,212.709463963599,140.871815472907,136.660670809975,NA,207.950595735147,213.348210894404,NA,NA,NA,NA,NA,228.951771459476,NA,231.9623892235,234.963278344595,NA,254.368251547828,NA,NA,NA,NA,223.024014750827,NA,NA,NA,NA,NA,NA,138.812209737951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,311.525797679838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.703255773098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.94302606224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
