"ea_id","FS_year","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Radio","Television","Bicycle","Motorcycle","Car","cellphone","number_celphones","dist_road","dist_popcenter","dist_market","dist_admctr","ag_percent","slope","elevation","hh_a02","FS_month","HDDS","FCS","Month","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","yearmon","asset_index","rural","date","clust_bean_price","clust_maize_price","clust_cassava_price","clust_bean_mktthin","clust_maize_mktthin","clust_cassava_mktthin","lhz_bean_price","lhz_maize_price","lhz_cassava_price","lhz_bean_mktthin","lhz_maize_mktthin","lhz_cassava_mktthin","cropyear","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","floodmax","lhz_floodmax"
"1070016",2010,0.4,0.6,0,1,0,0.6,0,0.6,0.2,0,0.4,0.4,19.99,39.326,30.084,48.006,60,6.9412434,1194.4,NA,6,4.2,32.9,NA,0,1,0,Jun 2010,-0.628834048539083,0,2010-06-01,NA,NA,1300,1,1,0,NA,NA,773.219885820187,1,1,0,NA,405.031431695643,29,14,3,123,24.2373597945291,413.997727220818,5,0,0
"1070016",2011,0.3,0.6,0.9,0.1,0,0.8,0,0.7,0.2,0,0.4,0.4,18.18801,35.86803,27.32945,43.70609,59.7,8.191,1212.7,NA,3.4,5.2,41.8,NA,0,0.9,0.1,Mar 2011,0.587981263805877,0,2011-03-14,1500,1300,1240.2,0.6,0.6,0,1557.9259602916,1240.03898209001,916.480249361463,0.6,0.6,0,NA,2000.31128288411,3,73,3,488,22.8339092457342,1648.74659454572,29,0,0
"1070020",2009,0.2,0.8,0,1,0,1,0,0.2,0,0,0.2,0.2,0.416,29.478,48.324,48.324,60,9.256548,1275.8,NA,9,5.2,42,NA,0,1,0,Sep 2009,-1.10319712835185,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.381006208413,14,20,5.5,123,23.3452501743355,407.300899668691,19.5,0,0
"1070020",2010,0.0909090909090909,0.909090909090909,0.636363636363636,0.363636363636364,0,0.727272727272727,0.0909090909090909,0.363636363636364,0.0909090909090909,0,0.454545454545455,0.818181818181818,0.385727272727273,29.3668181818182,48.4340272727273,48.4340272727273,60,8.72038809090909,1271.54545454545,NA,8.09090909090909,4,33.5,NA,0,1,0,Aug 2010,-0.260705738740768,0,2010-08-03,NA,NA,849.431818181818,1,1,0,NA,NA,850.900655578567,1,1,0,NA,405.231657526571,29,15,3,123,24.0437910255211,380.475323034065,6.5,0,0
"1070020",2011,0.333333333333333,0.666666666666667,1,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0.666666666666667,2.73846666666667,17.7307666666667,52.8509666666667,39.1706666666667,59,6.81,1243.33333333333,NA,4,4,24.8333333333333,NA,0,0.666666666666667,0.333333333333333,Apr 2011,0.735020048373372,0,2011-04-01,1775,727.5,850,0,0,0,1868.82855550791,892.441147687387,982.875976217997,0.0250412256567821,0,0,NA,1996.42226703566,3,69,3,488,22.7202057235284,1545.49045759879,37,0,0
"1070023",2009,0.2,0.8,0,1,0,0.4,0,0.6,0.2,0,0.6,0.8,13.376,37.506,37.506,37.506,60,7.6243706,1291.2,NA,12,5,39,NA,0,1,0,Dec 2009,-0.99040732465587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.817075216956,6,26,5.5,123,23.3452501743355,407.300899668691,19.5,0,0
"1070023",2010,1,0,0,1,0,1,0,0.666666666666667,0.333333333333333,0,1,1.66666666666667,13.3833333333333,37.3766666666667,37.3766666666667,37.3766666666667,60,7.64192466666667,1293,NA,8,5.33333333333333,49.5,NA,0,1,0,Aug 2010,1.2494577951635,0,2010-08-01,NA,NA,1175,1,1,0,NA,NA,820.607787276883,1,1,0,NA,405.022550504282,12,20,3,123,24.0437910255211,380.475323034065,6.5,0,0
"1070023",2011,0.222222222222222,0.777777777777778,1,0,0,0.888888888888889,0.111111111111111,0.444444444444444,0.222222222222222,0.111111111111111,0.444444444444444,0.555555555555556,12.9036111111111,36.8108666666667,37.8727333333333,38.7265666666667,60,7.51444444444444,1288,NA,5,5.33333333333333,45.5555555555556,NA,0,1,0,May 2011,0.79676848442914,0,2011-05-01,1500,650,1033.33333333333,0.666666666666667,0.666666666666667,0,1685.17455210375,1072.33927992023,1015.9257232795,0.675013741885594,0.666666666666667,0,NA,1712.26036303726,3,96,3,488,22.7202057235284,1545.49045759879,37,0,0
"1070027",2009,0.2,0.8,0,1,0,0.4,0,0.2,0.2,0,0.6,0.6,3.118,9.596,52.314,9.596,60,8.0637596,1260.6,NA,10,5.4,46.2,NA,0,0,1,Oct 2009,-0.990252666781094,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.313907042146,4,43,5,123,23.4677756799046,450.594901673357,17,0,0
"1070027",2010,0.333333333333333,0.666666666666667,0,1,0,0.666666666666667,0,0.333333333333333,0,0,0,0,3.83666666666667,9.56333333333333,52.8066666666667,9.56333333333333,60,8.90717,1271.33333333333,NA,4,4.33333333333333,43,NA,0,0,1,Apr 2010,-1.12131517069356,0,2010-04-01,NA,NA,700,1,1,0,NA,NA,925.650236215014,1,1,0,NA,470.992715582252,3,35,3,123,24.2373597945291,413.997727220818,5,0,0
"1070031",2010,0.666666666666667,0.333333333333333,0,1,0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,1.33333333333333,0.143333333333333,27.5433333333333,49.41,27.5433333333333,55,6.011158,1118.33333333333,NA,4,4.66666666666667,44.6666666666667,NA,0,0,1,Apr 2010,0.551880000110519,0,2010-04-02,NA,NA,608.666666666667,1,1,0,NA,NA,828.489592099965,1,1,0,NA,470.992715582252,3,35,3,123,24.2373597945291,413.997727220818,5,0,0
"10710001",2011,0.714285714285714,0.285714285714286,1,0,0,0.714285714285714,0.285714285714286,0.285714285714286,0.428571428571429,0,0.857142857142857,1.14285714285714,2.45771428571429,6.93295714285714,6.93295714285714,8.16422857142857,42.8571428571429,12.5319045714286,1327.71428571429,NA,11.2857142857143,4.85714285714286,40.4285714285714,NA,0,0.285714285714286,0.714285714285714,Nov 2011,2.16649139885419,0,2011-11-09,1584.85714285714,741.285714285714,1150.85714285714,0.285714285714286,0.285714285714286,0.285714285714286,1534.86657866353,863.401274481933,1199.66946375896,0.0815220746787353,0.0721676260597213,0.0721676260597213,NA,2029.38585066573,3,95,3,488,22.9124040767525,1690.80902028259,27.5,0,0
"10710001",2012,1,0,1,0,0,1,0.5,0.5,0,0,1,2.5,0.16505,20.9309,20.9309,20.9309,42,9.292875,1274,NA,6,6.5,86.25,NA,0,0.5,0.5,Jun 2012,2.93976253490736,0,2012-06-01,2000,850,1200,0,0,0,2307.2129808499,1181.02752010439,1329.67293034925,0.0224695678448138,0.0224695678448138,0.0224695678448138,NA,2276.98053306473,7,94,5,489,22.8872202183042,1945.62188093207,21.5,0,0
"10710002",2012,1,0,1,0,0,0.857142857142857,0.571428571428571,0.857142857142857,0.428571428571429,0.142857142857143,1,2.14285714285714,0.670842857142857,2.71205714285714,57.6147142857143,2.71205714285714,49.5714285714286,6.830232,1260.71428571429,NA,4.71428571428571,5.71428571428571,61.8571428571429,NA,0,0,1,Apr 2012,3.37323749831071,0,2012-04-22,1837.71428571429,762,1204.85714285714,0,0,0,1776.46620131646,772.962382353707,1218.75827428587,0,0,0,NA,2111.98788570613,5,163,5,489,22.7443962117074,1923.82869854484,21,0,0
"10730004",2012,0.428571428571429,0.5,1,0,0,0.785714285714286,0.142857142857143,0.428571428571429,0.142857142857143,0,0.714285714285714,1,8.16474545454546,14.9189090909091,47.4641727272727,15.1576636363636,49.8181818181818,8.82970954545454,1205.09090909091,NA,8,5.35714285714286,51.4285714285714,NA,0,0,0.214285714285714,Aug 2012,1.27608432846542,0,2012-08-01,1698.21428571429,633.357142857143,1256,0,0,0,1810.13339104353,797.473635048443,1304.91457208733,0.0224695678448138,0.0224695678448138,0.0224695678448138,NA,2099.75962741746,5,85,5,489,22.8872202183042,1945.62188093207,21.5,0,0
"10730008",2012,0,1,0.4,0.6,0,0.4,0,0.2,0,0,0.4,0.4,11.58432,53.41526,53.41526,54.5431,71.8,5.6155396,1200.2,NA,2.2,4.6,61.3,NA,0,1,0,Feb 2012,-1.10377612797754,0,2012-02-06,1806,1392,1477.2,0,0,0,1518.11664652233,840.293600927323,1264.28825313772,0,0,0,NA,2111.98788570613,5,163,5,489,22.7443962117074,1923.82869854484,21,0,0
"10730012",2011,0,1,1,0,0,1,0,0,0,0,0,0,0.0305,2.2628,2.2628,2.2628,49,7.0453,1551,NA,12,1,0,NA,0,0,0,Dec 2011,-0.279438406540329,0,2011-12-01,1478,1001.33333333333,1030,0.666666666666667,0.333333333333333,0.333333333333333,1502.02949244848,941.446083790949,1141.74942621592,0.43229549337484,0.294864257274315,0.294864257274315,NA,1888.73380594697,3,95,3,488,22.60708581874,1776.84566387831,81.3333333333333,0,0
"10730012",2012,0.222222222222222,0.777777777777778,1,0,0,0.666666666666667,0,0.333333333333333,0.111111111111111,0,0.666666666666667,1,3.19141111111111,6.61972222222222,9.3977,6.61972222222222,57.6666666666667,10.0737215555556,1270,NA,7.33333333333333,5.33333333333333,52.0555555555556,NA,0,0.111111111111111,0.888888888888889,Jul 2012,0.530295432419363,0,2012-07-11,1896.96296296296,872,1052.33333333333,0,0,0,1950.86258823422,826.380338575485,1199.11187821074,0,0,0,NA,2167.48741225071,5,94,4.33333333333333,489,22.5472860714354,2019.60715642829,73.6666666666667,0,0
"10730016",2012,0.454545454545455,0.545454545454545,0.909090909090909,0.0909090909090909,0,0.7,0.1,0.3,0.2,0,0.6,0.7,16.19316,32.30096,24.9018,39.18858,56.9,8.211372,1211.3,NA,5.54545454545455,5.45454545454545,46.9545454545455,NA,0,0.727272727272727,0.181818181818182,May 2012,0.919013967319541,0,2012-05-18,1603.63636363636,668.363636363636,1286.22727272727,0,0,0,1731.75931257589,810.184225437571,1292.62318376722,0.0224695678448138,0.0224695678448138,0.0224695678448138,NA,2111.98788570613,5,163,5,489,22.8872202183042,1945.62188093207,21.5,0,0
"10730020",2011,0.2,0.8,0.8,0.2,0,0.8,0,0.4,0,0,0.4,0.8,0.41162,29.46376,48.33566,48.33566,60,9.256548,1276.2,NA,11,5.4,45.4,NA,0,1,0,Nov 2011,0.028567912970671,0,2011-11-01,1571,757.5,1123,0,0,0,1554.92856584406,900.71040644991,1187.447072833,0,0,0,NA,1817.4405426681,3,167,3,488,22.7202057235284,1545.49045759879,37,0,0
"10730020",2012,0.125,0.875,1,0,0,0.5,0.125,0.5,0.375,0,0.75,1.25,1.54838333333333,23.5080833333333,50.68315,43.843,59.5,7.542138,1255.5,NA,6.125,5.375,45.1875,NA,0,0.625,0.125,Jun 2012,0.603838350914368,0,2012-06-04,2121.875,1012.8125,1261.9375,0,0,0,2148.48521891788,1238.09662996239,1381.39522814281,0,0,0,NA,2111.98788570613,5,163,5,489,22.6292129273997,1819.04344072287,24.5,0,0
"10730023",2012,0.555555555555556,0.444444444444444,0.888888888888889,0.111111111111111,0,0.777777777777778,0.111111111111111,0.555555555555556,0.111111111111111,0,0.555555555555556,0.777777777777778,12.9036111111111,36.8108666666667,37.8727333333333,38.7265666666667,60,7.513278,1288,NA,6,5.55555555555556,52.9444444444444,NA,0,1,0,Jun 2012,1.1460381024695,0,2012-06-01,1680.66666666667,497.666666666667,1200,0,0,0,2094.69640551804,985.386188529392,1333.02317156951,0,0,0,NA,2111.98788570613,5,163,5,489,22.6292129273997,1819.04344072287,24.5,0,0
"10730027",2011,0.25,0.75,1,0,0,0.5,0,0.25,0,0,0.75,1,3.172575,9.6032,52.341025,9.6032,60,8.204328,1259.25,NA,12,5.25,48.25,NA,0,0,1,Dec 2011,0.499080907074668,0,2011-12-01,1467,867,1233,0.5,0.5,0.5,1515.31747626768,1085.03699498637,1325.64487441349,0.34069043697819,0.315649211321408,0.315649211321408,NA,1787.69258375286,3,108,3,488,22.7202057235284,1545.49045759879,37,0,0
"10730027",2012,0.4,0.6,0.8,0.2,0,0.8,0.2,0.8,0.4,0,0.4,0.6,3.52108,13.46224,51.81784,17.33604,60,8.8473738,1275.6,NA,7,5.4,66.1,NA,0,0.2,0.8,Jul 2012,0.883955315436502,0,2012-07-01,1575,927.5,1345.5,0,0,0,1799.48892371181,1201.86321392315,1455.03582437202,0,0,0,NA,2074.41337780678,5,102,5,489,22.6292129273997,1819.04344072287,24.5,0,0
"10730031",2012,0.428571428571429,0.428571428571429,1,0,0,0.571428571428571,0,0,0,0,0.857142857142857,1.28571428571429,0.517657142857143,25.944,50.1313857142857,25.944,57.8571428571429,7.104438,1146.42857142857,NA,6.57142857142857,5.14285714285714,46.0714285714286,NA,0,0.142857142857143,0.857142857142857,Jun 2012,1.10924626302198,0,2012-06-18,1983.64285714286,710.357142857143,1244.64285714286,0,0,0,2092.72379873197,889.481365931209,1270.80781755838,0,0,0,NA,1980.92497718249,5,85,5,489,22.7443962117074,1923.82869854484,21,0,0
"1080002",2009,1,0,0,1,0,0.25,0.25,0,0,0,0.25,0.25,1.2875,1.15,40.61,21.1825,60,8.587813,1212.75,NA,10,4.5,41.625,NA,0,0,1,Oct 2009,0.465927730618354,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.955350911579,14,21,9.5,123,24.3537110057304,492.837809224036,18.5,0,0
"1080002",2010,0.75,0.25,0.625,0.375,0,0.875,0.25,0,0.125,0,0.75,1.5,1.33545,1.2473,40.5873375,21.1656875,58.5,9.722940375,1208.625,NA,8.375,5.5,51.625,NA,0,0,1,Aug 2010,1.50991483434535,0,2010-08-12,NA,NA,707.8125,1,1,0,NA,NA,686.234456349065,1,1,0,NA,348.751691347752,29,16,3,123,25.3213368609669,435.690989514198,17.5,0,0
"1080002",2011,0.6,0.4,0.8,0,0.2,0.6,0.4,0.4,0,0,0.8,2.4,1.16352,2.51752,34.00136,18.45658,54.2,7.972,1189.8,NA,5,5.4,48.5,NA,0,0.2,0.8,May 2011,1.64700639001669,0,2011-05-01,2387.5,955,1000,0.5,0,0,2367.162209971,946.340371194701,1024.55814660614,0.218435300810217,0,0,NA,1479.83935659696,3,72,10.5,488,23.7300870426366,1768.87639653156,76,0,0
"1080003",2010,0.857142857142857,0.142857142857143,0,1,0,0.714285714285714,0.285714285714286,0.285714285714286,0.142857142857143,0,0.857142857142857,1.42857142857143,0.51,4.98142857142857,41.9842857142857,45.3771428571429,48.1428571428571,7.69462628571429,1262.85714285714,NA,3.71428571428571,5,41.6428571428571,NA,0,0,1,Mar 2010,0.921602107336357,0,2010-03-24,NA,NA,735.714285714286,1,1,0,NA,NA,902.825871632183,1,1,0,NA,434.176821299725,3,17,3,123,24.6040531313516,418.717351084538,6,0,0
"1080003",2011,1,0,1,0,0,0.8,0.2,0.2,0.2,0,0.6,0.6,0.49198,5.02184,42.0279,45.3376,49.6,7.68,1259.6,NA,3,4.8,48.3,NA,0,0,1,Mar 2011,2.38250253732944,0,2011-03-01,NA,NA,900,1,1,0,NA,NA,876.490495528599,1,1,0,NA,1839.13135428892,3,110,3,488,22.9908989077709,1732.87144601946,26,0,0
"1080006",2009,0.25,0.75,0,1,0,1,0.5,0.25,0,0.25,0.75,1.75,15.56,19.3975,52.605,46.11,25.75,7.8485495,1152.5,NA,11,6.5,58.25,NA,0,1,0,Nov 2009,0.186633039764876,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.114194221605,5,26,13,123,24.6292247120927,465.488740901938,9,0,0
"1080006",2010,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0,0.833333333333333,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,2.33333333333333,15.1378833333333,19.0610833333333,52.4087333333333,45.88295,24,7.68198066666667,1147,NA,9.66666666666667,5.83333333333333,60.5833333333333,NA,0,1,0,Sep 2010,1.91848773147706,0,2010-09-20,NA,NA,835,1,1,0,NA,NA,692.035312647858,1,1,0.0230390387998073,NA,423.178945029116,12,16,3,123,25.4316389874715,413.830520613497,6,0,0
"1080006",2011,1,0,1,0,0,1,0.5,0.5,0.5,0.5,1,4,8.87415,13.9146,31.8903,34.91575,50.5,4.63,1158,NA,6,6.5,64.5,NA,0,1,0,Jun 2011,3.82234616079303,0,2011-06-01,1850,1150,625,0.5,0,0,2088.52876543837,994.948900756158,889.424861235157,0.0508498328107203,0,0,NA,1892.94941691811,3,96,3,488,23.8815233824683,1740.35664255716,35,0,0
"1080009",2009,0,1,0,1,0,0.5,0,0.5,0.166666666666667,0,0.333333333333333,0.333333333333333,8.32333333333333,7.76666666666667,39.5716666666667,52.5933333333333,52.8333333333333,6.96059016666667,1275.5,NA,9,4.16666666666667,40.3333333333333,NA,0,1,0,Sep 2009,-1.547362290602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.701769835041,5,20,6,123,24.078197299368,520.186877546134,28,0,0
"1080009",2010,0.142857142857143,0.857142857142857,0.714285714285714,0.285714285714286,0,1,0.142857142857143,0.571428571428571,0.142857142857143,0,0.571428571428571,0.857142857142857,8.2061,7.61298571428571,39.6846857142857,52.3304,52.7142857142857,7.02169857142857,1272,NA,8,5.85714285714286,47.8571428571429,NA,0,1,0,Aug 2010,0.240087833877401,0,2010-07-31,NA,NA,688.095214285714,1,1,0,NA,NA,616.464318598734,1,1,0,NA,490.96437534419,12,15,3,123,25.2110347344623,457.551458414898,29,0,0
"1080009",2011,0.166666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0.333333333333333,0.666666666666667,7.94588333333333,7.48576666666667,39.8330166666667,51.9876,51.1666666666667,6.83166666666667,1259.66666666667,NA,4,4.83333333333333,47.25,NA,0,1,0,Apr 2011,-0.0342948829501089,0,2011-04-01,1950,750,1000,1,0,0,1950,657.903115321457,907.903115321457,0.386020768809714,0,0,NA,2057.5685724749,3,72,18,488,23.5786507028049,1797.39615050596,117,0,0
"1080013",2009,0,1,0,1,0,0.8,0,0.6,0,0,0.2,0.2,7.43,7.232,41.402,49.592,58.6,8.64764,1286.4,NA,12,5.4,41.5,NA,0,1,0,Dec 2009,-1.59915972654148,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.577745899558,5,28,6,123,24.078197299368,520.186877546134,28,0,0
"1080013",2010,0.25,0.75,0,1,0,0.5,0.25,0.5,0.25,0,0.5,1,7.5025,7.3,41.5725,49.42,60,8.78922275,1295,NA,6,5,50.375,NA,0,1,0,Jun 2010,-0.616268924707614,0,2010-06-01,NA,NA,837.5,1,1,0,NA,NA,722.378894151821,1,1,0,NA,433.572812125589,3,16,3,123,25.2110347344623,457.551458414898,29,0,0
"1080013",2011,0,1,0.8,0.2,0,0.7,0,0.7,0,0,0.5,0.7,7.4197,7.13166,41.29833,49.65789,58.6,9.228,1283.8,NA,4,4.33333333333333,33.5,NA,0,1,0,Apr 2011,-0.354302163137955,0,2011-04-01,1800,1300,766.66665,0.5,0.5,0,1784.65051922024,1207.90311532146,741.084192266725,0.5,0.5,0,NA,1844.37643014799,3,98,18,488,23.5786507028049,1797.39615050596,117,0,0
"1080016",2009,0,1,0,1,0,0.8,0,0.2,0,0,0.8,1.2,39.672,47.996,57.656,85.99,0,1.745507,1140,NA,10,5.6,45.1,NA,0,0,0,Oct 2009,-1.19630107607252,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.756973817448,5,29,5,123,24.1134811966508,599.300953266943,6,0,0
"1080016",2010,0,1,0.285714285714286,0.714285714285714,0,0.857142857142857,0.142857142857143,0.142857142857143,0,0,0.857142857142857,1.28571428571429,39.6882285714286,47.9958,57.673,85.9798428571429,0,1.74807442857143,1140,NA,8,5.85714285714286,47.9285714285714,NA,0,0,0,Aug 2010,-0.591563222677702,0,2010-08-01,NA,NA,782.142857142857,1,1,0,NA,NA,751.384042406778,1,1,0,NA,435.097218656788,3,17,3,123,25.1292158118216,558.706113194177,2,0,0
"1080016",2011,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,1,39.7242,48.0119333333333,57.7067,85.9754,0,1.75,1141,NA,5,5.33333333333333,48.1666666666667,NA,0,0,0,May 2011,-0.142811851167371,0,2011-05-01,2150,760,1000,1,0,0,2447.72899704416,1010.48832971206,1110.40309641222,0.0860521114876161,0,0,NA,1838.5890839984,3,110,3,488,23.6911040495437,1866.82998025793,18,0,0
"1080020",2010,0.25,0.75,0.125,1,0,0.75,0.125,0.5,0,0,0.375,0.5,6.975,13.32125,30.7925,13.32125,59.625,4.836217,1136.625,NA,3.25,5.625,43,NA,0,0,1,Mar 2010,-0.697347389660845,0,2010-03-09,NA,NA,821.8750125,1,1,0,NA,NA,1018.88882810292,1,1,0,NA,427.231882742495,12,14,3,123,24.4207064629403,416.357539152678,5.5,0,0
"1080020",2011,0.454545454545455,0.545454545454545,0.818181818181818,0.181818181818182,0,0.545454545454545,0,0.454545454545455,0,0,0.454545454545455,0.636363636363636,6.02162727272727,11.8053636363636,29.8223181818182,11.8053636363636,59.4545454545455,5.01818181818182,1140.72727272727,NA,4.81818181818182,4.72727272727273,39.4090909090909,NA,0,0,1,Apr 2011,0.487086815763273,0,2011-04-27,1523.2,773.6,712,0.545454545454545,0.545454545454545,0,1675.38849424856,887.981935474863,868.852731963269,0.550473648910124,0.547497233440438,0.00204268798589216,NA,1914.42426824299,3,76,3,488,22.9124040767525,1690.80902028259,27.5,0,0
"1080023",2009,0.75,0.25,0,1,0,0.75,0.5,0.5,0.5,0,0.75,1.25,3.7275,4.8475,14.635,8.3725,60,5.634879,1155.75,NA,11,4.75,39.375,NA,0,0,1,Nov 2009,1.09059404854143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.420366643535,6,23,5,123,23.4677756799046,450.594901673357,17,0,0
"1080023",2010,0.857142857142857,0.142857142857143,0.714285714285714,0.285714285714286,0,0.857142857142857,0.428571428571429,0.428571428571429,0.285714285714286,0,0.857142857142857,1.28571428571429,3.60992857142857,4.90367142857143,14.6665428571429,8.24374285714286,60,5.83141628571429,1161.85714285714,NA,9.85714285714286,4.71428571428571,48.6428571428571,NA,0,0,1,Sep 2010,2.19671607394184,0,2010-09-26,NA,NA,821.428571428571,1,1,0,NA,NA,973.818233995008,1,1,0.317320156306257,NA,430.150004934602,3,14,3,123,24.2373597945291,413.997727220818,5,0,0
"1080023",2011,1,0,1,0,0,1,1,0,0,0,1,1,3.1384,5.2573,14.8954,7.6827,60,6.17,1176,NA,6,6,62.5,NA,0,0,1,Jun 2011,3.46850235361017,0,2011-06-01,1700,1300,650,0,0,0,1846.75481384276,1172.21124211834,826.190069398899,0.0449344939804343,0,0,NA,1840.55816658487,3,86,3,488,22.8339092457342,1648.74659454572,29,0,0
"1080027",2010,0.75,0.25,0,1,0,0.625,0.125,0.5,0.125,0,0.625,1,13.3925,14.65375,41.20625,29.0225,52.5,3.46616975,1092.75,NA,4.25,5.125,38.625,NA,0,0,1,Apr 2010,0.327690067529752,0,2010-04-09,NA,NA,601.875,1,1,0,NA,NA,822.814808653237,1,1,0,NA,460.653310919794,3,18,3,123,24.2373597945291,413.997727220818,5,0,0
"1080027",2011,0.75,0.25,1,0,0,0.75,0.125,0.375,0,0,0.875,1.125,12.272575,12.4583375,37.8008,28.1312,49.875,4.43875,1105.5,NA,3.125,5.375,50.125,NA,0,0,1,Mar 2011,1.83974440270636,0,2011-03-04,1600,800,662.5,0.875,0.875,0,1779.67131436136,825.522560742585,821.541227993971,0.880616811747554,0.875,0,NA,1845.21440112733,3,107,3,488,22.8339092457342,1648.74659454572,29,0,0
"1080030",2009,0.4,0.6,0,1,0,0.8,0,0.4,0.2,0.2,0.2,0.4,22.692,6.148,42.212,38.352,60,3.2684352,1090.8,NA,12,5.6,40.4,NA,0,0,1,Dec 2009,-0.43817916867322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.313907042146,4,43,5,123,23.4677756799046,450.594901673357,17,0,0
"1080030",2010,0,1,0,1,0,0,0,1,0,0,0,0,22.65,6.13,42.23,38.29,60,3.195039,1096,NA,6,6,64,NA,0,0,1,Jun 2010,-2.10104125272052,0,2010-06-01,NA,NA,475,1,1,0,NA,NA,773.219885820187,1,1,0,NA,470.992715582252,3,35,3,123,24.2373597945291,413.997727220818,5,0,0
"1080030",2011,0.333333333333333,0.666666666666667,1,0,0,0.666666666666667,0,0.833333333333333,0.333333333333333,0,0.666666666666667,0.833333333333333,22.661,6.16285,42.23655,38.3185833333333,60,3.30333333333333,1092.16666666667,NA,2,5,40.6666666666667,NA,0,0,1,Feb 2011,0.887948477740821,0,2011-01-31,1438,1075,583.333333333333,0.833333333333333,0.833333333333333,0,1557.9259602916,1240.03898209001,859.623527569766,0.833333333333333,0.833333333333333,0,NA,1817.4405426681,3,167,3,488,22.8339092457342,1648.74659454572,29,0,0
"1080033",2009,0.833333333333333,0.166666666666667,0,1,0,0.666666666666667,0.333333333333333,0.5,0.166666666666667,0,0.666666666666667,0.666666666666667,22.5533333333333,10.8983333333333,43.1916666666667,34.5666666666667,60,4.150519,1097.16666666667,NA,9,5.66666666666667,52.5833333333333,NA,0,0,1,Sep 2009,0.788349395191045,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.313907042146,4,43,5,123,23.4677756799046,450.594901673357,17,0,0
"1080033",2010,0.555555555555556,0.444444444444444,0.666666666666667,0.333333333333333,0,0.777777777777778,0.222222222222222,0.666666666666667,0.111111111111111,0.111111111111111,0.777777777777778,0.777777777777778,22.8444888888889,10.6697111111111,42.8573333333333,34.8972222222222,60,3.99950688888889,1095.11111111111,NA,7.66666666666667,5.22222222222222,34.2222222222222,NA,0,0,1,Jul 2010,1.23937664889076,0,2010-07-21,NA,NA,659.027766666667,1,1,0,NA,NA,797.667063826844,1,1,0,NA,470.992715582252,3,35,3,123,24.2373597945291,413.997727220818,5,0,0
"1080033",2011,0.75,0.25,0.75,0.25,0,0.75,0,0.25,0,0,1,1.25,20.84785,11.64,42.111275,33.6957,58.25,3.54,1092.75,NA,4,5.75,46.375,NA,0,0,1,Apr 2011,1.45109003773606,0,2011-04-01,1775,775,875,0.5,0,0,1779.67131436136,825.522560742585,892.370091651584,0.0449344939804343,0,0,NA,1817.4405426681,3,167,3,488,22.8339092457342,1648.74659454572,29,0,0
"10810002",2011,0.75,0.25,1,0,0,0.75,0,0.25,0,0,0.25,0.25,2.722,2.83275,41.91755,22.62535,58.5,11.786241,1233.75,NA,12,4.75,42.625,NA,0,0,1,Dec 2011,1.28817278358345,0,2011-12-01,1417,752,761.5,0.5,0,0,1581.04174683787,742.12555158175,915.062222645991,0.235712508993335,0.0172772081831182,0.0172772081831182,NA,1817.4405426681,3,167,10.5,488,23.7300870426366,1768.87639653156,76,0,0
