"UG2011L101","UG2011L102","UG2011L103","UG2011L104","UG2011L105","UG2011L106","UG2011L107","UG2011L108","UG2011L109","UG2011L110","UG2011L111","UG2011L112","UG2011L113","UG2011L114","UG2011L115","UG2011L116","UG2011L117","UG2011L118","UG2011L119","UG2011L120","UG2011L121","UG2011L122","UG2011L123","UG2011L124","UG2011L125","UG2011L126","UG2011L127","UG2011L128","UG2011L129","UG2011L130","UG2011L131","UG2011L132","UG2011L133","UG2011L134","UG2011L135","UG2011L136","UG2011L137","UG2011L138","UG2011L139","UG2011L140","UG2011L141","date_list"
"0.340041860064126","2.25913960438172","10.7109348191548","5.10233062150708","1.94767006368302","9.83559848604572","15.3786610932233","1.18482735619","7.87978419172231","3.50752985224192","3.66653426666972","0","0","0","0.111197363757029","0.00604200604739107","0","0","0","0","0","0","0","0","0","0","0.332363597817333","0","3.09456666907309","3.64542487052892","2.0378387871499","1.32736616084941","1.439047888252","2.09400242728437","2.34096177553013","2.75544547980424","0.792681511676286","0.364924600664512","3.57396688076925","2.00888307638333","3.27246605925651","03/05/2013"
"0.616118045009721","0.453431701196139","0.562521059306027","2.95360895379863","2.22479613888202","3.48771971688937","3.38638522125611","3.38796023810784","4.0302246283914","1.60371084593854","4.95200925450676","0.756018231375104","1.70858983449863","1.88998814428799","1.84865104478425","1.05473145162855","1.25231117013589","1.84200853763285","1.32610909315141","0.473115038832232","0.367256743478087","0","0.00858049330494334","0","0","0.170805900713106","1.5462459868222","0","0","0.0475688976544787","0.206309531771821","1.58826853687233","1.46791894809315","3.58590162186156","4.98789162476069","2.92490177206005","1.29782179514034","2.10809310862563","1.90714014906913","2.05597864902387","3.24794998362629","03/06/2013"
"7.96475418436983","4.74674994764683","6.57555839940029","5.03976780690348","5.29404701389298","4.86823798678677","6.11478177115397","5.84491739332236","3.34605693872861","1.35508039294252","3.06356512076761","0.204691336048714","2.78116081451263","0.988759035173354","0.264363185113089","0.173120479839759","0.127836177070303","1.63047677484081","0.204187274023987","0","2.02686710500464","4.61796461069174","4.35235868645919","5.79565428397207","1.3514010096035","3.74248327196395","4.39574990990977","6.85348364684022","6.06714109249129","3.43024242931164","3.98739058951881","1.28282125968066","2.84009571086134","1.27322585033858","3.1671827794172","5.80527618406312","2.10067788369954","1.60013092114237","3.25446298688781","3.16699897093292","5.02564104233555","03/07/2013"
"4.42039892449049","0.69608753264873","1.92948728723459","2.83901862383769","6.12103855298872","0.994169587691879","3.38625212458907","0","0","3.09553577108129","4.78057554869932","4.66868848832394","3.60203180982867","1.78317332288969","4.35188582081059","3.72315861711563","2.0581825918096","2.78368469248464","1.72171560546205","3.40617389768814","4.88733081878578","7.83081646972106","6.62613364382582","4.99091210658491","6.5254115833658","8.05571298000929","5.54638799085666","10.6498719763567","3.42494292039628","4.11139270647694","2.20279343170693","3.25461455326024","2.98330596417228","3.48738690405026","2.45150894391061","4.30437881422042","3.44966009482924","3.53339146750612","3.91779141541506","3.27434205875934","4.23223210630694","03/08/2013"
"6.28527139507345","5.94609843001532","5.42004795494772","0.392917940005831","5.37706793249948","4.72360192605918","3.38625212458907","5.29791293813214","5.78406824306876","3.16221138519223","6.44735367530194","3.33855378890461","3.10832257520703","1.09995182757218","1.83891709159621","1.10425879635176","0.576754812776222","1.47925538567284","0.58680185677566","0.854068447930043","0.0984885334095913","0","0.251425848282445","0","0.151405323707674","3.95641853240437","2.04457262284662","7.07366939334203","6.29804193057703","3.41213760151642","3.73851568110658","2.39001526573409","2.37575872553276","1.88712608505318","3.73497374013401","2.18575751645209","2.2926775575192","3.42674829040889","2.74179167060528","3.89855655512524","3.26614519902819","03/09/2013"
"8.57471239435514","8.06060886809082","5.81517244059019","6.76487003388076","3.79309390459819","9.17654460327633","9.81685512025858","8.14144657281628","8.21766351294402","5.58869434565886","8.81884473814159","6.55392232528092","7.52384986289561","5.91536303521736","3.94460983232868","2.63168211148775","4.31854712385504","4.94109208218414","5.11124507626763","3.23622437518183","3.49175794425393","0.527276551045952","0.137049875853144","0","0","0","3.61233366228508","0","4.18782009696534","4.41903657440382","6.02241944053831","4.92540471493754","7.41656973248896","8.65518248737178","9.36806876467323","13.7906852786544","6.98142727786683","7.33736411538927","5.28407539438709","8.20106026334133","11.4863932398635","03/10/2013"
"11.6739516887059","9.00526616145054","13.3628013627174","9.1312092492819","7.95855280376785","12.2267514166637","11.6086188675035","16.8565222825305","10.279394242055","5.82881840341729","8.6353140872611","7.13051162621765","7.00762123282808","3.09279734699799","5.32010468804036","2.94703281140811","4.32748240870443","1.17354979007241","1.91703495219164","2.53777375956228","1.13636332614837","0","1.12754707418465","0","0","0.600168278313725","0.944004025596159","4.18124349182992","2.44428444032464","1.97337516357331","1.89176600155413","0.659240622641411","0.152180267135098","2.44560599548561","7.76612517755953","0.157747532727301","2.22698916520027","5.23653696007232","7.50638378259068","5.7570474054981","1.46988554797215","03/11/2013"
"2.95348418291642","1.27248004674139","0","0","5.32138189149497","2.03768547319798","2.62016346265601","0","3.40128129637149","4.25223869706817","1.16048259676241","1.94590263221676","0.692202008435564","0.0178544030251161","1.83370133117365","5.55811286596394","1.84644219316855","2.55984788372467","0.402818569688625","6.38468732407203","8.51268763694376","2.86514938223254","3.0224055124732","1.09007944383673","0.0118240998936245","7.42863753410552","6.18333317722544","9.60866492905068","13.5094865886477","11.5435788044248","12.1991853361938","5.45065399241791","7.92781682633122","5.24165729680162","5.88020053180032","15.2691897292728","5.80530145354412","5.31759938956769","1.91553427024775","5.80791975433598","11.2122359846679","03/12/2013"
"3.62879049934029","1.46799814101945","3.64337047638877","3.85902958501165","3.91979033849306","7.51721295225449","6.0213266375882","2.11450326525196","5.44504055720158","5.49209751349686","8.45576121552967","8.34602625910297","6.0999224688789","1.02092319735107","4.95580713303298","1.75449125863988","2.99892614912134","0.591908272199898","2.6392267549339","0","0","0.165379897087572","0","0","0","0","0.946361743512941","0","0.211293495475849","0","0.445860605819564","2.12480423483061","1.29393029556834","2.96905890742437","2.4474947208133","1.26995029233359","2.17964726587315","2.07505254752836","3.75963705478499","2.37576592022802","1.11309402884527","03/13/2013"
"7.32061374362554","5.31025525798498","0","0.152107791341861","7.24745079329008","0.450325393118914","0.149706297587828","0.315567919963717","1.14043387597152","1.40753209195044","0.34212855857335","1.8169447350435","0.450688822086371","1.96361313892644","3.04885564243592","1.88561340971194","2.02358670585511","4.09970754986661","2.40875097070623","3.55317281044564","2.39077815762357","0","0.165125508767908","0","0","2.31887222439001","8.66726418175958","15.9112784961695","14.746074569881","14.2063250906319","12.365760509456","9.80035841783261","8.87172940066444","8.19173897213437","4.86385128127587","12.9468045412552","6.04178405266032","3.99337489732075","1.11941957405373","6.03992179567399","9.73923649655674","03/14/2013"
"0","0","0","0","0","0","0","0","0","0","0.0162543733075938","0","0","0","0","0","0","0.0227253423722064","0","0","0","0","0","0","0","0","0.483623395289436","0","1.72793387337997","0","0.531745813749766","0.586746789240585","0.939623113397016","0","0.211084733957098","1.38379962654769","0.332892793260978","0","0","0.209582810918231","2.14800909027051","03/15/2013"
"0.87200963375534","0.358326223477173","2.28269779597876","0","0","0","0","0","0.459080331165445","0.194989022812189","0.702905109106566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010913616238755","0","0.0251260021303619","0","0.198021324700452","0.248362272031949","0.00925416321547532","03/16/2013"
"0.0276088199531666","1.82349051571803","2.29388019198754","16.6199913981623","6.21560232707376","9.35910262307851","10.0634865513744","7.9907386843429","6.22738813540816","3.47205585185054","4.67819605684742","1.22161270570573","1.95179214783965","1.81739769584015","4.70729052062265","1.48627062182385","0.782845317096298","2.35528474605135","0.238958697168967","0.0295267870692898","0.0709587141906148","0","0.0219262817748047","0","0.551160692738798","0.217232174017993","1.09120759673771","6.66776129674155","4.59131603776551","1.23207736786612","5.19596409087502","3.17327364465573","2.65036009609023","3.84642326347959","2.63971670417408","4.255161342008","2.32838504289639","1.48147122468756","4.9207992825428","3.12117058241362","4.25495596601743","03/17/2013"
"12.4200576867429","7.85063517164449","8.16051841018919","2.96040684306559","9.43740084420019","0.137338007435024","2.48436272407154","0.198722982170514","0.487045188757898","4.57794441641215","3.99592521919261","6.85696339748331","5.6419096986809","5.15038237605466","6.84581158243722","4.68710710476944","6.14914889721211","6.01933550085313","5.97912360555474","2.03453863561021","4.5938667743623","1.56421076257528","4.57020147639217","0","5.551793419117","11.8810085165387","9.31628987739449","15.4392020451247","7.51610841077548","9.67029356648496","9.89764369045384","8.94227724060595","10.5756628891931","6.51401647771095","4.40433419481697","5.292744422349","6.97690773045258","5.14929001073101","4.44708520525355","6.03354528015384","3.4019368497038","03/18/2013"
"11.977245997085","5.46054569694197","3.45568489966256","0","5.89739350218337","0.170476229172894","0","1.68271157201332","0","0.0597863060206697","0.955132894434317","0.263125564494084","3.88789807595107","5.18428279108","0","0.178372386828073","0.806297506588874","4.43367861352448","3.89787927904069","0","3.56885013428163","1.44055989917589","6.84409246278398","3.23502791596193","7.87432982546337","14.3006765681047","9.56224869642565","16.1046613488624","10.399345546328","8.18531661205961","9.16948123915274","10.2026727329987","12.3360620556293","8.04831223992719","5.89921197620277","6.85511965126529","6.80385289816828","5.30776468180341","2.23674776234515","5.32364258530413","7.7931824520464","03/19/2013"
"0.259364731600443","0.538013979531985","0.0429327776783989","0","0.673700400161329","1.14476654836795","1.78268393040581","0","2.8256184465346","1.06917789139918","0.252774434857055","2.50963763531307","0.163172799055693","0.712814133714178","0","0.877776946747191","1.67558698939873","0.656525340567005","2.64033040857928","2.35284763168445","3.14087004305573","1.62049861653475","6.27829407051089","5.77461612786925","7.62158949544749","3.36481206327982","1.74231522117972","0","0.225405653406337","0","0.033371806710475","0.107167871077296","2.48803762530641","5.36960304445119","3.45951715378804","4.7060775065197","1.60869229872638","2.71282059055893","1.2503723219116","2.39196787859051","3.85051724344376","03/20/2013"
"5.18448422869411","1.24242130034399","7.46320742122641","0.642904506954849","9.6029380826276","6.31052204285528","5.49319613304472","2.30911301372232","7.32012411858791","6.59319586132035","7.49326716707107","9.61652747213802","8.63708889194424","9.54702768855965","6.6447736473616","5.1969561385071","6.99122889506787","8.31570176480215","7.08380632603919","6.54236905617646","7.26117641985855","0.861335851599253","5.98072060906236","0.699563583218342","3.03061264088096","12.2583941344943","9.49855140915538","16.9319735927301","14.2618963509638","10.3298554273747","9.06047679874435","6.88239023708635","3.06585217408461","5.14124044112698","4.18624790764052","9.89100816793241","7.96797449794703","5.28028433010806","5.2133681617882","6.38408177786407","10.9766132066573","03/21/2013"
"2.95410938227286","0.36189834408383","0.0905292755105212","4.82414898481588","5.05064898502089","3.03765525028753","6.38562134901263","1.13277500797744","2.8396657043602","3.16648973084278","3.22667375530882","1.93382636687458","1.35664495966208","4.08861822381489","5.23888871860112","3.36477694909193","4.31328613531444","4.53208548697868","7.37606224135115","4.3601348718261","1.96742110369749","0","1.59991916962338","0","0.0408972151129716","6.24689268836157","4.77418253465718","10.2154660076915","0.568182032432942","0.546779129323583","2.34292007456656","3.54957212450543","3.75290732122614","2.13916283467863","2.31272507266316","6.54023532046203","3.29605823921271","1.30792336995855","3.34844257850653","3.0526746138988","6.23468811931976","03/22/2013"
"6.51586234939512","10.8873119228528","5.20658143671135","6.96729088403801","7.12573221689441","5.41734846099607","6.05706713123407","3.43191661500758","4.32937746904937","4.96970824455223","7.69867525954291","8.4536623535461","7.69113028290439","1.99720814103004","4.32534650787005","2.52802237232914","4.56013028855711","3.20769264075636","4.5649404092771","0.217319930573014","1.47913522718939","0","1.4264174742793","0.111318348694566","0","1.27776932339339","5.00799809187609","6.42938422636738","5.88099243442204","9.27183530867135","9.91268957062569","7.22952006666873","4.88426672391837","8.18628116762735","7.7667325008223","12.1509041274246","6.22819482254425","8.75511827536457","5.6317821405008","7.43556398913316","10.3271803620745","03/23/2013"
"4.80738939466011","5.47056686372146","0.765099500270345","0.270050865163144","4.8673383700863","4.72086067933294","3.58219218778292","4.73963448541834","3.7105313526049","7.01028839910573","9.45944067288844","10.5971473085587","10.6984860069274","12.3354939755316","11.3258905649813","6.63585731404608","9.08863954541018","8.24475631258681","9.61905917618296","8.69871016156018","3.44086792135831","0","0.338694059791754","0","0.343142679077523","3.98965593770504","3.13285206001553","0","4.7139607719246","4.12654445138096","2.96242705337735","3.76213652807812","5.28179521219533","5.24693695094417","4.16550136913761","7.86796794721861","6.30673390942872","4.47139989084555","4.40744641171272","5.61472012732277","5.75096281516321","03/24/2013"
