fid,field_1,ea_id,lat_modified,lon_modified,FNID,EFF_YEAR,COUNTRY,LZNUM,LZCODE,LZNAMEEN,LZNAMEFR,LZNAMESP,LZNAMEPT,CLASS
1154,788,1070001,0.48071983,31.693167,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1155,789,1070002,0.39071351,32.073822,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1156,790,1070008,0.21303451,31.052639,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1157,791,1070012,0.53796762,31.368237,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1158,792,1070016,0.63070548,31.787724,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1159,793,1070016,0.5241794,31.359463,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1160,795,1070020,0.44648844,31.825706,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1161,796,1070020,0.42638919,31.837946,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1162,797,1070020,0.40192401,32.102077,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1163,799,1070023,0.58675128,31.718155,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1164,808,1080020,0.43574235,32.803734,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1165,810,1080020,0.46365187,32.789963,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1166,811,1080023,0.41184908,32.688755,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1167,812,1080027,0.61938912,32.812157,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1168,813,1080027,0.33824009,32.640327,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1169,814,1080030,0.68482441,32.829208,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1170,815,1080033,0.62513953,32.919586,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1171,816,1080033,0.60621274,32.792667,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1172,822,1100001,-0.63923138,31.529989,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1173,824,1100005,-0.8871249,31.711088,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1174,832,1100009,0.26899675,32.572845,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1175,834,1100012,-0.50336111,31.61607,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1176,835,1100012,0.25813642,32.565323,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1177,837,1110003,-0.29224777,31.478722,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1178,845,1130003,0.21855424,32.539898,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1179,846,1130004,0.35012743,32.669987,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1180,848,1130007,0.26184228,32.556755,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1181,850,1130008,0.50578141,32.329403,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1182,852,1130008,0.2274071,32.467415,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1183,855,1130014,0.16092952,32.552933,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1184,856,1130016,0.32605389,32.510406,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1185,857,1130019,0.34771341,32.68298,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1186,860,1130023,0.25586113,32.604019,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1187,861,1130025,0.23982717,32.54393,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1188,864,1140003,-0.40272766,31.349895,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1189,865,1150004,0.75130618,31.70298,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1190,866,1150004,0.27472311,31.942652,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1191,870,1150027,0.40262333,32.081055,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1192,872,1150031,0.50233954,32.128906,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1193,873,1150031,0.54399556,32.189819,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1194,874,1150031,0.62731194,32.086708,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1195,875,1160011,0.64454174,32.245682,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1196,876,1160011,0.68443322,32.301426,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1197,877,1160011,0.58468515,32.562008,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1198,880,1160013,0.76735765,32.525814,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1199,988,2220022,0.93152636,31.445898,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1200,1002,2240013,0.35106656,32.667366,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1201,1235,4130002,0.38908058,30.486662,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1202,1236,4130003,0.14260529,30.495325,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1203,1242,4150004,0.41965005,31.036463,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1204,1243,4150006,0.59102362,30.47159,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1205,1245,4150007,0.72875762,30.646589,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1206,1246,4150009,0.82201171,30.792131,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1207,1257,1070012,0.41377482,31.237961,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1208,1265,NA,0.41983899,32.608181,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1209,1285,NA,0.35270301,32.658497,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1210,1296,NA,0.41589901,32.578594,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1211,1321,NA,0.30921301,32.130207,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1212,1326,1030003,0.82792699,31.843466,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1213,1327,NA,0.82792699,31.843466,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1214,1329,NA,0.610605,31.96763,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1215,1330,1030005,0.923509,31.578562,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1216,1331,NA,0.88724399,31.700947,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1217,1332,NA,0.923509,31.578562,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1218,1336,NA,0.471293,32.86459,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1219,1337,1040006,0.66238499,32.709141,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1220,1338,NA,0.82714599,32.492954,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1221,1340,NA,0.257018,32.57933,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1222,1341,NA,0.66238499,32.709141,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1223,1343,NA,0.79487503,32.471142,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1224,1345,NA,0.16441999,32.423168,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1225,1351,1050004,-0.079571001,31.635708,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1226,1353,NA,-0.079571001,31.635708,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1227,1354,1050008,-0.24854299,31.667816,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1228,1357,NA,-0.344248,31.571667,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1229,1358,1050012,-0.344248,31.571667,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1230,1359,1050015,-0.47119999,31.363787,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1231,1360,NA,-0.47119999,31.363787,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1232,1361,NA,-0.435467,31.368988,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1233,1366,NA,-0.31438601,31.768534,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1234,1368,1050030,0.00097699999,31.799799,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1235,1370,1050033,-0.19768301,31.810291,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1236,1371,NA,-0.27213901,31.750366,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1237,1372,NA,-0.19768301,31.810291,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1238,1376,NA,0.346187,32.251301,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1239,1379,NA,0.32571599,32.496243,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1240,1380,NA,0.126304,31.809872,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1241,1382,NA,0.170689,32.461361,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1242,1383,NA,0.189466,32.437519,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1243,1385,1060007,0.071610004,32.092873,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1244,1386,NA,0.071610004,32.092873,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1245,1387,1060009,0.19665401,32.25523,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1246,1389,NA,0.48072001,31.693167,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1247,1390,NA,0.69565803,31.26652,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1248,1391,1070002,0.39071399,32.073822,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1249,1392,NA,0.39071399,32.073822,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1250,1393,1070008,0.213035,31.052639,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1251,1394,NA,0.213035,31.052639,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1252,1395,NA,0.53796798,31.368237,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1253,1396,1070012,0.53796798,31.368237,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1254,1397,NA,0.40537199,31.478058,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1255,1398,NA,0.413775,31.237963,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1256,1399,1070016,0.630705,31.787724,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1257,1402,NA,0.44648799,31.825706,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1258,1403,NA,0.42638901,31.837946,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1259,1404,NA,0.40192401,32.102077,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1260,1405,1070023,0.58675098,31.718157,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1261,1406,NA,0.402623,32.081055,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1262,1420,1080020,0.43574199,32.803734,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1263,1423,NA,0.43574199,32.803734,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1264,1424,1080023,0.41184899,32.688755,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1265,1425,NA,0.41184899,32.688755,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1266,1427,1080027,0.619389,32.812157,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1267,1428,NA,0.619389,32.812157,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1268,1429,NA,0.33824,32.640327,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1269,1430,1080030,0.68482399,32.829208,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1270,1431,1080033,0.62514001,32.919582,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1271,1438,1100001,-0.63923103,31.529987,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1272,1440,NA,-0.63923103,31.529987,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1273,1442,1100005,-0.88712502,31.711088,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1274,1450,NA,0.26899701,32.572845,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1275,1452,1100012,-0.50336099,31.61607,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1276,1453,NA,0.258136,32.565327,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1277,1455,1110003,-0.29224801,31.478722,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1278,1458,NA,-0.29224801,31.478722,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
1279,1464,NA,0.47773299,32.761642,UG2011L135,2011,UG,35,UG35,Midwest Central and Lake Victoria Crescent Robusta Coffee Banana Maize and Cattle Zone,,,,PS03
