TZ2009L101,TZ2009L102,TZ2009L103,TZ2009L104,TZ2009L105,TZ2009L106,TZ2009L107,TZ2009L108,TZ2009L109,TZ2009L110,TZ2009L111,TZ2009L112,TZ2009L113,TZ2009L114,TZ2009L115,TZ2009L116,TZ2009L117,TZ2009L118,TZ2009L119,TZ2009L120,TZ2009L121,TZ2009L122,TZ2009L123,TZ2009L124,TZ2009L125,TZ2009L126,TZ2009L127,TZ2009L128,TZ2009L129,TZ2009L130,TZ2009L131,TZ2009L132,TZ2009L133,TZ2009L134,TZ2009L135,TZ2009L136,TZ2009L137,TZ2009L138,TZ2009L139,TZ2009L140,TZ2009L141,TZ2009L142,TZ2009L143,TZ2009L144,TZ2009L145,TZ2009L146,TZ2009L147,TZ2009L148,TZ2009L149,TZ2009L150,TZ2009L151,TZ2009L152,TZ2009L153,TZ2009L154,TZ2009L155,TZ2009L156,TZ2009L157,TZ2009L158,TZ2009L159,TZ2009L160,TZ2009L161,TZ2009L162,TZ2009L163,TZ2009L164,TZ2009L165,TZ2009L166,TZ2009L167,TZ2009L168,TZ2009L169,TZ2009L170,TZ2009L171,TZ2009L172,TZ2009L173,TZ2009L174,TZ2009L175,TZ2009L176,TZ2009L177,TZ2009L178,TZ2009L198,TZ2009L199,date1
302.8915239,304.5163371,304.9070129,304.1504028,303.0317993,304.1328905,305.2690023,305.7454267,303.7103373,297.79599,300.9559987,300.9819946,304.4950867,303.5747607,299.1920013,302.1524963,301.321698,301.0057922,302.6619873,301.3934937,302.3057556,301.6496658,301.0236282,300.5223514,300.1697126,303.2809982,303.4360046,302.3197983,302.7952221,302.6820068,301.7914711,303.4320068,301.1980924,301.5345316,302.4259428,301.7024994,300.6922455,301.2175685,303.0986176,302.02425,306.204998,304.5549988,304.5742256,304.594356,303.7430115,305.4919991,303.4759979,302.5239868,303.5050001,304.3376668,304.3237457,304.1642391,303.4840851,305.458669,301.7154064,301.4376678,298.8760624,298.8300032,302.4284973,299.4656677,299.0872009,299.2428335,302.1007996,300.3779984,300.085859,300.1636658,301.6839905,302.6063019,301.0847961,301.950793,299.4888948,302.9969971,298.9124985,298.4714522,300.987761,303.3798873,300.0060398,296.7453802,302.576277,302.3304789,1/12/2008
304.0918662,305.1843363,305.7125092,305.3722636,303.5294006,304.8377719,305.9089966,307.48543,304.5139974,298.0270081,301.0851695,302.1619873,304.969549,304.616312,301.9320068,304.4785004,303.1754669,303.3932068,305.6579895,304.1719971,304.5052414,304.0635808,302.9782486,302.4621187,301.793566,304.3650055,303.9349976,302.8839478,304.185857,303.2709961,304.4100258,304.0230103,302.1616821,303.3360643,305.1094109,303.5470022,301.3472519,302.5420009,303.775326,303.2142487,307.7563744,305.6942017,305.0267479,305.87357,305.302002,306.523001,304.6804962,304.0690002,303.7477899,304.4866638,305.3062515,305.0568557,303.5309143,306.3099976,303.2779684,303.4901683,299.305687,299.910639,302.6365051,299.433665,299.2820007,299.3276622,302.85401,300.7502518,300.2482823,300.0576579,302.7780151,303.8371002,302.7880005,302.9451715,300.6977925,304.2124023,299.5307465,300.1826366,302.2829081,303.8319612,301.2442789,297.6265268,303.3952163,303.5506379,1/13/2008
303.4377032,305.013326,305.4740143,304.9671305,303.6263977,304.7697788,305.7293396,306.6852809,304.9403381,297.571991,300.625,301.3250122,304.2274558,304.2207578,300.4369965,302.2720032,302.6588674,302.1625916,304.6700134,303.9725037,303.8722534,304.0820821,302.746376,303.1542933,302.0459987,305.0637589,303.3779907,301.9964508,304.2459598,302.2049866,304.0672485,304.3009949,300.8867715,302.7563114,304.7277078,303.0048421,300.2212448,301.8237174,303.9177641,302.7329979,307.1812477,305.3153992,303.9906509,305.6929953,304.6470032,305.9103473,304.3439941,303.5920105,303.495946,304.9016724,304.4852448,303.801215,303.9470011,305.4163411,303.4690905,303.4674988,299.0201263,299.6893699,301.9974976,299.3870036,299.8894043,300.2294973,302.826001,301.2459946,301.3788583,301.2279968,299.9989929,301.2515045,300.1082031,300.7551364,299.2245275,304.5963989,298.6524963,298.5439953,301.5128101,302.9482942,301.3492146,297.5942643,302.9693989,302.5773161,1/14/2008
303.4428177,304.835673,305.1015015,303.9167338,303.0388,304.3505554,305.4289958,305.1214294,304.1260071,297.0910034,300.2723287,301.0910034,304.4732722,303.9416514,302.4324951,304.4589996,301.3040029,303.1587952,306.0539856,304.3414917,302.4912415,305.1181666,300.722374,302.2069397,303.3004238,304.9219971,302.3429871,301.3664459,304.4347136,301.2669983,305.0565987,303.4030151,301.4516366,302.9280291,305.7988856,303.3848317,300.3865051,301.9577157,303.0552063,301.0896225,305.4512482,303.6627991,304.0896217,303.0322854,302.1260071,305.2979988,301.8174896,301.5920105,306.6036811,306.09434,305.6749954,306.0082143,306.0733337,305.6063232,302.1949377,301.0384979,297.9361248,298.0193676,301.0460052,298.2906698,297.9069946,298.3736725,301.0315979,299.5295105,298.9718541,299.0696615,300.9979858,302.7674988,300.0029968,300.6537602,298.4031067,302.280603,297.4527512,297.3739069,299.9889061,306.6871496,299.0203919,295.988029,302.2511686,302.4183613,1/15/2008
302.4965224,303.9406738,304.1745148,303.6180033,302.6817993,303.7233344,304.8866679,304.9721462,301.4176737,295.3909912,298.9939982,300.0679932,303.2355402,302.0232418,300.9234924,303.2850037,301.8794322,301.5896057,303.2080078,301.2915039,303.8929977,302.490832,301.5442429,300.9407061,302.2780021,301.7202454,301.0440063,300.2724503,301.2214897,300.5780029,301.3690742,301.8210144,299.556316,300.4015322,302.3758814,300.8551687,299.0902557,299.9555708,301.1201773,301.1507492,305.4368744,303.2531982,303.7936501,303.2597852,302.3240051,305.0889136,301.9589996,301.5849915,303.86774,304.8176676,304.4507446,304.1439768,303.9965846,305.1549988,302.930687,302.2436676,296.9654388,296.4327254,301.740509,298.3689982,297.7257996,297.9261678,300.5867981,298.9302521,299.0957162,299.066335,300.8190002,301.801297,300.2875977,300.7396882,298.7032117,303.0755981,297.9452515,297.5799977,300.1360459,303.9608912,298.5978869,294.6333816,300.6157086,301.3043173,1/16/2008
302.9440904,304.2063395,304.6580048,303.9940043,302.8906006,304.091885,305.291331,305.3142875,302.8220011,296.4299927,300.0931702,300.5950012,303.8689991,303.1702765,300.2915039,302.602005,302.4238007,301.715802,304.4249878,300.8939972,304.0002518,302.2081655,302.4192467,300.9129441,301.7251456,303.9877548,302.2489929,301.0579025,303.038246,300.9809875,301.9772758,303.7149963,300.1922261,300.1487808,302.8710561,300.1998342,299.6957474,299.9344308,303.0758568,302.6284981,306.1891251,304.7649963,304.3652496,304.8114973,303.7789917,306.1986946,303.7999878,302.2000122,303.0540049,304.947998,305.9762497,304.7900471,303.5134201,306.6873372,303.3136883,303.5368398,297.5350609,297.59064,301.5354919,298.190328,297.5262024,297.7396596,300.5005981,298.8925018,298.5277143,298.6310018,300.9920044,302.0541992,300.677594,301.0339324,299.0021057,304.3186035,297.7220078,297.790458,301.1122407,303.6155542,298.627694,295.5187961,302.3578487,302.1344353,1/17/2008
302.4158873,303.9973246,304.0690002,303.8184652,302.6010071,303.8691101,305.3029989,304.8214329,301.2103271,295.894989,299.5413361,299.4880066,303.2386364,302.1244475,299.4869995,301.8975067,301.4622335,300.9687988,303.6029968,302.0065002,303.5237503,302.908493,302.3363724,301.9224135,301.2301461,302.0589981,301.7090149,300.6961014,301.7947755,300.506012,301.803653,302.0849915,300.7059534,301.1440001,303.330351,301.0851644,300.0712509,300.8858555,301.5812665,302.1457443,305.3711243,304.0790039,305.0526237,303.841786,302.6430054,305.4913078,302.5870056,301.9760132,303.981842,304.8959961,305.6199951,305.0966441,303.714831,306.2089945,302.5797815,302.4968363,298.2510605,297.9271795,303.1135101,300.0336711,299.4904053,298.963328,302.5008057,299.641243,300.4027143,299.8676656,303.6470032,304.8221008,303.0694031,303.0969291,299.9416841,303.319397,299.4067535,299.1173623,301.2884754,305.3514077,300.3525329,295.9230903,301.3245235,302.5768927,1/18/2008
302.2407955,303.8043315,303.9859924,303.9909342,302.4832031,303.627221,305.1206665,306.0554286,301.7419942,296.3840027,299.047994,298.9710083,302.7108182,301.6363441,298.6929932,301.2534943,301.303832,300.0425964,302.4670105,301.1349945,302.8397446,301.5899989,301.7364998,300.833821,300.1612898,303.0305023,303.6119995,301.9874512,302.5596737,301.8269958,301.5723221,303.2179871,301.8973624,301.327158,302.3932352,301.0265045,300.2145004,301.0242876,302.890704,302.2458801,306.6054955,304.8947998,304.9739006,305.0838536,304.2049866,305.607609,303.9060059,302.7510071,304.0323181,305.1556702,304.9239883,304.6129049,304.1842473,305.4926656,301.9984999,301.7974955,298.7443142,298.3611839,302.9550018,299.8600057,299.3981995,298.7156677,302.6498047,299.9987488,300.2835693,299.8910014,300.6059875,303.6103973,301.3043945,302.4844823,300.0382128,302.9476013,299.5019989,299.1286371,301.1399013,304.4531849,300.2804674,296.3526198,302.2725384,302.3961758,1/19/2008
302.9830926,304.5686646,305.6579895,304.9658671,303.2031982,304.7276679,305.7566732,306.219853,303.0269979,296.3359985,299.2393341,299.6910095,303.4218223,302.6964132,299.7339935,302.1900024,301.7973674,301.0898071,303.480011,303.2599945,303.1702576,303.0104167,302.3173714,302.6692954,301.5482919,303.0992508,303.2590027,301.7149002,302.7474907,301.8370056,302.5990784,303.2739868,301.3631356,302.0881548,303.3502969,302.070165,300.6075058,301.5738569,302.9292962,301.8536263,305.3803787,304.6419922,304.1936752,304.2848598,302.82901,304.4605647,302.727005,303.3819885,303.3958435,304.0490011,303.2825012,303.3664275,303.8041687,303.646993,302.4650011,301.9563293,298.5771923,298.3924588,301.6244965,298.473999,297.7910095,298.3218333,300.3118042,299.4287567,298.8358547,299.1523336,300.2640076,303.2758972,301.0541931,302.1394127,298.9298947,303.1182007,297.809494,297.7350075,300.4247611,303.9445914,300.7903029,296.1111477,302.4869544,302.1644248,1/20/2008
301.9485474,303.3810018,303.9564972,303.3370646,302.2136047,303.3724399,305.1243286,305.4255676,300.3093262,295.3599854,298.4488322,299.6409912,302.473544,301.4591738,298.1649933,301.1604919,300.5848663,299.772998,301.6329956,300.8440094,302.0792542,300.5910034,301.3409996,300.0674708,299.2034258,302.9267426,301.6940002,300.4303009,302.2473481,300.125,301.430777,303.0490112,300.4975919,301.2512789,301.8524726,301.0034993,300.4052505,301.0797163,303.0302941,302.1836243,306.6847534,304.3317993,305.5484497,304.2496425,303.9519958,306.2285236,303.4884949,301.3720093,304.2248937,304.991333,304.7632523,304.5549062,304.3524144,305.8503316,301.4569082,301.2570038,298.3274422,298.776456,302.2440033,299.6156616,299.191803,300.14033,301.8485962,301.3144989,300.3652867,300.7753296,302.5159912,304.5645966,302.8617981,303.5042767,300.3351007,303.4078003,298.493248,298.8432728,301.0528099,305.0296326,299.6119756,297.2352627,302.5591088,302.4773988,1/21/2008
302.9138655,304.2273356,304.2150116,304.4600688,302.6118042,303.8033346,305.8553263,306.901716,302.5273438,296.5270081,300.4018351,300.743988,304.8096341,303.0225178,302.3825073,305.4994965,301.6363007,302.2358032,302.1010132,300.7944946,304.2907486,301.3308283,302.3268738,300.4505902,302.6825692,299.8680038,300.4620056,300.5725967,299.6081624,301.1470032,299.8631485,300.3070068,300.3574982,300.2962837,301.0415883,300.2241669,299.6882477,300.7914298,301.0773531,302.0467529,307.4131203,305.1041992,304.5055992,304.7982832,304.4370117,306.8749549,303.8964996,302.7789917,304.874001,306.1966654,306.1157455,305.4815725,305.3747533,307.0169983,303.0049362,302.4608358,298.4090614,298.0837264,302.5605011,299.7860006,298.6526001,299.3488363,301.0597961,300.310257,299.7530038,300.148997,301.8890076,302.235202,301.092804,301.252796,299.2921592,303.9346008,298.654007,298.4050903,300.7563796,304.2625552,299.1044435,296.2020291,301.2731535,301.9837416,1/22/2008
302.821751,305.3373413,306.6080017,304.5462708,304.0771973,305.6086663,307.0453389,306.6988569,306.9693298,298.6430054,301.4585012,299.7539978,305.003909,303.6027937,297.8994904,301.4120026,299.6480337,299.498407,300.75,298.9154968,300.6232529,298.8469137,299.2295036,298.2142388,298.6668614,299.5352554,299.8840027,299.5900024,299.3278971,299.8930054,298.7827263,299.6470032,299.2167747,299.0466251,299.2068858,298.9474996,298.4419937,298.5799997,300.4671478,300.0748749,307.1609993,304.0377991,304.2304512,303.1673628,303.2829895,307.3385249,302.5975037,301.3190002,305.4405261,306.633667,306.3907471,305.6190011,306.2028275,307.0266724,300.0149994,299.7151642,296.7805672,296.7131792,300.7044983,297.5453389,296.8773987,297.2215017,299.5564026,298.1657562,297.4502869,297.6033325,301.4559937,302.9174011,301.3161987,301.7334826,298.0354759,301.1949951,296.9192505,296.6037265,298.8301915,304.9979983,296.8787328,294.8452929,300.6110145,301.1607319,1/23/2008
304.2962508,307.0730082,307.2774963,305.169869,306.1276001,306.8211161,306.5903219,305.0270037,305.2353312,298.8540039,301.9591675,300.9930115,305.6765442,304.0726866,298.3589935,301.9499969,299.7381012,300.1937988,301.3039856,300.3439941,300.796257,299.8356654,299.459877,299.0318209,298.9631435,300.6487503,300.5310059,300.3822006,300.5884885,300.7290039,300.0683235,300.572998,299.6653637,300.1098099,300.3948849,299.9809977,299.1577454,300.1331395,300.9149143,299.8611221,304.3290024,302.3638062,304.0250999,301.89614,301.0660095,303.8322183,300.572998,300.7569885,301.9746335,303.5336711,301.4642487,302.0405237,302.5921707,302.918335,300.1683121,299.7658285,295.5335598,296.1829085,300.3125,297.1196696,295.9286011,296.6826681,298.585791,297.5160065,296.5652858,297.1703389,300.1629944,302.1739014,299.8862,301.0800013,298.4506354,301.3839966,296.581749,296.6621787,299.0272885,303.0349279,297.8667861,294.2860269,300.6913405,300.6803063,1/24/2008
306.113841,307.9019979,306.9729919,305.041331,305.6464111,306.1882222,306.9373372,305.058572,308.252655,301.0039978,304.8148346,302.9490051,307.9545455,306.7285482,301.0584869,303.1819916,302.4176341,302.9664001,304.8970032,299.9544983,301.9690018,301.105334,300.4057503,299.4205861,300.455998,301.9377518,300.8569946,300.9436996,301.6721204,301.0580139,301.2016243,301.1400146,300.3634116,300.2784386,302.2742938,300.192337,300.2894974,301.2092808,302.1406753,303.1114998,306.3897514,305.3156006,305.4553749,305.319288,303.7369995,306.8835648,304.1890106,302.6589966,301.2230514,302.7960002,304.5827484,303.0729537,300.9104996,306.0796611,302.1189356,301.9241689,298.182373,297.4943653,302.7825012,299.0196737,298.2136047,298.2783305,300.8823975,299.2397537,298.9251447,299.1633403,301.3110046,302.5636993,301.426001,302.5105517,300.9442637,304.0567993,299.289505,299.4964572,301.7347616,303.6919635,298.6888208,295.5490014,301.9186763,302.2791166,1/25/2008
305.9171843,308.0080058,307.0534973,305.7531962,305.9700012,305.7131076,305.3759969,306.1284267,308.258667,302.1010132,306.3168284,305.4500122,309.6792714,307.754344,301.3665009,302.8589935,300.3613668,303.8286011,304.8320007,300.5189972,301.4689941,301.4421641,299.9679985,299.7715885,300.7310006,301.4489975,301.4719849,300.9796509,300.9035084,301.243988,300.5177513,302.0310059,300.3248166,299.8197813,301.8985291,299.6829987,299.8755035,300.0660008,303.1115265,299.4415016,305.0788727,302.8038025,301.4117737,302.2791443,301.2770081,304.7729545,300.6115112,302.8410034,302.105631,303.8946635,302.2935028,301.4091405,302.8321686,303.8929952,300.6710339,300.3208313,296.8430634,296.220004,298.1849976,295.7650045,296.5660034,297.0871633,299.3369995,298.1184998,297.5907157,297.7253316,300.20401,300.2754028,299.5227966,299.5164826,296.2434194,300.8835999,294.998497,295.4188205,298.2905244,301.8206278,298.0604932,294.3087374,302.5956768,300.4975699,1/26/2008
301.6351582,303.1593323,304.0924988,303.3795349,302.1781921,303.4347772,305.4136658,305.8348519,304.6776733,297.5669861,300.3938293,299.4509888,303.2929105,302.8318618,297.8414917,300.8445129,299.541098,299.3801941,300.5700073,299.6080017,300.669754,299.0742518,299.069252,298.6167656,298.6368539,299.4647522,299.5840149,299.1911011,299.3062875,299.0809937,299.0639015,299.631012,299.4839991,300.2176237,299.3529394,300.0365041,300.3235016,300.4988578,300.0271176,299.3411217,306.8624992,303.2164001,302.960524,302.2332153,302.493988,306.6493915,301.3554993,301.1090088,303.5820007,304.8046672,304.2042465,303.9015234,303.6236674,306.5350037,299.7553759,299.5200043,297.8074379,297.595004,300.3865051,297.4716593,297.0718018,297.6193339,299.6075989,298.9974976,298.1549944,298.60967,298.9880066,300.603598,298.8027954,299.7252766,297.2987864,300.0843994,296.746994,296.2569108,298.2034273,302.9681849,298.3894306,295.5836182,300.4839083,300.9491218,1/27/2008
303.9285237,307.1313375,307.4880066,302.8696696,305.4919922,306.1417779,305.6433309,303.5297154,307.8933309,299.7229919,303.080836,303.8330078,306.785184,306.4655856,300.760498,302.6100006,299.5729991,303.7059937,305.9110107,299.9879913,301.0239944,300.253835,299.8580055,299.2968211,299.9940011,301.7695007,302.1000061,302.0711517,302.0791825,301.7189941,301.0355263,301.8330078,302.5574105,300.7774992,301.0118265,300.1671651,302.3029938,302.1255711,302.4213517,300.3335037,303.9564972,302.058197,303.9832993,301.4970725,300.7539978,304.1883452,300.4035034,299.7319946,302.0852083,303.2783305,303.8997498,303.8081861,301.4471614,304.508667,300.4465332,300.0163371,298.2410622,297.8928223,300.7214966,297.769338,297.4575989,297.942159,300.2138062,299.2812576,298.7457145,299.1033325,300.6929932,301.9415009,300.6552063,301.0506886,298.7473691,301.8174011,297.173996,297.4130887,299.6209542,302.7451873,299.3102656,295.8075005,302.4226455,302.4649221,1/28/2008
305.1286337,307.2916667,307.4824982,306.1481344,305.6915955,306.4205526,307.0250041,307.5682853,305.2493286,299.2929993,302.8898315,303.2120056,306.5253629,305.1515534,301.6774902,304.7854919,302.0340688,303.309198,305.3059998,303.9490051,303.6555023,303.9483312,302.5946236,302.4604708,302.3927176,304.2752533,303.848999,301.2809494,303.682061,300.7900085,304.0446243,305.9370117,301.7577695,303.8551865,305.1165269,304.1094971,301.741745,302.8201425,303.9727352,302.920372,307.7542534,305.792804,304.1237488,305.0727103,304.6059875,307.2659143,304.1894989,303.5610046,302.0654201,303.7803345,305.4149933,304.371452,301.8850835,307.3306681,302.8852501,301.7081655,298.6548729,298.0528176,301.658493,298.3733317,297.7495972,297.9525045,300.5390015,299.1910019,298.6667088,298.8789978,300.4609985,301.7024963,300.415802,300.90621,299.3614775,304.3499939,298.0987549,298.2302718,301.5570475,303.1172983,300.4212276,295.9880308,303.2812768,302.8051414,1/29/2008
305.6368179,308.2716675,308.0900116,306.2906637,306.3630005,307.1597731,307.6886698,307.3645761,307.4146729,301.2049866,304.7569987,303.5490112,308.1722717,306.3402426,300.5415039,303.4530029,301.0102661,302.8018005,303.6870117,300.7975006,301.7140045,301.2371674,300.1956253,299.9870623,300.4848589,301.5987473,301.0480042,301.206749,301.2380626,301.5020142,301.0071739,301.1809998,300.2250907,300.3674021,301.9735861,300.3055013,300.0499954,300.4527108,302.7670584,301.2672462,307.8457527,305.1562012,303.134626,305.1165728,304.6820068,307.4968726,304.2220001,303.1820068,302.3300556,305.605662,305.8635025,304.1909979,303.4555054,307.3726603,301.1912165,300.7693329,297.9049397,297.6788164,300.5660095,297.6946716,297.3778015,297.8730011,300.1416016,299.142746,298.6088562,298.8466695,299.8330078,300.4980042,299.4482056,299.8740729,297.8999971,302.2029968,296.8995056,296.7676392,299.7643796,301.0888502,298.648682,295.6339417,302.7315387,301.8008551,1/30/2008
307.0017964,308.8466593,307.9649963,307.5163981,306.7075989,306.9974467,307.4189962,308.598999,309.743337,303.2869873,306.8064982,307.6029968,310.1096386,309.2308265,302.1569977,306.1360016,303.3822001,304.8994019,305.3110046,300.9830017,304.4209976,301.2825801,301.0620041,300.2987061,301.5811419,301.3577499,300.1700134,300.7639999,301.3404086,300.7349854,300.9776505,300.2590027,300.8048179,300.4642506,301.8070607,300.3398336,300.0665054,300.6195722,302.0457647,301.0941238,307.7508774,305.3313965,302.6174995,305.2554975,304.3389893,306.7076522,303.6074982,305.7170105,302.4462136,303.48467,302.6987457,302.9838809,302.5604986,305.090332,302.8519354,302.5956624,297.9092484,297.434451,300.5975037,297.7120056,297.3911987,297.7303314,300.0429993,298.9697571,298.4434248,298.6763306,300.4490051,301.5971985,299.8294006,300.4702748,297.7143169,302.7036011,297.0230026,296.7384533,299.7247155,302.5583327,298.7682908,295.4351762,302.2301396,301.8980976,1/31/2008
304.8504327,307.8523356,307.7644958,304.5569336,306.0697998,306.6592272,307.0189921,304.9910017,307.5426737,302.0230103,305.7194977,305.7330017,308.901456,307.9014482,302.7250061,304.8059998,300.4393341,305.1962036,306.8429871,300.7679901,301.4767532,301.3172506,299.9140053,299.8052961,300.99343,300.2857513,301.2260132,302.1879013,300.8163882,303.1090088,300.5824272,300.4909973,301.4693617,300.9941549,301.7897698,300.7406718,301.4134979,301.1224278,301.1395569,299.9874992,305.6646233,302.2875977,302.4142525,302.2874974,301.6579895,305.7608682,301.0019989,300.9309998,302.1108414,302.6059977,301.8332443,301.7753819,302.347669,304.1790059,300.9405022,300.4769999,298.5313759,298.1970908,300.2664948,297.3863322,297.1031982,297.5796611,299.7347961,299.0577469,298.3604344,298.7603353,299.9490051,301.0588013,299.4548035,300.1126898,297.435791,301.8067993,296.6902542,296.4253651,299.0888091,303.145518,298.8751255,295.9008807,301.6171523,301.6173788,2/1/2008
304.091817,306.1066691,307.8479919,305.7098653,305.7885986,306.7369995,307.2349955,307.0411421,304.1456706,298.9719849,301.1593323,301.243988,304.7350908,304.028656,300.9669952,303.2180023,301.2630666,302.2973999,304.3770142,301.3505096,302.4469986,302.331164,300.514122,300.7082358,301.9190063,302.7392426,301.8900146,302.2988525,302.3813663,302.3299866,302.1189758,302.2680054,301.4498222,301.4182205,302.8519449,301.498998,300.6642456,300.7348546,303.6708221,300.3308792,306.9737511,304.1104004,301.6948982,304.0340009,303.5329895,306.3639553,303.0119934,302.6359863,301.6370528,304.0843302,303.2975006,302.0745959,303.2617493,305.0236613,301.7310638,300.8043365,297.6771221,297.447912,300.5050049,297.5966695,297.1674011,297.6410014,299.8719971,298.8117523,298.3861433,298.5966695,299.2929993,299.9443939,299.1192017,299.4127576,296.8446302,301.7085999,296.7892532,296.0824529,298.9982372,301.8669987,298.5804664,295.3949423,303.3148306,301.1903179,2/2/2008
304.201638,305.8210042,306.3339996,305.5090007,304.7416016,305.6203376,306.3686727,306.5699986,304.2996623,297.8009949,301.2030029,301.677002,305.0468167,304.3060334,301.7120056,303.6640015,302.9436005,302.9632019,305.3890076,303.736496,304.2307434,303.3382517,302.1657524,302.9000603,302.9891401,303.4847488,301.0880127,300.9418991,302.9406962,300.9060059,303.364949,302.0539856,300.373592,301.4717188,303.4662404,301.7856649,300.1725006,300.8841422,302.7210882,301.7733688,306.5883751,304.8322021,302.5590256,305.4172865,304.1409912,305.7390429,303.8390045,303.678009,301.6665264,303.3993429,303.8617554,302.9878816,301.644254,305.1766663,303.6088161,303.465505,297.9783134,297.4439059,300.423996,297.2699992,296.9409973,297.2011617,299.864801,298.71875,298.1638532,298.342336,299.7550049,300.3347992,299.4929993,299.8478993,297.7078938,303.8957947,296.784256,296.5991821,300.1013794,301.7037783,299.4947483,295.3614978,302.3183218,301.5173763,2/3/2008
305.1554767,306.3796692,305.9379883,304.6346049,304.6703979,305.0088874,305.3153381,305.0211443,304.6986694,298.8059998,302.4223328,302.0239868,306.225364,304.9386555,303.9295044,305.3150024,304.142337,304.802002,307.8269958,304.0200043,305.4422455,305.4334997,303.2010002,303.7420008,304.4771423,303.1409988,302.1350098,303.2778488,302.6397338,305.1870117,302.7855743,302.553009,300.0762718,300.4677811,304.6789407,300.8406626,299.638504,300.1088606,303.6459692,302.5914993,305.1917496,304.1590027,303.2159264,305.051287,303.1759949,304.9415217,303.26651,302.8380127,301.7301588,302.6619975,302.6527481,302.392908,301.9214147,304.3123372,305.4207182,305.5650024,297.3091202,296.963365,300.7179871,297.5456746,296.9083984,297.0699972,299.8754028,298.225502,297.8875776,297.8949992,300.7349854,301.2774994,300.4519958,300.8923792,298.5354743,306.8907959,297.0735016,297.1992687,301.2726164,302.6516317,298.9401288,294.8970866,302.9298298,301.6339358,2/4/2008
304.7634999,305.6023356,304.2750092,303.813328,302.6036011,303.3174438,304.2820028,306.1919992,306.9276632,302.0220032,306.1799978,304.6340027,309.5233654,307.3216216,301.7975006,307.4595032,302.5690653,302.8765991,302.6080017,300.7705078,301.8342438,301.0757548,299.8824959,299.9860606,302.26457,301.8597412,301.8439941,301.5005997,301.517674,301.6719971,300.9739754,302.1140137,300.6485887,300.4391851,301.6907061,300.3688354,299.8119965,300.5708618,302.8137916,301.0142517,306.2851295,304.5822021,303.4077278,304.6359318,304.1289978,304.8122161,303.5904999,302.6690063,302.9984773,303.7149963,304.4242477,304.147429,302.2979151,305.3096619,301.9379673,300.8581645,297.0861263,296.755274,299.9024963,296.866333,296.4198059,297.0291646,299.2145996,298.0089951,297.4884338,297.7236633,300.2099915,301.6769989,299.6282043,300.2208946,298.0285243,302.0885925,296.1997452,296.7807284,299.526139,302.8687032,298.1526567,294.7891442,302.4075524,301.4638979,2/5/2008
300.2457033,302.4086711,303.4844971,301.8815287,301.4291992,302.8721144,304.0166728,303.4111459,301.3889974,295.730011,298.3039958,297.7820129,301.7918202,300.8018967,297.5494995,300.4204865,298.5073354,298.7018005,300.4719849,299.6244965,300.4932404,299.3525874,299.2731247,298.7101764,298.5477208,299.6987534,300.8540039,300.9810486,299.574651,301.3779907,299.2356766,300.368988,300.1531358,300.0900316,299.8768831,299.9641622,299.5302505,300.2431466,301.2336453,299.1450005,304.2918777,301.3856018,302.2966492,301.1379286,301.0480042,303.5332589,300.4055023,298.9020081,300.9619992,302.6180013,302.5379944,302.1108101,301.6897532,303.2336629,299.5628424,299.1015015,297.7781239,297.2698142,299.8609924,296.6506755,296.3867981,296.6051636,299.4026001,298.0617523,297.5962873,297.8363342,299.0700073,300.1501007,298.2039917,299.0538961,297.0701005,300.5743896,296.2710037,296.1579978,298.3190002,301.5718531,298.2315315,295.0356194,301.1523067,300.3627316,2/6/2008
300.3136826,302.0386658,302.1439972,301.8569316,300.9503967,302.0424466,303.5096741,303.3279986,301.1029968,294.2749939,297.6993306,299.0870056,301.6516335,301.2822087,298.1474915,300.7630005,299.3059987,299.6669983,301.8269958,300.4459991,301.5040054,300.2585831,300.0853806,299.6263517,299.072998,300.5037537,299.3340149,299.5973999,300.1722636,299.1319885,299.9656487,299.618988,299.9409554,299.9260921,300.454588,299.7511648,300.3535004,300.4402858,300.0702371,299.6954918,303.6696205,301.6082092,303.331176,301.0597839,300.6480103,303.5684801,300.1190033,299.5750122,303.0607894,303.5810038,305.2652588,304.6772846,302.348671,305.4270121,300.5310316,300.4099986,297.6976261,297.5668141,300.8605042,297.7596639,297.4995972,297.5936686,300.6797974,298.9364929,298.5710013,298.6946716,300.4349976,301.582196,300.2521973,300.7191015,298.108951,301.5632019,297.4487534,297.1206388,299.176954,303.3054437,298.4377345,295.488467,300.4058157,301.2801944,2/7/2008
